SYMBOL,SYMBOL P/E,ADJUSTED P/E
BEML,89.63,89.63
ADOR,23.63,23.25
CENTENKA,8.13,8.04
TORNTPHARM,88.19,85.22
VTL,20.01,20.01
SUNDROP,88.40,88.40
FEDERALBNK,18.21,18.21
EPL,20.60,19.43
VLSFINANCE,16.58,16.58
SUPREMEIND,44.11,44.11
SRF,35.72,34.71
BIRLACABLE,18.24,18.24
BALRAMCHIN,37.04,37.04
AEGISLOG,30.86,30.86
WEIZMANIND,19.11,19.11
UNICHEMLAB,12.47,37.27
BBOX,58.07,45.56
HONAUT,59.04,58.17
JTEKTINDIA,48.41,45.53
SAURASHCEM,95.02,42.40
RANEHOLDIN,17.84,18.86
PRECOT,16.51,16.51
TATAELXSI,34.57,32.11
SUNPHARMA,37.89,36.27
KOHINOOR,1.50,
SANDESH,7.18,7.06
HCC,39.64,45.75
BAJAJHIND,43.72,39.03
APOLLOHOSP,58.26,57.86
ARE&M,18.10,22.85
ADANIENT,57.09,109.77
IVP,6.28,6.22
BALKRISIND,32.35,32.35
INDBANK,19.02,19.02
GINNIFILA,10.92,10.92
EICHERMOT,38.52,38.24
GVT&D,86.48,83.59
NEULANDLAB,60.56,60.56
ONGC,6.52,6.47
ITI,81.74,
ZENSARTECH,13.59,13.26
TAINWALCHM,24.90,24.80
BERGEPAINT,47.96,47.53
BANARISUG,38.79,38.79
JINDALPOLY,,55.10
KPIL,21.05,21.44
JYOTISTRUC,18.91,18.91
IGARASHI,80.74,80.74
BSL,34.96,34.96
BLUEDART,41.38,36.64
JAYNECOIND,17.40,17.10
MUNJALSHOW,21.16,19.84
APCOTEXIND,19.67,19.73
SOTL,11.25,11.25
HSCL,42.31,42.31
RCF,15.04,16.30
RANASUG,39.79,
KARURVYSYA,12.20,12.20
DECCANCE,137.95,
WSI,172.41,180.77
UFLEX,6.68,6.59
TATAPOWER,21.40,21.23
ADVANIHOTR,20.15,19.56
THOMASCOOK,24.58,23.99
SUNFLAG,30.16,29.19
SUBROS,28.59,27.66
SPMLINFRA,17.92,17.92
SIMPLEXINF,44.30,44.98
SIEMENS,42.61,42.61
BHARATRAS,15.12,14.77
WIPRO,13.15,13.15
VSTIND,12.88,12.88
JUBLPHARMA,39.83,35.41
UNIVCABLES,25.67,25.67
TATACOMM,51.43,46.70
TOKYOPLAST,213.49,213.49
SOMANYCERA,22.61,22.04
MURUDCERA,19.17,19.17
IFCI,52.49,50.93
HLVLTD,91.63,56.04
SANOFI,22.63,21.37
M&M,20.46,20.24
LIBERTSHOE,48.87,49.03
KAJARIACER,34.44,32.65
KABRAEXTRU,4063.85,2754.47
HEIDELBERG,31.51,30.15
MODTHREAD,10.72,10.72
MODIRUBBER,40952.09,40952.09
MANGLMCEM,25.35,23.01
PRSMJOHNSN,37.74,150.57
POLYPLEX,13.27,13.27
PIDILITIND,62.99,63.00
PCBL,49.09,51.92
3PLAND,25.27,25.27
EIHAHOTELS,20.98,20.55
HONDAPOWER,31.85,28.69
JINDALSAW,33.03,33.03
SAIL,18.66,16.62
RUBYMILLS,30.22,30.22
STYRENIX,13.01,12.95
ABB,53.12,53.12
IDBI,10.64,10.64
GRAPHITE,63.85,63.29
CANFINHOME,9.47,9.47
BRITANNIA,48.89,48.89
BBL,23.96,23.96
ELECTCAST,40.43,33.10
DHAMPURSUG,15.59,15.59
DCMSHRIRAM,11.17,11.80
DABUR,35.20,34.98
COSMOFIRST,14.82,14.34
CIPLA,34.19,32.03
HEROMOTOCO,20.24,19.90
HDFCBANK,13.87,13.67
HARRMALAYA,13.26,13.26
GMBREW,12.08,12.08
GIPCL,6.19,6.19
ITC,16.70,16.75
INDIANHUME,14.42,22.01
HINDCOMPOS,18.70,17.88
IOC,5.44,5.44
OSWALGREEN,,14.18
HUHTAMAKI,14.42,14.42
RICOAUTO,54.42,45.46
KAMATHOTEL,15.84,20.57
IFBAGRO,14.86,14.86
BANCOINDIA,18.04,18.52
MANINDS,28.17,28.17
APOLLOTYRE,16.48,14.93
SIYSIL,10.80,10.80
SHANTIGEAR,65.49,62.09
PRECWIRE,44.26,44.26
ONWARDTEC,14.86,14.11
NILKAMAL,24.82,23.09
NCC,12.61,12.18
ICIL,55.58,55.58
SEAMECLTD,15.94,15.94
ELGIEQUIP,42.40,40.94
AUROPHARMA,25.38,24.91
BBTC,4.36,4.52
EIHOTEL,25.33,24.80
KANORICHEM,4.52,4.52
LICHSGFIN,5.13,5.13
GICHSGFIN,4.86,4.86
BEPL,15.12,15.12
RAIN,9.80,9.80
BANARBEADS,41.84,41.84
MOREPENLAB,37.71,45.16
WSTCSTPAPR,16.89,16.89
VENKEYS,13.15,13.15
GHCL,7.81,8.47
S&SPOWER,50.99,50.99
PRUDMOULI,6.77,6.77
PRAJIND,216.33,67.14
PGHH,33.26,33.26
VESUVIUS,35.89,35.89
TFCILTD,42.61,42.61
BOMDYEING,119.63,114.02
GTL,0.13,
NAVNETEDUL,9.40,53.47
GUJALKALI,78.68,78.68
AGI,13.18,13.04
GLAXO,48.68,49.38
TATACONSUM,62.80,62.26
ZEEL,49.47,47.81
CHOLAFIN,27.85,27.85
INDHOTEL,44.30,48.71
FMGOETZE,17.03,16.02
KOTAKBANK,20.79,21.07
ORIENTHOT,37.31,36.94
GILLETTE,36.14,36.14
GOLDENTOBC,6.11,6.94
KANSAINER,27.26,25.34
FOSECOIND,45.35,40.65
ESABINDIA,42.29,45.63
3MINDIA,66.78,87.92
ANDHRAPAP,43.27,43.27
GABRIEL,80.63,77.90
SCHAEFFLER,50.52,50.52
AARTIIND,36.83,37.46
RALLIS,19.11,
AMJLAND,10.66,10.66
PRAKASH,7.28,7.28
MFSL,393.84,393.84
KSB,56.28,52.80
KOPRAN,37.25,37.25
HEG,38.19,38.19
GREAVESCOT,216.18,245.67
GODFRYPHLP,24.11,24.11
VARDMNPOLY,0.91,31.84
SURYAROSNI,15.25,15.25
TATAINVEST,75.40,75.40
GLFL,582.03,582.03
TIMKEN,56.74,56.74
SUDARSCHEM,111.81,74.40
SHREECEM,53.98,53.98
SAKHTISUG,8.56,8.56
IPCALAB,36.16,34.57
INGERRAND,54.67,53.25
JSWDULUX,7.22,39.76
HINDALCO,14.03,11.35
HINDZINC,15.10,15.12
HINDUNILVR,31.53,31.26
GSFC,9.15,9.15
GRASIM,19.48,19.10
AMBUJACEM,19.69,16.97
FINPIPE,16.19,16.19
FINCABLES,24.68,30.50
EIDPARRY,11.53,6.76
DCW,19.01,19.01
DCM,124.77,124.77
CGPOWER,114.07,111.86
SUDARCOLOR,18.33,13.21
CESC,12.39,12.39
BIRLACORPN,12.28,12.15
BHEL,62.12,62.12
BHARATGEAR,10.57,10.57
BEL,48.87,48.87
BAJFINANCE,32.66,32.37
ASHAPURMIN,13.44,13.30
PVP,1331.93,108.52
NAVA,16.22,16.22
CORALFINAC,9.47,9.47
GREENPLY,36.77,32.09
TNPL,3.71,3.71
AUTOAXLES,14.95,14.25
REMSONSIND,15.91,15.37
DALMIASUG,18.89,18.89
NATCOPHARM,13.42,13.42
KHAITANLTD,9.93,9.93
SWARAJENG,21.36,21.10
MRF,23.46,23.02
GARFIBRES,36.83,35.11
ANDHRSUGAR,11.84,11.04
TNPETRO,6.90,7.22
TTKPRESTIG,43.74,40.80
STARPAPER,7.51,7.51
SKFINDIA,36.93,33.26
AUSOMENT,8.08,8.08
EIMCOELECO,32.20,32.20
JAYAGROGN,12.24,12.24
CUBEXTUB,14.51,14.51
MARICO,55.44,55.44
SILINV,10.02,10.02
BIOFILCHEM,110.26,110.26
KEYFINSERV,24.98,24.24
SUNDRMBRAK,86.46,79.17
SANGAMIND,23.98,22.85
MOTHERSON,38.46,36.89
SOMATEX,29.82,72.14
VISAKAIND,9.16,11.59
AARTIDRUGS,19.96,19.80
STERTOOLS,30.82,56.89
CREST,30.17,30.17
INDIANCARD,20.63,17.86
HITECHGEAR,52.53,52.53
WENDT,98.83,98.83
DENORA,36.23,36.23
TVSSRICHAK,43.53,39.15
SHRIRAMFIN,22.89,22.89
PUNJABCHEM,20.86,20.36
DYNAMATECH,184.02,138.91
GUJAPOLLO,81.30,81.30
GANESHHOU,25.11,25.11
MMFL,17.85,26.62
JAGSNPHARM,34.36,33.23
ALKYLAMINE,46.44,46.44
BOSCH-HCIL,970.95,225.95
MPHASIS,24.12,23.79
GUJRAFFIA,18.78,18.78
RUCHINFRA,22.86,22.61
RAMCOIND,9.07,9.43
KOTHARIPET,10.76,10.73
HERITGFOOD,26.09,27.73
INDRAMEDCO,18.01,18.01
BANKBARODA,6.92,5.65
MADRASFERT,15.43,14.04
GAIL,11.49,11.49
INDNIPPON,20.90,23.26
SKMEGGPROD,12.61,12.61
BANKINDIA,5.59,5.59
CONCOR,30.10,30.10
ICICIBANK,18.46,18.46
KCPSUGIND,9.49,9.49
HUDCO,8.59,8.59
INDSWFTLAB,54.31,48.00
SAREGAMA,42.51,41.38
FDC,19.14,18.18
ENGINERSIN,17.70,17.70
ADROITINFO,15.80,15.80
JAICORPLTD,18.85,18.65
ANTGRAPHIC,10.30,10.30
GMDCLTD,18.86,31.32
INDUSINDBK,59.09,59.09
ASAHIINDIA,55.20,53.87
TRIGYN,18.35,16.42
J&KBANK,7.27,7.27
KOTHARIPRO,11.19,16.09
CUB,16.19,16.19
SOUTHBANK,7.93,7.93
ASTRAZEN,105.18,103.01
CEMPRO,35.73,35.73
AXISBANK,14.08,14.08
CYIENT,26.62,24.63
SONATSOFTW,17.53,16.04
NOIDATOLL,2.71,2.71
CYBERTECH,12.88,12.88
KOKUYOCMLN,36.97,36.97
DHANBANK,11.18,11.18
SANGHVIMOV,19.32,18.69
STCINDIA,22.87,22.86
MANUGRAPH,8.20,
VIPCLOTHNG,19.33,19.33
NATIONALUM,10.59,10.59
IVC,45.64,53.51
JINDALSTEL,44.06,30.09
ALEMBICLTD,8.23,8.23
ICDSLTD,83.23,83.23
BSOFT,14.05,13.50
HCLTECH,19.95,19.17
ACCELYA,17.76,16.78
STAR,14.28,15.19
ZYDUSLIFE,25.83,23.85
GLENMARK,38.62,22.66
RAJESHEXPO,16.79,16.79
CINEVISTA,13.34,13.34
SHREERAMA,22.58,22.58
WOCKPHARMA,77.01,79.37
NRBBEARING,30.03,29.64
IOB,10.63,10.63
RAMCOSYS,50.34,18.02
GVPIL,16.38,14.92
BIL,45.38,45.38
KTKBANK,8.61,8.61
MAHLIFE,23.66,25.51
MUKTAARTS,,19.29
BLBLIMITED,3.10,3.10
AJANTPHARM,39.02,39.02
BLUESTARCO,60.47,58.36
CALSOFT,8.10,8.10
TVSMOTOR,58.18,57.64
PNBGILTS,13.73,14.02
PNC,,7.05
TAJGVK,5.04,13.98
NLCINDIA,11.07,11.07
REPRO,4.53,
CHENNPETRO,4.82,4.82
TTML,189.92,
KRBL,13.09,13.09
HAVELLS,47.74,46.79
GAEL,18.58,18.44
USHAMART,29.37,28.61
AXISCADES,188.23,161.24
UMIYA-MRO,19.32,19.32
TIPSMUSIC,39.31,39.31
STLTECH,147.16,153.20
HIKAL,,46.94
TRIDENT,31.43,31.43
MARKSANS,28.35,28.35
SMARTLINK,13.25,13.25
GODREJCP,49.36,45.27
LUPIN,17.78,16.40
UNITDSPR,58.78,55.36
TCI,14.97,14.97
MPSLTD,24.16,24.81
BHARTIARTL,32.19,29.76
ASAL,25.98,25.07
OLECTRA,60.42,61.66
PONNIERODE,6.64,11.20
PNB,6.00,6.00
APTECHT,21.43,20.17
SURANAT&P,7.15,7.15
TEAMGTY,196.82,196.82
OFSS,30.25,30.25
UNIONBANK,6.82,6.82
NUCLEUS,18.43,17.01
CANBK,5.85,5.85
GENESYS,50.41,46.60
OMAXAUTO,10.09,10.09
GODREJIND,17.54,17.17
DIVISLAB,82.23,80.73
RADICO,87.71,86.83
INDORAMA,10.35,10.18
MARUTI,29.48,29.48
VARDHACRLC,8.73,8.73
UCOBANK,11.35,11.35
BAGFILMS,15.19,15.19
JSL,17.95,17.70
NSIL,51.20,51.19
WELSPUNLIV,63.48,62.02
JAIBALAJI,44.25,43.26
IGL,15.22,15.22
DREDGECORP,79.42,79.42
TVTODAY,39.34,0.92
UNIENTER,32.97,32.97
UPL,21.01,20.23
SIL,2.01,2.01
MUKANDLTD,3.11,3.11
PETRONET,10.37,10.37
PTC,7.97,7.93
VAIBHAVGBL,13.07,13.08
BIOCON,163.75,67.66
MAHABANK,8.64,8.64
POONAWALLA,53.98,53.98
XPROINDIA,81.69,81.69
RKFORGE,122.14,106.83
DATAMATICS,21.54,18.30
CCL,34.31,34.31
EXCELINDUS,18.35,18.35
LT,28.23,26.53
APARINDS,63.44,62.17
AMBICAAGAR,12.55,12.55
CENTEXT,14.60,14.09
NIITLTD,152.32,80.02
ULTRACEMCO,40.28,39.86
TCS,16.25,15.07
COFORGE,43.87,40.11
TEXINFRA,150.13,150.13
GULFPETRO,8.31,7.87
GUFICBIO,56.27,56.27
ASTRAMICRO,84.75,84.75
WELENT,26.91,25.04
NTPC,11.32,11.32
SALSTEEL,83.44,
KOTARISUG,48.91,
JBMA,62.72,61.15
DWARKESH,65.45,65.45
INDOCO,722.14,
SUPRAJIT,37.01,36.81
PATELENG,10.06,6.44
XCHANGING,11.23,11.23
JSWSTEEL,11.68,27.04
CONSOFINVT,16.15,16.15
JPPOWER,18.08,13.89
EVEREADY,13.97,
GOKEX,55.15,55.15
SAKSOFT,16.06,15.63
ALLDIGI,14.21,13.12
IIFL,11.99,11.99
WELCORP,27.36,27.36
SSWL,21.65,21.65
CYBERMEDIA,8.62,8.95
SHAHALLOYS,4.08,
SURYALAXMI,26.81,28.24
JKPAPER,21.36,20.71
PRIMESECU,203.98,56.02
GRANULES,31.14,31.80
JSWHL,94.82,93.62
VHL,4.29,4.29
GEOJITFSL,30.86,28.65
GENUSPOWER,15.51,15.51
YESBANK,18.51,18.51
MSPL,51.72,14.05
SPLIL,11.94,11.94
MCLEODRUSS,,9.55
SEMAC,13.48,13.48
GOLDIAM,25.18,25.18
RML,26.08,25.55
HTMEDIA,85.04,8.26
SASKEN,39.19,36.54
FCSSOFT,88.06,56.41
IMPAL,18.11,18.11
SUZLON,20.46,20.93
AURIONPRO,18.44,18.08
BASML,8.71,8.71
TRIVENI,22.67,22.03
AIAENG,31.23,31.17
NAHARINDUS,8.26,8.16
ORIENTCER,20.74,19.69
EKC,9.78,9.21
VIMTALABS,34.50,34.01
KERNEX,15.87,15.87
PVRINOX,27.36,24.56
NITINSPIN,16.47,16.47
ROHLTD,28.74,29.80
ENIL,,302.18
JAGRAN,7.48,7.48
SADBHAV,1.34,3.88
SAKUMA,25.11,25.11
KEC,20.26,18.63
JKCEMENT,43.09,41.60
INDOTECH,39.70,39.70
M&MFIN,16.35,15.84
BLKASHYAP,1817.10,31.23
VISACHROME,0.52,
CENTURYPLY,55.91,54.89
KEI,53.09,53.09
VAKRANGEE,63.77,63.88
SOLARINDS,90.82,90.78
GALLANTT,31.93,31.93
UTTAMSUGAR,13.02,12.87
KKCL,19.10,19.10
SUNTV,11.95,11.56
GPIL,20.03,19.69
RSYSTEMS,14.70,13.45
EMKAY,33.56,33.56
LOKESHMACH,146.89,146.89
BALPHARMA,18.67,18.67
SWELECTES,20.43,19.63
KAMDHENU,11.73,11.73
RATNAMANI,36.18,35.65
JKLAKSHMI,18.22,17.42
PFOCUS,158.59,96.13
ALLCARGO,57.05,47.26
MUNJALAU,20.12,19.72
EMAMILTD,22.57,22.29
GMRAIRPORT,137.56,116.39
TECHM,30.09,29.04
GRINDWELL,51.21,51.21
VOLTAMP,51.22,51.22
ANTELOPUS,20.70,19.42
ACE,30.97,30.97
ANANTRAJ,37.53,37.53
BILVYAPAR,30.70,29.64
TALBROAUTO,22.54,22.54
ALICON,30.68,30.22
GEECEE,16.21,16.53
JMFINANCIL,11.24,11.07
FIEMIND,20.69,20.69
DCBBANK,8.90,8.90
INSPIRISYS,9.01,8.55
GTLINFRA,1.42,
NAUKRI,45.15,49.10
GESHIP,5.02,5.02
TORNTPOWER,25.94,25.94
MANALIPETC,6.77,10.35
LTFOODS,23.74,23.74
DONEAR,9.57,9.57
RUCHIRA,9.20,9.20
SOBHA,59.06,59.06
VENUSREM,18.39,18.39
JINDRILL,9.54,9.37
HIRECT,134.12,138.04
NFL,9.61,9.61
PLASTIBLEN,11.51,11.51
PARACABLES,31.88,31.89
HBLENGINE,34.38,34.05
TANLA,13.23,13.23
AVTNPL,15.56,15.56
ZEEMEDIA,,166.51
VEEDOL,11.82,11.82
LUMAXTECH,34.47,33.60
SARLAPOLY,490.14,12.11
PTL,11.13,11.13
WANBURY,15.92,14.99
AUTOIND,10.12,16.57
GANDHITUBE,14.69,14.54
PITTIENG,34.19,34.19
NETWORK18,,5378.43
UNOMINDA,57.28,56.39
IZMO,23.09,23.09
HUBTOWN,24.33,24.33
CTE,12.58,12.58
TIIL,21.65,21.65
ORIENTBELL,26.28,25.13
PGIL,34.90,34.55
REDINGTON,18.62,17.48
TTL,366.38,366.38
FSL,27.89,23.42
PFC,3.49,3.49
SMSPHARMA,33.15,33.15
INDIANB,9.32,9.32
ORIENTALTL,18.72,14.43
IDEA,4.34,
PAGEIND,52.83,51.09
LAOPALA,20.25,19.94
AMDIND,31.23,31.23
JKTYRE,16.63,13.04
ASTRAL,71.36,69.42
NAHARSPING,13.87,13.87
NAHARPOLY,8.39,8.39
THEMISMED,29.06,
NCLIND,8.73,8.14
BALAMINES,37.30,37.30
BANSWRAS,10.91,9.74
ICRA,23.77,23.65
PHOENIXLTD,41.72,41.13
NDLVENTURE,545.27,545.27
ZENITHSTL,19.14,28.41
BFUTILITIE,9.83,9.82
FORTIS,64.59,63.52
SRHHYPOLTD,8.76,7.94
ALPHAGEO,1165.82,1165.82
WEBELSOLAR,10.70,10.68
TGBHOTELS,18.55,18.55
HILTON,19.68,19.68
INSECTICID,13.18,13.18
KMSUGAR,5.85,5.85
NAVINFLUOR,55.64,55.25
TIMETECHNO,18.41,18.41
NAGREEKEXP,22.14,22.14
NELCAST,24.81,24.81
V2RETAIL,45.39,51.73
DLF,37.65,39.38
TARMAT,21.21,21.21
SPARC,3.99,3.96
SIGMAADV,82.37,78.33
ADSL,15.91,15.67
ALPA,29.40,29.40
CENTRALBK,6.08,6.08
ASIANTILES,131.03,131.03
TAKE,19.59,19.59
KPRMILL,42.21,42.21
CIEINDIA,16.57,16.57
PURVA,33.75,33.75
MOTILALOFS,31.53,31.53
INDOWIND,,270.76
NAGREEKCAP,3.85,3.85
KSCL,16.25,16.25
CENTUM,101.20,53.12
POWERGRID,15.50,15.50
SUPREMEINF,0.14,
MAANALU,49.89,49.89
IL&FSENGG,43.89,35.18
DELTACORP,,9.70
BAJAJELEC,,56.22
ENERGYDEV,,38.66
CERA,35.98,35.50
RELIGARE,442.56,442.56
BVCL,47.64,47.64
ADANIPORTS,30.10,29.70
EDELWEISS,16.56,14.45
RGL,13.15,13.15
KOLTEPATIL,31.66,31.66
COLPAL,37.23,36.66
JYOTHYLAB,27.09,27.09
KALYANIFRG,20.04,20.04
HITECHCORP,32.91,30.74
ECLERX,25.03,25.03
TARIL,33.94,33.94
BRIGADE,27.34,27.87
MANAKSIA,5.81,5.81
DVL,5.38,5.38
PATINTLOG,8.02,8.02
PPAP,7.96,90.77
ARIES,13.49,13.49
AMBIKCO,11.52,11.52
CEATLTD,24.11,21.93
BIRLAMONEY,13.54,12.96
RPOWER,,115.24
JKIL,10.02,9.80
CORDSCABLE,12.85,12.85
KNRCON,8.74,10.27
SEPC,42.27,40.56
BANG,9.87,7.08
IRB,24.46,23.39
NMDC,10.10,10.10
GSS,,8.29
NAHARCAP,3.60,3.60
RECLTD,5.27,5.26
VGUARD,39.71,38.11
NESCO,17.20,17.20
DPSCLTD,55.93,55.93
TITAGARH,58.53,58.54
KIRIINDUS,0.54,3.22
BAJAJFINSV,15.61,15.42
BAJAJ-AUTO,27.88,27.80
DIGISPICE,21.07,18.18
GOKUL,20.60,20.60
RPGLIFE,35.49,36.43
ALMONDZ,8.22,8.22
ARCHIDPLY,15.71,14.83
LOTUSEYE,1568.85,1480.21
VINYLINDIA,23.06,23.06
UBL,89.99,103.02
LPDC,10.62,10.62
ZFCVINDIA,58.60,57.92
20MICRONS,11.30,11.26
JOCIL,16.26,16.26
ALKALI,62.71,62.71
COUNCODOS,87.45,87.45
TPHQ,10.11,10.11
TATACAP,29.14,28.97
MAWANASUG,20.12,16.33
AJMERA,14.42,14.42
MHRIL,83.24,95.69
VINATIORGA,30.48,30.48
LANDSMILL,49.23,49.23
ADANIPOWER,28.53,28.53
NHPC,18.02,18.02
GLOBUSSPR,28.75,28.75
OIL,8.02,8.02
EXPLEOSOL,9.84,9.25
RTNPOWER,37.74,37.74
AMRUTANJAN,27.70,24.03
SUNTECK,21.44,21.44
ZYDUSWELL,90.48,72.01
DEN,9.16,9.16
SHILPAMED,59.33,65.62
SARDAEN,15.60,15.74
REFEX,16.02,16.02
GILLANDERS,12.85,12.85
AHLUCONT,18.95,19.07
DLINKINDIA,14.49,14.49
JSWENERGY,40.42,39.13
GODREJPROP,39.16,40.13
DBCORP,10.39,10.39
HINDCOPPER,45.63,45.63
BEARDSELL,9.68,9.68
MMTC,21.30,
NESTLEIND,73.36,75.47
TRF,,46.95
WHIRLPOOL,42.33,39.19
UNITEDTEA,11.20,11.20
JUBLFOOD,73.91,72.01
VASCONEQ,25.08,25.08
THANGAMAYL,43.73,43.54
EMMBI,18.26,16.65
DBREALTY,484.09,
HATHWAY,24.65,24.65
TEXMOPIPES,9.07,9.07
MANINFRA,21.63,21.63
LGBBROSLTD,16.85,16.80
PERSISTENT,46.38,44.82
ASIANHOTNR,,104.63
ISFT,11.31,11.31
KIRLOSBROS,39.97,36.73
KSL,14.55,14.23
SJVN,40.13,40.13
SUNDARAM,14.79,16.58
KIRLOSIND,11.46,10.30
MANAPPURAM,22.62,22.62
UMESLTD,42.32,39.97
TI,,61.07
HMVL,7.23,6.07
IMFA,14.06,14.06
BLISSGVS,41.98,41.51
AHLWEST,10.44,7.64
AHLEAST,,12.50
BAJAJCON,26.39,26.39
UGARSUGAR,19.78,19.78
PRAKASHSTL,109.22,109.22
GPPL,14.63,15.02
ADFFOODS,32.71,31.09
WAAREEINDO,6.82,6.82
KILITCH,20.51,20.51
DEEPAKNTR,30.52,30.17
CPCAP,4.55,4.55
GREENPOWER,16.50,19.59
RAMKY,10.26,14.21
CANTABIL,21.17,21.17
WABAG,33.82,33.59
ASHOKA,1.28,22.70
BEDMUTHA,20.45,20.45
JWL,65.54,60.77
OBEROIRLTY,25.90,25.72
PRESTIGE,55.25,55.25
SHAH,24.97,24.97
CGCL,20.89,20.89
RESPONIND,41.27,41.06
COALINDIA,7.90,7.90
IOLCP,33.71,32.04
GRAVITA,34.38,34.38
JINDWORLD,43.56,44.06
PENIND,15.26,15.26
RPPINFRA,68.91,101.34
JAMNAAUTO,20.51,19.83
SUMEETINDS,32.77,31.87
MOIL,17.49,17.49
ZEELEARN,5.69,10.70
A2ZINFRA,62.71,77.96
KIRLOSENG,57.17,54.63
RKDL,255.57,35.57
PSB,11.95,11.95
FMNL,8.48,8.48
SURANASOL,19.57,19.57
SHEKHAWATI,4.56,4.56
BFINVEST,4.28,4.28
KICL,56.28,50.35
SUMMITSEC,12.94,12.94
STEL,58.59,58.59
TEXRAIL,20.59,20.34
HFCL,62.26,62.26
INDTERRAIN,339.02,148.12
DHUNINV,3.91,3.92
LOVABLE,33.95,33.95
PFS,7.85,7.78
MUTHOOTFIN,10.81,10.81
VADILALIND,24.43,24.43
SYMPHONY,,40.42
PIIND,32.13,34.64
RELAXO,47.84,47.84
OMINFRAL,24.31,24.31
VSTTILLERS,34.75,34.76
DELPHIFX,55.11,38.95
KARMAENG,49.92,49.92
ASHIANA,31.07,31.07
DHANUKA,16.40,16.40
MAITHANALL,9.69,9.69
RUSHIL,21.57,21.57
INVENTURE,32.34,37.68
LTF,25.22,25.07
WINDMACHIN,459.96,6995.93
IBULLSLTD,12.45,10.98
BODALCHEM,17.33,17.32
GAYAPROJ,0.49,6.83
ASAHISONG,12.61,12.61
FILATEX,18.20,18.20
BROOKS,14.71,14.71
TDPOWERSYS,84.15,84.15
APLLTD,23.49,21.80
PGEL,82.95,82.95
PANAMAPET,5.95,5.95
PAISALO,24.54,24.49
ONELIFECAP,11.95,11.95
SHAKTIPUMP,28.91,28.91
TRITURBINE,55.18,53.45
INDOTHAI,9.18,9.18
ESSARSHPNG,1.95,
DSSL,16.16,16.16
JISLDVREQS,,59.14
POLYMED,55.47,54.61
RUPA,15.60,14.99
VIKASECO,72.92,72.92
APLAPOLLO,49.43,49.43
KANANIIND,12.90,12.90
MINDACORP,33.08,41.87
THOMASCOTT,20.63,19.61
DBSTOCKBRO,33.86,33.86
IRFC,15.38,15.38
COMPUSOFT,36.72,
RHIM,,34.81
SCHNEIDER,157.05,151.34
NDL,11.62,11.62
NBCC,31.25,33.86
TBZ,9.56,9.56
VSSL,24.16,24.16
SWANCORP,45.72,45.72
SPECIALITY,30.79,27.39
CINELINE,24.77,20.06
SAMPANN,17.85,17.85
PROZONER,43.77,43.77
THEJO,41.81,40.43
MAYURUNIQ,15.72,15.72
ROSSELLIND,18.42,18.09
DUCON,13.19,13.19
TVSHLTD,6.99,6.93
ZUARI,1.00,5.04
VETO,9.06,9.06
CARERATING,27.28,27.28
PCJEWELLER,13.81,13.79
