,31-Jul-2026
The Nifty witnessed an intraday movement of about 129.7 points.The closing index was 0.27 % up as compared to the previous closing index.

, Traded Value (Rs. In Crores), 131274.78
, Traded Quantity (in Lakhs), 43656.92
, Number of Trades, 37626807
, Total Market Capitalisation (Rs. Crores), 48533664.98

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,Nifty500 LMS Eql,     18413.85,     18465.70,     18538.00,     18420.05,     18496.45,82.60
,Nifty500 Shariah,      7026.75,      7020.90,      7054.00,      6992.90,      7031.80,5.05
,Nifty500 Qlty50,     19730.35,     19718.75,     19835.35,     19614.00,     19758.85,28.50
,Nifty500 LowVol50,     22754.75,     22775.10,     22806.90,     22684.65,     22764.90,10.15
,Nifty500 MQVLv50,     31214.05,     31286.85,     31360.00,     31139.55,     31290.85,76.80
,Nifty500 Flexicap,     10165.70,     10157.50,     10194.35,     10105.85,     10141.50,-24.20
,Nifty TMMQ 50,     42735.40,     43038.15,     43507.80,     43037.95,     43344.85,609.45
,Nifty FPI 150,      1572.40,      1575.85,      1583.50,      1572.70,      1580.50,8.10
,Nifty SME Emerge,     13893.95,     13915.35,     13986.50,     13890.85,     13977.30,83.35
,Nifty Internet,      1364.10,      1364.90,      1370.70,      1354.00,      1355.75,-8.35
,Nifty Chemicals,     29989.10,     30127.65,     30262.60,     30026.30,     30096.25,107.15
,Nifty Waves,      1928.70,      1935.10,      1950.00,      1929.35,      1939.85,11.15
,Nifty InfraLog,     11985.45,     12035.80,     12119.25,     12021.60,     12100.50,115.05
,Nifty500 Health,     21565.25,     21653.50,     21735.65,     21571.90,     21622.55,57.30
,Nifty RailwaysPSU,      2865.15,      2875.20,      2881.40,      2855.90,      2868.50,3.35
,NiftyConglomerate,     15111.90,     15211.90,     15384.10,     15125.10,     15338.70,226.80
,Nifty MidSmall 50 50,     20570.60,     20635.60,     20714.45,     20563.85,     20661.35,90.75
,Nifty Cement,     15276.90,     15317.00,     15350.55,     15162.45,     15207.75,-69.15
,Nifty Smallcap 500,     20209.45,     20297.15,     20398.55,     20234.15,     20331.20,121.75
,Nifty REITs Realty,      1947.40,      1948.20,      1955.00,      1942.55,      1945.70,-1.70
,India VIX,12.1550,12.1550,12.2100,11.6450,11.7550,-0.4000

,ADVANCES,2155
,DECLINES,1338
,UNCHANGED,103

,Total securities that have hit their price bands today,195

,TOP 25 Securities Today :
,SYMBOL,SERIES,PREV. CLOSE,CLOSE PRICE,%VAR,VALUE(Rs Crs)
,BAJFINANCE,EQ,      1053.50,      1141.20,8.32,4585.54
,INDOMIM,EQ,       741.75,       776.15,4.64,2120.33
,M&M,EQ,      3283.70,      3398.50,3.50,2079.31
,NETWEB,EQ,      4195.20,      4524.00,7.84,2032.78
,HDFCBANK,EQ,       753.95,       748.15,-0.77,1913.23
