Trade Date,Symbol,Series,Security Name,Category,Last Trade Date,Face Value(Rs.),Issue Size,Close Price/Paid up value(Rs.),Market Cap(Rs.)              
28 AUG 2026,20MICRONS,EQ,20 MICRONS LTD           ,Listed    ,28 AUG 2026,               5.00,          35286502,            222.00,     7833603444.00 
28 AUG 2026,21STCENMGM,EQ,21ST CENTURY MGMT SERVICE,Listed    ,28 AUG 2026,              10.00,          10500000,             41.15,      432180000.00
28 AUG 2026,360ONE,EQ,360 ONE WAM LIMITED      ,Listed    ,28 AUG 2026,               1.00,         406486596,           1200.00,   487783915200.00    
28 AUG 2026,3BBLACKBIO,EQ,3B BLACKBIO DX LTD.      ,Permitted ,28 AUG 2026,              10.00,           8582670,           1441.20,    12369344004.00
28 AUG 2026,3IINFOLTD,BE,3I INFOTECH LIMITED      ,Listed    ,28 AUG 2026,              10.00,         207403767,             23.85,     4946579842.95 
28 AUG 2026,3MINDIA,EQ,3M INDIA LIMITED         ,Listed    ,28 AUG 2026,              10.00,          11265070,          34415.00,   387687384050.00   
28 AUG 2026,3PLAND,EQ,3P LAND HOLDINGS LIMITED ,Listed    ,28 AUG 2026,               2.00,          18000000,             31.75,      571320000.00    
28 AUG 2026,5PAISA,EQ,5PAISA CAPITAL LIMITED   ,Listed    ,28 AUG 2026,              10.00,          46882257,            368.35,    17269079365.95    
28 AUG 2026,63MOONS,EQ,63 MOONS TECHNOLOGIES LTD,Listed    ,28 AUG 2026,               2.00,          46078537,            776.40,    35775376126.80   
28 AUG 2026,A2ZINFRA,EQ,A2Z INFRA ENGINEERING LTD,Listed    ,28 AUG 2026,              10.00,         177522358,             16.65,     2952196813.55  
28 AUG 2026,AAATECH,EQ,AAA TECHNOLOGIES LIMITED ,Listed    ,28 AUG 2026,              10.00,          12826800,             95.05,     1218930804.00   
28 AUG 2026,AADHARHFC,EQ,AADHAR HOUSING FINANCE L ,Listed    ,28 AUG 2026,              10.00,         437298899,            471.10,   206011511318.90 
28 AUG 2026,AAKAAR,SM,AAKAAR MEDICAL TECHNO LTD,Listed    ,28 AUG 2026,              10.00,          14172816,             64.60,      915563913.60    
28 AUG 2026,AAKASH,EQ,AAKASH EXPLORATION SER L ,Listed    ,28 AUG 2026,               1.00,         101250000,              8.75,      883912500.00    
28 AUG 2026,AARADHYA,SM,AARADHYA DISPOSAL INDUS L,Listed    ,27 AUG 2026,              10.00,          14138000,             65.00,      918970000.00  
28 AUG 2026,AAREYDRUGS,EQ,AAREY DRUGS & PHARM LTD  ,Listed    ,28 AUG 2026,              10.00,          28354303,             89.00,     2523816510.05
28 AUG 2026,AARNAV,BE,AARNAV FASHIONS LIMITED  ,Listed    ,28 AUG 2026,              10.00,          42238628,             33.65,     1421752218.50    
28 AUG 2026,AARON,EQ,AARON INDUSTRIES LIMITED ,Listed    ,28 AUG 2026,              10.00,          20946478,            134.95,     2826517741.30     
28 AUG 2026,AARTECH,BE,AARTECH SOLONICS LIMITED ,Listed    ,28 AUG 2026,               5.00,          31770375,             49.15,     1561831635.00   
28 AUG 2026,AARTIDRUGS,EQ,AARTI DRUGS LTD.         ,Listed    ,28 AUG 2026,              10.00,          91270000,            418.55,    38201058500.00
28 AUG 2026,AARTIIND,EQ,AARTI INDUSTRIES LTD     ,Listed    ,28 AUG 2026,               5.00,         362594491,            540.35,   195927933211.85  
28 AUG 2026,AARTIPHARM,EQ,AARTI PHARMALABS LIMITED ,Listed    ,28 AUG 2026,               5.00,          90657751,            840.70,    76215971265.70
28 AUG 2026,AARTISURF,BE,AARTI SURFACTANTS LIMITED,Listed    ,28 AUG 2026,              10.00,           8464995,            541.50,     4583794792.50 
