,07-Sep-2026
The Nifty witnessed an intraday movement of about 152.1 points.The closing index was 0.5 % down as compared to the previous closing index.

, Traded Value (Rs. In Crores), 102943.51
, Traded Quantity (in Lakhs), 67620.02
, Number of Trades, 37505655
, Total Market Capitalisation (Rs. Crores), 48591358.15

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,Nifty Mobility,     23057.60,     23057.45,     23089.80,     22987.00,     23018.05,-39.55
,Nifty Qlty LV 30,     16342.90,     16313.70,     16323.95,     16244.30,     16278.30,-64.60
,Nifty Sml250 Q50,     25390.30,     25394.60,     25437.95,     25264.05,     25301.85,-88.45
,Nifty Top 15 EW,      9672.00,      9655.35,      9656.85,      9605.20,      9622.00,-50.00
,Nifty100 Alpha 30,     17952.60,     17971.60,     17984.35,     17825.45,     17847.50,-105.10
,Nifty100 Enh ESG,      4986.95,      4980.60,      4981.15,      4947.40,      4952.95,-34.00
,Nifty200 Value 30,     14821.90,     14826.25,     14849.45,     14692.90,     14714.65,-107.25
,Nifty500 EW,     15024.90,     15028.70,     15041.35,     14949.75,     14972.50,-52.40
,Nifty Multi MQ 50,     41586.05,     41636.45,     41827.15,     41569.55,     41612.30,26.25
,Nifty500 Value 50,     15997.00,     15998.45,     16017.95,     15879.40,     15897.20,-99.80
,Nifty Top 20 EW,      8782.05,      8766.65,      8769.75,      8716.10,      8737.55,-44.50
,Nifty CoreHousing,     15459.45,     15449.50,     15456.70,     15273.60,     15274.75,-184.70
,Nifty FinSerExBnk,     32179.70,     32220.25,     32256.05,     31991.15,     31997.70,-182.00
,Nifty Housing,     11795.05,     11798.65,     11808.50,     11683.90,     11701.30,-93.75
,Nifty IPO,      2424.30,      2430.90,      2433.65,      2422.30,      2425.75,1.45
,Nifty MS Fin Serv,     22818.45,     22815.30,     22853.25,     22698.75,     22736.65,-81.80
,Nifty MS Ind Cons,     18520.35,     18527.20,     18544.20,     18372.10,     18406.55,-113.80
,Nifty MS IT Telcm,     10205.90,     10214.65,     10215.00,     10111.45,     10156.05,-49.85
,Nifty NonCyc Cons,     14963.70,     14963.50,     14974.00,     14848.25,     14885.00,-78.70
,Nifty Rural,     15095.40,     15095.65,     15104.55,     15012.50,     15034.90,-60.50
,Nifty Shariah 25,      7851.85,      7824.40,      7828.00,      7775.40,      7784.35,-67.50
,Nifty Trans Logis,     25671.20,     25667.50,     25703.50,     25586.40,     25629.35,-41.85
,Nifty50 Shariah,      4212.70,      4186.80,      4188.25,      4146.75,      4156.65,-56.05
,Nifty500 LMS Eql,     18583.75,     18583.40,     18597.10,     18499.80,     18527.05,-56.70
,Nifty500 Shariah,      6943.25,      6928.15,      6931.65,      6881.85,      6895.00,-48.25
,Nifty500 Qlty50,     19624.60,     19616.65,     19626.30,     19482.10,     19511.65,-112.95
,Nifty500 LowVol50,     21903.55,     21888.75,     21903.60,     21778.25,     21812.90,-90.65
,Nifty500 MQVLv50,     30322.90,     30331.75,     30373.35,     30149.00,     30180.30,-142.60
,Nifty500 Flexicap,      9964.55,      9936.90,      9951.25,      9875.95,      9887.00,-77.55
,Nifty TMMQ 50,     44285.55,     44353.30,     44521.30,     44318.60,     44395.85,110.30
,Nifty FPI 150,      1553.70,      1552.50,      1553.25,      1542.85,      1545.20,-8.50
,Nifty SME Emerge,     14768.65,     14774.10,     14823.40,     14758.45,     14801.70,33.05
,Nifty Internet,      1460.80,      1464.15,      1467.05,      1452.45,      1457.45,-3.35
,Nifty Chemicals,     30101.80,     30058.30,     30207.65,     29952.95,     29961.90,-139.90
,Nifty Waves,      1893.05,      1892.30,      1895.45,      1872.45,      1882.15,-10.90
,Nifty InfraLog,     11976.95,     11995.60,     12010.15,     11927.00,     11940.80,-36.15
,Nifty500 Health,     21481.25,     21477.75,     21661.30,     21467.00,     21648.20,166.95
,Nifty RailwaysPSU,      2769.65,      2775.40,      2781.40,      2747.95,      2750.95,-18.70
,NiftyConglomerate,     15156.60,     15141.20,     15156.75,     15026.65,     15058.45,-98.15
,Nifty MidSmall 50 50,     20996.35,     21000.65,     21022.90,     20914.25,     20950.10,-46.25
,Nifty Cement,     14651.60,     14638.30,     14652.55,     14439.65,     14440.45,-211.15
,Nifty Smallcap 500,     21086.60,     21113.65,     21174.60,     21072.25,     21114.35,27.75
,Nifty REITs Realty,      1945.60,      1953.00,      1953.05,      1932.05,      1933.35,-12.25
,India VIX,10.6800,10.6800,11.3475,10.2750,11.1600,0.4800

,ADVANCES,1586
,DECLINES,2191
,UNCHANGED,112

,Total securities that have hit their price bands today,294

,TOP 25 Securities Today :
,SYMBOL,SERIES,PREV. CLOSE,CLOSE PRICE,%VAR,VALUE(Rs Crs)
,PCJEWELLER,EQ,        11.86,        13.93,17.45,2936.46
,IFCI,EQ,       101.38,       102.51,1.11,2158.22
,SYRMA,EQ,      1457.30,      1634.80,12.18,2082.53
,MVELECTRO,EQ,       729.70,       806.45,10.52,1661.22
,BSE,EQ,      3409.80,      3446.20,1.07,1361.97
,RELIANCE,EQ,      1322.00,      1309.50,-0.95,1336.39
,ICICIBANK,EQ,      1423.20,      1427.50,0.30,1146.47
,BHARTIARTL,EQ,      1840.00,      1854.00,0.76,1100.17
,IDEA,EQ,        15.02,        15.60,3.86,1078.50
,SBIN,EQ,      1016.10,      1005.90,-1.00,1028.31
,MILKYMIST,EQ,       252.43,       276.01,9.34,954.39
,WOCKPHARMA,EQ,      2088.70,      2208.00,5.71,941.68
,HDFCBANK,EQ,       712.10,       710.50,-0.22,865.34
,INFY,EQ,      1130.00,      1087.50,-3.76,839.05
,LALITHAA,EQ,       306.70,       317.75,3.60,786.37
,HIKAL,EQ,       222.30,       243.00,9.31,762.83
,SWIGGY,EQ,       276.10,       276.45,0.13,659.43
,MCX,EQ,      3275.40,      3330.20,1.67,630.76
,SAIL,EQ,       196.80,       187.90,-4.52,619.34
,ATHERENERG,EQ,      1584.00,      1599.30,0.97,604.62
,KEI,EQ,      4850.00,      4704.00,-3.01,576.59
,COALINDIA,EQ,       415.35,       418.85,0.84,567.50
,JINDWORLD,EQ,        57.51,        58.52,1.76,547.88
,M&M,EQ,      3170.00,      3160.00,-0.32,542.63
,NIACL,EQ,       229.91,       231.20,0.56,539.86

,Top Five Nifty 50 Gainers:
,SYMBOL,SERIES,CLOSE PRICE,PREV.CLOSE,%CHANGE
,APOLLOHOSP,EQ,      8760.00,      8650.00,1.27
,LT,EQ,      3999.00,      3964.10,0.88
,COALINDIA,EQ,       418.85,       415.35,0.84
,BHARTIARTL,EQ,      1854.00,      1840.00,0.76
,MAXHEALTH,EQ,       992.00,       984.80,0.73

,Top Five Nifty 50 Losers:
,SYMBOL,SERIES,CLOSE PRICE,PREV.CLOSE,%CHANGE
,INFY,EQ,      1087.50,      1130.00,-3.76
