,28-Aug-2026
The Nifty witnessed an intraday movement of about 111.45 points.The closing index was 0.35 % up as compared to the previous closing index.

, Traded Value (Rs. In Crores), 110671.11
, Traded Quantity (in Lakhs), 47505.80
, Number of Trades, 34007193
, Total Market Capitalisation (Rs. Crores), 49226698.61

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,1015SCL28,NR,       900.00,                     5505.00,6
,1015SCL29,ZL,      1017.00,                    43760.20,43
,1018GS2026,GS,       105.00,                   511923.50,4913
,1025IIFL30,Y3,      1016.10,                     1016.10,1
,1025PATE28,N0,    100000.00,                   599700.00,6
,1025UCL27A,NG,      1000.00,                     2000.00,2
,1030SFIL28,NM,       590.00,                     3086.00,5
,1050ISFL28,N5,      1067.29,                    13874.77,13
,1050UCL28,NH,      1013.00,                   111430.00,110
,105IIFL29,N7,      1069.80,                    58007.00,55
,1065NFL27,NC,      1034.00,                  1136695.00,1100
,1075SCL33A,N2,       880.00,                    35200.00,40
,1075WCA28,N0,      9816.19,                   323933.81,33
,10CAGL27,N5,      1020.00,                    20380.00,20
,10IIFL28,N4,      1000.12,                    52165.67,52
,10IIFL28A,NE,      1040.00,                   436035.95,420
,10IIFL29,N6,      1025.00,                    11255.00,11
,10ISFL26,N3,      1060.00,                   263013.00,248
,10MWL29,N0,     99995.85,                    99995.85,1
,1119NFL27,ND,      1054.80,                    51685.20,49
,115AFIL28A,N0,      9914.00,                  1050884.00,106
,1225IFL27,N0,      6259.95,                   106417.65,17
,125VCCL31,N0,     97599.00,                   292989.00,3
,12AFIL27A,N0,      9987.80,                     9987.80,1
,12VCCL28,N0,     98500.00,                    98500.00,1
,20MICRONS,EQ,       222.00,                 53281611.76,241206
,21STCENMGM,EQ,        41.16,                   145822.12,3530
,360ONE,EQ,      1200.00,                508479692.60,422710
,364D291026,TB,        98.39,                    49195.00,500
,3BBLACKBIO,EQ,      1441.20,                 64328466.00,45446
,3IINFOLTD,BE,        23.85,                  4462630.79,185320
,3MINDIA,EQ,     34415.00,                 83667700.00,2422
,3PLAND,EQ,        31.74,                    66284.72,2074
,574GS2026,GS,       101.90,                     9237.80,91
,5PAISA,EQ,       368.35,                  5965880.00,16145
,603GS2029,GS,        99.22,                    39688.00,400
,610GS2031,GS,        99.99,                       99.99,1
,620GS2029,GS,        99.86,                  2418531.15,24240
,636GS2031,GS,        99.75,                  4389250.00,44000
,63MOONS,EQ,       776.40,                187533990.65,242493
,653CG28,SG,        96.80,                     9680.00,100
,654GS2032,GS,        99.45,                    86322.60,868
,657GS2033A,GS,        98.41,                   197115.00,2000
,667GS2050,GS,        92.52,                      462.96,5
,668GS2033,GS,       100.00,                    20000.00,200
,668GS2040,GS,        98.00,                   188683.10,1913
,672KL27,SG,       100.70,                    10070.00,100
,675GS2029,GS,       102.65,                   318215.00,3100
,676GS2061,GS,        90.79,                 20887728.25,229769
,679GS2031,GS,       102.50,                    10250.00,100
,679GS2034,GS,       101.50,                     5075.00,50
,690GS2065,GS,        94.37,                  1684078.81,17822
,694GS2036,GS,       102.51,                   113015.50,1102
,695GS2061,GS,        93.50,                     3272.50,35
,698GR2054,GS,        95.00,                      188.80,2
,702GS2027,GS,       102.15,                    15527.20,152
,705PFCL41,NA,      1000.00,                     1000.00,1
,706GS2028,GS,       103.80,                  1764600.00,17000
,706GS2041,GS,       100.50,                   513645.00,5110
,706GS2046,GS,       103.00,                      203.00,2
