,04-Sep-2026
The Nifty witnessed an intraday movement of about 109.9 points.The closing index was 0.1 % up as compared to the previous closing index.

, Traded Value (Rs. In Crores), 116163.36
, Traded Quantity (in Lakhs), 61157.95
, Number of Trades, 35661613
, Total Market Capitalisation (Rs. Crores), 48780877.96

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,Nifty AQL 30,     22582.35,     22586.10,     22588.10,     22391.05,     22391.05,-191.30
,Nifty AQLV 30,     19890.55,     19932.40,     19933.35,     19824.75,     19838.35,-52.20
,Nifty EV,      3243.85,      3243.15,      3244.15,      3212.50,      3217.05,-26.80
,Nifty HighBeta 50,      4423.40,      4432.70,      4471.30,      4432.70,      4450.60,27.20
,Nifty New Consump,     11992.65,     11998.10,     12034.10,     11963.90,     11964.65,-28.00
,Nifty Corp MAATR,     38471.00,     38540.95,     38787.15,     38498.85,     38713.55,242.55
,Nifty Low Vol 50,     24296.45,     24334.10,     24357.15,     24256.50,     24256.60,-39.85
,Nifty Mobility,     23122.60,     23142.65,     23208.90,     23054.60,     23057.60,-65.00
,Nifty Qlty LV 30,     16455.45,     16468.95,     16470.50,     16340.75,     16342.90,-112.55
,Nifty Sml250 Q50,     25353.35,     25414.30,     25469.45,     25359.40,     25390.30,36.95
,Nifty Top 15 EW,      9664.70,      9685.00,      9722.25,      9672.00,      9672.00,7.30
,Nifty100 Alpha 30,     17944.00,     17970.55,     17995.35,     17893.85,     17952.60,8.60
,Nifty100 Enh ESG,      4988.60,      4995.60,      5005.75,      4986.95,      4986.95,-1.65
,Nifty200 Value 30,     14811.95,     14823.05,     14866.70,     14765.85,     14821.90,9.95
,Nifty500 EW,     15008.60,     15033.85,     15067.15,     15020.50,     15024.90,16.30
,Nifty Multi MQ 50,     41850.15,     41820.05,     41845.90,     41544.75,     41586.05,-264.10
,Nifty500 Value 50,     16008.00,     16028.85,     16040.20,     15963.55,     15997.00,-11.00
,Nifty Top 20 EW,      8793.20,      8809.40,      8823.90,      8782.05,      8782.05,-11.15
,Nifty CoreHousing,     15573.90,     15528.25,     15557.45,     15433.50,     15459.45,-114.45
,Nifty FinSerExBnk,     31925.00,     31992.50,     32302.60,     31992.50,     32179.70,254.70
,Nifty Housing,     11792.60,     11790.15,     11825.70,     11760.95,     11795.05,2.45
,Nifty IPO,      2406.65,      2417.15,      2431.45,      2416.20,      2424.30,17.65
,Nifty MS Fin Serv,     22693.10,     22779.00,     22951.85,     22760.45,     22818.45,125.35
,Nifty MS Ind Cons,     18588.30,     18572.55,     18639.60,     18510.70,     18520.35,-67.95
,Nifty MS IT Telcm,     10141.00,     10190.30,     10276.25,     10183.60,     10205.90,64.90
,Nifty NonCyc Cons,     15015.20,     15019.80,     15048.80,     14962.30,     14963.70,-51.50
,Nifty Rural,     15111.25,     15129.55,     15175.35,     15087.20,     15095.40,-15.85
,Nifty Shariah 25,      7892.45,      7907.25,      7913.55,      7842.75,      7851.85,-40.60
,Nifty Trans Logis,     25753.05,     25781.55,     25834.50,     25661.25,     25671.20,-81.85
,Nifty50 Shariah,      4224.10,      4234.30,      4245.85,      4209.60,      4212.70,-11.40
,Nifty500 LMS Eql,     18582.90,     18611.90,     18654.15,     18583.70,     18583.75,0.85
,Nifty500 Shariah,      6970.50,      6977.35,      6983.15,      6942.65,      6943.25,-27.25
,Nifty500 Qlty50,     19674.05,     19738.65,     19787.10,     19620.55,     19624.60,-49.45
,Nifty500 LowVol50,     22011.35,     22039.85,     22041.20,     21894.10,     21903.55,-107.80
,Nifty500 MQVLv50,     30428.55,     30456.10,     30461.85,     30320.00,     30322.90,-105.65
,Nifty500 Flexicap,      9948.15,      9978.55,      9993.20,      9953.30,      9964.55,16.40
,Nifty TMMQ 50,     44503.90,     44496.05,     44556.45,     44223.95,     44285.55,-218.35
,Nifty FPI 150,      1554.35,      1555.60,      1559.95,      1553.70,      1553.70,-0.65
,Nifty SME Emerge,     14761.70,     14774.45,     14791.60,     14740.60,     14768.65,6.95
,Nifty Internet,      1455.65,      1456.65,      1472.95,      1456.65,      1460.80,5.15
,Nifty Chemicals,     30322.45,     30364.65,     30377.65,     30096.30,     30101.80,-220.65
,Nifty Waves,      1869.10,      1876.00,      1897.10,      1872.65,      1893.05,23.95
,Nifty InfraLog,     11979.10,     12002.40,     12045.50,     11976.95,     11976.95,-2.15
,Nifty500 Health,     21625.75,     21642.50,     21668.35,     21473.20,     21481.25,-144.50
,Nifty RailwaysPSU,      2759.65,      2764.70,      2778.00,      2756.80,      2769.65,10.00
,NiftyConglomerate,     15110.45,     15133.65,     15179.25,     15109.05,     15156.60,46.15
,Nifty MidSmall 50 50,     20999.15,     21032.55,     21080.00,     20988.95,     20996.35,-2.80
,Nifty Cement,     14588.20,     14613.20,     14682.00,     14570.70,     14651.60,63.40
,Nifty Smallcap 500,     21018.80,     21081.70,     21144.30,     21067.70,     21086.60,67.80
,Nifty REITs Realty,      1957.35,      1961.00,      1964.50,      1941.55,      1945.60,-11.75
,India VIX,11.3375,11.3375,11.3375,10.5650,10.6800,-0.6575

,ADVANCES,2341
,DECLINES,1687
,UNCHANGED,106

,Total securities that have hit their price bands today,286

,TOP 25 Securities Today :
,SYMBOL,SERIES,PREV. CLOSE,CLOSE PRICE,%VAR,VALUE(Rs Crs)
,SWIGGY,EQ,       269.30,       276.10,2.53,5111.98
,IFCI,EQ,        95.91,       101.38,5.70,4197.18
,BSE,EQ,      3306.10,      3409.80,3.14,2739.58
,RELIANCE,EQ,      1302.50,      1322.00,1.50,1728.36
,LUMINO,EQ,       110.32,       114.50,3.79,1622.80
,TEJASNET,EQ,       567.45,       614.15,8.23,1589.85
,NIACL,EQ,       195.33,       229.91,17.70,1493.04
,ESDS,EQ,       429.00,       908.40,111.75,1311.59
,POLYCAB,EQ,      8807.50,      8300.00,-5.76,1302.55
,PCJEWELLER,EQ,        10.52,        11.86,12.74,1242.75
,KEI,EQ,      5327.00,      4850.00,-8.95,1173.00
,HDFCBANK,EQ,       706.65,       712.10,0.77,1033.81
,JINDWORLD,EQ,        48.15,        57.51,19.44,1023.95
,HBLENGINE,EQ,       665.55,       695.75,4.54,1012.26
,DHOOTTRANS,EQ,      1583.50,      1615.70,2.03,981.43
,NETWEB,EQ,      5270.00,      5193.00,-1.46,961.49
,ICICIBANK,EQ,      1430.00,      1423.20,-0.48,956.69
,ATHERENERG,EQ,      1638.90,      1584.00,-3.35,888.63
,ANGELONE,EQ,       286.00,       299.80,4.83,882.51
,GROWW,EQ,       190.24,       194.00,1.98,867.43
,PAYTM,EQ,      1637.00,      1659.50,1.37,866.70
,GLAND,EQ,      2907.90,      2932.40,0.84,864.42
,MCX,EQ,      3170.20,      3275.40,3.32,803.78
,PWL,EQ,       120.60,       126.42,4.83,788.09
,IDEA,EQ,        14.48,        15.02,3.73,787.10

,Top Five Nifty 50 Gainers:
,SYMBOL,SERIES,CLOSE PRICE,PREV.CLOSE,%CHANGE
,SBILIFE,EQ,      1775.00,      1715.00,3.50
,TATASTEEL,EQ,       188.79,       184.20,2.49
,HDFCLIFE,EQ,       546.40,       533.50,2.42
,RELIANCE,EQ,      1322.00,      1302.50,1.50
,TRENT,EQ,      2853.00,      2815.60,1.33

,Top Five Nifty 50 Losers:
,SYMBOL,SERIES,CLOSE PRICE,PREV.CLOSE,%CHANGE
,HCLTECH,EQ,      1293.40,      1319.00,-1.94
,BHARTIARTL,EQ,      1840.00,      1869.00,-1.55
,MARUTI,EQ,     12694.00,     12857.00,-1.27
,BAJAJFINSV,EQ,      1970.00,      1992.10,-1.11
,MAXHEALTH,EQ,       984.80,       994.90,-1.02

,Securities Price Volume Data in Normal market
,SYMBOL,SERIES,CLOSE PRICE,TRADED VALUE,TRADED QUANTITY
,0MOFSL27,N3,      1210.50,                    36315.00,30
,1003SFIL28,NX,       411.00,                     1644.00,4
,1015ECL29,NR,      1017.00,                   722424.32,710
,1015SCL28,NR,      1000.00,                     6000.00,6
,1015SCL28B,AZ,       864.00,                      864.00,1
,1015SCL29B,N1,      1105.38,                     1105.38,1
,1018GS2026,GS,       104.96,                   545533.64,5208
,1025PATE28,N0,     99500.00,                    99500.00,1
,1025UCL26A,N1,       999.70,                     5000.18,5
,1025VCCL28,N0,     96000.00,                  1431000.00,15
,1050UCL28,NH,      1015.00,                   313635.00,309
,1060ECL29,NS,      1069.50,                   117645.00,110
,1065NFL27,NC,      1011.00,                   435741.00,431
,1075WCA28,N0,      9405.00,                    38304.00,4
,10IIFL28,N4,      1000.00,                   809928.41,807
,10IIFL28A,NE,      1046.98,                   805920.02,770
,10IIFL29,N6,      1024.00,                    20480.00,20
,10ISFL26,N3,      1066.80,                    26670.00,25
,1125AFIL29,N0,      9809.00,                   392360.00,40
,1150AFIL29,N0,      9903.00,                   208017.18,21
,115VCCL31,N0,     99000.00,                    99000.00,1
,125VCCL31,N0,     97199.00,                   388998.00,4
,1275DCCL28,N0,      9976.14,                    39904.56,4
,12AFIL27,N0,     10002.20,                    50011.00,5
,12AFIL28,N0,      9900.00,                   149010.00,15
,12VCCL29B,N0,     98000.00,                   980000.00,10
,182D100926,TB,        99.33,                    99330.00,1000
,182D260227,TB,        96.50,                    19301.00,200
,20MICRONS,EQ,       222.49,                 38639237.99,174812
,21STCENMGM,EQ,        38.13,                    78150.66,2056
,360ONE,EQ,      1137.00,                688260495.50,603451
,364D031226,TB,        98.71,                  1480650.00,15000
,364D100627,TB,        95.73,                   266868.00,2800
,364D110227,TB,        96.90,                     9690.00,100
,364D110327,TB,        96.50,                    19283.00,200
,364D130527,TB,        95.93,                    38279.00,400
,364D231026,TB,        98.90,                    49450.00,500
,364D251226,TB,        97.55,                   292675.00,3000
,364D290427,TB,        96.00,                   172395.00,1800
,364D291026,TB,        98.85,                    98680.00,1000
,3BBLACKBIO,EQ,      1460.10,                 28417563.40,19626
,3IINFOLTD,BE,        22.37,                  3599783.63,161133
,3MINDIA,EQ,     32845.00,                 30562740.00,932
,3PLAND,EQ,        32.39,                   365106.68,11543
,574GS2026,GS,       101.95,                      101.95,1
,585GS2030,GS,        98.50,                    49348.50,501
,591GS2028,GS,       100.69,                  1544224.70,15340
,5PAISA,EQ,       342.10,                 90740393.40,258086
,601GS2030,GS,        98.50,                     1871.50,19
,603GS2029,GS,       100.47,                    10047.00,100
,610GS2031,GS,        97.00,                    19400.00,200
,620GS2029,GS,       100.20,                   701400.00,7000
,633GS2035,GS,        99.30,                    19750.80,199
,63MOONS,EQ,       876.50,               1003549857.90,1136718
,648GS2035,GS,       100.00,                     1000.00,10
,653CG28,SG,        96.80,                    19360.00,200
,654GS2032,GS,       100.16,                  1769516.61,17692
,664GS2027,GS,       101.20,                    10120.00,100
,667GS2035,GS,       100.20,                    80059.80,799
,667GS2050,GS,        93.00,                       93.00,1
,668GS2033,GS,       100.00,                    29791.00,300
,668GS2040,GS,        97.80,                  1966047.00,20102
,676GS2061,GS,        90.65,                   344184.05,3797
,679GS2031,GS,       100.50,                    11065.00,110
,679GS2034A,GS,        99.93,                    19886.07,199
,68GS2060,GS,        91.00,                    90090.00,990
,690GS2065,GS,        93.74,                  1612385.00,17185
,692GS2039,GS,        97.02,                    48510.00,500
,694GS2036,GS,       102.20,                    11045.04,108
