Trade Date,Symbol,Series,Security Name,Category,Last Trade Date,Face Value(Rs.),Issue Size,Close Price/Paid up value(Rs.),Market Cap(Rs.)              
07 SEP 2026,20MICRONS,EQ,20 MICRONS LTD           ,Listed    ,07 SEP 2026,               5.00,          35286502,            224.80,     7932405649.60 
07 SEP 2026,21STCENMGM,EQ,21ST CENTURY MGMT SERVICE,Listed    ,07 SEP 2026,              10.00,          10500000,             38.30,      401940000.00
07 SEP 2026,360ONE,EQ,360 ONE WAM LIMITED      ,Listed    ,07 SEP 2026,               1.00,         406486596,           1136.90,   462134610992.40    
07 SEP 2026,3BBLACKBIO,EQ,3B BLACKBIO DX LTD.      ,Permitted ,07 SEP 2026,              10.00,           8582670,           1521.30,    13056815871.00
07 SEP 2026,3IINFOLTD,BE,3I INFOTECH LIMITED      ,Listed    ,07 SEP 2026,              10.00,         207403767,             22.05,     4577401137.70 
07 SEP 2026,3MINDIA,EQ,3M INDIA LIMITED         ,Listed    ,07 SEP 2026,              10.00,          11265070,          32840.00,   369944898800.00   
07 SEP 2026,3PLAND,EQ,3P LAND HOLDINGS LIMITED ,Listed    ,07 SEP 2026,               2.00,          18000000,             32.15,      578700000.00    
07 SEP 2026,5PAISA,EQ,5PAISA CAPITAL LIMITED   ,Listed    ,07 SEP 2026,              10.00,          46882257,            339.85,    15932935041.45    
07 SEP 2026,63MOONS,EQ,63 MOONS TECHNOLOGIES LTD,Listed    ,07 SEP 2026,               2.00,          46078537,            872.70,    40212739239.90   
07 SEP 2026,A2ZINFRA,EQ,A2Z INFRA ENGINEERING LTD,Listed    ,07 SEP 2026,              10.00,         177522358,             15.75,     2797752362.10  
07 SEP 2026,AAATECH,EQ,AAA TECHNOLOGIES LIMITED ,Listed    ,07 SEP 2026,              10.00,          12826800,             92.05,     1180963476.00   
07 SEP 2026,AADHARHFC,EQ,AADHAR HOUSING FINANCE L ,Listed    ,07 SEP 2026,              10.00,         437298899,            478.95,   209444307676.05 
07 SEP 2026,AAKAAR,SM,AAKAAR MEDICAL TECHNO LTD,Listed    ,07 SEP 2026,              10.00,          14172816,             62.00,      878714592.00    
07 SEP 2026,AAKASH,EQ,AAKASH EXPLORATION SER L ,Listed    ,07 SEP 2026,               1.00,         101250000,              8.60,      869737500.00    
