SYMBOL,SYMBOL P/E,ADJUSTED P/E
VINDHYATEL,13.65,13.65
MOTOGENFIN,0.75,58.47
MARALOVER,11.77,11.45
ASIANPAINT,50.12,48.98
RAMCOCEM,32.38,175.00
INDIACEM,121.46,78.26
PGHL,26.33,28.24
BEML,96.04,96.04
ADOR,25.66,25.24
CENTENKA,9.04,8.95
TORNTPHARM,85.69,82.80
VTL,20.13,20.13
SUNDROP,89.35,89.35
FEDERALBNK,18.11,18.11
EPL,20.14,18.99
VLSFINANCE,16.60,16.60
SUPREMEIND,42.76,42.76
SRF,34.93,33.94
BIRLACABLE,24.43,24.43
BALRAMCHIN,39.38,39.38
AEGISLOG,30.20,30.20
WEIZMANIND,18.83,18.83
UNICHEMLAB,12.71,37.99
BBOX,55.97,43.91
HONAUT,57.20,56.36
JTEKTINDIA,46.53,43.76
SAURASHCEM,95.82,42.75
RANEHOLDIN,18.48,19.54
PRECOT,16.38,16.38
TATAELXSI,33.86,31.44
SUNPHARMA,37.60,36.00
KOHINOOR,1.43,
SANDESH,7.42,7.29
HCC,36.29,41.88
BAJAJHIND,45.27,40.42
APOLLOHOSP,57.26,56.87
ARE&M,17.16,21.66
ADANIENT,52.93,101.77
IVP,6.66,6.60
BALKRISIND,31.42,31.42
INDBANK,17.23,17.23
GINNIFILA,10.28,10.28
EICHERMOT,36.29,36.02
GVT&D,84.49,81.66
NEULANDLAB,58.41,58.41
ONGC,6.59,6.55
ITI,80.94,
ZENSARTECH,13.53,13.20
TAINWALCHM,25.02,24.92
BERGEPAINT,46.46,46.04
BANARISUG,39.17,39.17
JINDALPOLY,,58.11
KPIL,21.28,21.68
JYOTISTRUC,18.59,18.59
IGARASHI,81.12,81.12
BSL,35.01,35.01
BLUEDART,41.26,36.54
JAYNECOIND,15.33,15.06
MUNJALSHOW,20.82,19.53
APCOTEXIND,20.44,20.50
SOTL,12.27,12.27
HSCL,42.11,42.11
RCF,14.20,15.39
RANASUG,39.92,
KARURVYSYA,12.29,12.29
DECCANCE,136.66,
WSI,172.90,181.28
UFLEX,7.15,7.06
TATAPOWER,22.37,22.19
ADVANIHOTR,19.96,19.38
THOMASCOOK,24.93,24.34
SUNFLAG,30.10,29.13
SUBROS,27.83,26.93
SPMLINFRA,18.06,18.06
SIMPLEXINF,46.33,47.04
SIEMENS,41.38,41.38
BHARATRAS,13.93,13.60
WIPRO,13.15,13.15
VSTIND,12.69,12.69
JUBLPHARMA,41.91,37.26
UNIVCABLES,25.17,25.17
TATACOMM,53.45,48.54
TOKYOPLAST,211.45,211.45
SOMANYCERA,22.64,22.07
MURUDCERA,18.55,18.55
IFCI,63.15,61.27
HLVLTD,89.56,54.77
SANOFI,22.46,21.22
M&M,19.47,19.27
LIBERTSHOE,46.51,46.66
KAJARIACER,35.56,33.72
KABRAEXTRU,3991.82,2705.65
HEIDELBERG,31.21,29.87
MODTHREAD,10.47,10.47
MODIRUBBER,40590.39,40590.39
MANGLMCEM,26.24,23.81
PRSMJOHNSN,37.72,150.51
POLYPLEX,13.76,13.76
PIDILITIND,61.98,61.99
PCBL,48.18,50.96
3PLAND,25.68,25.68
EIHAHOTELS,20.64,20.21
HONDAPOWER,31.18,28.09
JINDALSAW,32.51,32.51
SAIL,19.03,16.95
RUBYMILLS,33.15,33.15
STYRENIX,13.17,13.11
ABB,52.55,52.55
IDBI,10.46,10.46
GRAPHITE,68.58,67.98
CANFINHOME,9.52,9.52
BRITANNIA,47.08,47.08
BBL,23.14,23.14
ELECTCAST,42.85,35.08
DHAMPURSUG,15.28,15.28
DCMSHRIRAM,11.09,11.71
DABUR,34.71,34.50
COSMOFIRST,14.47,14.00
CIPLA,33.34,31.24
HEROMOTOCO,19.33,19.00
HDFCBANK,13.89,13.70
HARRMALAYA,13.12,13.12
GMBREW,12.46,12.46
GIPCL,6.33,6.33
ITC,16.40,16.45
INDIANHUME,14.31,21.83
HINDCOMPOS,18.04,17.24
IOC,5.44,5.44
OSWALGREEN,,13.83
HUHTAMAKI,14.12,14.12
RICOAUTO,54.61,45.62
KAMATHOTEL,15.10,19.61
IFBAGRO,14.18,14.18
BANCOINDIA,18.03,18.51
MANINDS,28.95,28.95
APOLLOTYRE,15.97,14.47
SIYSIL,10.57,10.57
SHANTIGEAR,74.74,70.85
PRECWIRE,49.49,49.49
ONWARDTEC,14.79,14.05
NILKAMAL,25.24,23.48
NCC,12.56,12.13
ICIL,59.04,59.04
SEAMECLTD,17.60,17.60
ELGIEQUIP,45.43,43.86
AUROPHARMA,25.63,25.15
BBTC,4.04,4.19
EIHOTEL,24.64,24.12
KANORICHEM,4.43,4.43
LICHSGFIN,5.39,5.39
GICHSGFIN,4.80,4.80
BEPL,15.88,15.88
RAIN,10.88,10.88
BANARBEADS,39.88,39.88
MOREPENLAB,44.35,53.12
WSTCSTPAPR,18.10,18.10
VENKEYS,13.85,13.85
GHCL,7.74,8.40
S&SPOWER,49.45,49.45
PRUDMOULI,6.83,6.83
PRAJIND,204.82,63.57
PGHH,31.48,31.48
VESUVIUS,35.61,35.61
TFCILTD,43.04,43.04
BOMDYEING,116.07,110.63
GTL,0.13,
NAVNETEDUL,9.23,52.52
GUJALKALI,79.88,79.88
AGI,13.13,13.00
GLAXO,46.91,47.60
TATACONSUM,60.87,60.34
ZEEL,43.58,42.12
CHOLAFIN,27.31,27.31
INDHOTEL,44.39,48.81
FMGOETZE,15.66,14.73
KOTAKBANK,20.81,21.08
ORIENTHOT,37.52,37.15
GILLETTE,35.67,35.67
GOLDENTOBC,6.36,7.21
KANSAINER,26.68,24.80
FOSECOIND,46.48,41.66
ESABINDIA,42.09,45.42
3MINDIA,64.05,84.32
ANDHRAPAP,46.39,46.39
GABRIEL,80.39,77.67
SCHAEFFLER,49.34,49.34
AARTIIND,33.63,34.21
RALLIS,18.98,
AMJLAND,10.73,10.73
PRAKASH,7.19,7.19
MFSL,388.92,388.92
KSB,57.67,54.11
KOPRAN,44.95,44.95
HEG,39.16,39.16
GREAVESCOT,221.15,251.32
GODFRYPHLP,23.38,23.38
VARDMNPOLY,0.89,31.10
SURYAROSNI,15.11,15.11
TATAINVEST,74.41,74.41
GLFL,619.41,619.41
TIMKEN,55.71,55.71
SUDARSCHEM,109.13,72.62
SHREECEM,52.61,52.61
SAKHTISUG,8.58,8.58
IPCALAB,36.26,34.67
INGERRAND,57.47,55.97
JSWDULUX,7.37,40.58
HINDALCO,13.85,11.20
HINDZINC,14.88,14.90
HINDUNILVR,30.97,30.71
GSFC,9.37,9.37
GRASIM,19.87,19.48
AMBUJACEM,19.40,16.72
FINPIPE,15.99,15.99
FINCABLES,23.32,28.83
EIDPARRY,11.33,6.64
DCW,19.03,19.03
DCM,117.90,117.90
CGPOWER,113.20,111.00
SUDARCOLOR,18.51,13.34
CESC,11.94,11.94
BIRLACORPN,12.34,12.21
BHEL,61.71,61.71
BHARATGEAR,10.53,10.53
BEL,48.20,48.20
BAJFINANCE,31.98,31.70
ASHAPURMIN,12.81,12.67
PVP,1456.72,118.69
NAVA,16.32,16.32
CORALFINAC,9.38,9.38
GREENPLY,38.47,33.57
TNPL,4.13,4.13
AUTOAXLES,14.65,13.96
REMSONSIND,19.65,18.97
DALMIASUG,17.46,17.46
NATCOPHARM,12.97,12.97
KHAITANLTD,11.11,11.11
SWARAJENG,21.41,21.15
MRF,22.82,22.39
GARFIBRES,37.20,35.46
ANDHRSUGAR,12.35,11.51
TNPETRO,8.39,8.78
TTKPRESTIG,40.56,37.83
STARPAPER,7.64,7.64
SKFINDIA,36.63,32.99
AUSOMENT,8.88,8.88
EIMCOELECO,32.83,32.83
JAYAGROGN,12.71,12.71
CUBEXTUB,14.58,14.58
MARICO,54.22,54.22
SILINV,10.04,10.04
BIOFILCHEM,107.57,107.57
KEYFINSERV,24.01,23.29
SUNDRMBRAK,81.30,74.43
SANGAMIND,23.94,22.81
MOTHERSON,37.23,35.71
SOMATEX,33.30,80.55
VISAKAIND,9.39,11.89
AARTIDRUGS,20.62,20.45
STERTOOLS,30.70,56.68
CREST,29.13,29.13
INDIANCARD,21.82,18.88
HITECHGEAR,54.07,54.07
WENDT,96.28,96.28
DENORA,35.36,35.36
TVSSRICHAK,43.47,39.10
SHRIRAMFIN,21.64,21.64
PUNJABCHEM,20.63,20.13
DYNAMATECH,186.54,140.81
GUJAPOLLO,82.33,82.33
GANESHHOU,23.87,23.87
MMFL,17.97,26.81
JAGSNPHARM,35.11,33.96
ALKYLAMINE,45.90,45.90
BOSCH-HCIL,1058.99,246.44
MPHASIS,24.20,23.88
GUJRAFFIA,18.78,18.78
RUCHINFRA,22.82,22.57
RAMCOIND,8.58,8.92
KOTHARIPET,10.68,10.65
HERITGFOOD,26.38,28.04
INDRAMEDCO,17.05,17.05
BANKBARODA,6.86,5.60
MADRASFERT,14.79,13.45
GAIL,11.55,11.55
INDNIPPON,22.78,25.37
SKMEGGPROD,12.15,12.15
BANKINDIA,5.60,5.60
CONCOR,31.02,31.02
ICICIBANK,18.21,18.21
KCPSUGIND,9.51,9.51
HUDCO,8.49,8.49
INDSWFTLAB,54.00,47.72
SAREGAMA,42.97,41.82
FDC,19.08,18.12
ENGINERSIN,20.03,20.03
ADROITINFO,15.66,15.66
JAICORPLTD,18.74,18.54
ANTGRAPHIC,10.44,10.44
GMDCLTD,18.72,31.09
INDUSINDBK,59.42,59.42
ASAHIINDIA,55.46,54.14
TRIGYN,18.01,16.11
J&KBANK,7.17,7.17
KOTHARIPRO,10.96,15.75
CUB,16.67,16.67
SOUTHBANK,8.20,8.20
ASTRAZEN,102.35,100.24
CEMPRO,37.05,37.05
AXISBANK,14.27,14.27
CYIENT,27.86,25.78
SONATSOFTW,17.27,15.81
NOIDATOLL,2.71,2.71
CYBERTECH,12.77,12.77
KOKUYOCMLN,36.70,36.70
DHANBANK,10.89,10.89
SANGHVIMOV,19.08,18.46
STCINDIA,17.75,19.00
MANUGRAPH,8.03,
VIPCLOTHNG,19.12,19.12
NATIONALUM,10.18,10.18
IVC,55.71,65.31
JINDALSTEL,43.87,29.96
ALEMBICLTD,8.92,8.92
ICDSLTD,142.84,142.84
BSOFT,14.12,13.57
HCLTECH,20.13,19.34
ACCELYA,17.70,16.73
STAR,15.39,16.38
ZYDUSLIFE,24.33,22.46
GLENMARK,38.26,22.45
RAJESHEXPO,18.23,18.23
CINEVISTA,13.39,13.39
SHREERAMA,23.11,23.11
WOCKPHARMA,81.98,84.49
NRBBEARING,28.77,28.40
IOB,10.84,10.84
RAMCOSYS,55.32,19.80
GVPIL,16.08,14.65
BIL,47.51,47.51
KTKBANK,8.95,8.95
MAHLIFE,23.26,25.08
MUKTAARTS,,19.43
BLBLIMITED,3.22,3.22
AJANTPHARM,38.15,38.15
BLUESTARCO,59.95,57.85
CALSOFT,9.82,9.82
TVSMOTOR,54.53,54.02
PNBGILTS,14.63,14.94
PNC,,6.76
TAJGVK,4.90,13.60
NLCINDIA,11.25,11.25
REPRO,4.68,
CHENNPETRO,5.18,5.18
TTML,196.59,
KRBL,12.74,12.74
HAVELLS,44.39,43.51
GAEL,18.50,18.36
USHAMART,30.87,30.08
AXISCADES,199.75,171.11
UMIYA-MRO,22.75,22.75
TIPSMUSIC,38.70,38.70
STLTECH,158.38,164.88
HIKAL,,51.00
TRIDENT,31.15,31.15
MARKSANS,28.41,28.41
SMARTLINK,12.87,12.87
GODREJCP,46.95,43.06
LUPIN,17.38,16.04
UNITDSPR,56.84,53.53
TCI,14.49,14.49
MPSLTD,24.15,24.80
BHARTIARTL,31.53,29.15
ASAL,25.20,24.32
OLECTRA,55.99,57.14
PONNIERODE,6.65,11.21
PNB,6.09,6.09
APTECHT,21.15,19.92
SURANAT&P,7.45,7.45
TEAMGTY,192.94,192.94
OFSS,30.77,30.77
UNIONBANK,6.92,6.92
NUCLEUS,18.21,16.80
CANBK,5.73,5.73
GENESYS,49.63,45.88
OMAXAUTO,9.66,9.66
GODREJIND,17.73,17.36
DIVISLAB,82.59,81.09
RADICO,85.58,84.71
INDORAMA,11.82,11.62
MARUTI,27.84,27.84
VARDHACRLC,8.40,8.40
UCOBANK,11.03,11.03
BAGFILMS,15.43,15.43
JSL,18.78,18.52
NSIL,51.02,51.01
WELSPUNLIV,68.83,67.25
JAIBALAJI,43.98,43.00
IGL,16.35,16.35
DREDGECORP,77.42,77.42
TVTODAY,38.58,0.91
UNIENTER,31.99,31.99
UPL,21.16,20.37
SIL,2.04,2.04
MUKANDLTD,3.07,3.07
PETRONET,10.27,10.27
PTC,7.89,7.84
VAIBHAVGBL,12.87,12.88
BIOCON,155.53,64.27
MAHABANK,8.77,8.77
POONAWALLA,52.42,52.42
XPROINDIA,95.19,95.19
RKFORGE,119.44,104.47
DATAMATICS,20.84,17.70
CCL,34.15,34.15
EXCELINDUS,18.17,18.17
LT,27.79,26.12
APARINDS,61.74,60.50
AMBICAAGAR,13.68,13.68
CENTEXT,13.05,12.59
NIITLTD,146.43,76.93
ULTRACEMCO,39.22,38.81
TCS,16.65,15.45
COFORGE,45.51,41.61
TEXINFRA,156.20,156.20
GULFPETRO,8.27,7.83
GUFICBIO,60.74,60.74
ASTRAMICRO,86.84,86.84
WELENT,32.36,30.12
NTPC,11.38,11.38
SALSTEEL,94.84,
KOTARISUG,45.58,
JBMA,60.81,59.29
DWARKESH,60.50,60.50
INDOCO,781.63,
SUPRAJIT,35.21,35.01
PATELENG,9.44,6.04
XCHANGING,11.25,11.25
JSWSTEEL,11.57,26.79
CONSOFINVT,17.12,17.12
JPPOWER,17.41,13.37
EVEREADY,12.96,
GOKEX,56.17,56.17
SAKSOFT,15.74,15.32
ALLDIGI,14.37,13.26
IIFL,12.28,12.28
WELCORP,29.47,29.47
SSWL,26.79,26.79
CYBERMEDIA,12.36,12.83
SHAHALLOYS,4.82,
SURYALAXMI,28.52,30.04
JKPAPER,22.21,21.53
PRIMESECU,207.33,56.94
GRANULES,31.74,32.41
JSWHL,92.69,91.52
VHL,4.59,4.59
GEOJITFSL,30.89,28.68
GENUSPOWER,15.77,15.77
YESBANK,18.71,18.71
MSPL,52.93,14.38
SPLIL,10.65,10.65
MCLEODRUSS,,8.99
SEMAC,13.10,13.10
GOLDIAM,24.64,24.64
RML,30.08,29.47
HTMEDIA,82.12,7.98
SASKEN,39.61,36.94
FCSSOFT,88.06,56.41
IMPAL,18.22,18.22
SUZLON,19.83,20.27
AURIONPRO,18.49,18.12
BASML,8.87,8.87
TRIVENI,22.15,21.51
AIAENG,31.22,31.16
NAHARINDUS,8.23,8.13
ORIENTCER,20.11,19.09
EKC,9.53,8.98
VIMTALABS,35.66,35.15
KERNEX,16.01,16.01
PVRINOX,27.15,24.38
NITINSPIN,16.96,16.96
ROHLTD,28.30,29.35
ENIL,,297.09
JAGRAN,7.40,7.40
SADBHAV,1.29,3.74
SAKUMA,23.78,23.78
KEC,19.64,18.06
JKCEMENT,41.86,40.41
INDOTECH,39.18,39.18
M&MFIN,15.93,15.43
BLKASHYAP,1909.45,32.82
VISACHROME,0.54,
CENTURYPLY,55.67,54.65
KEI,46.51,46.51
VAKRANGEE,62.37,62.48
SOLARINDS,94.63,94.60
GALLANTT,31.78,31.78
UTTAMSUGAR,12.28,12.13
KKCL,19.72,19.72
SUNTV,12.13,11.74
GPIL,20.06,19.71
RSYSTEMS,15.75,14.41
EMKAY,37.41,37.41
LOKESHMACH,179.96,179.96
BALPHARMA,19.27,19.27
SWELECTES,19.68,18.91
KAMDHENU,12.92,12.92
RATNAMANI,37.16,36.62
JKLAKSHMI,17.27,16.51
PFOCUS,164.67,99.82
ALLCARGO,56.46,46.78
MUNJALAU,20.28,19.87
EMAMILTD,21.31,21.05
GMRAIRPORT,135.84,114.94
TECHM,30.32,29.26
GRINDWELL,49.65,49.65
VOLTAMP,52.08,52.08
ANTELOPUS,25.36,23.79
ACE,30.68,30.68
ANANTRAJ,38.79,38.79
BILVYAPAR,30.25,29.20
TALBROAUTO,22.49,22.49
ALICON,30.71,30.24
GEECEE,16.24,16.56
MBECL,0.24,
JMFINANCIL,11.38,11.21
FIEMIND,20.88,20.88
DCBBANK,9.03,9.03
INSPIRISYS,9.13,8.66
GTLINFRA,1.37,
NAUKRI,44.80,48.72
GESHIP,5.22,5.22
TORNTPOWER,27.39,27.39
MANALIPETC,8.29,12.68
LTFOODS,24.12,24.12
DONEAR,10.45,10.45
RUCHIRA,9.63,9.63
SOBHA,58.60,58.60
VENUSREM,19.50,19.50
JINDRILL,10.03,9.85
HIRECT,134.06,137.98
NFL,9.49,9.49
PLASTIBLEN,11.43,11.43
PARACABLES,35.17,35.18
HBLENGINE,35.93,35.58
TANLA,12.97,12.97
AVTNPL,16.54,16.54
ZEEMEDIA,,158.97
VEEDOL,11.70,11.70
LUMAXTECH,34.85,33.97
SARLAPOLY,489.11,12.09
PTL,11.22,11.22
WANBURY,15.39,14.50
AUTOIND,9.83,16.10
GANDHITUBE,14.64,14.50
PITTIENG,32.83,32.83
NETWORK18,,5238.15
UNOMINDA,55.93,55.06
IZMO,25.15,25.15
HUBTOWN,24.93,24.93
CTE,11.80,11.80
TIIL,20.78,20.78
ORIENTBELL,29.27,27.99
PGIL,34.65,34.31
REDINGTON,19.29,18.11
TTL,382.09,382.09
FSL,27.46,23.06
PFC,3.49,3.49
SMSPHARMA,35.89,35.89
INDIANB,9.27,9.27
ORIENTALTL,19.34,14.91
IDEA,4.35,
PAGEIND,53.57,51.80
LAOPALA,20.72,20.41
AMDIND,35.33,35.33
JKTYRE,16.13,12.65
ASTRAL,69.67,67.77
NAHARSPING,13.80,13.80
NAHARPOLY,8.32,8.32
THEMISMED,27.74,
NCLIND,8.69,8.10
BALAMINES,38.82,38.82
BANSWRAS,10.78,9.62
ICRA,24.02,23.91
PHOENIXLTD,42.61,42.01
NDLVENTURE,554.61,554.61
ZENITHSTL,20.91,31.04
BFUTILITIE,10.61,10.60
FORTIS,63.84,62.78
SRHHYPOLTD,9.93,8.99
ALPHAGEO,1213.92,1213.92
WEBELSOLAR,10.32,10.30
TGBHOTELS,19.22,19.22
HILTON,18.79,18.79
INSECTICID,14.38,14.38
KMSUGAR,5.87,5.87
NAVINFLUOR,55.57,55.18
TIMETECHNO,18.69,18.69
NAGREEKEXP,23.69,23.69
NELCAST,24.79,24.79
V2RETAIL,44.19,50.36
DLF,37.97,39.72
TARMAT,21.67,21.67
SPARC,4.09,4.05
SIGMAADV,88.42,84.08
ADSL,15.40,15.17
ALPA,30.14,30.14
CENTRALBK,6.16,6.16
ASIANTILES,140.06,140.06
TAKE,15.95,15.95
KPRMILL,44.45,44.45
CIEINDIA,16.19,16.19
PURVA,36.35,36.35
MOTILALOFS,31.49,31.49
INDOWIND,,265.17
NAGREEKCAP,3.97,3.97
KSCL,15.40,15.40
CENTUM,112.08,58.83
POWERGRID,15.56,15.56
SUPREMEINF,0.13,
MAANALU,50.41,50.41
IL&FSENGG,45.38,36.37
DELTACORP,,9.09
BAJAJELEC,,55.60
ENERGYDEV,,37.13
CERA,36.78,36.29
RELIGARE,485.79,485.79
BVCL,47.54,47.54
ADANIPORTS,29.98,29.58
EDELWEISS,18.09,15.78
RGL,14.66,14.66
KOLTEPATIL,31.23,31.23
COLPAL,36.91,36.35
JYOTHYLAB,26.06,26.06
KALYANIFRG,31.74,31.74
HITECHCORP,32.98,30.81
ECLERX,24.58,24.58
TARIL,33.58,33.58
BRIGADE,28.98,29.54
MANAKSIA,6.43,6.43
DVL,5.31,5.31
PATINTLOG,8.17,8.17
PPAP,7.97,90.93
ARIES,13.75,13.75
AMBIKCO,11.54,11.54
CEATLTD,22.89,20.82
BIRLAMONEY,13.17,12.61
RPOWER,,112.05
JKIL,9.68,9.47
CORDSCABLE,16.68,16.68
KNRCON,8.89,10.46
SEPC,39.83,38.22
BANG,10.27,7.37
IRB,24.87,23.79
NMDC,9.98,9.98
GSS,,7.54
NAHARCAP,3.68,3.68
RECLTD,5.23,5.23
VGUARD,40.18,38.56
NESCO,17.72,17.72
DPSCLTD,53.88,53.88
TITAGARH,61.40,61.40
KIRIINDUS,0.62,3.74
BAJAJFINSV,15.29,15.10
BAJAJ-AUTO,28.35,28.27
DIGISPICE,21.06,18.17
GOKUL,20.54,20.54
RPGLIFE,37.62,38.62
ALMONDZ,9.11,9.11
ARCHIDPLY,16.00,15.10
LOTUSEYE,1524.27,1438.16
VINYLINDIA,22.83,22.83
UBL,85.50,97.88
LPDC,10.66,10.66
ZFCVINDIA,58.17,57.50
20MICRONS,11.62,11.57
JOCIL,16.60,16.60
ALKALI,62.67,62.67
COUNCODOS,81.52,81.52
TPHQ,10.30,10.30
TATACAP,29.06,28.89
MAWANASUG,20.66,16.76
AJMERA,14.52,14.52
MHRIL,81.73,93.96
VINATIORGA,30.30,30.30
LANDSMILL,44.94,44.94
ADANIPOWER,27.50,27.50
NHPC,17.95,17.95
GLOBUSSPR,28.81,28.81
OIL,8.33,8.33
EXPLEOSOL,10.13,9.52
RTNPOWER,35.48,35.48
AMRUTANJAN,27.07,23.49
SUNTECK,20.88,20.88
ZYDUSWELL,89.89,71.54
DEN,9.11,9.11
SHILPAMED,63.42,70.16
SARDAEN,15.57,15.70
REFEX,15.64,15.64
GILLANDERS,12.63,12.63
AHLUCONT,17.83,17.94
DLINKINDIA,14.93,14.93
JSWENERGY,40.25,38.96
GODREJPROP,37.51,38.43
DBCORP,9.91,9.91
HINDCOPPER,44.38,44.38
BEARDSELL,9.24,9.24
MMTC,21.52,
NESTLEIND,71.37,73.42
TRF,,47.43
WHIRLPOOL,41.06,38.02
UNITEDTEA,10.90,10.90
JUBLFOOD,70.79,68.96
VASCONEQ,24.82,24.82
THANGAMAYL,42.38,42.20
EMMBI,20.16,18.39
DBREALTY,464.69,
HATHWAY,24.58,24.58
TEXMOPIPES,8.93,8.93
MANINFRA,23.39,23.39
LGBBROSLTD,17.04,16.98
PERSISTENT,46.29,44.73
ASIANHOTNR,,129.01
ISFT,9.70,9.70
KIRLOSBROS,39.19,36.01
KSL,15.53,15.19
SJVN,40.12,40.12
SUNDARAM,14.79,16.58
KIRLOSIND,11.55,10.38
MANAPPURAM,22.08,22.08
UMESLTD,41.91,39.58
TI,,58.58
HMVL,6.93,5.82
IMFA,13.25,13.25
BLISSGVS,50.31,49.75
AHLWEST,8.69,6.73
AHLEAST,,12.48
BAJAJCON,30.31,30.31
UGARSUGAR,20.81,20.81
PRAKASHSTL,107.53,107.53
GPPL,13.98,14.36
ADFFOODS,31.63,30.07
WAAREEINDO,6.80,6.80
KILITCH,21.66,21.66
DEEPAKNTR,29.81,29.48
CPCAP,5.18,5.18
GREENPOWER,16.27,19.32
RAMKY,9.83,13.61
CANTABIL,20.87,20.87
WABAG,31.78,31.57
ASHOKA,1.31,23.20
BEDMUTHA,21.68,21.68
JWL,64.54,59.84
OBEROIRLTY,25.93,25.76
PRESTIGE,54.02,54.02
SHAH,23.18,23.18
CGCL,23.88,23.88
RESPONIND,40.77,40.56
COALINDIA,8.21,8.21
IOLCP,34.91,33.18
GRAVITA,31.31,31.31
JINDWORLD,68.02,68.80
PENIND,16.08,16.08
RPPINFRA,64.84,95.37
JAMNAAUTO,20.65,19.97
SUMEETINDS,29.01,28.21
MOIL,16.91,16.91
ZEELEARN,5.16,9.70
A2ZINFRA,59.65,74.15
KIRLOSENG,59.94,57.28
RKDL,248.93,34.64
PSB,11.91,11.91
FMNL,8.07,8.07
SURANASOL,20.07,20.07
SHEKHAWATI,4.33,4.33
BFINVEST,4.54,4.54
KICL,55.90,50.01
SUMMITSEC,13.06,13.06
STEL,57.20,57.20
TEXRAIL,22.02,21.76
HFCL,58.61,58.61
INDTERRAIN,342.51,149.64
DHUNINV,3.81,3.82
LOVABLE,33.42,33.42
PFS,7.76,7.69
MUTHOOTFIN,10.21,10.21
VADILALIND,25.12,25.12
SYMPHONY,,39.16
PIIND,32.10,34.62
RELAXO,46.31,46.31
OMINFRAL,24.64,24.64
VSTTILLERS,33.26,33.27
DELPHIFX,51.37,36.30
KARMAENG,49.14,49.14
ASHIANA,30.56,30.56
DHANUKA,16.81,16.81
MAITHANALL,10.63,10.63
RUSHIL,20.94,20.94
INVENTURE,31.00,36.12
LTF,24.61,24.46
WINDMACHIN,468.26,7122.09
IBULLSLTD,12.24,10.79
BODALCHEM,28.54,28.53
GAYAPROJ,0.49,6.74
ASAHISONG,12.84,12.84
FILATEX,18.06,18.06
BROOKS,14.73,14.73
TDPOWERSYS,84.09,84.09
APLLTD,23.04,21.39
PGEL,78.35,78.35
PANAMAPET,6.26,6.26
PAISALO,26.81,26.75
ONELIFECAP,12.09,12.09
SHAKTIPUMP,27.49,27.49
TRITURBINE,54.60,52.89
INDOTHAI,6.75,6.75
ESSARSHPNG,1.98,
DSSL,15.79,15.79
JISLDVREQS,,61.37
POLYMED,55.15,54.29
RUPA,15.27,14.68
VIKASECO,68.44,68.44
APLAPOLLO,50.83,50.83
KANANIIND,13.34,13.34
MINDACORP,33.66,42.61
THOMASCOTT,19.38,18.43
DBSTOCKBRO,33.75,33.75
IRFC,15.16,15.16
COMPUSOFT,35.49,
RHIM,,34.91
SCHNEIDER,160.36,154.53
NDL,11.11,11.11
NBCC,30.55,33.10
TBZ,15.01,15.01
VSSL,24.57,24.57
SWANCORP,42.36,42.36
SPECIALITY,29.65,26.37
CINELINE,26.39,21.38
SAMPANN,17.55,17.55
PROZONER,49.26,49.26
THEJO,42.44,41.05
MAYURUNIQ,15.42,15.42
ROSSELLIND,18.42,18.09
DUCON,11.67,11.67
TVSHLTD,6.96,6.90
ZUARI,0.97,4.92
VETO,8.88,8.88
CARERATING,29.03,29.03
PCJEWELLER,14.87,14.86
