SYMBOL,SYMBOL P/E,ADJUSTED P/E
BLUEDART,46.71,40.61
JAYNECOIND,15.17,14.91
MUNJALSHOW,25.01,23.26
APCOTEXIND,28.54,28.67
SOTL,22.69,22.69
HSCL,50.25,50.25
RCF,16.38,17.81
RANASUG,7.65,
KARURVYSYA,11.98,11.98
DECCANCE,28.14,52.32
WSI,208.64,242.41
UFLEX,9.68,9.42
TATAPOWER,27.64,27.37
ADVANIHOTR,20.15,19.58
THOMASCOOK,22.77,22.26
SUNFLAG,32.33,31.26
SUBROS,31.61,30.59
SPMLINFRA,23.20,23.20
SIMPLEXINF,52.52,53.51
SIEMENS,103.34,103.34
BHARATRAS,15.37,13.99
WIPRO,13.06,13.06
VSTIND,13.62,13.62
JUBLPHARMA,40.35,36.35
UNIVCABLES,47.49,47.49
TATACOMM,51.52,48.67
TOKYOPLAST,122.97,122.97
SOMANYCERA,28.40,27.43
MURUDCERA,16.55,16.55
IFCI,45.16,43.65
HLVLTD,225.35,91.73
SANOFI,25.15,23.70
M&M,23.90,23.60
LIBERTSHOE,40.53,41.03
KAJARIACER,40.04,37.73
HEIDELBERG,27.22,26.20
MODTHREAD,13.02,13.02
MANGLMCEM,20.90,19.16
PRSMJOHNSN,94.17,
POLYPLEX,82.22,82.22
PIDILITIND,65.49,65.22
PCBL,66.02,71.08
3PLAND,26.48,26.48
OSWALAGRO,61.03,36.69
EIHAHOTELS,22.69,21.98
HONDAPOWER,33.20,29.84
JINDALSAW,28.09,28.09
SAIL,22.99,20.10
RUBYMILLS,31.62,31.62
STYRENIX,23.13,22.97
ABB,103.83,103.83
IDBI,10.00,10.00
GRAPHITE,72.64,71.87
CANFINHOME,9.81,9.81
BRITANNIA,51.44,51.44
BBL,25.12,25.12
ELECTCAST,27.92,23.95
DHAMPURSUG,14.30,14.30
DCMSHRIRAM,18.91,18.47
DABUR,40.41,40.16
COSMOFIRST,13.96,13.48
CIPLA,29.90,28.25
HEROMOTOCO,18.68,18.37
HDFCBANK,14.47,14.28
HARRMALAYA,13.88,13.88
GMBREW,12.34,12.34
GIPCL,6.26,6.26
ITC,17.06,16.85
INDIANHUME,14.74,22.62
HINDCOMPOS,20.87,19.92
IOC,4.97,4.97
OSWALGREEN,,15.44
HUHTAMAKI,14.63,14.63
RICOAUTO,35.51,31.49
KAMATHOTEL,13.15,17.99
IFBAGRO,16.35,16.35
BANCOINDIA,19.31,19.83
MANINDS,23.20,23.20
APOLLOTYRE,19.84,18.99
SIYSIL,12.51,12.51
SHANTIGEAR,42.02,40.18
PRECWIRE,42.29,42.29
ONWARDTEC,15.20,14.43
NILKAMAL,21.91,20.12
NCC,12.23,11.79
ICIL,62.60,62.60
SEAMECLTD,13.72,13.72
ELGIEQUIP,44.97,43.87
AUROPHARMA,25.96,25.62
BBTC,4.14,4.28
EIHOTEL,34.90,30.13
KANORICHEM,34.73,34.73
LICHSGFIN,5.39,5.39
GICHSGFIN,5.18,5.18
BEPL,15.45,15.45
RAIN,18.49,18.49
BANARBEADS,42.72,42.72
MOREPENLAB,32.55,42.97
WSTCSTPAPR,22.04,22.04
VENKEYS,15.46,15.46
GHCL,8.44,8.44
S&SPOWER,40.79,40.79
PRUDMOULI,5.73,5.73
PRAJIND,258.80,68.00
BPL,,276.83
PGHH,33.24,33.24
VESUVIUS,36.32,36.32
TFCILTD,25.00,25.00
BOMDYEING,94.72,92.00
GTL,0.20,
NAVNETEDUL,9.79,39.72
GUJALKALI,220.97,220.97
AGI,12.63,12.49
GLAXO,40.99,41.60
TATACONSUM,65.36,64.80
ZEEL,38.12,37.16
CHOLAFIN,28.68,28.68
INDHOTEL,45.94,50.61
FMGOETZE,15.18,14.27
KOTAKBANK,18.97,19.22
ORIENTHOT,36.23,35.90
GILLETTE,39.37,39.37
GOLDENTOBC,6.40,7.26
KANSAINER,28.40,26.36
FOSECOIND,45.04,39.66
ESABINDIA,43.82,47.56
3MINDIA,75.85,90.14
ANDHRAPAP,64.15,64.15
GABRIEL,83.66,80.37
SCHAEFFLER,53.78,53.78
AARTIIND,43.24,43.99
RALLIS,20.78,
AMJLAND,10.27,10.27
PRAKASH,6.68,6.68
MFSL,508.68,508.68
KSB,64.57,60.56
KOPRAN,38.28,38.28
HEG,52.87,52.87
GREAVESCOT,163.78,174.84
GODFRYPHLP,26.77,26.77
VARDMNPOLY,38.11,38.11
SURYAROSNI,18.13,18.13
TATAINVEST,105.00,105.00
TIMKEN,57.23,57.23
SUDARSCHEM,730.04,148.99
SHREECEM,56.22,56.22
SAKHTISUG,7.38,7.38
IPCALAB,38.31,36.38
INGERRAND,55.84,54.33
JSWDULUX,6.88,36.95
HINDALCO,15.96,13.70
HINDZINC,16.32,16.35
HINDUNILVR,47.50,46.70
GSFC,9.55,9.55
GRASIM,21.40,20.90
AMBUJACEM,20.00,17.51
FINPIPE,18.46,18.46
FINCABLES,23.51,28.71
EIDPARRY,9.90,6.08
DCW,29.16,29.16
CGPOWER,120.40,117.98
SUDARCOLOR,18.91,13.35
CESC,13.57,13.57
BIRLACORPN,13.94,13.79
BHEL,60.63,60.63
BHARATGEAR,11.32,11.32
BEL,49.76,49.76
BAJFINANCE,34.46,34.14
ASHAPURMIN,16.80,16.62
NAVA,15.95,15.95
CORALFINAC,8.54,8.54
GREENPLY,33.87,31.09
TNPL,4.05,4.05
AUTOAXLES,16.87,16.04
REMSONSIND,13.79,13.38
DALMIASUG,12.77,12.77
NATCOPHARM,12.56,12.56
KHAITANLTD,10.22,10.22
SWARAJENG,21.71,21.45
MRF,23.48,23.04
GARFIBRES,38.34,36.44
ANDHRSUGAR,12.48,11.17
TNPETRO,8.74,9.32
TTKPRESTIG,57.35,51.23
STARPAPER,6.85,6.85
SKFINDIA,27.10,24.93
AUSOMENT,11.93,11.93
EIMCOELECO,26.39,26.39
JAYAGROGN,12.88,12.88
CUBEXTUB,15.15,15.15
MARICO,61.13,61.13
SILINV,11.74,11.74
SAMBHAAV,2004.01,2004.01
BIOFILCHEM,19.67,19.67
KEYFINSERV,22.14,21.57
ZENITHEXPO,46.26,46.26
SUNDRMBRAK,122.72,108.74
SANGAMIND,25.60,24.39
MOTHERSON,43.76,40.84
SOMATEX,34.34,90.90
VISAKAIND,8.21,18.50
AARTIDRUGS,19.99,19.99
STERTOOLS,30.91,52.34
CREST,21.77,21.77
INDIANCARD,36.55,29.23
HITECHGEAR,53.98,53.98
WENDT,103.95,103.95
DENORA,51.89,51.89
TVSSRICHAK,43.18,47.35
SHRIRAMFIN,24.97,24.97
PUNJABCHEM,22.16,21.61
DYNAMATECH,216.92,152.21
GUJAPOLLO,86.78,86.78
GANESHHOU,21.33,21.33
MMFL,27.36,27.35
JAGSNPHARM,33.93,32.76
ALKYLAMINE,52.19,52.19
BOSCH-HCIL,,231.80
MPHASIS,24.39,24.06
GUJRAFFIA,20.27,20.27
RUCHINFRA,14.38,14.38
RAMCOIND,22.37,23.41
KOTHARIPET,10.48,10.46
HERITGFOOD,22.76,24.19
INDRAMEDCO,18.69,18.69
BANKBARODA,6.58,6.58
MADRASFERT,13.56,12.47
GAIL,18.82,18.82
INDNIPPON,25.26,28.24
SKMEGGPROD,16.02,16.02
BANKINDIA,6.64,6.40
CONCOR,30.80,30.80
ICICIBANK,17.64,17.64
KCPSUGIND,26.29,26.29
HUDCO,9.94,9.94
INDSWFTLAB,50.01,42.44
SAREGAMA,48.38,46.99
FDC,23.91,22.67
ENGINERSIN,19.90,19.90
ADROITINFO,15.05,15.05
JAICORPLTD,10.90,10.84
ANTGRAPHIC,9.61,9.61
GMDCLTD,19.28,31.99
MAHAPEXLTD,49.98,92.15
INDUSINDBK,93.18,93.18
ASAHIINDIA,66.04,64.04
TRIGYN,75.53,49.45
J&KBANK,8.69,8.69
KOTHARIPRO,123.16,
CUB,17.17,17.17
SOUTHBANK,8.19,8.19
ASTRAZEN,107.84,105.79
CEMPRO,47.70,47.70
AXISBANK,14.03,14.03
CYIENT,19.85,18.54
SONATSOFTW,18.27,16.72
NOIDATOLL,3.10,3.10
CYBERTECH,14.33,14.33
KOKUYOCMLN,34.52,34.52
DHANBANK,13.16,13.16
SANGHVIMOV,20.71,19.99
STCINDIA,1.10,13.23
MANUGRAPH,9.19,11.87
VIPCLOTHNG,20.42,20.42
NATIONALUM,10.83,10.83
IVC,55.65,55.65
JINDALSTEL,31.57,23.00
ALEMBICLTD,18.43,18.43
ICDSLTD,46.95,46.95
BSOFT,15.42,14.74
HCLTECH,19.29,18.53
ACCELYA,17.34,16.42
STAR,16.88,16.21
ZYDUSLIFE,22.69,21.14
GLENMARK,46.46,24.51
RAJESHEXPO,24.09,24.09
CINEVISTA,14.13,14.13
SHREERAMA,22.53,22.53
WOCKPHARMA,154.84,107.27
NRBBEARING,26.95,26.25
IOB,11.79,11.79
RAMCOSYS,71.31,25.70
GVPIL,18.57,17.03
BIL,32.57,32.57
KTKBANK,8.12,8.12
MUKTAARTS,,42.67
BLBLIMITED,2.56,2.56
AJANTPHARM,42.30,42.30
BLUESTARCO,66.47,63.38
CALSOFT,5.52,5.52
TVSMOTOR,49.42,48.97
PNBGILTS,15.51,15.84
PNC,,5.88
TAJGVK,5.57,17.08
NLCINDIA,10.86,10.86
CHENNPETRO,6.18,6.18
KRBL,12.54,12.54
HAVELLS,47.71,46.74
GAEL,21.50,21.28
USHAMART,32.25,31.36
AXISCADES,92.75,85.52
UMIYA-MRO,19.75,19.75
TIPSMUSIC,42.00,42.00
STLTECH,485.22,585.33
HIKAL,,58.16
TRIDENT,33.04,33.04
MARKSANS,28.08,28.08
GOLDTECH,289.21,
SMARTLINK,16.91,16.91
GODREJCP,57.95,52.95
JISLJALEQS,,149.26
LUPIN,21.47,19.75
UNITDSPR,53.98,52.12
TCI,19.01,19.01
MPSLTD,19.41,19.93
BHARTIARTL,36.34,33.63
ASAL,31.61,30.43
OLECTRA,63.09,64.41
PONNIERODE,5.66,11.82
PNB,6.25,6.25
APTECHT,22.94,21.43
SURANAT&P,11.37,11.41
TEAMGTY,280.05,280.05
OFSS,38.37,38.37
UNIONBANK,6.72,6.72
NUCLEUS,16.90,14.80
CANBK,6.76,6.76
GENESYS,41.23,38.26
OMAXAUTO,13.51,12.96
GODREJIND,23.65,23.08
DIVISLAB,75.77,74.21
RADICO,91.45,89.59
INDORAMA,8.66,8.51
MARUTI,29.70,29.70
VARDHACRLC,12.74,12.74
UCOBANK,12.17,12.17
BAGFILMS,18.61,18.61
JSL,19.13,18.86
NSIL,50.98,50.97
WELSPUNLIV,73.68,71.43
JAIBALAJI,44.06,42.96
TVSELECT,737.65,464.72
IGL,17.31,17.31
DREDGECORP,598.10,598.10
TVTODAY,57.24,1.00
UNIENTER,34.01,34.01
UPL,21.62,21.69
MUKANDLTD,3.49,3.49
PETRONET,10.89,10.89
PTC,7.02,6.99
VAIBHAVGBL,16.23,16.24
BIOCON,194.56,74.83
MAHABANK,8.44,8.44
POONAWALLA,51.83,51.83
XPROINDIA,165.96,165.96
RKFORGE,134.11,105.29
DATAMATICS,25.10,20.96
CCL,41.46,41.46
EXCELINDUS,15.59,15.59
LT,27.62,25.92
APARINDS,56.92,55.55
AMBICAAGAR,12.61,12.61
CENTEXT,13.79,13.25
NIITLTD,142.48,75.83
ULTRACEMCO,41.53,41.09
TCS,16.05,14.89
COFORGE,39.50,36.10
TEXINFRA,146.64,146.64
GULFPETRO,7.37,6.79
GUFICBIO,61.95,61.95
ASTRAMICRO,89.58,89.58
WELENT,21.08,19.81
NTPC,13.69,13.69
KOTARISUG,31.60,
JBMA,58.45,57.12
DWARKESH,26.29,26.29
SUPRAJIT,36.71,36.51
PATELENG,10.95,6.85
XCHANGING,12.08,12.08
JSWSTEEL,10.89,24.66
CONSOFINVT,16.61,16.61
JINDALPHOT,293.07,293.07
JPPOWER,18.97,14.57
EVEREADY,14.86,
GOKEX,60.86,60.86
SAKSOFT,17.22,16.78
ALLDIGI,15.29,14.07
IIFL,13.39,13.39
WELCORP,33.62,33.62
SSWL,20.68,20.68
CYBERMEDIA,8.19,8.54
SHAHALLOYS,3.39,
SURYALAXMI,34.72,37.13
JKPAPER,24.26,23.39
PRIMESECU,65.81,36.41
GRANULES,32.76,33.46
JSWHL,100.24,98.82
GEOJITFSL,28.82,26.87
GENUSPOWER,16.94,16.94
YESBANK,19.24,19.24
MSPL,61.39,15.30
SPLIL,12.91,12.91
MCLEODRUSS,,24.58
SEMAC,13.36,13.36
GOLDIAM,30.31,30.31
RML,30.84,29.87
HTMEDIA,,12.87
SASKEN,47.95,44.03
FCSSOFT,100.45,62.68
IMPAL,14.14,14.14
SUZLON,23.10,23.62
AURIONPRO,21.74,21.32
BASML,14.58,14.58
TRIVENI,37.92,36.84
AIAENG,34.81,34.74
NAHARINDUS,10.13,10.00
ORIENTCER,22.90,21.53
EKC,8.66,8.81
VIMTALABS,33.64,33.16
KERNEX,40.59,40.59
PVRINOX,60.91,46.35
NITINSPIN,17.38,17.38
ROHLTD,30.52,31.66
ENIL,,213.36
JAGRAN,7.42,7.42
SADBHAV,1.45,9.92
SAKUMA,27.69,27.69
KEC,21.57,19.97
JKCEMENT,46.59,44.98
INDOTECH,39.14,39.14
M&MFIN,15.25,14.77
BLKASHYAP,821.54,30.55
VISACHROME,0.55,
NITCO,89.81,78.80
CENTURYPLY,65.65,64.31
KEI,51.78,51.78
VAKRANGEE,57.19,57.35
SOLARINDS,99.29,99.25
GALLANTT,29.45,29.45
UTTAMSUGAR,9.04,8.95
KKCL,20.76,20.76
SUNTV,13.24,12.80
GPIL,20.82,20.46
RSYSTEMS,13.81,12.74
EMKAY,43.20,43.20
BALPHARMA,22.49,22.49
SWELECTES,16.03,15.55
KAMDHENU,12.06,12.06
RATNAMANI,33.30,32.83
PIONEEREMB,111.41,
JKLAKSHMI,17.08,16.42
PFOCUS,74.56,69.94
MUNJALAU,22.35,25.73
EMAMILTD,22.46,22.20
GMRAIRPORT,505.48,384.07
TECHM,29.90,28.86
GRINDWELL,55.67,55.67
VOLTAMP,45.01,45.01
ANTELOPUS,34.08,34.08
ACE,28.23,28.23
ANANTRAJ,39.58,39.58
TALBROAUTO,30.88,30.88
ALICON,29.86,28.09
GEECEE,17.63,17.63
JMFINANCIL,10.09,9.94
FIEMIND,24.01,24.01
DCBBANK,8.37,8.37
INSPIRISYS,10.17,9.66
GTLINFRA,2.05,
NAUKRI,44.47,45.44
VGL,25.53,25.53
GESHIP,6.84,6.84
TORNTPOWER,29.30,29.30
MANALIPETC,8.71,16.73
LTFOODS,21.30,21.30
DONEAR,10.17,10.17
RUCHIRA,11.41,11.41
SOBHA,67.38,67.38
VENUSREM,20.43,20.43
JINDRILL,9.96,9.77
HIRECT,116.54,113.72
NFL,20.78,20.78
PLASTIBLEN,12.04,12.04
PARACABLES,33.63,33.64
HBLENGINE,21.25,20.70
TANLA,14.70,14.70
AVTNPL,16.31,16.31
ZEEMEDIA,266.85,75.59
VEEDOL,15.18,15.18
LUMAXTECH,29.57,28.73
SARLAPOLY,,16.15
PTL,11.38,11.38
WANBURY,17.88,16.99
AUTOIND,10.15,23.34
GANDHITUBE,15.50,15.32
PITTIENG,29.68,29.68
UNOMINDA,64.02,62.78
IZMO,34.72,34.72
HUBTOWN,17.45,17.45
CTE,128.88,128.88
TIIL,20.32,20.32
ORIENTBELL,41.32,38.09
PGIL,35.02,34.89
REDINGTON,16.43,15.27
TTL,645.64,645.64
FSL,27.50,24.81
PFC,4.07,4.07
SMSPHARMA,41.31,41.31
INDIANB,9.19,9.19
ORIENTALTL,22.13,16.58
IDEA,4.23,
PAGEIND,58.55,56.64
LAOPALA,22.81,22.47
RAJTV,78.74,78.74
JKTYRE,14.84,12.00
ASTRAL,71.10,69.02
NAHARSPING,46.37,46.37
NAHARPOLY,9.56,9.56
NCLIND,7.11,6.73
BALAMINES,45.33,45.33
BANSWRAS,16.77,14.41
ICRA,27.30,26.66
PHOENIXLTD,48.05,47.33
NDLVENTURE,468.60,468.60
ZENITHSTL,16.97,23.72
BFUTILITIE,7.75,7.75
FORTIS,69.82,68.88
SRHHYPOLTD,9.37,8.39
WEBELSOLAR,14.44,14.42
TGBHOTELS,17.76,17.76
HILTON,33.06,33.06
INSECTICID,13.05,13.05
KMSUGAR,4.99,4.99
NAVINFLUOR,60.91,60.40
TIMETECHNO,21.53,21.53
NAGREEKEXP,23.88,23.88
NELCAST,25.41,25.41
V2RETAIL,50.83,58.80
DLF,63.60,68.74
TARMAT,19.94,19.94
SPARC,4.69,4.65
SIGMAADV,35.02,34.08
ADSL,16.59,16.35
ALPA,9.96,10.20
CENTRALBK,6.37,6.37
ASIANTILES,135.50,135.50
TAKE,76.43,76.43
KPRMILL,43.43,43.43
CIEINDIA,20.80,20.80
PURVA,90.68,90.68
MOTILALOFS,31.14,31.14
INDOWIND,,215.43
NAGREEKCAP,4.06,4.06
KSCL,15.08,15.08
CENTUM,465.33,98.64
POWERGRID,16.60,16.60
CCCL,11.64,
SUPREMEINF,0.15,
MAANALU,52.94,52.94
IL&FSENGG,650.12,112.47
DELTACORP,20.17,19.57
BAJAJELEC,,90.56
ENERGYDEV,,14.96
CERA,39.26,38.74
RELIGARE,116.49,116.49
BVCL,312.73,312.73
ADANIPORTS,33.97,33.50
EDELWEISS,17.25,14.91
RGL,14.25,12.94
KAUSHALYA,88.76,88.76
COLPAL,42.95,42.36
JYOTHYLAB,22.08,22.08
MADHAV,333.56,333.56
KALYANIFRG,23.38,23.38
HITECHCORP,36.16,33.43
ECLERX,25.61,25.61
TARIL,35.36,35.36
BRIGADE,25.58,25.18
MANAKSIA,7.07,7.07
PATINTLOG,10.64,10.64
PPAP,10.00,722.83
ARIES,10.44,10.44
AMBIKCO,13.78,13.78
KAVDEFENCE,285.09,285.09
CEATLTD,24.33,22.05
BIRLAMONEY,13.96,13.36
RPOWER,,163.12
JKIL,9.72,9.51
CORDSCABLE,13.03,13.03
KNRCON,8.31,8.31
SEPC,21.95,21.51
BANG,6.55,5.05
IRB,28.35,26.97
NMDC,9.95,9.95
GSS,,14.99
NAHARCAP,23.67,23.67
RECLTD,5.85,5.84
VGUARD,42.64,40.63
NESCO,18.40,18.40
DPSCLTD,55.92,55.92
TITAGARH,56.30,56.30
KIRIINDUS,0.49,5.27
BAJAJFINSV,15.48,15.28
BAJAJ-AUTO,26.44,26.37
DIGISPICE,20.39,19.04
GOKUL,21.13,21.13
RPGLIFE,43.05,44.23
ALMONDZ,18.76,18.76
ARCHIDPLY,19.87,18.11
LOTUSEYE,3148.68,3018.42
VINYLINDIA,27.39,27.39
UBL,89.83,102.19
LPDC,56.38,56.38
ZFCVINDIA,52.78,52.19
20MICRONS,11.07,11.02
JOCIL,15.00,15.00
ALKALI,78.39,78.39
COUNCODOS,83.59,83.59
TPHQ,466.48,466.48
TATACAP,38.70,38.39
MAWANASUG,12.34,10.52
AJMERA,15.78,15.78
MHRIL,67.88,75.28
VINATIORGA,31.14,31.14
LANDSMILL,93.78,93.78
ADANIPOWER,32.76,32.76
NHPC,19.13,19.13
GLOBUSSPR,25.50,25.50
OIL,11.26,11.26
EXPLEOSOL,10.13,9.46
RTNPOWER,90.63,90.63
AMRUTANJAN,26.89,24.07
SUNTECK,22.03,22.03
ZYDUSWELL,95.55,76.76
DEN,8.92,8.92
SHILPAMED,51.19,57.95
SARDAEN,16.86,17.01
REFEX,18.00,18.00
GILLANDERS,19.68,19.68
AHLUCONT,21.24,21.36
DLINKINDIA,15.46,15.46
JSWENERGY,37.74,36.66
GODREJPROP,33.64,34.00
DBCORP,10.98,10.98
HINDCOPPER,51.72,51.72
BEARDSELL,9.45,9.45
MMTC,44.80,
NESTLEIND,78.99,81.54
TRF,,50.20
WHIRLPOOL,33.07,30.95
UNITEDTEA,10.64,10.64
JUBLFOOD,76.58,74.17
VASCONEQ,15.38,15.38
THANGAMAYL,57.04,56.76
EMMBI,21.71,19.63
DBREALTY,88.25,653.68
HATHWAY,26.54,26.54
TEXMOPIPES,9.23,9.23
MANINFRA,20.75,20.75
LGBBROSLTD,15.43,15.53
PERSISTENT,44.14,42.61
ASIANHOTNR,,464.34
ISFT,9.00,9.00
KIRLOSBROS,42.01,38.45
KSL,15.24,14.90
SJVN,41.79,41.79
SUNDARAM,18.93,21.77
KIRLOSIND,11.36,11.12
MANAPPURAM,33.27,33.27
UMESLTD,48.24,45.39
TI,535.06,43.60
HMVL,8.12,6.74
IMFA,17.46,17.46
BLISSGVS,36.81,36.38
AHLWEST,10.04,7.61
AHLEAST,,32.48
BAJAJCON,30.77,30.77
UGARSUGAR,32.88,32.88
PRAKASHSTL,84.08,84.08
GPPL,14.76,15.21
ADFFOODS,36.92,35.05
WELINV,228.12,228.12
WAAREEINDO,6.38,6.38
KILITCH,21.63,21.63
DEEPAKNTR,42.31,41.63
CPCAP,4.65,4.65
GREENPOWER,17.15,20.05
RAMKY,9.37,12.34
CANTABIL,21.92,21.92
WABAG,35.39,35.14
ASHOKA,1.35,14.29
BEDMUTHA,49.51,49.51
JWL,61.20,57.08
OBEROIRLTY,26.20,26.03
PRESTIGE,55.59,55.59
SHAH,29.42,29.42
CGCL,25.31,25.31
RESPONIND,32.66,32.55
COALINDIA,8.77,8.77
IOLCP,32.20,30.27
GRAVITA,35.20,35.20
JINDWORLD,59.49,60.41
PENIND,16.31,16.31
RPPINFRA,26.06,29.23
JAMNAAUTO,23.56,22.77
SUMEETINDS,76.00,74.12
MOIL,20.63,20.63
ZEELEARN,7.23,15.02
A2ZINFRA,44.01,38.47
KIRLOSENG,57.91,55.45
RKDL,337.89,37.47
PSB,12.68,12.68
FMNL,8.61,8.61
SURANASOL,119.47,119.47
SHEKHAWATI,4.90,4.90
KICL,66.10,49.60
SUMMITSEC,15.63,15.63
STEL,50.83,50.83
TEXRAIL,27.18,26.77
HFCL,101.55,101.61
LOVABLE,13.99,13.99
PFS,5.96,5.92
MUTHOOTFIN,11.65,11.65
VADILALIND,31.59,31.59
SYMPHONY,,43.86
PIIND,30.94,33.07
RELAXO,57.07,57.07
OMINFRAL,41.70,41.70
VSTTILLERS,36.71,36.71
DELPHIFX,55.53,39.25
KARMAENG,43.10,106.44
ASHIANA,33.71,33.71
DHANUKA,15.75,15.75
MAITHANALL,6.53,6.53
RUSHIL,72.60,72.60
INVENTURE,24.56,26.82
LTF,24.03,23.89
WINDMACHIN,,709.23
IBULLSLTD,19.54,16.42
BODALCHEM,17.25,17.24
GAYAPROJ,0.48,10.96
ASAHISONG,17.82,17.82
FILATEX,17.28,17.28
BROOKS,33.67,33.67
TDPOWERSYS,73.88,73.88
APLLTD,24.43,22.64
VASWANI,41.24,41.24
PGEL,90.00,90.00
PANAMAPET,13.08,13.08
PAISALO,27.68,27.61
ONELIFECAP,25.20,25.20
SHAKTIPUMP,26.01,26.01
TRITURBINE,56.07,54.38
INDOTHAI,40.82,40.82
ESSARSHPNG,,67.84
DSSL,18.24,18.24
JISLDVREQS,5.03,0.87
POLYMED,54.56,53.72
RUPA,18.06,17.05
VIKASECO,260.58,260.58
APLAPOLLO,41.99,41.99
KANANIIND,11.60,11.60
MINDACORP,58.76,58.68
THOMASCOTT,19.31,18.49
DBSTOCKBRO,39.22,39.22
IRFC,16.47,16.47
COMPUSOFT,37.30,364.40
RHIM,,44.46
SCHNEIDER,152.79,147.97
NDL,10.23,10.23
NBCC,35.22,38.25
TBZ,8.57,8.57
VSSL,24.04,24.04
SWANCORP,36.05,36.05
SPECIALITY,30.63,26.96
CINELINE,23.12,22.23
SAMPANN,19.33,19.33
PROZONER,38.30,38.30
THEJO,42.91,41.34
MAYURUNIQ,18.03,18.03
ROSSELLIND,14.67,14.47
DUCON,8.88,8.88
TVSHLTD,7.32,7.26
ZUARI,1.26,
VETO,9.81,9.81
CARERATING,28.94,28.94
PCJEWELLER,12.20,12.19
INDUSTOWER,14.93,14.93
VMART,49.67,49.46
REPCOHOME,5.57,5.57
JUSTDIAL,12.55,12.11
ATULAUTO,31.06,30.31
ORIENTCEM,8.49,8.40
ESSENTIA,592.48,592.48
PILITA,67.58,67.58
