SYMBOL,SYMBOL P/E,ADJUSTED P/E
MUNJALSHOW,21.74,20.39
APCOTEXIND,19.84,19.90
SOTL,11.59,11.59
HSCL,47.40,47.40
RCF,16.20,17.63
RANASUG,8.38,
KARURVYSYA,11.77,11.77
DECCANCE,27.37,50.89
WSI,163.05,170.95
UFLEX,11.32,11.00
TATAPOWER,23.10,22.91
ADVANIHOTR,19.47,18.92
THOMASCOOK,24.44,23.85
SUNFLAG,32.31,31.27
SUBROS,30.03,29.06
SPMLINFRA,21.01,21.01
SIMPLEXINF,45.13,45.82
SIEMENS,41.74,41.74
BHARATRAS,16.17,14.71
WIPRO,13.76,13.76
VSTIND,13.35,13.35
JUBLPHARMA,43.74,38.89
UNIVCABLES,26.66,26.66
TATACOMM,53.15,48.26
TOKYOPLAST,224.63,224.63
SOMANYCERA,28.25,27.29
MURUDCERA,17.82,17.82
IFCI,47.15,45.75
HLVLTD,99.79,61.02
SANOFI,23.49,22.19
M&M,21.26,21.03
LIBERTSHOE,48.91,49.07
KAJARIACER,35.16,33.34
KABRAEXTRU,3506.24,2376.53
HEIDELBERG,30.10,28.80
MODTHREAD,13.27,13.27
MODIRUBBER,474.85,474.85
MANGLMCEM,21.71,19.70
PRSMJOHNSN,36.86,147.09
POLYPLEX,14.20,14.20
PIDILITIND,64.12,64.13
PCBL,48.96,51.78
3PLAND,25.51,25.51
EIHAHOTELS,20.45,20.03
HONDAPOWER,32.46,29.24
JINDALSAW,29.12,29.12
SAIL,16.73,14.90
RUBYMILLS,28.20,28.20
STYRENIX,14.38,14.31
ABB,53.98,53.98
IDBI,9.51,9.51
GRAPHITE,68.32,67.73
CANFINHOME,9.73,9.73
BRITANNIA,51.66,51.66
BBL,23.49,23.49
ELECTCAST,37.66,30.83
DHAMPURSUG,14.41,14.41
DCMSHRIRAM,10.94,11.55
DABUR,37.61,37.38
COSMOFIRST,14.64,14.16
CIPLA,35.22,33.00
HEROMOTOCO,21.39,21.03
HDFCBANK,14.22,14.02
HARRMALAYA,14.02,14.02
GMBREW,12.19,12.19
GIPCL,5.08,5.08
ITC,17.32,17.37
INDIANHUME,14.41,22.13
HINDCOMPOS,18.96,18.12
IOC,5.53,5.53
OSWALGREEN,,14.57
HUHTAMAKI,16.15,16.15
RICOAUTO,37.21,33.00
KAMATHOTEL,11.79,15.31
IFBAGRO,15.55,15.55
BANCOINDIA,18.33,18.82
MANINDS,20.53,20.53
APOLLOTYRE,16.47,14.93
SIYSIL,12.09,12.09
SHANTIGEAR,48.01,45.52
PRECWIRE,43.36,43.36
ONWARDTEC,14.88,14.13
NILKAMAL,22.28,20.73
NCC,12.15,11.73
ICIL,66.81,66.81
SEAMECLTD,15.52,15.52
ELGIEQUIP,42.27,41.25
AUROPHARMA,25.71,25.23
BBTC,4.16,4.30
EIHOTEL,25.53,24.99
KANORICHEM,4.58,4.58
LICHSGFIN,4.81,4.81
GICHSGFIN,5.23,5.23
BEPL,15.26,15.26
RAIN,10.23,10.23
BANARBEADS,40.39,40.39
MOREPENLAB,29.98,35.91
WSTCSTPAPR,25.33,25.33
VENKEYS,12.84,12.84
GHCL,7.67,8.32
S&SPOWER,39.29,39.29
PRUDMOULI,5.46,5.46
PRAJIND,254.29,66.82
BPL,,272.67
PGHH,34.71,34.71
VESUVIUS,38.71,38.71
TFCILTD,34.73,34.73
BOMDYEING,118.78,113.20
GTL,0.13,
NAVNETEDUL,9.34,53.13
GUJALKALI,74.98,74.98
AGI,12.81,12.68
GLAXO,41.27,41.87
TATACONSUM,64.97,64.41
ZEEL,43.56,42.10
CHOLAFIN,28.38,28.38
INDHOTEL,44.64,49.08
FMGOETZE,15.23,14.33
KOTAKBANK,19.26,19.51
ORIENTHOT,34.42,34.08
GILLETTE,37.27,37.27
GOLDENTOBC,6.18,7.02
KANSAINER,29.16,27.11
FOSECOIND,47.83,42.11
ESABINDIA,40.38,43.57
3MINDIA,77.89,92.56
ANDHRAPAP,43.39,43.39
GABRIEL,89.20,86.17
SCHAEFFLER,51.77,51.77
AARTIIND,34.54,35.13
RALLIS,19.22,
AMJLAND,11.07,11.07
PRAKASH,6.97,6.97
MFSL,490.08,490.08
KSB,57.55,53.99
KOPRAN,33.70,33.70
HEG,36.47,36.47
GREAVESCOT,223.66,254.17
GODFRYPHLP,25.37,25.37
VARDMNPOLY,0.98,34.12
SURYAROSNI,16.46,16.46
TATAINVEST,80.87,80.87
GLFL,600.18,600.18
TIMKEN,57.25,57.25
SUDARSCHEM,216.58,103.17
SHREECEM,56.26,56.26
SAKHTISUG,7.22,7.22
IPCALAB,37.47,35.57
INGERRAND,51.66,50.30
JSWDULUX,7.33,40.35
HINDALCO,14.38,11.63
HINDZINC,14.52,14.54
HINDUNILVR,32.41,32.13
GSFC,9.55,9.55
GRASIM,21.95,21.44
AMBUJACEM,20.31,17.51
FINPIPE,16.40,16.40
FINCABLES,23.09,28.53
EIDPARRY,10.16,6.25
DCW,28.56,28.56
DCM,54.31,54.31
CGPOWER,111.91,109.73
SUDARCOLOR,19.63,14.14
CESC,13.24,13.24
BIRLACORPN,12.49,12.36
BHEL,57.69,57.69
BHARATGEAR,10.75,10.75
BEL,48.26,48.26
BAJFINANCE,32.97,32.68
ASHAPURMIN,15.16,15.00
NAVA,15.52,15.52
CORALFINAC,9.09,9.09
GREENPLY,35.20,30.73
TNPL,4.30,4.30
AUTOAXLES,15.64,14.91
REMSONSIND,17.50,16.91
DALMIASUG,16.25,16.25
NATCOPHARM,11.45,11.45
KHAITANLTD,9.86,9.86
SWARAJENG,21.65,21.39
MRF,23.03,22.59
GARFIBRES,36.54,34.83
ANDHRSUGAR,12.31,11.47
TNPETRO,6.56,6.86
TTKPRESTIG,42.52,39.66
STARPAPER,7.34,7.34
SKFINDIA,28.31,26.04
AUSOMENT,9.93,9.93
EIMCOELECO,26.31,26.31
JAYAGROGN,11.81,11.81
CUBEXTUB,15.33,15.33
MARICO,56.87,56.87
SILINV,11.83,11.83
BIOFILCHEM,109.72,109.72
KEYFINSERV,21.28,20.73
ZENITHEXPO,59.16,59.16
SUNDRMBRAK,87.86,80.45
SANGAMIND,24.07,22.93
MOTHERSON,39.22,37.61
SOMATEX,34.52,83.49
VISAKAIND,10.08,12.76
AARTIDRUGS,20.98,20.82
STERTOOLS,30.84,56.93
CREST,21.17,21.17
INDIANCARD,33.77,27.01
HITECHGEAR,52.22,52.22
WENDT,94.60,94.60
DENORA,38.07,38.07
TVSSRICHAK,42.51,46.61
SHRIRAMFIN,23.49,23.49
PUNJABCHEM,20.70,20.19
DYNAMATECH,169.67,128.07
GUJAPOLLO,76.86,76.86
GANESHHOU,24.03,24.03
MMFL,31.66,31.65
JAGSNPHARM,33.49,32.39
ALKYLAMINE,44.23,44.23
BOSCH-HCIL,987.95,229.91
MPHASIS,25.28,24.94
GUJRAFFIA,20.13,20.13
RUCHINFRA,22.86,22.61
RAMCOIND,9.84,10.23
KOTHARIPET,11.82,11.79
HERITGFOOD,25.02,26.59
INDRAMEDCO,18.74,18.74
BANKBARODA,7.07,5.77
MADRASFERT,15.18,13.81
GAIL,11.68,11.68
INDNIPPON,22.27,24.79
SKMEGGPROD,12.41,12.41
BANKINDIA,5.52,5.52
CONCOR,31.26,31.26
ICICIBANK,18.29,18.29
KCPSUGIND,29.63,29.63
HUDCO,9.21,9.21
INDSWFTLAB,43.19,38.16
SAREGAMA,46.14,44.91
FDC,20.08,19.08
ENGINERSIN,19.75,19.75
ADROITINFO,15.45,15.45
JAICORPLTD,10.65,10.58
ANTGRAPHIC,9.36,9.36
GMDCLTD,20.05,33.30
INDUSINDBK,59.45,59.45
ASAHIINDIA,52.32,51.07
TRIGYN,16.43,14.70
J&KBANK,7.50,7.50
KOTHARIPRO,10.67,14.88
CUB,15.09,15.09
SOUTHBANK,7.94,7.94
ASTRAZEN,117.12,114.72
CEMPRO,36.40,36.40
AXISBANK,13.78,13.78
CYIENT,21.58,19.97
SONATSOFTW,20.22,18.50
NOIDATOLL,2.72,2.72
CYBERTECH,13.06,13.06
KOKUYOCMLN,37.55,37.55
DHANBANK,11.19,11.19
SANGHVIMOV,22.46,21.73
STCINDIA,34.83,14.94
MANUGRAPH,8.70,
VIPCLOTHNG,18.57,18.57
NATIONALUM,10.56,10.56
IVC,54.90,54.90
JINDALSTEL,41.24,28.16
ALEMBICLTD,6.95,6.95
ICDSLTD,81.37,81.37
BSOFT,15.63,15.01
HCLTECH,21.25,20.41
ACCELYA,17.94,16.96
STAR,14.57,15.50
ZYDUSLIFE,25.87,23.89
GLENMARK,35.73,20.96
RAJESHEXPO,21.83,21.83
CINEVISTA,14.22,14.22
SHREERAMA,20.53,20.53
WOCKPHARMA,74.94,77.24
NRBBEARING,29.30,28.92
IOB,11.06,11.06
RAMCOSYS,59.05,21.14
GVPIL,20.23,18.31
BIL,83.10,83.10
KTKBANK,7.97,7.97
MAHLIFE,24.56,26.48
MUKTAARTS,,44.55
BLBLIMITED,2.55,2.55
AJANTPHARM,38.61,38.61
BLUESTARCO,60.51,58.39
CALSOFT,5.09,5.09
TVSMOTOR,58.05,57.51
PNBGILTS,14.11,14.41
PNC,,7.72
TAJGVK,5.29,14.67
NLCINDIA,11.78,11.78
REPRO,4.86,
CHENNPETRO,5.09,5.09
TTML,202.16,
KRBL,13.09,13.09
HAVELLS,49.02,48.04
GAEL,18.62,18.48
USHAMART,30.62,29.83
AXISCADES,91.22,84.10
UMIYA-MRO,19.30,19.30
TIPSMUSIC,39.86,39.86
STLTECH,131.12,136.50
HIKAL,,50.00
TRIDENT,32.01,32.01
MARKSANS,30.09,30.09
GOLDTECH,274.45,
SMARTLINK,12.88,12.88
GODREJCP,54.81,50.27
LUPIN,18.77,17.32
UNITDSPR,59.82,56.33
TCI,15.61,15.61
MPSLTD,25.87,26.58
BHARTIARTL,32.82,30.34
ASAL,27.05,26.10
OLECTRA,63.62,64.93
PONNIERODE,5.73,9.67
PNB,5.93,5.93
APTECHT,22.41,21.10
SURANAT&P,7.33,7.33
TEAMGTY,282.08,282.08
OFSS,30.35,30.35
UNIONBANK,6.75,6.75
NUCLEUS,17.27,15.94
CANBK,5.95,5.95
GENESYS,43.72,40.57
OMAXAUTO,10.76,10.76
GODREJIND,18.01,17.66
DIVISLAB,77.86,76.44
RADICO,86.55,85.68
INDORAMA,9.40,9.25
MARUTI,30.69,30.69
VARDHACRLC,8.50,8.50
UCOBANK,11.63,11.63
BAGFILMS,18.71,18.71
JSL,18.46,18.20
NSIL,50.02,50.01
WELSPUNLIV,70.85,68.69
JAIBALAJI,46.95,45.78
IGL,13.88,13.88
DREDGECORP,75.40,75.40
TVTODAY,39.69,0.93
UNIENTER,32.55,32.55
UPL,20.64,19.87
SIL,2.17,2.17
MUKANDLTD,3.36,3.36
PETRONET,10.62,10.62
PTC,8.68,8.63
VAIBHAVGBL,13.98,13.99
BIOCON,166.73,68.89
MAHABANK,8.06,8.06
POONAWALLA,54.51,54.51
XPROINDIA,81.03,81.03
RKFORGE,128.05,112.00
DATAMATICS,23.50,19.96
CCL,34.69,34.69
EXCELINDUS,17.19,17.19
LT,28.30,26.60
APARINDS,56.96,55.82
AMBICAAGAR,12.29,12.29
CENTEXT,16.07,15.43
NIITLTD,141.07,74.11
ULTRACEMCO,40.50,40.07
TCS,17.68,16.40
COFORGE,41.94,38.34
TEXINFRA,152.41,152.41
GULFPETRO,7.82,7.41
GUFICBIO,67.33,67.33
ASTRAMICRO,85.57,85.57
WELENT,22.76,21.18
NTPC,11.58,11.58
KOTARISUG,32.84,
JBMA,62.59,61.02
DWARKESH,53.30,53.30
INDOCO,644.73,
SUPRAJIT,39.01,38.79
PATELENG,10.47,6.70
XCHANGING,12.83,12.83
JSWSTEEL,11.21,25.94
CONSOFINVT,16.41,16.41
JPPOWER,18.97,14.57
EVEREADY,14.57,
GOKEX,56.15,56.15
SAKSOFT,16.76,16.31
ALLDIGI,14.44,13.33
IIFL,11.68,11.68
WELCORP,20.89,20.89
SSWL,23.50,23.50
CYBERMEDIA,7.65,7.94
SHAHALLOYS,3.63,
SURYALAXMI,27.99,29.48
JKPAPER,21.38,20.72
PRIMESECU,215.31,59.14
GRANULES,32.21,32.90
JSWHL,96.48,95.26
VHL,4.41,4.41
GEOJITFSL,28.67,26.62
GENUSPOWER,15.70,15.70
YESBANK,18.92,18.92
MSPL,53.11,14.43
SPLIL,12.74,12.74
MCLEODRUSS,,21.56
SEMAC,13.07,13.07
GOLDIAM,27.41,27.41
RML,25.43,24.91
HTMEDIA,85.98,8.35
SASKEN,41.72,38.91
FCSSOFT,87.45,56.02
IMPAL,17.87,17.87
SUZLON,20.76,21.23
AURIONPRO,19.49,19.11
BASML,9.40,9.40
TRIVENI,19.15,18.61
AIAENG,35.17,35.09
NAHARINDUS,10.84,10.71
ORIENTCER,19.65,18.65
EKC,8.69,8.84
VIMTALABS,36.08,35.57
KERNEX,45.46,45.46
PVRINOX,25.67,23.05
NITINSPIN,14.97,14.97
ROHLTD,29.60,30.69
ENIL,,294.02
JAGRAN,7.49,7.49
SADBHAV,1.63,11.17
SAKUMA,27.52,27.52
KEC,21.67,19.93
JKCEMENT,44.14,42.62
INDOTECH,39.84,39.84
M&MFIN,17.01,16.47
BLKASHYAP,786.58,29.25
VISACHROME,0.52,
NITCO,81.57,71.57
CENTURYPLY,57.75,56.69
KEI,54.14,54.14
VAKRANGEE,64.63,64.74
SOLARINDS,97.79,97.75
GALLANTT,32.86,32.86
UTTAMSUGAR,11.04,10.91
KKCL,20.42,20.42
SUNTV,13.23,12.78
GPIL,19.35,19.02
RSYSTEMS,15.06,13.78
EMKAY,33.45,33.45
BALPHARMA,21.91,21.91
SWELECTES,18.14,17.59
KAMDHENU,11.52,11.52
RATNAMANI,30.73,30.28
PIONEEREMB,116.84,
JKLAKSHMI,18.39,17.58
PFOCUS,150.58,91.28
ALLCARGO,46.52,38.54
MUNJALAU,22.09,25.43
EMAMILTD,23.42,23.13
GMRAIRPORT,234.94,203.26
TECHM,31.19,30.10
GRINDWELL,52.64,52.64
VOLTAMP,45.69,45.69
ANTELOPUS,21.53,20.20
ACE,29.26,29.26
ANANTRAJ,37.60,37.60
TALBROAUTO,22.61,22.61
ALICON,35.23,33.11
GEECEE,17.08,17.42
JMFINANCIL,10.87,10.71
FIEMIND,26.69,26.69
DCBBANK,7.57,7.57
INSPIRISYS,10.40,9.87
GTLINFRA,1.47,
NAUKRI,46.17,50.21
VGL,25.15,25.15
GESHIP,4.93,4.93
TORNTPOWER,28.05,28.05
MANALIPETC,8.67,16.67
LTFOODS,22.74,22.74
DONEAR,10.01,10.01
RUCHIRA,12.23,12.23
SOBHA,62.23,62.23
VENUSREM,18.05,18.05
JINDRILL,8.96,8.80
HIRECT,129.94,133.74
NFL,16.69,16.69
PLASTIBLEN,12.44,12.44
PARACABLES,37.18,37.19
HBLENGINE,35.90,35.56
TANLA,15.35,15.35
AVTNPL,16.51,16.51
ZEEMEDIA,243.70,69.03
VEEDOL,12.14,12.14
LUMAXTECH,37.07,36.13
SARLAPOLY,492.48,12.17
PTL,11.28,11.28
WANBURY,15.90,14.97
AUTOIND,11.19,25.71
GANDHITUBE,16.55,16.37
PITTIENG,29.06,29.06
NETWORK18,,5378.43
UNOMINDA,57.06,56.17
IZMO,29.68,29.68
HUBTOWN,23.63,23.63
CTE,155.16,155.16
TIIL,20.18,20.18
ORIENTBELL,24.55,23.48
PGIL,37.03,36.66
REDINGTON,18.42,17.29
TTL,322.05,322.05
FSL,29.04,24.39
PFC,3.74,3.74
SMSPHARMA,34.64,34.64
INDIANB,9.23,9.23
ORIENTALTL,18.58,14.32
IDEA,3.73,
PAGEIND,56.13,54.30
LAOPALA,22.94,22.59
JKTYRE,17.16,13.46
ASTRAL,71.59,69.50
NAHARSPING,14.67,14.67
NAHARPOLY,8.53,8.53
THEMISMED,910.85,518.54
NCLIND,8.51,7.93
BALAMINES,32.65,32.65
BANSWRAS,11.34,10.12
ICRA,24.93,24.81
PHOENIXLTD,41.88,41.28
NDLVENTURE,569.29,569.29
ZENITHSTL,16.98,23.89
BFUTILITIE,7.19,7.19
FORTIS,65.97,64.87
SRHHYPOLTD,9.61,8.61
ALPHAGEO,1068.07,1068.07
WEBELSOLAR,12.43,12.41
TGBHOTELS,18.28,18.28
HILTON,30.45,30.45
INSECTICID,14.80,14.80
KMSUGAR,5.25,5.25
NAVINFLUOR,52.97,52.60
TIMETECHNO,20.55,20.55
NAGREEKEXP,23.19,23.19
NELCAST,25.84,25.84
V2RETAIL,50.66,58.60
DLF,36.20,37.87
TARMAT,22.81,22.81
SPARC,4.20,4.17
SIGMAADV,46.79,45.55
ADSL,16.87,16.62
ALPA,9.41,9.41
CENTRALBK,6.18,6.18
ASIANTILES,147.28,147.28
TAKE,26.83,26.83
KPRMILL,41.08,41.08
CIEINDIA,17.35,17.35
PURVA,88.72,88.72
MOTILALOFS,26.96,26.96
INDOWIND,,198.18
NAGREEKCAP,3.95,3.95
KSCL,13.89,13.89
POWERGRID,15.68,15.68
SUPREMEINF,0.14,
MAANALU,56.70,56.70
IL&FSENGG,43.45,34.83
DELTACORP,,10.25
BAJAJELEC,,60.51
ENERGYDEV,,38.35
CERA,38.03,37.53
RELIGARE,105.96,105.96
BVCL,312.66,312.66
ADANIPORTS,29.29,28.90
EDELWEISS,15.83,13.81
RGL,11.32,11.32
KOLTEPATIL,36.52,36.52
KAUSHALYA,102.69,102.69
COLPAL,40.52,39.90
JYOTHYLAB,22.49,22.49
MADHAV,80.07,80.07
KALYANIFRG,18.40,18.40
HITECHCORP,36.54,33.79
ECLERX,23.16,23.16
TARIL,33.15,33.15
BRIGADE,27.23,26.81
MANAKSIA,7.28,7.28
DVL,5.27,5.27
PATINTLOG,8.73,8.73
PPAP,8.86,101.09
ARIES,9.79,9.79
AMBIKCO,11.51,11.51
KAVDEFENCE,286.35,286.35
CEATLTD,25.76,23.42
BIRLAMONEY,13.87,13.28
RPOWER,,119.86
JKIL,9.89,9.67
CORDSCABLE,14.20,14.20
KNRCON,8.81,8.81
SEPC,45.08,43.26
BANG,6.84,5.27
IRB,24.76,23.68
NMDC,10.08,10.08
GSS,,16.40
NAHARCAP,3.72,3.72
RECLTD,5.66,5.66
VGUARD,38.85,37.28
NESCO,17.73,17.73
DPSCLTD,57.38,57.38
TITAGARH,67.09,67.09
KIRIINDUS,0.50,4.02
BAJAJFINSV,15.77,15.58
BAJAJ-AUTO,27.87,27.80
DIGISPICE,21.49,18.55
GOKUL,21.48,21.48
RPGLIFE,36.40,37.37
ALMONDZ,7.21,7.21
ARCHIDPLY,14.18,13.38
LOTUSEYE,1668.44,1574.18
VINYLINDIA,23.78,23.78
UBL,93.56,107.11
LPDC,57.01,57.01
ZFCVINDIA,59.61,58.92
20MICRONS,9.71,9.67
JOCIL,16.23,16.23
ALKALI,64.86,64.86
COUNCODOS,78.89,78.89
TPHQ,455.37,455.37
TATACAP,28.45,28.29
MAWANASUG,16.36,13.28
AJMERA,15.02,15.02
MHRIL,88.89,102.19
VINATIORGA,30.41,30.41
LANDSMILL,96.25,96.25
ADANIPOWER,27.73,27.73
NHPC,18.11,18.11
GLOBUSSPR,27.42,27.42
OIL,8.03,8.03
EXPLEOSOL,10.28,9.59
RTNPOWER,41.17,41.17
AMRUTANJAN,28.59,24.80
SUNTECK,20.68,20.68
ZYDUSWELL,85.56,68.09
DEN,8.86,8.86
SHILPAMED,53.92,59.65
SARDAEN,15.18,15.31
REFEX,16.32,16.32
GILLANDERS,11.21,11.21
AHLUCONT,21.01,21.12
DLINKINDIA,14.31,14.31
JSWENERGY,41.97,40.64
GODREJPROP,38.57,39.52
DBCORP,10.73,10.73
HINDCOPPER,45.37,45.37
BEARDSELL,9.54,9.54
MMTC,21.79,
NESTLEIND,75.55,77.72
TRF,,48.24
WHIRLPOOL,40.01,37.04
UNITEDTEA,11.44,11.44
JUBLFOOD,72.51,70.62
VASCONEQ,15.18,15.18
THANGAMAYL,41.56,41.37
EMMBI,20.51,18.54
DBREALTY,229.23,
HATHWAY,25.14,25.14
TEXMOPIPES,8.87,8.87
MANINFRA,21.30,21.30
LGBBROSLTD,15.50,15.45
PERSISTENT,45.41,43.88
ASIANHOTNR,,104.82
ISFT,9.77,9.77
KIRLOSBROS,41.17,37.83
KSL,13.93,13.63
SJVN,41.35,41.35
SUNDARAM,18.33,21.09
KIRLOSIND,10.98,10.74
MANAPPURAM,23.40,23.40
UMESLTD,36.46,34.92
TI,,57.01
HMVL,7.53,6.33
IMFA,15.23,15.23
BLISSGVS,38.96,38.50
AHLWEST,9.59,7.27
AHLEAST,,30.27
BAJAJCON,31.69,31.69
UGARSUGAR,17.76,17.76
PRAKASHSTL,82.83,82.83
GPPL,13.90,14.31
ADFFOODS,31.71,30.14
WELINV,213.35,213.35
WAAREEINDO,7.67,7.67
KILITCH,22.69,22.69
DEEPAKNTR,31.07,30.72
CPCAP,4.96,4.96
GREENPOWER,17.06,20.26
RAMKY,11.21,15.53
CANTABIL,19.54,19.54
WABAG,32.91,32.67
ASHOKA,1.33,23.49
BEDMUTHA,58.04,58.04
JWL,67.57,62.79
OBEROIRLTY,24.80,24.63
PRESTIGE,53.99,53.99
SHAH,26.24,26.24
CGCL,20.09,20.09
RESPONIND,29.98,29.88
COALINDIA,8.15,8.15
IOLCP,28.66,27.24
GRAVITA,33.63,33.63
JINDWORLD,43.03,43.52
PENIND,15.49,15.49
RPPINFRA,70.14,103.16
JAMNAAUTO,21.48,20.76
SUMEETINDS,39.35,38.27
MOIL,18.73,18.73
ZEELEARN,5.79,10.89
A2ZINFRA,53.64,46.89
KIRLOSENG,57.20,54.66
RKDL,332.81,36.91
PSB,12.17,12.17
FMNL,7.83,7.83
SURANASOL,20.22,20.22
SHEKHAWATI,6.47,6.47
BFINVEST,6.26,6.25
KICL,63.52,47.66
SUMMITSEC,13.33,13.33
STEL,50.31,50.31
TEXRAIL,20.38,20.13
HFCL,54.26,54.26
INDTERRAIN,359.18,156.92
DHUNINV,12.63,12.70
LOVABLE,33.68,33.68
PFS,8.28,8.21
MUTHOOTFIN,10.22,10.22
VADILALIND,34.11,34.11
SYMPHONY,,43.26
PIIND,35.55,38.34
RELAXO,58.55,58.55
OMINFRAL,25.18,25.18
VSTTILLERS,36.90,36.90
DELPHIFX,56.98,40.27
KARMAENG,43.56,107.58
ASHIANA,32.41,32.41
DHANUKA,17.30,17.30
MAITHANALL,6.64,6.64
RUSHIL,22.26,22.26
INVENTURE,29.67,34.57
LTF,24.72,24.56
WINDMACHIN,457.92,6964.86
IBULLSLTD,13.39,11.81
BODALCHEM,12.70,12.69
GAYAPROJ,0.44,10.03
ASAHISONG,11.65,11.65
FILATEX,19.31,19.31
BROOKS,7.13,7.13
TDPOWERSYS,72.47,72.47
APLLTD,23.91,22.20
VASWANI,39.88,39.88
PGEL,85.74,85.74
PANAMAPET,15.53,15.53
PAISALO,25.08,25.02
ONELIFECAP,21.62,21.62
SHAKTIPUMP,29.67,29.67
TRITURBINE,56.78,55.00
INDOTHAI,16.98,16.98
ESSARSHPNG,,64.47
DSSL,18.62,18.62
JISLDVREQS,,60.62
POLYMED,60.37,59.44
RUPA,16.78,16.13
VIKASECO,38.72,38.72
APLAPOLLO,45.47,45.47
KANANIIND,11.21,11.21
MINDACORP,48.15,48.10
THOMASCOTT,27.42,26.02
DBSTOCKBRO,39.18,39.18
IRFC,15.98,15.98
COMPUSOFT,35.74,
RHIM,,39.06
SCHNEIDER,157.85,152.87
NDL,10.09,10.09
NBCC,33.09,35.85
TBZ,8.81,8.81
VSSL,22.45,22.45
SWANCORP,35.96,35.96
SPECIALITY,33.68,29.96
CINELINE,24.40,19.76
SAMPANN,18.57,18.57
PROZONER,36.32,36.32
THEJO,43.02,41.61
MAYURUNIQ,16.34,16.34
ROSSELLIND,18.38,18.05
DUCON,9.60,9.60
