SYMBOL,SYMBOL P/E,ADJUSTED P/E
ESABINDIA,41.88,45.46
3MINDIA,77.64,92.27
ANDHRAPAP,43.68,43.68
GABRIEL,91.00,87.92
SCHAEFFLER,51.93,51.93
AARTIIND,34.26,34.84
RALLIS,19.53,
AMJLAND,10.59,10.59
PRAKASH,6.92,6.92
MFSL,496.55,496.55
KSB,55.87,52.41
KOPRAN,35.78,35.78
HEG,36.84,36.84
GREAVESCOT,227.92,259.01
GODFRYPHLP,26.11,26.11
VARDMNPOLY,37.73,37.73
SURYAROSNI,19.09,19.09
TATAINVEST,78.33,78.33
GLFL,576.69,576.69
TIMKEN,59.59,59.59
SUDARSCHEM,217.67,103.69
SHREECEM,57.88,57.88
SAKHTISUG,7.39,7.39
IPCALAB,37.17,35.28
INGERRAND,52.00,50.64
JSWDULUX,7.10,38.12
HINDALCO,17.23,14.79
HINDZINC,14.61,14.62
HINDUNILVR,32.64,32.36
GSFC,9.62,9.62
GRASIM,21.27,20.78
AMBUJACEM,20.91,18.03
FINPIPE,17.27,17.27
FINCABLES,22.17,26.59
EIDPARRY,10.44,6.42
DCW,28.61,28.61
DCM,53.32,53.32
CGPOWER,111.27,109.11
SUDARCOLOR,20.69,14.91
CESC,13.36,13.36
BIRLACORPN,12.64,12.51
BHEL,58.43,58.43
BHARATGEAR,11.01,11.01
BEL,47.47,47.47
BAJFINANCE,34.52,34.22
ASHAPURMIN,16.72,16.55
NAVA,16.21,16.21
CORALFINAC,9.13,9.13
GREENPLY,36.21,31.61
TNPL,4.39,4.39
AUTOAXLES,16.03,15.29
REMSONSIND,17.13,16.55
DALMIASUG,13.65,13.65
NATCOPHARM,11.52,11.52
KHAITANLTD,10.78,10.78
SWARAJENG,21.64,21.38
MRF,23.47,23.03
GARFIBRES,38.98,37.16
ANDHRSUGAR,13.55,12.07
TNPETRO,9.11,9.72
TTKPRESTIG,45.90,42.81
STARPAPER,7.26,7.26
SKFINDIA,28.24,25.98
AUSOMENT,9.67,9.67
EIMCOELECO,26.38,26.38
JAYAGROGN,12.37,12.37
CUBEXTUB,15.38,15.38
MARICO,57.20,57.20
SILINV,12.03,12.03
BIOFILCHEM,18.83,18.83
KEYFINSERV,21.10,20.56
ZENITHEXPO,46.48,46.48
SUNDRMBRAK,118.86,105.31
SANGAMIND,25.45,24.26
MOTHERSON,35.91,34.44
SOMATEX,34.83,84.26
VISAKAIND,8.69,11.00
AARTIDRUGS,19.62,19.46
STERTOOLS,34.54,63.77
CREST,21.76,21.76
INDIANCARD,35.16,28.12
HITECHGEAR,54.02,54.02
WENDT,95.14,95.14
DENORA,37.87,37.87
TVSSRICHAK,42.79,46.92
SHRIRAMFIN,23.72,23.72
PUNJABCHEM,20.82,20.32
DYNAMATECH,238.95,167.67
GUJAPOLLO,80.12,80.12
GANESHHOU,23.96,23.96
MMFL,29.71,29.70
JAGSNPHARM,34.51,33.38
ALKYLAMINE,43.65,43.65
BOSCH-HCIL,957.91,222.92
MPHASIS,24.20,23.88
GUJRAFFIA,20.60,20.60
RUCHINFRA,13.77,13.77
RAMCOIND,9.46,9.65
KOTHARIPET,12.14,12.11
HERITGFOOD,24.74,26.30
INDRAMEDCO,17.64,17.64
BANKBARODA,7.21,5.88
MADRASFERT,13.44,12.35
GAIL,11.75,11.75
INDNIPPON,23.45,26.21
SKMEGGPROD,11.21,11.21
BANKINDIA,5.51,5.51
CONCOR,31.26,31.26
ICICIBANK,18.65,18.65
KCPSUGIND,31.30,31.30
HUDCO,9.51,9.51
INDSWFTLAB,47.56,40.37
SAREGAMA,46.05,44.81
FDC,20.59,19.56
ENGINERSIN,19.70,19.70
ADROITINFO,14.90,14.90
JAICORPLTD,10.78,10.72
ANTGRAPHIC,9.48,9.48
GMDCLTD,19.84,32.95
INDUSINDBK,59.88,59.88
ASAHIINDIA,53.03,51.76
TRIGYN,84.91,53.17
J&KBANK,7.65,7.65
KOTHARIPRO,10.28,14.34
CUB,14.72,14.72
SOUTHBANK,8.22,8.22
ASTRAZEN,107.66,105.62
CEMPRO,35.58,35.58
AXISBANK,14.07,14.07
CYIENT,21.61,20.00
SONATSOFTW,20.10,18.39
NOIDATOLL,2.87,2.87
CYBERTECH,13.16,13.16
KOKUYOCMLN,40.95,40.95
DHANBANK,11.19,11.19
SANGHVIMOV,20.92,20.24
STCINDIA,35.35,15.16
MANUGRAPH,9.96,12.86
VIPCLOTHNG,19.88,19.88
NATIONALUM,10.37,10.37
IVC,53.07,53.07
JINDALSTEL,41.46,28.32
ALEMBICLTD,7.01,7.01
ICDSLTD,48.53,48.53
BSOFT,15.53,14.92
HCLTECH,20.78,19.96
ACCELYA,17.80,16.82
STAR,14.49,15.41
ZYDUSLIFE,21.57,20.13
GLENMARK,35.63,20.91
RAJESHEXPO,22.19,22.19
CINEVISTA,13.95,13.95
SHREERAMA,20.50,20.50
WOCKPHARMA,161.27,111.72
NRBBEARING,29.66,28.89
IOB,11.25,11.25
RAMCOSYS,56.70,20.30
GVPIL,19.34,17.50
BIL,80.78,80.78
KTKBANK,8.07,8.07
MAHLIFE,24.80,26.74
MUKTAARTS,,45.79
BLBLIMITED,2.55,2.55
AJANTPHARM,38.21,38.21
BLUESTARCO,63.46,61.24
CALSOFT,5.20,5.20
TVSMOTOR,57.72,57.19
PNBGILTS,14.44,14.75
PNC,,7.87
TAJGVK,5.44,15.10
NLCINDIA,11.18,11.18
REPRO,5.49,
CHENNPETRO,4.61,4.61
TTML,206.12,
KRBL,13.21,13.21
HAVELLS,49.45,48.46
GAEL,19.59,19.45
USHAMART,30.96,30.16
AXISCADES,96.28,88.77
UMIYA-MRO,19.64,19.64
TIPSMUSIC,38.98,38.98
STLTECH,134.05,139.55
HIKAL,,50.80
TRIDENT,32.10,32.10
MARKSANS,29.01,29.01
GOLDTECH,281.36,
SMARTLINK,13.27,13.27
GODREJCP,59.22,54.11
JISLJALEQS,,166.98
LUPIN,19.65,18.12
UNITDSPR,58.90,55.47
TCI,15.47,15.47
MPSLTD,25.10,25.78
BHARTIARTL,33.38,30.86
ASAL,27.12,26.17
OLECTRA,63.98,65.29
PONNIERODE,5.61,9.46
PNB,5.95,5.95
APTECHT,23.02,21.67
SURANAT&P,11.27,11.32
TEAMGTY,280.82,280.82
OFSS,29.94,29.94
UNIONBANK,6.75,6.75
NUCLEUS,17.45,16.09
CANBK,6.02,6.02
GENESYS,46.68,43.33
OMAXAUTO,10.16,10.16
GODREJIND,18.22,17.87
DIVISLAB,75.77,74.39
RADICO,85.12,84.26
INDORAMA,9.78,9.62
MARUTI,30.88,30.88
VARDHACRLC,8.77,8.77
UCOBANK,11.86,11.86
BAGFILMS,18.79,18.79
JSL,18.65,18.39
NSIL,51.75,51.74
WELSPUNLIV,70.67,68.51
JAIBALAJI,44.18,43.08
TVSELECT,752.16,473.86
IGL,14.00,14.00
DREDGECORP,77.90,77.90
TVTODAY,40.21,0.94
UNIENTER,32.70,32.70
UPL,20.81,20.04
MUKANDLTD,3.43,3.43
PETRONET,10.62,10.62
PTC,10.10,10.04
VAIBHAVGBL,14.25,14.26
BIOCON,170.88,70.60
MAHABANK,7.98,7.98
POONAWALLA,54.92,54.92
XPROINDIA,80.12,80.12
RKFORGE,119.38,104.42
DATAMATICS,23.25,19.74
CCL,34.92,34.92
EXCELINDUS,17.10,17.10
LT,28.48,26.76
APARINDS,54.83,53.74
AMBICAAGAR,12.37,12.37
CENTEXT,16.57,15.92
NIITLTD,144.99,76.17
ULTRACEMCO,41.51,41.07
TCS,17.15,15.91
COFORGE,40.88,37.37
TEXINFRA,154.10,154.10
GULFPETRO,6.86,6.50
GUFICBIO,63.15,63.15
ASTRAMICRO,88.67,88.67
WELENT,22.59,21.02
NTPC,11.81,11.81
KOTARISUG,32.69,
JBMA,63.92,62.31
DWARKESH,51.62,51.62
INDOCO,660.51,
SUPRAJIT,38.74,38.52
PATELENG,10.61,6.63
XCHANGING,12.79,12.79
JSWSTEEL,11.42,26.44
CONSOFINVT,17.94,17.94
JPPOWER,19.34,14.86
EVEREADY,15.14,
GOKEX,58.30,58.30
SAKSOFT,17.46,17.01
ALLDIGI,14.42,13.31
IIFL,11.49,11.49
WELCORP,20.70,20.70
SSWL,22.89,22.89
CYBERMEDIA,7.58,7.87
SHAHALLOYS,3.71,
SURYALAXMI,35.52,37.99
JKPAPER,21.30,20.65
PRIMESECU,206.75,56.78
GRANULES,31.38,32.04
JSWHL,97.62,96.39
VHL,4.53,4.53
GEOJITFSL,29.33,27.23
GENUSPOWER,15.90,15.90
YESBANK,18.86,18.86
MSPL,56.14,15.25
SPLIL,13.06,13.06
MCLEODRUSS,,20.61
SEMAC,13.24,13.24
GOLDIAM,33.20,33.20
RML,24.18,23.69
HTMEDIA,84.60,8.22
SASKEN,40.35,37.63
FCSSOFT,89.27,57.19
IMPAL,17.93,17.93
SUZLON,21.02,21.50
AURIONPRO,19.57,19.18
BASML,15.75,15.75
TRIVENI,18.52,17.99
AIAENG,35.27,35.20
NAHARINDUS,10.19,10.06
ORIENTCER,18.97,18.01
EKC,8.54,8.69
VIMTALABS,36.01,35.50
KERNEX,46.32,46.32
PVRINOX,25.45,22.85
NITINSPIN,18.12,18.12
ROHLTD,25.72,26.53
ENIL,,308.26
JAGRAN,7.39,7.39
SADBHAV,1.63,11.19
SAKUMA,26.86,26.86
KEC,21.00,19.44
JKCEMENT,44.64,43.09
INDOTECH,43.36,43.36
M&MFIN,16.58,16.06
BLKASHYAP,815.42,30.33
VISACHROME,0.53,
NITCO,85.62,75.13
CENTURYPLY,58.29,57.23
KEI,53.66,53.66
VAKRANGEE,64.63,64.74
SOLARINDS,96.36,96.33
GALLANTT,34.07,34.07
UTTAMSUGAR,9.66,9.56
KKCL,20.03,20.03
SUNTV,13.38,12.93
GPIL,20.55,20.20
RSYSTEMS,15.74,14.40
EMKAY,34.06,34.06
BALPHARMA,21.89,21.89
SWELECTES,17.46,16.94
KAMDHENU,11.54,11.54
RATNAMANI,31.09,30.65
PIONEEREMB,124.31,
JKLAKSHMI,19.13,18.28
PFOCUS,156.12,94.63
ALLCARGO,44.30,36.70
MUNJALAU,22.45,25.84
EMAMILTD,23.81,23.52
GMRAIRPORT,238.25,206.13
TECHM,30.98,29.90
GRINDWELL,53.32,53.32
VOLTAMP,45.34,45.34
ANTELOPUS,22.80,21.39
ACE,30.36,30.36
ANANTRAJ,39.89,39.89
TALBROAUTO,25.91,25.91
ALICON,35.68,33.53
GEECEE,15.98,16.30
JMFINANCIL,11.18,11.01
FIEMIND,25.53,25.53
DCBBANK,7.97,7.97
INSPIRISYS,9.45,8.99
GTLINFRA,1.46,
NAUKRI,45.61,46.61
VGL,25.78,25.78
GESHIP,5.15,5.15
TORNTPOWER,27.94,27.94
MANALIPETC,8.67,16.67
LTFOODS,22.74,22.74
DONEAR,10.12,10.12
RUCHIRA,12.22,12.22
SOBHA,62.87,62.87
VENUSREM,17.98,17.98
JINDRILL,8.47,8.34
HIRECT,115.52,112.73
NFL,16.82,16.82
PLASTIBLEN,12.02,12.02
PARACABLES,36.17,36.19
HBLENGINE,43.18,42.63
TANLA,15.15,15.15
AVTNPL,16.82,16.82
ZEEMEDIA,245.43,69.52
VEEDOL,13.55,13.55
LUMAXTECH,34.33,33.36
SARLAPOLY,498.63,12.32
PTL,11.57,11.57
WANBURY,14.49,13.77
AUTOIND,11.28,25.92
GANDHITUBE,15.88,15.70
PITTIENG,30.07,30.07
NETWORK18,,5520.55
UNOMINDA,57.19,56.31
IZMO,32.18,32.18
HUBTOWN,23.67,23.67
CTE,156.40,156.40
TIIL,20.39,20.39
ORIENTBELL,37.36,34.66
PGIL,33.78,33.45
REDINGTON,18.22,17.11
TTL,352.35,352.35
FSL,30.53,25.64
PFC,4.10,4.10
SMSPHARMA,32.67,32.67
INDIANB,9.25,9.25
ORIENTALTL,21.10,15.81
IDEA,3.96,
PAGEIND,58.48,56.58
LAOPALA,23.30,22.95
JKTYRE,15.35,12.42
ASTRAL,72.45,70.33
NAHARSPING,14.75,14.75
NAHARPOLY,8.17,8.17
THEMISMED,908.20,517.03
NCLIND,8.43,7.87
BALAMINES,32.30,32.30
BANSWRAS,11.40,10.18
ICRA,25.45,25.33
PHOENIXLTD,41.97,41.38
NDLVENTURE,474.89,474.89
ZENITHSTL,17.73,24.95
BFUTILITIE,7.17,7.17
FORTIS,64.90,63.82
SRHHYPOLTD,9.83,8.81
WEBELSOLAR,13.41,13.39
TGBHOTELS,18.65,18.65
HILTON,31.43,31.43
INSECTICID,13.58,13.58
KMSUGAR,4.89,4.89
NAVINFLUOR,56.17,55.78
TIMETECHNO,20.50,20.50
NAGREEKEXP,23.28,23.28
HGS,398.39,200.58
NELCAST,26.40,26.40
V2RETAIL,49.30,57.03
DLF,35.74,37.39
TARMAT,19.87,19.87
SPARC,4.53,4.50
SIGMAADV,46.16,44.94
ADSL,17.29,17.03
ALPA,9.71,9.71
CENTRALBK,6.25,6.25
ASIANTILES,169.21,169.21
TAKE,30.53,30.53
KPRMILL,42.84,42.84
CIEINDIA,17.23,17.23
PURVA,87.51,87.51
MOTILALOFS,26.54,26.54
INDOWIND,,198.61
NAGREEKCAP,3.85,3.85
KSCL,13.40,13.40
POWERGRID,15.84,15.84
SUPREMEINF,0.16,
MAANALU,59.28,59.28
IL&FSENGG,43.86,35.15
DELTACORP,19.92,19.34
BAJAJELEC,,64.22
ENERGYDEV,,14.66
CERA,39.85,39.33
RELIGARE,119.57,119.57
BVCL,321.11,321.11
ADANIPORTS,29.76,29.37
EDELWEISS,16.10,14.05
RGL,14.57,13.24
KAUSHALYA,103.90,103.90
COLPAL,40.93,40.31
JYOTHYLAB,22.69,22.69
MADHAV,82.14,82.14
KALYANIFRG,23.68,23.68
HITECHCORP,36.20,33.47
ECLERX,24.15,24.15
TARIL,33.05,33.05
BRIGADE,25.74,25.34
MANAKSIA,7.09,7.09
DVL,10.87,10.87
PATINTLOG,9.07,9.07
PPAP,10.22,477.61
ARIES,10.56,10.56
AMBIKCO,14.61,14.61
KAVDEFENCE,277.94,277.94
CEATLTD,25.79,23.46
BIRLAMONEY,13.91,13.32
RPOWER,,123.01
JKIL,9.77,9.56
CORDSCABLE,13.93,13.93
KNRCON,9.04,9.04
SEPC,23.46,22.99
BANG,6.88,5.30
IRB,25.23,24.13
NMDC,10.17,10.17
GSS,,16.32
NAHARCAP,3.85,3.85
RECLTD,5.94,5.93
VGUARD,38.60,37.05
NESCO,17.75,17.75
DPSCLTD,56.47,56.47
TITAGARH,68.42,68.43
KIRIINDUS,0.51,4.11
BAJAJFINSV,16.18,15.98
BAJAJ-AUTO,27.64,27.57
DIGISPICE,21.33,18.41
GOKUL,21.45,21.45
RPGLIFE,37.17,38.15
ALMONDZ,7.31,7.31
ARCHIDPLY,20.43,18.62
LOTUSEYE,3032.54,2907.08
VINYLINDIA,24.00,24.00
UBL,94.58,108.28
LPDC,57.64,57.64
ZFCVINDIA,58.82,58.14
20MICRONS,10.01,9.97
JOCIL,16.09,16.09
ALKALI,65.68,65.68
COUNCODOS,81.24,81.24
TPHQ,466.48,466.48
TATACAP,29.65,29.48
MAWANASUG,11.94,10.18
AJMERA,15.22,15.22
MHRIL,91.03,104.64
VINATIORGA,31.20,31.20
LANDSMILL,98.72,98.72
ADANIPOWER,27.62,27.62
NHPC,18.24,18.24
GLOBUSSPR,26.32,26.32
OIL,9.56,9.56
EXPLEOSOL,10.28,9.59
RTNPOWER,42.28,42.28
AMRUTANJAN,25.96,23.24
SUNTECK,21.03,21.03
ZYDUSWELL,89.85,71.51
DEN,8.91,8.91
SHILPAMED,48.60,53.76
SARDAEN,15.34,15.47
REFEX,16.53,16.53
GILLANDERS,19.97,19.97
AHLUCONT,20.89,21.00
DLINKINDIA,14.67,14.67
JSWENERGY,41.86,40.53
GODREJPROP,39.40,40.37
DBCORP,10.67,10.67
HINDCOPPER,57.48,57.48
BEARDSELL,9.41,9.41
MMTC,24.80,
NESTLEIND,77.67,79.90
TRF,,47.60
WHIRLPOOL,41.79,38.69
UNITEDTEA,11.90,11.90
JUBLFOOD,70.26,68.42
VASCONEQ,15.65,15.65
THANGAMAYL,40.89,40.71
EMMBI,20.97,18.96
DBREALTY,224.36,
HATHWAY,25.30,25.30
TEXMOPIPES,8.90,8.90
MANINFRA,21.12,21.12
LGBBROSLTD,15.21,15.16
PERSISTENT,44.78,43.28
ASIANHOTNR,,498.15
ISFT,9.66,9.66
KIRLOSBROS,41.24,37.90
KSL,14.94,14.60
SJVN,42.08,42.08
SUNDARAM,18.33,21.09
KIRLOSIND,11.11,10.87
MANAPPURAM,34.43,34.43
UMESLTD,33.63,32.22
TI,,53.48
HMVL,8.53,7.17
IMFA,15.53,15.53
BLISSGVS,38.93,38.47
AHLWEST,9.72,7.37
AHLEAST,,30.54
BAJAJCON,31.20,31.20
UGARSUGAR,17.84,17.84
PRAKASHSTL,82.83,82.83
GPPL,14.19,14.61
ADFFOODS,31.23,29.68
WELINV,219.37,219.37
WAAREEINDO,8.62,8.62
KILITCH,22.78,22.78
DEEPAKNTR,30.47,30.13
CPCAP,4.83,4.83
GREENPOWER,17.41,20.68
RAMKY,9.92,13.05
CANTABIL,19.59,19.59
WABAG,33.59,33.35
ASHOKA,1.31,14.04
BEDMUTHA,55.79,55.79
JWL,67.50,62.72
OBEROIRLTY,24.57,24.41
PRESTIGE,53.72,53.72
SHAH,25.21,25.21
CGCL,20.57,20.57
RESPONIND,30.79,30.69
COALINDIA,8.21,8.21
IOLCP,34.80,32.71
GRAVITA,32.40,32.40
JINDWORLD,45.53,46.06
PENIND,15.81,15.81
RPPINFRA,69.29,101.90
JAMNAAUTO,24.93,24.09
SUMEETINDS,45.86,44.60
MOIL,18.93,18.93
ZEELEARN,5.81,10.93
A2ZINFRA,56.72,49.58
KIRLOSENG,61.21,58.49
RKDL,334.56,37.10
PSB,12.29,12.29
FMNL,7.83,7.83
SURANASOL,21.23,21.23
SHEKHAWATI,5.45,5.45
BFINVEST,6.32,6.32
KICL,65.64,49.25
SUMMITSEC,13.76,13.76
STEL,51.82,51.82
TEXRAIL,20.57,20.32
HFCL,51.58,51.58
INDTERRAIN,363.90,158.99
DHUNINV,12.01,12.08
LOVABLE,34.07,34.07
PFS,8.32,8.24
MUTHOOTFIN,10.14,10.14
VADILALIND,33.96,33.96
SYMPHONY,,44.02
PIIND,32.12,34.32
RELAXO,59.09,59.09
OMINFRAL,42.00,42.00
VSTTILLERS,37.56,37.56
DELPHIFX,57.23,40.45
KARMAENG,43.04,106.27
ASHIANA,32.56,32.56
DHANUKA,17.07,17.07
MAITHANALL,6.39,6.39
RUSHIL,83.55,83.55
INVENTURE,30.67,35.73
LTF,24.81,24.66
WINDMACHIN,,732.34
IBULLSLTD,14.53,12.81
BODALCHEM,13.10,13.10
GAYAPROJ,0.45,10.19
ASAHISONG,12.88,12.88
FILATEX,19.01,19.01
BROOKS,7.20,7.20
TDPOWERSYS,80.33,80.33
APLLTD,23.79,22.08
VASWANI,40.12,40.12
PGEL,84.61,84.61
PANAMAPET,14.09,14.09
PAISALO,24.96,24.90
ONELIFECAP,22.85,22.85
SHAKTIPUMP,30.09,30.09
TRITURBINE,58.81,57.03
INDOTHAI,20.90,20.90
ESSARSHPNG,,64.96
DSSL,18.61,18.61
JISLDVREQS,6.18,0.96
POLYMED,54.02,53.20
RUPA,18.39,17.36
VIKASECO,38.72,38.72
APLAPOLLO,43.94,43.94
KANANIIND,11.60,11.60
MINDACORP,47.85,47.80
THOMASCOTT,24.48,23.23
DBSTOCKBRO,36.71,36.71
IRFC,16.23,16.23
COMPUSOFT,35.66,
RHIM,,44.61
SCHNEIDER,150.19,145.45
NDL,10.05,10.05
NBCC,35.00,38.02
TBZ,8.94,8.94
VSSL,22.52,22.52
SWANCORP,35.92,35.92
SPECIALITY,33.15,29.18
CINELINE,24.96,20.22
SAMPANN,19.16,19.16
PROZONER,36.04,36.04
THEJO,47.95,46.20
MAYURUNIQ,16.23,16.23
ROSSELLIND,13.06,12.89
DUCON,9.18,9.18
TVSHLTD,7.76,7.69
