,10-Jul-2026
The Nifty witnessed an intraday movement of about 108.1 points.The closing index was 1.02 % up as compared to the previous closing index.

, Traded Value (Rs. In Crores), 122157.67
, Traded Quantity (in Lakhs), 46230.87
, Number of Trades, 37487660
, Total Market Capitalisation (Rs. Crores), 48134040.56

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,Nifty Pharma,     25656.25,     25681.70,     25779.40,     25444.20,     25674.10,17.85
,Nifty PSE,      9805.25,      9856.90,      9936.70,      9854.55,      9911.25,106.00
,Nifty PSU Bank,      8203.20,      8255.15,      8561.20,      8253.30,      8451.60,248.40
,Nifty Serv Sector,     30861.65,     31091.70,     31204.05,     31083.35,     31168.35,306.70
,Nifty Auto,     26676.35,     26847.45,     26976.45,     26774.15,     26860.75,184.40
,Nifty Metal,     12503.30,     12626.20,     12822.05,     12610.00,     12688.90,185.60
,Nifty Media,      1482.80,      1493.75,      1505.05,      1481.05,      1484.30,1.50
,NIFTY SMLCAP 100,     19120.85,     19257.85,     19444.35,     19228.95,     19416.50,295.65
,Nifty 200,     13852.55,     13947.90,     14015.70,     13944.50,     14009.25,156.70
,Nifty Div Opps 50,      5725.05,      5780.65,      5807.95,      5768.05,      5787.10,62.05
,Nifty Commodities,      9774.10,      9841.50,      9941.10,      9834.45,      9891.45,117.35
,Nifty Consumption,     11700.40,     11760.25,     11775.35,     11712.05,     11737.75,37.35
,Nifty Fin Service,     26482.45,     26650.40,     26857.95,     26641.25,     26831.05,348.60
,Nifty50 Div Point,       130.24,       134.61,       134.61,       134.61,       134.61,4.37
,Nifty100 Liq 15,      7398.00,      7442.25,      7480.45,      7428.50,      7470.45,72.45
,Nifty CPSE,      6589.65,      6612.25,      6657.75,      6608.90,      6645.15,55.50
,Nifty GrowSect 15,     10828.90,     10937.75,     10979.10,     10900.90,     10915.70,86.80
,Nifty50 PR 2x Lev,     11869.55,     12028.20,     12130.70,     12028.20,     12109.65,240.10
,Nifty50 PR 1x Inv,       220.70,       219.25,       219.25,       218.30,       218.50,-2.20
,Nifty50 TR 2x Lev,     17998.20,     18245.35,     18400.80,     18245.35,     18368.85,370.65
,Nifty50 TR 1x Inv,       179.55,       178.35,       178.35,       177.55,       177.70,-1.85
,Nifty50 Value 20,     11880.55,     11981.05,     12032.90,     11976.80,     12021.00,140.45
,Nifty Mid Liq 15,     16651.75,     16805.10,     16868.25,     16755.75,     16852.85,201.10
,Nifty Pvt Bank,     27762.80,     27914.95,     28158.10,     27911.55,     28083.95,321.15
,NIFTY100 Qualty30,      5452.30,      5492.65,      5513.15,      5480.70,      5493.65,41.35
,Nifty GS 8 13Yr,      3047.32,      3047.87,      3057.22,      3047.87,      3055.84,8.52
,Nifty GS 10Yr,      2672.61,      2673.12,      2682.20,      2673.11,      2680.96,8.35
,Nifty GS 10Yr Cln,       880.23,       880.23,       883.25,       880.22,       882.84,2.61
,Nifty GS 4 8Yr,      3324.22,      3324.82,      3332.00,      3324.81,      3332.00,7.78
,Nifty GS 11 15Yr,      3372.01,      3372.65,      3384.31,      3372.65,      3383.15,11.14
,Nifty GS 15YrPlus,      3580.88,      3581.61,      3595.14,      3581.60,      3593.24,12.36
,Nifty GS Compsite,      3140.64,      3141.22,      3150.94,      3141.22,      3149.31,8.67
,NIFTY HEALTHCARE,     16307.25,     16325.85,     16364.75,     16189.20,     16337.80,30.55
,NIFTY CONSR DURBL,     37835.85,     38206.65,     38506.90,     38056.70,     38208.90,373.05
,NIFTY OIL AND GAS,     11032.85,     11113.30,     11201.35,     11094.50,     11177.45,144.60
,NIFTY500 MULTICAP,     16354.95,     16468.75,     16561.60,     16463.15,     16553.25,198.30
,NIFTY LARGEMID250,     16530.20,     16645.20,     16738.20,     16641.95,     16730.55,200.35
,NIFTY MID SELECT,     14654.80,     14766.50,     14831.55,     14738.70,     14820.90,166.10
,NIFTY TOTAL MKT,     13024.95,     13114.90,     13182.65,     13112.10,     13177.00,152.05
,NIFTY MICROCAP250,     25157.35,     25348.95,     25519.40,     25316.55,     25503.05,345.70
,NIFTY IND DIGITAL,      8025.65,      8124.95,      8173.90,      8096.15,      8135.55,109.90
,Nifty Tata 25 Cap,     13868.35,     14016.85,     14073.95,     13968.15,     14019.50,151.15
,Nifty MidSml Hlth,     50631.75,     50838.65,     51073.65,     50454.90,     51021.35,389.60
,Nifty Multi Mfg,     16212.40,     16315.55,     16402.50,     16277.30,     16363.50,151.10
,Nifty Multi Infra,     14575.00,     14665.50,     14752.30,     14637.75,     14741.10,166.10
,BHARATBOND-APR30,      1603.29,      1603.62,      1604.05,      1603.60,      1604.05,0.76
,BHARATBOND-APR31,      1458.92,      1459.20,      1459.20,      1459.20,      1459.20,0.28
,BHARATBOND-APR32,      1327.81,      1328.07,      1328.07,      1328.06,      1328.06,0.25
,BHARATBOND-APR33,      1286.55,      1286.80,      1286.80,      1286.80,      1286.80,0.25
,Nifty Ind Defence,      9309.25,      9363.60,      9494.50,      9333.85,      9485.45,176.20
,Nifty Ind Tourism,      8042.00,      8098.15,      8180.45,      8079.90,      8173.40,131.40
,Nifty Capital Mkt,      5472.15,      5501.60,      5551.25,      5499.50,      5540.10,67.95
,Nifty500Momentm50,     53068.90,     53532.55,     53775.25,     53367.50,     53591.40,522.50
,NiftyMS400 MQ 100,     50323.85,     50688.75,     50868.35,     50579.80,     50821.35,497.50
,NiftySml250MQ 100,     46959.95,     47327.90,     47595.25,     47158.30,     47524.75,564.80
,Nifty Top 10 EW,      8477.95,      8551.95,      8588.75,      8546.20,      8563.50,85.55
,Nifty AQL 30,     22834.60,     22925.35,     22988.30,     22824.70,     22872.90,38.30
,Nifty AQLV 30,     20117.40,     20195.65,     20258.60,     20126.85,     20150.20,32.80
,Nifty EV,      3091.15,      3112.60,      3129.20,      3110.55,      3119.45,28.30
,Nifty HighBeta 50,      4363.65,      4400.00,      4466.65,      4393.80,      4462.55,98.90
,Nifty New Consump,     11676.85,     11758.95,     11802.80,     11722.15,     11798.15,121.30
,Nifty Corp MAATR,     38178.40,     38509.55,     38871.50,     38491.40,     38774.90,596.50
,Nifty Low Vol 50,     24459.65,     24576.05,     24653.00,     24559.30,     24606.60,146.95
,Nifty Mobility,     22356.25,     22499.40,     22597.35,     22442.30,     22507.10,150.85
,Nifty Qlty LV 30,     16451.20,     16533.65,     16556.75,     16443.45,     16473.85,22.65
,Nifty Sml250 Q50,     24887.20,     25043.45,     25291.15,     25032.30,     25267.30,380.10
,Nifty Top 15 EW,      9636.45,      9711.40,      9750.55,      9709.85,      9737.70,101.25
,Nifty100 Alpha 30,     17874.30,     18020.20,     18187.10,     18005.25,     18110.05,235.75
,Nifty100 Enh ESG,      4937.70,      4976.20,      4995.75,      4975.80,      4991.45,53.75
,Nifty200 Value 30,     14903.30,     14994.90,     15121.85,     14984.60,     15069.20,165.90
,Nifty500 EW,     14762.20,     14864.75,     14982.25,     14855.90,     14973.05,210.85
,Nifty Multi MQ 50,     40865.20,     41123.90,     41342.15,     41076.05,     41241.80,376.60
,Nifty500 Value 50,     15915.55,     16016.55,     16135.75,     16012.80,     16082.00,166.45
,Nifty Top 20 EW,      8628.70,      8695.00,      8719.10,      8677.05,      8699.45,70.75
,Nifty CoreHousing,     15679.05,     15803.30,     15932.00,     15742.20,     15920.80,241.75
,Nifty FinSerExBnk,     31785.50,     31989.95,     32340.65,     31971.55,     32311.95,526.45
,Nifty Housing,     11942.80,     12027.60,     12133.85,     12021.60,     12114.85,172.05
,Nifty IPO,      2302.75,      2319.00,      2326.20,      2311.65,      2321.45,18.70
,Nifty MS Fin Serv,     22290.75,     22403.45,     22751.95,     22402.85,     22728.85,438.10
,Nifty MS Ind Cons,     18803.50,     18974.55,     18984.75,     18857.60,     18976.30,172.80
,Nifty MS IT Telcm,      9328.05,      9462.05,      9575.35,      9435.85,      9561.65,233.60
,Nifty NonCyc Cons,     15342.40,     15428.15,     15439.75,     15311.00,     15348.80,6.40
,Nifty Rural,     15272.15,     15354.40,     15417.00,     15345.95,     15408.35,136.20
,Nifty Shariah 25,      7754.80,      7820.70,      7859.35,      7798.55,      7813.25,58.45
,Nifty Trans Logis,     24929.40,     25089.00,     25182.75,     25009.35,     25084.15,154.75
,Nifty50 Shariah,      4169.55,      4211.70,      4232.60,      4192.10,      4197.05,27.50
,Nifty500 LMS Eql,     18284.45,     18413.15,     18525.65,     18402.05,     18515.15,230.70
,Nifty500 Shariah,      6844.75,      6903.40,      6924.45,      6890.70,      6905.65,60.90
,Nifty500 Qlty50,     19481.90,     19654.00,     19739.10,     19629.65,     19696.70,214.80
,Nifty500 LowVol50,     22006.00,     22110.80,     22157.00,     22060.85,     22107.95,101.95
,Nifty500 MQVLv50,     30811.45,     30965.80,     31127.00,     30941.80,     31042.75,231.30
,Nifty500 Flexicap,      9713.95,      9801.80,      9856.95,      9799.60,      9840.65,126.70
,Nifty TMMQ 50,     43291.65,     43563.55,     43750.75,     43463.00,     43627.25,335.60
,Nifty FPI 150,      1545.40,      1556.30,      1563.65,      1555.80,      1562.80,17.40
,Nifty SME Emerge,     13995.30,     14026.40,     14072.90,     14017.45,     14040.65,45.35
,Nifty Internet,      1344.00,      1354.15,      1359.05,      1347.45,      1357.20,13.20
,Nifty Chemicals,     29345.75,     29494.10,     29858.85,     29466.70,     29819.60,473.85
,Nifty Waves,      1961.75,      1979.15,      1985.65,      1969.50,      1976.75,15.00
,Nifty InfraLog,     12181.80,     12258.25,     12363.90,     12233.75,     12350.00,168.20
,Nifty500 Health,     21112.40,     21153.50,     21203.10,     20989.35,     21168.40,56.00
,Nifty RailwaysPSU,      2806.60,      2823.60,      2870.35,      2822.90,      2854.95,48.35
,NiftyConglomerate,     14636.20,     14754.40,     14857.90,     14753.90,     14836.80,200.60
,Nifty MidSmall 50 50,     20508.90,     20656.50,     20802.25,     20632.50,     20787.80,278.90
,Nifty Cement,     15089.35,     15165.15,     15374.50,     15165.15,     15292.80,203.45
,Nifty Smallcap 500,     20284.65,     20432.70,     20575.65,     20403.30,     20559.05,274.40
,Nifty REITs Realty,      1940.60,      1950.90,      1975.95,      1934.30,      1974.60,34.00
,India VIX,13.3625,13.3625,13.3625,12.1275,12.2525,-1.1100

,ADVANCES,2795
,DECLINES,1169
,UNCHANGED,85

,Total securities that have hit their price bands today,212

,TOP 25 Securities Today :
,SYMBOL,SERIES,PREV. CLOSE,CLOSE PRICE,%VAR,VALUE(Rs Crs)
,KALYANKJIL,EQ,       443.00,       476.15,7.48,5449.11
,ZENSARTECH,EQ,       447.40,       508.25,13.60,2349.56
,DIXON,EQ,     13477.00,     13421.00,-0.42,2310.24
,CUPID,EQ,       210.01,       212.24,1.06,2186.92
,HDFCBANK,EQ,       817.55,       824.95,0.91,1945.74
,NEWGEN,EQ,       473.20,       517.20,9.30,1568.18
,INDIANB,EQ,       793.15,       870.70,9.78,1512.29
,TCS,EQ,      2049.50,      2069.00,0.95,1402.08
,CDSL,EQ,      1346.50,      1431.90,6.34,1301.00
,BHARTIARTL,EQ,      1931.10,      1920.40,-0.55,1230.58
,RELIANCE,EQ,      1279.80,      1307.80,2.19,1095.07
,INFY,EQ,      1050.80,      1068.00,1.64,1044.77
,DRREDDY,EQ,      1269.50,      1244.30,-1.99,1006.48
,SBIN,EQ,      1022.10,      1036.00,1.36,908.89
,PAYTM,EQ,      1262.90,      1341.80,6.25,904.56
,ICICIBANK,EQ,      1380.70,      1401.20,1.48,898.70
,BSE,EQ,      3805.70,      3811.60,0.16,895.05
,DLF,EQ,       659.60,       685.75,3.96,769.17
,LODHA,EQ,      1192.15,      1220.75,2.40,755.96
,DELHIVERY,EQ,       515.65,       520.30,0.90,722.14
,APOLLO,EQ,       398.30,       408.85,2.65,720.14
,BAJFINANCE,EQ,      1003.80,      1020.50,1.66,714.27
,ETERNAL,EQ,       292.45,       289.65,-0.96,702.50
,MCX,EQ,      2785.40,      2770.70,-0.53,684.91
,ADANIENT,EQ,      3083.60,      3157.30,2.39,677.47

,Top Five Nifty 50 Gainers:
,SYMBOL,SERIES,CLOSE PRICE,PREV.CLOSE,%CHANGE
,JIOFIN,EQ,       241.96,       233.37,3.68
,HDFCLIFE,EQ,       567.70,       551.85,2.87
,ADANIENT,EQ,      3157.30,      3083.60,2.39
,SBILIFE,EQ,      1862.90,      1821.70,2.26
,RELIANCE,EQ,      1307.80,      1279.80,2.19

,Top Five Nifty 50 Losers:
,SYMBOL,SERIES,CLOSE PRICE,PREV.CLOSE,%CHANGE
,ETERNAL,EQ,       289.65,       292.45,-0.96
,BHARTIARTL,EQ,      1920.40,      1931.10,-0.55
,SUNPHARMA,EQ,      1935.50,      1938.70,-0.17
,COALINDIA,EQ,       429.30,       429.90,-0.14
,CIPLA,EQ,      1439.40,      1441.30,-0.13

,Securities Price Volume Data in Normal market
,SYMBOL,SERIES,CLOSE PRICE,TRADED VALUE,TRADED QUANTITY
,1003ISFL28,N4,      1019.00,                     5095.00,5
,1015ECL29,NR,      1018.99,                    46740.10,46
,1015SCFL29,YY,      1024.32,                     2048.64,2
,1018GS2026,GS,       103.21,                   109978.28,1056
,1025PATE28,N0,     99500.00,                  3184000.00,32
,1025SCL34B,N1,      1025.00,                   102470.00,100
,1050ISFL28,N5,      1056.80,                   157815.00,150
,105IIFL29,N7,      1037.00,                   652170.00,630
,1060ECL29,NS,      1178.00,                   235600.00,200
,1075SCFL34,Z6,      1057.52,                   105752.00,100
,10IIFL28,N4,      1081.05,                   836227.10,770
,10IIFL28A,NE,      1023.38,                   276607.90,270
,10IIFL29,N6,      1016.00,                    49784.00,49
,10IIFLSF27,NB,      1000.00,                    10000.00,10
,10ISFL26,N3,      1057.99,                     2107.99,2
,1119NFL27,ND,      1085.00,                    54250.00,50
,1150AFIL28,N0,      9596.00,                   163132.00,17
,1150AFIL29,N0,      9250.00,                  3132002.00,384
,1225IFL27,N0,      7500.00,                   104543.83,14
,125VCCL31,N0,     96500.00,                   772000.00,8
,1275DCCL28,N0,      9980.00,                    99800.00,10
,12AFIL27,N0,      9745.09,                    19490.18,2
,12AFIL28,N0,      9750.01,                     9750.01,1
,12VCCL29B,N0,     99000.00,                   891000.06,9
,12VPT28,N0,      9969.00,                    99690.00,10
,182D170726,TB,        99.26,                    29778.00,300
,20MICRONS,EQ,       198.34,                 27062318.57,136532
,21STCENMGM,EQ,        31.89,                    24763.83,777
,360ONE,EQ,      1129.00,               2457148002.10,2189046
,364D010727,TB,        93.66,                    84294.00,900
,364D060527,TB,        95.55,                   191100.00,2000
,364D061126,TB,        98.00,                   303800.00,3100
,364D080727,TB,        93.51,                    18701.00,200
,364D101226,TB,        96.95,                    48475.00,500
,364D160726,TB,        99.28,                    29784.00,300
,364D220427,TB,        94.74,                   246324.00,2600
,364D261126,TB,        97.60,                  1464000.00,15000
,364D300726,TB,        99.01,                  1091786.00,11000
,3BBLACKBIO,EQ,      1148.60,                 14148721.60,12246
,3IINFOLTD,EQ,        18.77,                 31092576.56,1658274
,3MINDIA,EQ,     35370.00,                102579585.00,2908
,3PLAND,EQ,        31.90,                    90796.21,2844
,574GS2026,GS,       100.15,                   180316.60,1800
,5PAISA,EQ,       365.75,                 40256186.75,109502
,601GS2030,GS,        99.46,                     9946.00,100
,603GS2029,GS,       101.70,                    20340.00,200
,610GS2031,GS,       101.37,                      101.37,1
,628GS2032,GS,       100.50,                   170850.00,1700
,63MOONS,EQ,       678.60,                 91155415.40,135126
,654GS2032,GS,       102.69,                   154043.40,1500
,664GS2035,GS,        97.70,                     9261.12,96
,668GS2033,GS,       102.00,                    10710.00,105
,668GS2040,GS,        97.97,                    88069.03,899
,676GS2061,GS,        93.23,                  2010462.25,21517
,690GS2065,GS,        94.60,                  5072546.31,53543
,692GS2039,GS,        99.26,                     9926.00,100
,694GS2036,GS,       101.50,                   223111.00,2200
,695GS2061,GS,        95.00,                   207532.60,2185
,698GR2054,GS,        95.00,                    46857.90,500
,699GS2051,GS,        97.84,                    39147.70,402
,702GS2031,GS,       101.07,                    30357.00,300
,706GS2028,GS,       102.99,                    74976.72,728
,709GS2054,GS,       100.16,                   192326.00,1920
,709GS2074,GS,        96.25,                   195897.81,2038
,710GS2029,GS,       103.88,                  1016235.10,9830
,717GS2028,GS,       101.90,                    10913.60,107
,717GS2030,GS,       102.95,                   206557.94,2006
,718GS2037,GS,       106.32,                  1743589.70,16433
,71GS2034,GS,       103.10,                    43486.00,422
,71MH33,SG,        92.00,                    18400.00,200
,723GS2039,GS,       103.50,                    30836.00,300
,724GS2055,GS,       101.70,                  1618246.54,15939
,725GS2063,GS,        98.18,                 15834330.79,161257
,726GS2032,GS,       106.00,                   325374.00,3079
,726MH49,SG,        97.00,                     9700.00,100
,732GS2030,GS,       104.55,                   119235.10,1145
,734GS2064,GS,       100.03,                 12223789.95,122375
,735NHAI31,N9,      1100.00,                   550000.00,500
,736GS2052,GS,       102.50,                      205.00,2
,736PFCL28,N2,      1062.04,                    99830.68,94
,737GS2028,GS,       104.50,                    62450.00,600
,738GS2027,GS,       101.86,                 12843159.72,126653
,738REC27TF,N2,      1063.51,                   377542.82,353
,73GS2053,GS,        99.95,                   471677.50,4725
,741GS2036,GS,       105.65,                   644315.11,6100
,743GS2076,GS,       104.40,                   750294.50,7185
,743REC35,NH,      1213.50,                    48540.00,40
,746GS2073,GS,       101.23,                   377828.49,3723
,74GS2062,GS,       102.60,                    20963.38,209
,750GS2056,GS,       102.78,                   121484.20,1190
,753IRFC30,NJ,      1125.50,                  1748046.34,1553
,754GS2036,GS,       106.86,                 59096263.58,553123
,75GS2034,GS,       105.85,                   984425.00,9300
,760PFCL35,N3,      1233.99,                     9838.03,8
,762HR31,SG,        98.50,                     9850.00,100
,762NTPC35F,ND,      1221.00,                    14652.00,12
,763GS2059,GS,       105.60,                      316.80,3
,764HUDCO31,N8,      1114.50,                     8916.00,8
,764IRFC31,NO,      1137.01,                     5685.05,5
,764NABAR31,N2,      1104.90,                   120272.85,109
,769HUDCO31,N9,      1130.00,                    84750.00,75
,769NHAI31,NE,      1147.90,                     1147.90,1
,76NHAI31,NA,      1104.71,                  1553705.69,1407
,771GS2066,GS,       104.94,                    53811.40,510
,772GS2055,GS,       105.60,                    10560.00,100
,797IGT31,NL,      1038.99,                    62680.71,60
,79NHIT35,N1,       307.00,                   617444.00,1991
,79NHIT40,N2,       315.00,                   657528.80,2080
,79NHIT47,N3,       414.30,                    19008.65,46
,810IRFC27,N2,      1072.00,                   341511.08,318
,820IIFL27,N9,       994.00,                   121510.00,122
,82HUDCO27,N2,      1043.50,                  1459470.50,1400
,82IGT31,NJ,      1019.00,                  1355206.00,1330
,830NHAI27,N2,      1079.00,                   156455.00,145
,830PFCL27,N5,      1076.00,                   215200.00,200
,837IIFL28,Y4,       985.00,                   145258.60,147
,840CIFCL28,N4,      1018.97,                   387208.60,380
,843IHFL29,NC,       993.00,                      993.00,1
,848AEL29,NJ,      1008.00,                    50400.00,50
,855IREDA29,N2,      1101.20,                    44964.00,40
,862AEL31,NM,      1004.00,                    61312.00,61
,865IIFL28,NS,       990.00,                  5748011.48,5815
,865IIFL31,Y6,       998.00,                   199595.00,200
,865IRFC29,NA,      1100.85,                     6609.25,6
,865LTF26,NN,      1047.11,                     1047.11,1
,865SCL26,N8,      1005.00,                   201005.00,201
,865SCL27,N4,      1000.00,                     1000.00,1
,865TCAPS27,N8,      1082.00,                    84495.45,78
,867PFCL33,N7,      1278.47,                    12784.70,10
,871REC28,N9,      1114.75,                  1067935.92,958
,875AEL29,NK,      1040.01,                   436127.20,420
,875IIFL26,NM,      1055.80,                   105580.47,100
,875NHAI29,N6,      1109.99,                   690406.62,622
,875SFL27,ZF,      1011.00,                   112221.00,111
,876HUDCO28,ND,      1142.89,                   486233.38,426
,880IREDA29,N5,      1110.00,                  1100502.60,998
,880IREDA34,N6,      1260.00,                   134820.00,107
,885AEL28,NB,      1024.92,                     1024.92,1
,888IRFC29,NE,      1110.00,                   332378.85,300
,888REC29,NF,      1140.00,                   102600.00,90
,888SCL25E,N4,       910.00,                    12579.72,15
,889SCFL27,YC,       996.77,                     4983.85,5
,890AEL31,NN,      1043.29,                    42723.29,41
,890SFIL23A,NZ,       440.00,                     1320.00,3
,891NTPC33,N6,      1273.21,                    96753.55,76
,892PFCL33,N8,      1274.56,                   284228.35,223
,895AEL27,N9,      1026.99,                     8215.92,8
,897GS2030,GS,       109.00,                    10137.00,93
,898LTF29,N7,      1075.00,                     6450.00,6
,89IHFL29,N1,       973.97,                    25323.45,26
,8ABCL26,N2,      1059.20,                   114393.60,108
,901HUDCO34,NE,      1273.00,                   383173.00,301
,901NHB34,N6,      6320.00,                  1124680.00,178
,903SFL28,YI,      1048.00,                   161563.62,156
,905LTF27,NF,      1023.55,                    10235.51,10
,910TCAP28,NA,      1124.99,                    15689.90,14
,915AEL28,NC,      1020.96,                   139873.12,137
,915APSBC27,N0,    100902.01,                   100902.01,1
,915APSBC30,N0,    102890.83,                   102890.83,1
,915APSBC31,N0,    102810.00,                   308430.00,3
,915APSBC35,N0,    104398.98,                   417595.92,4
,91D011026,TB,        98.40,                   147313.00,1500
,91D030926,TB,        98.95,                    19790.00,200
,91D081026,TB,        97.86,                     9786.00,100
,91D160726,TB,        99.85,                    29958.00,300
,91D170926,TB,        98.69,                    29609.00,300
,91D280826,TB,        99.07,                   168408.00,1700
,925AEL26,N1,      1069.50,                    73816.00,69
,925SCL2028,N8,      1042.00,                    10420.00,10
,925SCL26F,N1,       949.00,                     9493.00,10
,92GS2030,GS,       114.80,                    66124.80,576
,930AEL30,NF,      1040.00,                   156000.00,150
,930APMD32,N0,    105900.00,                   105900.00,1
,935LTF29,N5,      1090.00,                     2180.00,2
,93MOFSL34,N6,      1065.00,                    84240.00,80
,943ECL28,NJ,      1000.00,                   170867.15,171
,948SCL26I,AX,       371.00,                    30422.00,82
,948SCL27D,N1,      1010.00,                     5050.00,5
,948SCL27R,N1,       996.75,                     9967.50,10
,94SFL28,YL,      1047.50,                   431561.00,412
,950ISF27C,N0,     10000.00,                    49960.00,5
,955SCL35,NO,       985.00,                  1970000.00,2000
,957ICCL25,YW,      1040.00,                    20800.00,20
,957IIFLS27,NA,       996.47,                     8968.23,9
,957ISFL26,N2,      1003.00,                    10030.00,10
,960IIFL30,Y2,      1024.00,                    99328.00,97
,965SCL25F,NZ,       763.00,                    10333.00,12
,96IIFL28,N5,      1000.50,                  1321299.48,1322
,96IIFL28A,NF,      1003.03,                  2186422.64,2181
,96SFIL24A,NB,       984.00,                    58920.00,60
,971SCL28,AN,       432.00,                    22924.80,53
,975BNAL28,N0,      9631.00,                   963100.00,100
,975SCL28,NT,      1001.46,                   862937.97,863
,97SFL29,YZ,      1090.00,                   109000.00,100
,985ECL28,NK,      1076.00,                   107600.00,100
,990SCL28,N1,      1033.18,                    10331.80,10
,995SCL2035,NM,      1090.20,                    21804.00,20
,99AEL29,N7,      1090.00,                    80660.00,74
,9AEL30,NE,      1029.00,                   185220.00,180
,9IIFL28A,NT,      1027.55,                   462648.00,453
,9IIFL31,Y9,       999.00,                    99900.00,100
,9PFL31A,NA,      1015.00,                    13095.80,13
,9SCL26BA,NA,      1057.20,                    79366.00,75
,9SCL27,N2,      1064.20,                   178167.20,168
,A2ZINFRA,EQ,        13.57,                  1570685.98,115593
,AAATECH,EQ,        95.29,                   732737.86,7664
,AADHARHFC,EQ,       534.55,                392758148.75,743298
,AAKAAR,SM,        64.40,                   411360.00,6400
,AAKASH,EQ,         8.84,                   497001.17,56273
,AAREYDRUGS,BE,        82.83,                   580886.79,7013
,AARNAV,EQ,        25.14,                   181770.12,7274
,AARON,EQ,       118.93,                   893968.80,7566
,AARTECH,BE,        49.26,                  1545737.29,31611
,AARTIDRUGS,EQ,       396.80,                 30546579.30,76806
,AARTIIND,EQ,       484.10,                533255874.40,1096250
,AARTIPHARM,EQ,       709.45,                 97889322.85,138282
,AARTISURF,EQ,       387.05,                  3864687.70,10060
,AARVI,EQ,       155.24,                 74812438.50,466064
,AASTHA,BE,       122.88,                117687886.25,957677
,AATMAJ,SM,        19.35,                   193600.00,10000
,AAVAS,EQ,      1525.90,                 68054018.90,44959
,ABAN,BE,        13.47,                  3173955.35,234525
,ABANSENT,BE,        27.15,                   294559.52,10707
,ABBOTINDIA,EQ,     27165.00,                455448325.00,16821
,ABCAPITAL,EQ,       408.30,               1235776604.10,3040201
,ABCOTS,EQ,       209.94,                  3570913.05,17030
