SYMBOL,SYMBOL P/E,ADJUSTED P/E
CHOLAFIN,26.32,26.32
INDHOTEL,47.05,51.83
FMGOETZE,14.81,13.93
KOTAKBANK,19.14,19.40
ORIENTHOT,32.82,32.52
GILLETTE,37.65,37.65
GOLDENTOBC,6.18,7.01
KANSAINER,27.95,25.94
FOSECOIND,43.21,38.05
ESABINDIA,41.62,45.17
3MINDIA,75.36,89.55
ANDHRAPAP,66.13,66.13
GABRIEL,78.24,75.16
SCHAEFFLER,40.23,40.23
AARTIIND,32.82,33.38
RALLIS,19.72,
AMJLAND,10.88,10.88
PRAKASH,6.64,6.64
MFSL,499.23,499.23
KSB,60.35,56.60
KOPRAN,35.29,35.29
HEG,56.75,56.75
GREAVESCOT,153.02,163.35
GODFRYPHLP,29.67,29.67
VARDMNPOLY,37.29,37.29
SURYAROSNI,18.21,18.21
TATAINVEST,108.46,108.46
GLFL,614.07,614.07
TIMKEN,57.31,57.31
SUDARSCHEM,697.85,142.43
SHREECEM,54.59,54.59
SAKHTISUG,7.08,7.08
IPCALAB,37.45,35.57
INGERRAND,52.74,51.32
JSWDULUX,6.81,36.59
HINDALCO,16.28,13.97
HINDZINC,13.27,13.28
HINDUNILVR,47.13,46.56
GSFC,9.58,9.58
GRASIM,20.90,20.40
AMBUJACEM,20.89,17.99
FINPIPE,18.15,18.15
FINCABLES,22.73,27.76
EIDPARRY,9.84,6.05
DCW,28.22,28.22
CGPOWER,105.91,103.85
SUDARCOLOR,18.34,12.95
CESC,13.56,13.56
BIRLACORPN,12.31,12.18
BHEL,59.12,59.12
BHARATGEAR,11.59,11.59
BEL,46.07,46.07
BAJFINANCE,31.80,31.52
ASHAPURMIN,17.29,17.09
NAVA,15.07,15.07
CORALFINAC,8.95,8.95
GREENPLY,28.51,25.56
TNPL,4.18,4.18
AUTOAXLES,16.55,15.73
REMSONSIND,14.17,13.75
DALMIASUG,12.16,12.16
NATCOPHARM,12.14,12.14
KHAITANLTD,9.93,9.93
SWARAJENG,21.71,21.45
MRF,23.63,23.19
GARFIBRES,35.57,33.81
ANDHRSUGAR,12.22,10.93
TNPETRO,9.04,9.65
TTKPRESTIG,47.33,44.14
STARPAPER,7.08,7.08
SKFINDIA,27.36,25.17
AUSOMENT,12.66,12.66
EIMCOELECO,25.46,25.46
JAYAGROGN,12.80,12.80
CUBEXTUB,14.59,14.59
MARICO,63.40,63.40
SILINV,11.86,11.86
SAMBHAAV,2070.37,2070.37
BIOFILCHEM,18.72,18.72
KEYFINSERV,21.47,20.92
ZENITHEXPO,46.31,46.31
SUNDRMBRAK,119.55,105.93
SANGAMIND,25.46,24.26
MOTHERSON,44.21,41.26
SOMATEX,33.19,87.85
VISAKAIND,8.26,18.61
AARTIDRUGS,19.33,19.33
STERTOOLS,30.51,51.66
CREST,21.96,21.96
INDIANCARD,35.66,28.52
HITECHGEAR,51.45,51.45
WENDT,95.62,95.62
DENORA,37.54,37.54
TVSSRICHAK,42.25,46.32
SHRIRAMFIN,21.40,21.40
PUNJABCHEM,23.11,22.54
DYNAMATECH,215.25,151.04
GUJAPOLLO,86.30,86.30
GANESHHOU,23.48,23.48
MMFL,26.34,26.33
JAGSNPHARM,34.17,33.05
ALKYLAMINE,50.78,50.78
BOSCH-HCIL,,226.50
MPHASIS,23.45,23.13
GUJRAFFIA,20.87,20.87
RUCHINFRA,13.65,13.65
RAMCOIND,21.07,22.05
KOTHARIPET,10.90,10.87
HERITGFOOD,22.73,24.16
INDRAMEDCO,17.96,17.96
BANKBARODA,7.06,5.75
MADRASFERT,13.35,12.28
GAIL,18.79,18.79
INDNIPPON,23.62,26.40
SKMEGGPROD,11.89,11.89
BANKINDIA,5.45,5.45
CONCOR,32.54,32.54
ICICIBANK,17.30,17.30
KCPSUGIND,32.44,32.44
HUDCO,9.27,9.27
INDSWFTLAB,46.27,39.27
SAREGAMA,48.87,47.47
FDC,23.57,22.35
ENGINERSIN,19.37,19.37
ADROITINFO,13.92,13.92
JAICORPLTD,10.50,10.44
ANTGRAPHIC,9.23,9.23
GMDCLTD,18.59,30.85
MAHAPEXLTD,49.05,90.42
INDUSINDBK,59.60,59.60
ASAHIINDIA,64.22,62.28
TRIGYN,73.36,48.03
J&KBANK,7.34,7.34
KOTHARIPRO,118.75,
CUB,15.22,15.22
SOUTHBANK,8.12,8.12
ASTRAZEN,107.92,105.87
CEMPRO,38.82,38.82
AXISBANK,13.71,13.71
CYIENT,22.20,20.59
SONATSOFTW,18.65,17.08
NOIDATOLL,2.95,2.95
CYBERTECH,13.29,13.29
KOKUYOCMLN,33.87,33.87
DHANBANK,11.05,11.05
SANGHVIMOV,20.39,19.67
STCINDIA,1.08,12.99
MANUGRAPH,9.29,12.01
VIPCLOTHNG,19.34,19.34
NATIONALUM,10.98,10.98
IVC,55.45,55.45
JINDALSTEL,40.95,28.02
ALEMBICLTD,18.27,18.27
ICDSLTD,48.85,48.85
BSOFT,14.95,14.36
HCLTECH,21.06,20.22
ACCELYA,17.88,16.90
STAR,17.23,16.54
ZYDUSLIFE,22.13,20.62
GLENMARK,45.38,23.95
RAJESHEXPO,22.32,22.32
CINEVISTA,14.13,14.13
SHREERAMA,20.92,20.92
WOCKPHARMA,155.47,107.71
NRBBEARING,27.70,26.98
IOB,11.28,11.28
RAMCOSYS,54.90,19.63
GVPIL,16.93,15.53
BIL,33.00,33.00
KTKBANK,7.65,7.65
MAHLIFE,112.60,168.03
MUKTAARTS,,43.66
BLBLIMITED,2.46,2.46
AJANTPHARM,37.83,37.83
BLUESTARCO,66.02,62.96
CALSOFT,5.05,5.05
TVSMOTOR,54.84,54.34
PNBGILTS,14.55,14.86
PNC,,5.96
TAJGVK,5.61,17.21
NLCINDIA,10.74,10.74
CHENNPETRO,4.49,4.49
TTML,206.12,
KRBL,12.39,12.39
HAVELLS,49.44,48.43
GAEL,26.02,25.75
USHAMART,29.82,29.06
AXISCADES,89.69,82.71
UMIYA-MRO,19.51,19.51
TIPSMUSIC,39.61,39.61
STLTECH,112.20,116.81
HIKAL,,56.15
TRIDENT,32.53,32.53
MARKSANS,27.90,27.90
GOLDTECH,290.51,
SMARTLINK,15.55,15.55
GODREJCP,58.94,53.84
JISLJALEQS,,144.59
LUPIN,20.67,19.02
UNITDSPR,66.01,61.75
TCI,18.98,18.98
MPSLTD,24.07,24.72
BHARTIARTL,36.49,33.78
ASAL,26.78,25.84
OLECTRA,61.77,63.06
PONNIERODE,5.31,8.95
PNB,6.23,6.23
APTECHT,22.35,20.88
SURANAT&P,11.32,11.36
TEAMGTY,275.30,275.30
OFSS,28.41,28.41
UNIONBANK,6.50,6.50
NUCLEUS,18.43,17.01
CANBK,5.94,5.94
GENESYS,34.07,31.63
OMAXAUTO,9.84,9.84
GODREJIND,22.43,21.90
DIVISLAB,80.99,79.32
RADICO,84.59,83.72
INDORAMA,8.91,8.77
MARUTI,30.99,30.99
VARDHACRLC,8.92,8.92
UCOBANK,11.49,11.49
BAGFILMS,18.24,18.24
JSL,19.10,18.83
NSIL,50.71,50.70
WELSPUNLIV,71.07,68.89
JAIBALAJI,41.39,40.36
TVSELECT,712.26,448.73
IGL,17.10,17.10
DREDGECORP,657.70,657.70
TVTODAY,53.33,0.93
UNIENTER,32.03,32.03
UPL,21.07,21.15
MUKANDLTD,3.35,3.35
PETRONET,10.98,10.98
PTC,6.99,6.96
VAIBHAVGBL,16.58,16.58
BIOCON,187.96,72.29
MAHABANK,8.19,8.19
POONAWALLA,53.36,53.36
XPROINDIA,167.36,167.36
RKFORGE,100.05,88.19
DATAMATICS,24.91,20.80
CCL,36.24,36.24
EXCELINDUS,16.53,16.53
LT,27.34,25.70
APARINDS,46.75,45.81
AMBICAAGAR,12.17,12.17
CENTEXT,13.43,12.90
NIITLTD,136.73,72.77
ULTRACEMCO,40.68,40.25
TCS,17.58,16.30
COFORGE,40.28,36.82
TEXINFRA,147.58,147.58
GULFPETRO,5.89,5.58
GUFICBIO,59.96,59.96
ASTRAMICRO,88.50,88.50
WELENT,20.02,18.82
NTPC,13.21,13.21
KOTARISUG,31.57,
JBMA,60.86,59.45
DWARKESH,46.90,46.90
INDOCO,645.20,
SUPRAJIT,37.51,37.29
PATELENG,10.06,6.30
XCHANGING,12.57,12.57
JSWSTEEL,10.92,24.72
CONSOFINVT,17.83,17.83
JINDALPHOT,284.55,284.55
JPPOWER,18.51,14.22
EVEREADY,14.59,
GOKEX,58.86,58.86
SAKSOFT,16.64,16.21
ALLDIGI,15.25,14.07
IIFL,11.46,11.46
WELCORP,31.07,31.07
SSWL,22.02,22.02
CYBERMEDIA,7.52,7.80
SHAHALLOYS,3.47,
SURYALAXMI,35.69,38.17
JKPAPER,20.71,20.08
PRIMESECU,162.21,51.96
GRANULES,31.20,31.87
JSWHL,102.20,100.75
GEOJITFSL,29.78,27.53
GENUSPOWER,16.55,16.55
YESBANK,18.74,18.74
MSPL,60.57,15.10
SPLIL,12.63,12.63
MCLEODRUSS,,22.82
SEMAC,13.19,13.19
GOLDIAM,31.90,31.90
RML,29.66,28.73
HTMEDIA,,12.04
SASKEN,45.23,41.54
FCSSOFT,90.92,58.29
IMPAL,17.75,17.75
SUZLON,20.72,21.19
AURIONPRO,19.60,19.21
BASML,14.33,14.33
TRIVENI,18.40,17.87
AIAENG,33.93,33.86
NAHARINDUS,9.68,9.55
ORIENTCER,21.76,20.45
EKC,8.01,8.15
VIMTALABS,33.96,33.48
KERNEX,42.18,42.18
PVRINOX,40.79,34.41
NITINSPIN,16.63,16.63
ROHLTD,29.92,31.04
ENIL,,216.12
JAGRAN,7.50,7.50
SADBHAV,1.75,11.96
SAKUMA,26.70,26.70
KEC,20.60,19.07
JKCEMENT,45.84,44.25
INDOTECH,38.78,38.78
M&MFIN,17.12,16.57
BLKASHYAP,781.92,29.08
VISACHROME,0.52,
NITCO,84.30,73.97
CENTURYPLY,65.72,64.38
KEI,49.96,49.96
VAKRANGEE,64.63,64.74
SOLARINDS,94.12,94.08
GALLANTT,32.53,32.53
UTTAMSUGAR,8.53,8.44
KKCL,20.52,20.52
SUNTV,13.70,13.24
GPIL,21.10,20.73
RSYSTEMS,14.66,13.52
EMKAY,35.23,35.23
BALPHARMA,22.14,22.14
SWELECTES,15.83,15.35
KAMDHENU,11.21,11.21
RATNAMANI,31.28,30.84
PIONEEREMB,126.07,
JKLAKSHMI,16.61,15.97
PFOCUS,74.77,70.14
MUNJALAU,21.97,25.29
EMAMILTD,22.59,22.33
GMRAIRPORT,471.16,357.99
TECHM,31.66,30.56
GRINDWELL,53.21,53.21
VOLTAMP,44.05,44.05
ANTELOPUS,21.13,19.83
ACE,28.82,28.82
ANANTRAJ,39.62,39.62
TALBROAUTO,29.88,29.88
ALICON,32.43,30.50
GEECEE,17.12,17.12
JMFINANCIL,9.87,9.73
FIEMIND,24.37,24.37
DCBBANK,7.67,7.67
INSPIRISYS,10.20,9.69
GTLINFRA,1.96,
NAUKRI,45.81,46.81
VGL,25.78,25.78
GESHIP,6.65,6.65
TORNTPOWER,29.05,29.05
MANALIPETC,8.54,16.41
LTFOODS,21.56,21.56
DONEAR,10.17,10.17
RUCHIRA,11.75,11.75
SOBHA,62.20,62.20
VENUSREM,17.71,17.71
JINDRILL,10.08,9.88
HIRECT,115.81,113.01
NFL,20.56,20.56
PLASTIBLEN,11.24,11.24
PARACABLES,34.33,34.34
HBLENGINE,20.38,19.85
TANLA,14.76,14.76
AVTNPL,16.55,16.55
ZEEMEDIA,257.87,73.05
VEEDOL,14.89,14.89
LUMAXTECH,30.66,29.79
SARLAPOLY,,15.26
PTL,11.27,11.27
WANBURY,15.73,14.95
AUTOIND,10.32,23.73
GANDHITUBE,15.54,15.37
PITTIENG,29.67,29.67
UNOMINDA,65.43,64.17
IZMO,31.55,31.55
HUBTOWN,15.83,15.83
CTE,139.88,139.88
TIIL,19.78,19.78
ORIENTBELL,41.54,38.29
PGIL,34.68,34.55
REDINGTON,16.16,15.17
TTL,624.59,624.59
FSL,30.97,27.94
PFC,4.18,4.18
SMSPHARMA,39.87,39.87
INDIANB,8.88,8.88
ORIENTALTL,21.43,16.06
IDEA,4.04,
PAGEIND,60.00,58.04
LAOPALA,22.25,21.91
RAJTV,78.15,78.15
JKTYRE,14.79,11.96
ASTRAL,73.95,71.79
NAHARSPING,45.91,45.91
NAHARPOLY,9.91,9.91
NCLIND,6.91,6.54
BALAMINES,34.49,34.49
BANSWRAS,15.93,13.69
ICRA,24.21,24.09
PHOENIXLTD,41.42,40.83
NDLVENTURE,470.86,470.86
ZENITHSTL,17.12,23.94
BFUTILITIE,7.19,7.18
FORTIS,68.36,67.45
SRHHYPOLTD,9.32,8.35
WEBELSOLAR,13.61,13.59
TGBHOTELS,19.52,19.52
HILTON,32.46,32.46
INSECTICID,13.01,13.01
KMSUGAR,4.71,4.71
NAVINFLUOR,57.08,56.60
TIMETECHNO,21.58,21.58
NAGREEKEXP,21.82,21.82
NELCAST,24.39,24.39
V2RETAIL,49.39,57.13
DLF,61.83,66.83
TARMAT,19.88,19.88
SPARC,4.35,4.32
SIGMAADV,40.34,39.26
ADSL,15.99,15.76
ALPA,9.36,9.36
CENTRALBK,6.17,6.17
ASIANTILES,182.88,182.88
TAKE,77.41,77.41
KPRMILL,40.76,40.76
CIEINDIA,17.49,17.49
PURVA,88.09,88.09
MOTILALOFS,25.41,25.41
INDOWIND,,213.33
NAGREEKCAP,3.87,3.87
KSCL,13.87,13.87
CENTUM,432.03,91.58
POWERGRID,16.55,16.55
SUPREMEINF,0.14,
MAANALU,53.80,53.80
IL&FSENGG,847.04,146.54
DELTACORP,19.70,19.11
BAJAJELEC,,89.50
ENERGYDEV,,14.67
CERA,38.54,38.04
RELIGARE,117.64,117.64
BVCL,317.87,317.87
ADANIPORTS,28.81,28.43
EDELWEISS,16.45,14.22
RGL,14.22,12.92
KAUSHALYA,89.85,89.85
COLPAL,42.07,41.43
JYOTHYLAB,22.35,22.35
MADHAV,313.33,313.33
KALYANIFRG,23.75,23.75
HITECHCORP,36.41,33.67
ECLERX,25.44,25.44
TARIL,32.76,32.76
BRIGADE,25.44,25.05
MANAKSIA,6.89,6.89
PATINTLOG,10.14,10.14
PPAP,9.30,672.38
ARIES,10.38,10.38
AMBIKCO,13.60,13.60
KAVDEFENCE,272.39,272.39
CEATLTD,24.73,22.41
BIRLAMONEY,13.68,13.10
RPOWER,,156.61
JKIL,9.53,9.33
CORDSCABLE,12.73,12.73
KNRCON,8.06,8.06
SEPC,20.98,20.56
BANG,6.95,5.36
IRB,25.63,24.51
NMDC,10.08,10.08
GSS,,15.27
NAHARCAP,23.41,23.41
RECLTD,6.16,6.15
VGUARD,37.93,36.40
NESCO,18.28,18.28
DPSCLTD,54.41,54.41
TITAGARH,55.05,55.05
KIRIINDUS,0.50,5.30
BAJAJFINSV,15.55,15.35
BAJAJ-AUTO,29.06,28.98
DIGISPICE,19.26,17.97
GOKUL,20.99,20.99
RPGLIFE,38.40,39.42
ALMONDZ,14.43,14.43
ARCHIDPLY,20.11,18.33
LOTUSEYE,3064.35,2937.58
VINYLINDIA,23.38,23.38
UBL,91.85,104.50
LPDC,55.03,55.03
ZFCVINDIA,54.28,53.65
20MICRONS,10.50,10.45
JOCIL,15.38,15.38
ALKALI,68.12,68.12
COUNCODOS,80.59,80.59
TPHQ,466.48,466.48
TATACAP,28.00,27.83
MAWANASUG,11.09,9.46
AJMERA,15.74,15.74
MHRIL,84.13,96.55
VINATIORGA,29.97,29.97
LANDSMILL,99.95,99.95
ADANIPOWER,27.96,27.96
NHPC,18.59,18.59
GLOBUSSPR,24.96,24.96
OIL,11.56,11.56
EXPLEOSOL,11.35,10.59
RTNPOWER,40.44,40.44
AMRUTANJAN,25.76,23.06
SUNTECK,21.22,21.22
ZYDUSWELL,91.32,73.36
DEN,9.00,9.00
SHILPAMED,48.23,54.60
SARDAEN,16.96,17.12
REFEX,14.27,14.27
GILLANDERS,19.99,19.99
AHLUCONT,20.60,20.71
DLINKINDIA,15.42,15.42
JSWENERGY,40.72,39.41
GODREJPROP,32.81,33.16
DBCORP,10.69,10.69
HINDCOPPER,50.44,50.44
BEARDSELL,9.18,9.18
MMTC,42.50,
NESTLEIND,75.96,78.11
TRF,,46.19
WHIRLPOOL,34.62,32.40
UNITEDTEA,10.73,10.73
JUBLFOOD,79.16,76.66
VASCONEQ,14.74,14.74
THANGAMAYL,46.16,45.96
EMMBI,21.45,19.39
DBREALTY,86.08,637.66
HATHWAY,25.89,25.89
TEXMOPIPES,8.94,8.94
MANINFRA,20.00,20.00
LGBBROSLTD,15.90,15.99
PERSISTENT,46.64,45.03
ASIANHOTNR,,481.68
ISFT,9.79,9.79
KIRLOSBROS,41.18,37.69
KSL,14.91,14.58
SJVN,41.67,41.67
SUNDARAM,18.48,21.26
KIRLOSIND,11.09,10.85
MANAPPURAM,34.84,34.84
UMESLTD,48.33,45.48
TI,,51.26
HMVL,8.43,7.00
IMFA,17.57,17.57
BLISSGVS,35.89,35.47
AHLWEST,9.82,7.45
AHLEAST,,30.39
BAJAJCON,31.52,31.52
UGARSUGAR,33.08,33.08
PRAKASHSTL,83.66,83.66
GPPL,14.74,15.19
ADFFOODS,31.34,29.79
WELINV,226.69,226.69
WAAREEINDO,7.39,7.39
KILITCH,22.59,22.59
DEEPAKNTR,40.72,40.07
CPCAP,4.79,4.79
GREENPOWER,17.21,20.43
RAMKY,9.03,11.89
CANTABIL,21.02,21.02
WABAG,31.84,31.61
ASHOKA,1.34,14.16
BEDMUTHA,50.19,50.19
JWL,63.40,59.13
OBEROIRLTY,25.22,25.05
PRESTIGE,53.83,53.83
SHAH,26.44,26.44
CGCL,18.84,18.84
RESPONIND,30.71,30.61
COALINDIA,8.48,8.48
IOLCP,30.85,29.00
GRAVITA,29.74,29.74
JINDWORLD,60.87,61.81
PENIND,16.18,16.18
RPPINFRA,24.79,27.81
JAMNAAUTO,22.57,21.81
SUMEETINDS,53.16,51.84
MOIL,19.30,19.30
ZEELEARN,5.61,10.13
A2ZINFRA,49.43,43.21
KIRLOSENG,55.65,53.28
RKDL,337.89,37.47
PSB,11.77,11.77
FMNL,8.57,8.57
SURANASOL,20.20,20.20
SHEKHAWATI,4.77,4.77
KICL,63.24,47.45
SUMMITSEC,15.73,15.73
STEL,51.44,51.44
TEXRAIL,26.27,25.88
HFCL,46.84,46.84
LOVABLE,13.28,13.28
PFS,7.90,7.84
MUTHOOTFIN,11.39,11.39
VADILALIND,33.66,33.66
SYMPHONY,,42.84
PIIND,32.04,34.24
RELAXO,56.68,56.68
OMINFRAL,41.23,41.23
VSTTILLERS,36.46,36.47
DELPHIFX,56.98,40.27
KARMAENG,41.29,101.97
ASHIANA,32.96,32.96
DHANUKA,16.03,16.03
MAITHANALL,6.36,6.36
RUSHIL,77.14,77.14
INVENTURE,24.56,26.82
LTF,23.99,23.85
WINDMACHIN,,738.70
IBULLSLTD,12.73,11.23
BODALCHEM,18.38,18.37
GAYAPROJ,0.44,9.97
ASAHISONG,12.96,12.96
FILATEX,15.88,15.88
BROOKS,30.25,30.25
TDPOWERSYS,69.17,69.17
APLLTD,23.53,21.80
VASWANI,40.58,40.58
PGEL,90.43,90.43
PANAMAPET,12.39,12.39
PAISALO,27.25,27.18
ONELIFECAP,24.33,24.33
SHAKTIPUMP,30.43,30.43
TRITURBINE,55.07,53.41
INDOTHAI,40.88,40.88
ESSARSHPNG,,65.51
DSSL,18.14,18.14
JISLDVREQS,5.05,0.88
POLYMED,53.64,52.81
RUPA,17.68,16.69
VIKASECO,251.35,251.35
APLAPOLLO,43.69,43.69
KANANIIND,11.44,11.44
MINDACORP,60.98,60.90
THOMASCOTT,19.32,18.51
DBSTOCKBRO,37.93,37.93
IRFC,16.16,16.16
COMPUSOFT,35.89,350.70
RHIM,,42.37
SCHNEIDER,146.05,141.44
NDL,10.23,10.23
NBCC,34.04,36.98
TBZ,9.22,9.22
VSSL,20.25,20.25
SWANCORP,35.64,35.64
SPECIALITY,31.18,27.44
CINELINE,22.45,18.18
SAMPANN,18.95,18.95
PROZONER,37.27,37.27
THEJO,42.21,40.67
MAYURUNIQ,17.43,17.43
ROSSELLIND,13.74,13.56
DUCON,8.73,8.73
TVSHLTD,7.71,7.64
ZUARI,1.31,
VETO,9.48,9.48
CARERATING,29.58,29.58
PCJEWELLER,12.40,12.38
INDUSTOWER,14.49,14.49
VMART,44.18,44.01
REPCOHOME,5.39,5.39
JUSTDIAL,12.53,12.08
ATULAUTO,33.12,32.32
