,15-Jul-2026
The Nifty witnessed an intraday movement of about 209.8 points.The closing index was 0.11 % up as compared to the previous closing index.

, Traded Value (Rs. In Crores), 120941.56
, Traded Quantity (in Lakhs), 50182.62
, Number of Trades, 36062367
, Total Market Capitalisation (Rs. Crores), 48013250.03

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,Nifty500 Health,     21292.80,     21388.85,     21470.95,     21342.30,     21392.90,100.10
,Nifty RailwaysPSU,      2859.60,      2860.05,      2890.50,      2857.95,      2867.95,8.35
,NiftyConglomerate,     14773.30,     14784.75,     14855.30,     14725.30,     14746.45,-26.85
,Nifty MidSmall 50 50,     20654.45,     20721.80,     20837.70,     20713.75,     20769.80,115.35
,Nifty Cement,     15071.05,     15110.25,     15439.85,     15104.05,     15340.15,269.10
,Nifty Smallcap 500,     20396.85,     20470.55,     20622.80,     20468.65,     20531.25,134.40
,Nifty REITs Realty,      1955.70,      1955.50,      1969.95,      1951.00,      1955.25,-0.45
,India VIX,13.7500,13.7500,13.8725,13.0400,13.2700,-0.4800

,ADVANCES,1898
,DECLINES,1534
,UNCHANGED,108

,Total securities that have hit their price bands today,203

,TOP 25 Securities Today :
,SYMBOL,SERIES,PREV. CLOSE,CLOSE PRICE,%VAR,VALUE(Rs Crs)
,KALYANKJIL,EQ,       529.75,       548.10,3.46,3428.32
,GROWW,EQ,       203.79,       216.33,6.15,3264.96
,PATANJALI,EQ,       407.55,       347.90,-14.64,2857.88
,ATHERENERG,EQ,      1201.80,      1296.40,7.87,2208.35
,NUVOCO,EQ,       341.40,       377.25,10.50,1932.18
,JUSTDIAL,EQ,       790.15,       804.05,1.76,1929.61
,ICICIBANK,EQ,      1407.70,      1416.20,0.60,1838.01
,HDFCBANK,EQ,       809.40,       815.45,0.75,1752.32
,LANDMARK,EQ,       496.40,       514.25,3.60,1646.86
,SBIN,EQ,      1015.40,      1030.10,1.45,1467.70
,KUSUMGAR,EQ,       419.00,       602.80,43.87,1426.38
,LT,EQ,      3848.70,      3783.90,-1.68,1371.87
,ETERNAL,EQ,       286.15,       294.80,3.02,1320.38
,ITDC,EQ,       683.45,       793.90,16.16,1279.82
,AXISBANK,EQ,      1317.60,      1312.30,-0.40,1252.95
,RELIANCE,EQ,      1293.00,      1295.50,0.19,1245.37
,TCS,EQ,      2200.60,      2189.20,-0.52,1185.42
,BHARTIARTL,EQ,      1936.50,      1918.30,-0.94,1112.68
,UNIONBANK,EQ,       170.67,       172.38,1.00,1057.79
,CUPID,EQ,       216.77,       219.66,1.33,995.86
,PCJEWELLER,EQ,         9.86,        10.57,7.20,986.02
,INFY,EQ,      1092.90,      1076.30,-1.52,917.66
,BSE,EQ,      3792.70,      3754.40,-1.01,881.77
,BHEL,EQ,       403.90,       417.95,3.48,815.10
,ADANIPOWER,EQ,       226.17,       218.97,-3.18,802.72

,Top Five Nifty 50 Gainers:
,SYMBOL,SERIES,CLOSE PRICE,PREV.CLOSE,%CHANGE
,ETERNAL,EQ,       294.80,       286.15,3.02
,ULTRACEMCO,EQ,     11812.00,     11496.00,2.75
,HDFCLIFE,EQ,       568.75,       555.20,2.44
,SHRIRAMFIN,EQ,      1033.80,      1013.90,1.96
,EICHERMOT,EQ,      7404.50,      7279.50,1.72

,Top Five Nifty 50 Losers:
,SYMBOL,SERIES,CLOSE PRICE,PREV.CLOSE,%CHANGE
,POWERGRID,EQ,       280.70,       286.15,-1.90
,HINDALCO,EQ,       955.80,       974.30,-1.90
,LT,EQ,      3783.90,      3848.70,-1.68
,JSWSTEEL,EQ,      1226.90,      1247.70,-1.67
,TATASTEEL,EQ,       185.26,       188.27,-1.60

,Securities Price Volume Data in Normal market
,SYMBOL,SERIES,CLOSE PRICE,TRADED VALUE,TRADED QUANTITY
,1003ISFL28,N4,      1003.00,                   322440.00,320
,1015ECL29,NR,      1015.00,                   625963.86,616
,1018GS2026,GS,       104.15,                     1562.25,15
,1025PATE28,N0,     99600.00,                    99600.00,1
,1025UCL26A,N1,       993.30,                   117529.72,118
,1025VCCL28,N0,     98242.89,                  1275243.32,13
,1040UCL27B,N1,      1006.99,                    14097.86,14
,1050ISFL28,N5,      1055.00,                    15825.00,15
,1050UCL28,NH,      1000.60,                   821788.60,821
,1065NFL27,NC,      1007.05,                     5035.25,5
,1075SCFL34,Z6,      1060.00,                     5300.00,5
,10CAGL27,N5,      1015.00,                    91350.00,90
,10IIFL28,N4,      1087.50,                   610852.50,565
,10IIFLSF27,NB,      1000.00,                   848000.00,848
,10UCL26,ND,       994.68,                    42789.26,43
,1150AFIL28,N0,      9765.00,                    97650.00,10
,1150AFIL29,N0,      9200.00,                    27533.00,3
,125VCCL31,N0,     97000.00,                   194000.00,2
,1275DCCL28,N0,      9585.00,                    28755.00,3
,12AFIL27A,N0,     10056.00,                    90504.00,9
,12AFIL28,N0,      9957.46,                    69702.22,7
,12VCCL27A,N0,     99999.99,                   499999.95,5
,12VCCL28,N0,     99500.00,                    99500.00,1
,12VCCL29A,N0,     98010.00,                   197010.00,2
,182D171226,TB,        97.43,                    19486.00,200
,20MICRONS,EQ,       204.43,                 29693474.46,144897
,21STCENMGM,EQ,        32.48,                   142820.47,4406
,360ONE,EQ,      1098.60,                716798090.50,649100
,364D080427,TB,        96.01,                   268828.00,2800
,364D101226,TB,        97.51,                    97510.00,1000
,364D150427,TB,        95.91,                   287730.00,3000
,364D220427,TB,        95.81,                   249106.00,2600
,364D230726,TB,        99.35,                   904085.00,9100
,364D280127,TB,        96.75,                     9675.00,100
,3BBLACKBIO,EQ,      1270.20,                 59048732.50,47232
,3IINFOLTD,EQ,        18.07,                  4068393.62,224434
,3MINDIA,EQ,     35930.00,                331543035.00,9149
,3PLAND,EQ,        31.92,                   133283.11,4201
,574GS2026,GS,       100.05,                   315248.50,3150
,5PAISA,EQ,       390.85,                 44893734.80,114226
,601GS2030,GS,       100.98,                    20144.20,201
,610GS2031,GS,       100.75,                      100.75,1
,628GS2032,GS,        99.00,                     9900.00,100
,636GS2031,GS,       100.60,                   100606.00,1000
,63MOONS,EQ,       719.75,                134845927.55,184851
,667GS2035,GS,       103.55,                   621300.00,6000
,667GS2050,GS,        94.30,                     1674.64,18
,668GS2033,GS,       102.00,                    30376.20,298
,668GS2040,GS,        99.00,                  2338133.30,23640
,675GS2029,GS,        99.95,                     9995.00,100
,676GS2061,GS,        93.25,                   253541.25,2719
,679GS2031,GS,       100.00,                    99655.00,1000
,68GS2060,GS,        91.04,                    23125.11,254
,690GS2065,GS,        94.00,                  4399927.29,46782
,695GS2061,GS,        93.56,                   190983.60,2037
,697GR2034,GS,       101.85,                    50925.00,500
,698GR2054,GS,        95.95,                      287.85,3
,699GS2051,GS,        98.10,                      485.30,5
,704GS2029,GS,       102.00,                   580000.00,5650
,706GS2028,GS,       102.98,                    25631.00,250
,709GS2054,GS,        99.71,                  1459363.60,14630
,709GS2074,GS,        96.20,                  2446144.74,25503
,717GS2030,GS,       104.30,                    32964.78,316
,718GS2033,GS,       105.25,                    21050.00,200
,718GS2037,GS,       105.92,                  2011024.74,19051
,720PFCL36,N6,      1020.95,                    96990.25,95
,723GJ27,SG,        98.00,                     9800.00,100
,723GS2039,GS,       104.40,                    10440.00,100
,724GS2055,GS,       101.49,                  4631630.71,45630
,725AP37,SG,        97.00,                    29100.00,300
,725GS2063,GS,        97.98,                  9599133.24,98184
,726GS2032,GS,       106.00,                    10600.00,100
,726GS2033,GS,       105.35,                   536742.20,5094
,730PFCL41,NC,       975.00,                   138810.00,140
,733GS2026,GS,       101.26,                    20122.00,198
,734GS2064,GS,        99.80,                  4120773.40,41288
,734IRFC28,N4,      1081.00,                     2162.05,2
,736GS2052,GS,       102.40,                    45953.10,450
,737GS2028,GS,       104.39,                   541070.36,5181
,738GS2027,GS,       101.85,                  1800603.40,17703
,738REC27TF,N2,      1065.07,                   574284.13,539
,73GS2053,GS,        99.98,                   223805.22,2239
,741GS2036,GS,       105.20,                  1576865.00,15000
,743GS2076,GS,       103.30,                    98360.00,950
,743REC35,NH,      1190.05,                     2363.15,2
,746GS2073,GS,       101.70,                    76535.20,756
,747PN43,SG,        97.00,                     9700.00,100
,74GS2062,GS,       100.39,                   115936.25,1139
,750GS2056,GS,       101.00,                    10100.00,100
,753IRFC30,NJ,      1134.24,                    14702.72,13
,754GS2036,GS,       106.47,                 70792664.46,664566
,756TN54,SG,        97.00,                    29100.00,300
,764HUDCO31,N8,      1113.00,                    60189.00,54
,764IRFC31,NO,      1139.41,                   326579.00,287
,764NABAR31,N2,      1109.81,                  2110134.55,1905
,769NHAI31,NE,      1148.99,                  2427983.32,2120
,76NHAI31,NA,      1104.35,                  1106837.50,1000
,771GS2066,GS,       105.15,                    11776.15,112
,79NHIT35,N1,       308.93,                    19926.99,64
,79NHIT40,N2,       307.25,                      613.27,2
,79NHIT47,N3,       416.95,                   351206.76,846
,7PFCL31,N3,       994.00,                   218680.00,220
,805NMC30,N2,       126.00,                     1260.00,10
,805NMC32,N4,       129.00,                      129.00,1
,805NMC36,N8,       126.00,                     1260.00,10
,812REC27,NI,      1018.00,                   137430.00,135
,81TCHF28,N8,      1006.00,                    71609.50,70
,826GS2027,GS,       106.20,                      106.20,1
,82HUDCO27,N2,      1042.75,                  1042925.00,1000
,82IGT31,NJ,      1028.00,                     2056.00,2
,830NHAI27,N2,      1080.00,                   128217.50,119
,833GS2036,GS,       108.58,                      434.32,4
,837IIFL28,Y4,       988.80,                    29664.00,30
,840CIFCL28,N4,      1028.00,                    10280.00,10
,842IIFL26,NL,       999.00,                   134860.00,135
,843IHFL29,NC,      1000.00,                     1000.00,1
,846REC28,N6,      1110.30,                    23313.30,21
,850CIFCL26,NE,      1050.00,                    39900.30,38
,850HMDA43,N0,    102887.95,                 10288795.00,100
,860AEL28,NH,      1030.00,                     7210.00,7
,862AEL31,NM,      1010.00,                    15150.00,15
,863REC29,NC,      1130.00,                    51982.30,46
,865IIFL28,NS,       991.00,                   599556.00,605
,865IIFL31,Y6,       990.00,                    48510.00,49
,865IRFC29,NA,      1104.98,                   552452.78,500
,865LTF26,NN,      1050.00,                    87150.00,83
,865SCL27,N4,       987.89,                    49394.50,50
,871REC28,N9,      1114.99,                   554683.63,497
,875AEL29,NK,      1041.00,                    10410.00,10
,875NHAI29,N6,      1104.16,                   309395.42,280
,875SFL27,ZF,      1010.00,                   343400.00,340
,876HUDCO28,ND,      1142.97,                   742996.00,650
,87LTF27,NH,      1017.00,                    15285.00,15
,880IREDA29,N5,      1115.00,                    90315.00,81
,885AEL28,NB,      1022.93,                     9023.01,9
,885IIFL29,Y8,      1025.00,                    10250.00,10
,888IRFC29,NE,      1125.00,                   407049.00,359
,889SCFL27,YC,       996.29,                    19925.80,20
,889SCL26,NS,      1066.00,                    68224.00,64
,890AEL31,NN,      1042.50,                   104203.00,100
,891NTPC33,N6,      1270.00,                    89350.00,70
,892NHPC33,N6,      1245.00,                   230325.00,185
,892PFCL33,N8,      1274.00,                    17838.00,14
,893NHB29,N6,      5545.00,                    11090.00,2
,897GS2030,GS,       110.50,                   549357.40,5017
,897MOFSL29,N4,      1030.00,                    46350.00,45
,8ABCL26,N2,      1060.55,                    31816.00,30
,901NHB34,N6,      6285.00,                    94310.00,15
,902SCL28,N1,       990.00,                    47784.00,52
,905LTF27,NF,      1035.99,                   548100.50,529
,910TCAP28,NA,      1106.99,                   374405.68,337
,915AEL28,NC,      1020.00,                    20400.00,20
,915APSBC27,N0,    101600.00,                   101600.00,1
,915APSBC28,N0,    102333.29,                   102333.29,1
,915APSBC33,N0,    103800.00,                  1972200.00,19
,915APSBC34,N0,    103973.29,                  2079465.80,20
,915APSBC35,N0,    104458.22,                 10445822.00,100
,915SCL26,NE,      1058.02,                    50784.96,48
,915SCL27,Z7,      1063.84,                    29787.52,28
,91D081026,TB,        98.25,                    29451.00,300
,91D200826,TB,        99.00,                   188949.00,1900
,91D280826,TB,        99.24,                   188475.00,1900
,91D300726,TB,        99.75,                     9975.00,100
,91MOFSL27,N2,      1020.00,                    67321.80,66
,920ISF28B,N0,      9860.29,                     9860.29,1
,925AEL26,N1,      1072.00,                   428800.00,400
,925ECL28,N2,       995.00,                      995.00,1
,925ISF28,N0,      9771.24,                   615588.12,63
,92GS2030,GS,       116.00,                      116.00,1
,92SFIL28,ND,      1048.80,                   125856.00,120
,930AEL30,NF,      1021.20,                   303310.90,293
,930APMD28,N0,    101533.01,                   203066.02,2
,930APMD31,N0,    103500.00,                   517500.00,5
,930SFL28,YP,      1056.00,                    15840.00,15
,935MOFSL29,N5,       988.00,                   100900.00,100
,935TSI29,N0,    101500.00,                   507500.00,5
,935TSI30,N0,    104059.86,                  9353190.20,90
,948SCL27D,N1,       980.00,                    32430.00,33
,94SFL28,YL,      1043.00,                   334170.00,320
,957ICCL25,YW,      1060.00,                    82680.00,78
,957IIFLS27,NA,      1012.00,                    59607.50,59
,965AEL27,N4,      1088.00,                   699045.50,650
,965ISF28,N0,     99450.00,                    99450.00,1
,965SCL25F,NZ,       915.60,                    10695.00,12
,965SCL26F,N1,      1073.90,                     4295.60,4
,965SCL30,ND,      1060.00,                   106000.00,100
,96IIFL28,N5,      1003.53,                   893831.70,891
,96IIFL28A,NF,      1004.00,                  1420866.29,1416
,96SFIL24A,NB,       999.90,                      999.90,1
,970CAGL28,ND,      1020.66,                   478515.00,466
,975SCL28,NT,       996.77,                    22925.71,23
,97SFL28,YS,      1094.00,                  1178633.90,1090
,995SCL2035,NM,      1090.00,                    10900.00,10
,99AEL29,N7,      1107.12,                  1290532.00,1164
,9IIFL31,Y9,      1008.00,                    68544.00,68
,9SCL26BA,NA,      1060.00,                   220584.00,208
,A2ZINFRA,EQ,        13.60,                  8127702.52,602501
,AAATECH,EQ,        93.38,                   684855.22,7289
,AADHARHFC,EQ,       513.75,                124246218.70,240740
,AAKAAR,SM,        70.20,                   677760.00,9600
,AAKASH,EQ,         9.16,                   694412.36,74915
,AARADHYA,SM,        75.05,                  2244840.00,28800
,AAREYDRUGS,BE,        77.97,                   572689.65,7345
,AARNAV,EQ,        26.13,                   359609.05,13788
,AARON,EQ,       116.48,                  1150150.08,9913
,AARTECH,BE,        49.07,                  1227346.63,25202
,AARTIDRUGS,EQ,       421.60,                279371503.00,665505
,AARTIIND,EQ,       500.70,               2109850977.30,4186186
,AARTIPHARM,EQ,       718.25,                140938388.40,194690
,AARTISURF,EQ,       387.40,                  2695099.00,6962
,AARVI,EQ,       147.10,                  1615623.93,10905
,AASTHA,BE,       128.68,                 29214777.10,226561
,AAVAS,EQ,      1500.90,                101091670.80,67799
,ABAN,BE,        15.43,                   902877.95,58638
,ABANSENT,BE,        27.89,                    50688.60,1812
,ABBOTINDIA,EQ,     27640.00,                239576775.00,8698
,ABCAPITAL,EQ,       404.30,                747452246.00,1844455
,ABCOTS,EQ,       206.63,                  4212955.01,20378
,ABDL,EQ,       620.45,                323610018.70,524540
,ABFRL,EQ,        59.26,                138820514.63,2340905
,ABGSEC,EQ,       114.04,                    76241.58,667
,ABHAPOWER,SM,        26.00,                   206400.00,8000
,ABINFRA,EQ,        10.09,                  8541159.30,841221
,ABLBL,EQ,        96.92,                 27420675.89,282631
,ABMINTLLTD,EQ,        39.30,                     7737.79,187
