,08-Jul-2026
The Nifty witnessed an intraday movement of about 494.8 points.The closing index was 2.12 % down as compared to the previous closing index.

, Traded Value (Rs. In Crores), 138389.65
, Traded Quantity (in Lakhs), 56741.56
, Number of Trades, 44168652
, Total Market Capitalisation (Rs. Crores), 47121582.51

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,NIFTY HEALTHCARE,     16343.90,     16333.20,     16515.75,     16074.05,     16145.75,-198.15
,NIFTY CONSR DURBL,     37709.30,     37578.25,     37812.15,     37002.05,     37209.60,-499.70
,NIFTY OIL AND GAS,     11248.90,     11157.75,     11177.95,     10962.25,     10998.55,-250.35
,NIFTY500 MULTICAP,     16520.05,     16431.55,     16484.85,     16136.95,     16199.50,-320.55
,NIFTY LARGEMID250,     16689.55,     16599.65,     16651.30,     16313.80,     16380.00,-309.55
,NIFTY MID SELECT,     14638.45,     14558.85,     14654.95,     14337.60,     14419.10,-219.35
,NIFTY TOTAL MKT,     13181.05,     13108.65,     13147.75,     12873.30,     12920.85,-260.20
,NIFTY MICROCAP250,     25191.90,     25072.40,     25264.10,     24586.20,     24682.55,-509.35
,NIFTY IND DIGITAL,      8048.25,      8026.95,      8073.50,      7907.65,      7938.65,-109.60
,Nifty Tata 25 Cap,     14077.60,     14012.85,     14042.75,     13801.50,     13863.90,-213.70
,Nifty MidSml Hlth,     50565.80,     50476.65,     51038.55,     49618.85,     49861.10,-704.70
,Nifty Multi Mfg,     16413.60,     16330.90,     16376.95,     16057.50,     16130.70,-282.90
,Nifty Multi Infra,     14716.45,     14612.50,     14671.05,     14361.65,     14414.15,-302.30
,BHARATBOND-APR30,      1608.41,      1608.73,      1608.73,      1607.98,      1607.98,-0.43
,BHARATBOND-APR31,      1465.06,      1465.33,      1465.34,      1464.93,      1464.93,-0.13
,BHARATBOND-APR32,      1332.67,      1332.93,      1332.93,      1332.18,      1332.18,-0.49
,BHARATBOND-APR33,      1291.81,      1292.06,      1292.06,      1291.98,      1291.98,0.17
,Nifty Ind Defence,      9482.40,      9433.30,      9522.70,      9280.40,      9324.05,-158.35
,Nifty Ind Tourism,      8254.00,      8176.00,      8181.80,      7920.35,      7950.55,-303.45
,Nifty Capital Mkt,      5410.25,      5363.80,      5452.10,      5302.90,      5348.50,-61.75
,Nifty500Momentm50,     52683.75,     52354.30,     53087.60,     52092.00,     52400.65,-283.10
,NiftyMS400 MQ 100,     50214.30,     49986.55,     50368.65,     49328.45,     49611.70,-602.60
,NiftySml250MQ 100,     47155.80,     46923.35,     47202.85,     46012.00,     46237.75,-918.05
,Nifty Top 10 EW,      8644.05,      8603.20,      8619.15,      8434.15,      8455.45,-188.60
,Nifty AQL 30,     23078.10,     22988.60,     23079.80,     22626.50,     22709.65,-368.45
,Nifty AQLV 30,     20325.30,     20246.35,     20337.10,     19986.85,     20059.05,-266.25
,Nifty EV,      3134.90,      3120.40,      3137.40,      3070.30,      3082.70,-52.20
,Nifty HighBeta 50,      4377.10,      4342.15,      4378.50,      4246.50,      4267.25,-109.85
,Nifty New Consump,     11753.80,     11679.50,     11764.75,     11473.10,     11527.75,-226.05
,Nifty Corp MAATR,     38808.05,     38589.95,     38762.40,     37934.95,     38070.05,-738.00
,Nifty Low Vol 50,     24806.35,     24699.65,     24754.80,     24281.95,     24355.15,-451.20
,Nifty Mobility,     22789.10,     22613.95,     22763.20,     22145.20,     22236.00,-553.10
,Nifty Qlty LV 30,     16670.95,     16613.80,     16673.65,     16333.25,     16388.70,-282.25
,Nifty Sml250 Q50,     25090.50,     24975.05,     25075.25,     24462.10,     24570.60,-519.90
,Nifty Top 15 EW,      9879.25,      9821.20,      9829.70,      9604.35,      9632.60,-246.65
,Nifty100 Alpha 30,     18126.00,     18002.70,     18193.60,     17784.45,     17865.85,-260.15
,Nifty100 Enh ESG,      5018.25,      4991.60,      5005.25,      4899.35,      4917.30,-100.95
,Nifty200 Value 30,     15120.65,     15006.95,     15025.10,     14771.05,     14822.50,-298.15
,Nifty500 EW,     14862.95,     14787.10,     14842.85,     14513.95,     14571.95,-291.00
,Nifty Multi MQ 50,     40969.95,     40689.55,     41041.80,     40320.20,     40539.15,-430.80
,Nifty500 Value 50,     16107.85,     16001.20,     16038.70,     15765.60,     15817.40,-290.45
,Nifty Top 20 EW,      8800.55,      8755.40,      8766.55,      8586.60,      8612.10,-188.45
,Nifty CoreHousing,     15783.85,     15658.85,     15753.20,     15364.00,     15427.10,-356.75
,Nifty FinSerExBnk,     32232.75,     31945.00,     32115.10,     31248.90,     31414.70,-818.05
,Nifty Housing,     12106.95,     12022.15,     12098.05,     11827.00,     11872.55,-234.40
,Nifty IPO,      2289.80,      2275.50,      2296.70,      2245.55,      2259.55,-30.25
,Nifty MS Fin Serv,     22340.90,     22182.95,     22382.15,     21802.80,     21945.40,-395.50
,Nifty MS Ind Cons,     18746.10,     18695.70,     18791.70,     18387.60,     18461.45,-284.65
,Nifty MS IT Telcm,      9396.35,      9371.10,      9396.75,      9188.50,      9228.95,-167.40
,Nifty NonCyc Cons,     15483.65,     15382.00,     15415.35,     15114.45,     15180.95,-302.70
,Nifty Rural,     15546.80,     15438.05,     15464.50,     15128.85,     15182.40,-364.40
,Nifty Shariah 25,      7872.70,      7840.00,      7864.35,      7699.95,      7724.75,-147.95
,Nifty Trans Logis,     25412.20,     25237.70,     25432.75,     24708.65,     24816.70,-595.50
,Nifty50 Shariah,      4233.00,      4219.75,      4241.10,      4161.20,      4174.75,-58.25
,Nifty500 LMS Eql,     18428.15,     18332.25,     18398.80,     18006.05,     18078.80,-349.35
,Nifty500 Shariah,      6897.30,      6869.00,      6891.05,      6765.15,      6791.90,-105.40
,Nifty500 Qlty50,     19642.00,     19555.05,     19636.25,     19241.45,     19335.45,-306.55
,Nifty500 LowVol50,     22264.30,     22174.30,     22246.00,     21840.35,     21918.90,-345.40
,Nifty500 MQVLv50,     31039.65,     30908.00,     31014.25,     30441.80,     30546.95,-492.70
,Nifty500 Flexicap,      9816.90,      9779.15,      9797.15,      9583.70,      9627.00,-189.90
,Nifty TMMQ 50,     43247.20,     42981.00,     43440.50,     42717.15,     42878.40,-368.80
,Nifty FPI 150,      1566.90,      1558.00,      1562.60,      1531.00,      1536.70,-30.20
,Nifty SME Emerge,     14067.30,     14066.60,     14066.75,     13813.50,     13828.90,-238.40
,Nifty Internet,      1329.10,      1324.40,      1343.15,      1306.50,      1313.45,-15.65
,Nifty Chemicals,     29948.40,     29850.80,     29862.85,     28999.40,     29147.40,-801.00
,Nifty Waves,      1966.60,      1953.35,      1967.45,      1918.80,      1929.25,-37.35
,Nifty InfraLog,     12299.70,     12213.35,     12296.80,     12016.95,     12061.85,-237.85
,Nifty500 Health,     21140.35,     21118.95,     21359.60,     20809.40,     20900.85,-239.50
,Nifty RailwaysPSU,      2872.75,      2853.05,      2853.70,      2783.20,      2795.70,-77.05
,NiftyConglomerate,     14878.45,     14776.45,     14861.70,     14539.40,     14597.15,-281.30
,Nifty MidSmall 50 50,     20578.70,     20477.90,     20569.30,     20118.75,     20206.85,-371.85
,Nifty Cement,     15266.00,     15181.20,     15235.75,     14832.05,     14873.50,-392.50
,Nifty Smallcap 500,     20360.15,     20263.35,     20372.85,     19882.85,     19956.35,-403.80
,Nifty REITs Realty,      1934.85,      1930.25,      1946.80,      1909.55,      1913.90,-20.95
,India VIX,11.6475,11.6475,15.1600,11.3350,14.6800,3.0325

,ADVANCES,702
,DECLINES,2800
,UNCHANGED,72

,Total securities that have hit their price bands today,251

,TOP 25 Securities Today :
,SYMBOL,SERIES,PREV. CLOSE,CLOSE PRICE,%VAR,VALUE(Rs Crs)
,HDFCBANK,EQ,       829.30,       810.30,-2.29,3185.42
,RELIANCE,EQ,      1308.40,      1275.90,-2.48,2563.61
,ITDC,EQ,       702.80,       723.40,2.93,2434.73
,KALYANKJIL,EQ,       354.75,       374.15,5.47,1998.96
,ETERNAL,EQ,       289.40,       286.70,-0.93,1698.71
,CUPID,EQ,       221.11,       196.98,-10.91,1656.70
,BSE,EQ,      3683.40,      3739.10,1.51,1502.96
,ICICIBANK,EQ,      1414.70,      1380.60,-2.41,1476.91
,SBIN,EQ,      1038.10,      1016.90,-2.04,1451.16
,INFY,EQ,      1071.80,      1069.30,-0.23,1394.22
,MCX,EQ,      2643.20,      2742.00,3.74,1336.01
,PWL,EQ,       148.78,       146.64,-1.44,1312.63
,NAUKRI,EQ,      1159.45,      1179.00,1.69,1312.32
,AEQUS,EQ,       242.43,       256.14,5.66,1283.33
,SHAREINDIA,EQ,       164.91,       177.72,7.77,1272.39
,JINDRILL,EQ,       540.20,       601.05,11.26,1233.35
,BHARTIARTL,EQ,      1925.80,      1888.10,-1.96,1174.98
,LODHA,EQ,      1102.55,      1115.10,1.14,1168.85
