,12-Aug-2026
The Nifty witnessed an intraday movement of about 207.35 points.The closing index was 0.15 % down as compared to the previous closing index.

, Traded Value (Rs. In Crores), 130811.40
, Traded Quantity (in Lakhs), 50927.55
, Number of Trades, 38377483
, Total Market Capitalisation (Rs. Crores), 49206738.78

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,NiftySml250MQ 100,     48492.10,     48570.70,     48752.50,     48473.00,     48550.10,58.00
,Nifty Top 10 EW,      8725.10,      8713.90,      8719.05,      8596.90,      8674.95,-50.15
,Nifty AQL 30,     23361.35,     23371.60,     23375.30,     23252.20,     23375.30,13.95
,Nifty AQLV 30,     20631.15,     20655.00,     20680.45,     20563.55,     20637.40,6.25
,Nifty EV,      3388.65,      3391.65,      3404.95,      3384.15,      3391.00,2.35
,Nifty HighBeta 50,      4503.85,      4512.30,      4525.70,      4478.55,      4523.85,20.00
,Nifty New Consump,     12201.60,     12210.20,     12211.30,     12107.50,     12189.70,-11.90
,Nifty Corp MAATR,     39878.30,     39957.40,     39968.80,     39452.50,     39745.35,-132.95
,Nifty Low Vol 50,     25121.90,     25085.05,     25086.35,     24901.55,     25028.05,-93.85
,Nifty Mobility,     23868.50,     23887.90,     23937.40,     23744.00,     23864.25,-4.25
,Nifty Qlty LV 30,     17035.75,     17039.00,     17040.40,     16911.30,     17002.25,-33.50
,Nifty Sml250 Q50,     25799.85,     25835.50,     25875.90,     25724.70,     25780.60,-19.25
,Nifty Top 15 EW,      9976.60,      9968.05,      9973.50,      9869.40,      9931.45,-45.15
,Nifty100 Alpha 30,     18519.50,     18564.95,     18604.60,     18415.85,     18497.10,-22.40
,Nifty100 Enh ESG,      5151.85,      5148.10,      5148.90,      5110.25,      5142.35,-9.50
,Nifty200 Value 30,     15134.00,     15154.15,     15253.05,     15103.15,     15201.75,67.75
,Nifty500 EW,     15184.85,     15201.80,     15202.55,     15104.95,     15155.50,-29.35
,Nifty Multi MQ 50,     41797.65,     41898.90,     42155.25,     41804.15,     42135.90,338.25
,Nifty500 Value 50,     16248.25,     16281.95,     16384.25,     16223.75,     16316.10,67.85
,Nifty Top 20 EW,      9031.35,      9029.05,      9030.60,      8933.70,      8993.55,-37.80
,Nifty CoreHousing,     15910.35,     15925.00,     15954.25,     15823.90,     15953.60,43.25
,Nifty FinSerExBnk,     32853.40,     32895.00,     32895.00,     32535.90,     32828.35,-25.05
,Nifty Housing,     11989.90,     11993.05,     11996.05,     11897.70,     11985.55,-4.35
,Nifty IPO,      2341.45,      2343.30,      2347.00,      2331.25,      2343.50,2.05
,Nifty MS Fin Serv,     22735.35,     22774.95,     22842.75,     22636.10,     22842.75,107.40
,Nifty MS Ind Cons,     19036.95,     19057.90,     19060.20,     18826.95,     18977.10,-59.85
,Nifty MS IT Telcm,      9945.75,      9956.15,      9964.05,      9848.75,      9958.00,12.25
,Nifty NonCyc Cons,     15617.60,     15595.20,     15597.55,     15448.65,     15560.20,-57.40
