,09-Jul-2026
The Nifty witnessed an intraday movement of about 209.0 points.The closing index was 0.34 % up as compared to the previous closing index.

, Traded Value (Rs. In Crores), 124498.75
, Traded Quantity (in Lakhs), 52705.58
, Number of Trades, 38450400
, Total Market Capitalisation (Rs. Crores), 47557244.66

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,NIFTY CONSR DURBL,     37209.60,     37503.85,     38090.50,     37473.75,     37835.85,626.25
,NIFTY OIL AND GAS,     10998.55,     11026.50,     11109.10,     10969.05,     11032.85,34.30
,NIFTY500 MULTICAP,     16199.50,     16238.90,     16406.35,     16237.65,     16354.95,155.45
,NIFTY LARGEMID250,     16380.00,     16419.75,     16584.25,     16418.05,     16530.20,150.20
,NIFTY MID SELECT,     14419.10,     14454.75,     14686.50,     14454.75,     14654.80,235.70
,NIFTY TOTAL MKT,     12920.85,     12949.65,     13076.15,     12948.65,     13024.95,104.10
,NIFTY MICROCAP250,     24682.55,     24755.95,     25237.70,     24755.95,     25157.35,474.80
,NIFTY IND DIGITAL,      7938.65,      7945.55,      8055.40,      7925.90,      8025.65,87.00
,Nifty Tata 25 Cap,     13863.90,     13919.30,     13947.35,     13830.15,     13868.35,4.45
,Nifty MidSml Hlth,     49861.10,     49963.25,     51011.40,     49935.90,     50631.75,770.65
,Nifty Multi Mfg,     16130.70,     16165.55,     16290.05,     16164.30,     16212.40,81.70
,Nifty Multi Infra,     14414.15,     14463.65,     14647.40,     14463.60,     14575.00,160.85
,BHARATBOND-APR30,      1604.94,      1605.26,      1605.26,      1605.18,      1605.18,0.24
,BHARATBOND-APR31,      1459.38,      1459.66,      1459.66,      1459.66,      1459.66,0.28
,BHARATBOND-APR32,      1327.51,      1327.77,      1327.77,      1327.77,      1327.77,0.26
,BHARATBOND-APR33,      1287.11,      1287.36,      1287.36,      1287.35,      1287.35,0.24
,Nifty Ind Defence,      9324.05,      9332.35,      9377.75,      9253.45,      9309.25,-14.80
,Nifty Ind Tourism,      7950.55,      7954.65,      8089.10,      7954.65,      8042.00,91.45
,Nifty Capital Mkt,      5348.50,      5372.35,      5481.50,      5372.00,      5472.15,123.65
,Nifty500Momentm50,     52400.65,     52568.55,     53212.95,     52563.05,     53068.90,668.25
,NiftyMS400 MQ 100,     49611.70,     49755.55,     50418.85,     49750.05,     50323.85,712.15
,NiftySml250MQ 100,     46237.75,     46366.35,     47068.55,     46333.55,     46959.95,722.20
,Nifty Top 10 EW,      8455.45,      8473.55,      8536.00,      8452.85,      8477.95,22.50
,Nifty AQL 30,     22709.65,     22740.70,     22921.45,     22727.75,     22834.60,124.95
,Nifty AQLV 30,     20059.05,     20087.65,     20210.05,     20076.60,     20117.40,58.35
,Nifty EV,      3082.70,      3090.00,      3104.60,      3083.60,      3091.15,8.45
,Nifty HighBeta 50,      4267.25,      4280.45,      4374.05,      4280.45,      4363.65,96.40
,Nifty New Consump,     11527.75,     11566.45,     11710.30,     11566.45,     11676.85,149.10
,Nifty Corp MAATR,     38070.05,     38152.35,     38439.30,     38120.05,     38178.40,108.35
,Nifty Low Vol 50,     24355.15,     24386.55,     24563.40,     24381.85,     24459.65,104.50
,Nifty Mobility,     22236.00,     22266.85,     22463.50,     22266.80,     22356.25,120.25
,Nifty Qlty LV 30,     16388.70,     16404.00,     16543.95,     16395.90,     16451.20,62.50
,Nifty Sml250 Q50,     24570.60,     24660.90,     24964.90,     24609.15,     24887.20,316.60
,Nifty Top 15 EW,      9632.60,      9644.20,      9708.05,      9620.75,      9636.45,3.85
,Nifty100 Alpha 30,     17865.85,     17909.60,     18018.45,     17848.15,     17874.30,8.45
,Nifty100 Enh ESG,      4917.30,      4922.80,      4961.00,      4922.45,      4937.70,20.40
,Nifty200 Value 30,     14822.50,     14858.50,     14956.95,     14831.15,     14903.30,80.80
,Nifty500 EW,     14571.95,     14611.95,     14797.00,     14611.85,     14762.20,190.25
,Nifty Multi MQ 50,     40539.15,     40652.00,     40958.50,     40640.80,     40865.20,326.05
