SYMBOL,SYMBOL P/E,ADJUSTED P/E
MOTOGENFIN,0.70,
MARALOVER,10.15,9.88
ASIANPAINT,54.53,53.29
RAMCOCEM,34.91,188.70
INDIACEM,131.46,84.70
PGHL,27.75,29.76
BEML,87.94,87.94
ADOR,23.27,22.89
CENTENKA,9.06,8.97
TORNTPHARM,86.87,83.94
VTL,20.47,20.47
SUNDROP,89.34,89.34
FEDERALBNK,18.91,18.91
EPL,18.62,17.56
VLSFINANCE,37.91,37.91
SUPREMEIND,43.00,43.00
SRF,35.79,34.77
BIRLACABLE,17.32,17.32
BALRAMCHIN,36.61,36.61
AEGISLOG,31.71,31.71
WEIZMANIND,20.70,20.70
UNICHEMLAB,14.12,71.38
BBOX,61.85,48.81
HONAUT,61.02,60.12
JTEKTINDIA,51.45,48.56
SAURASHCEM,100.96,45.05
RANEHOLDIN,18.26,21.16
PRECOT,25.83,25.83
TATAELXSI,36.24,33.65
SUNPHARMA,38.50,36.86
KOHINOOR,1.07,
SHREYANIND,30.52,30.52
SANDESH,7.74,7.61
HCC,31.87,36.78
BAJAJHIND,34.30,30.91
APOLLOHOSP,63.99,63.51
ARE&M,17.82,22.50
ADANIENT,54.23,104.26
IVP,5.81,5.75
BALKRISIND,34.72,34.72
INDBANK,19.94,19.94
GINNIFILA,10.93,10.93
EICHERMOT,37.93,37.65
GVT&D,84.95,82.11
NEULANDLAB,57.26,57.26
ONGC,6.74,6.69
ITI,94.05,
ZENSARTECH,14.62,14.27
TAINWALCHM,23.80,23.70
BERGEPAINT,51.90,51.42
BANARISUG,29.48,29.48
KPIL,21.80,22.24
JYOTISTRUC,21.60,21.60
IGARASHI,87.60,87.60
BSL,53.71,53.71
BLUEDART,42.91,37.99
JAYNECOIND,15.75,15.48
MUNJALSHOW,21.94,20.57
APCOTEXIND,20.03,20.08
SOTL,11.45,11.45
HSCL,48.44,48.44
RCF,16.42,17.86
RANASUG,8.57,
KARURVYSYA,11.66,11.66
DECCANCE,27.56,51.24
WSI,173.21,181.61
UFLEX,11.22,10.90
TATAPOWER,23.22,23.03
ADVANIHOTR,19.40,18.85
THOMASCOOK,23.60,23.03
SUNFLAG,33.92,32.81
SUBROS,30.52,29.53
SPMLINFRA,21.20,21.20
SIMPLEXINF,50.96,51.85
SIEMENS,74.88,74.88
BHARATRAS,16.01,14.56
WIPRO,13.83,13.83
VSTIND,13.39,13.39
JUBLPHARMA,43.64,38.80
UNIVCABLES,27.04,27.04
TATACOMM,52.94,48.08
TOKYOPLAST,221.09,221.09
SOMANYCERA,27.66,26.72
MURUDCERA,17.67,17.67
IFCI,47.12,45.54
HLVLTD,99.23,60.69
SANOFI,23.66,22.35
M&M,21.61,21.38
LIBERTSHOE,50.14,50.30
KAJARIACER,33.99,32.22
KABRAEXTRU,3520.37,2386.10
HEIDELBERG,30.25,28.95
MODTHREAD,13.20,13.20
MODIRUBBER,480.14,480.14
MANGLMCEM,21.60,19.60
PRSMJOHNSN,37.00,147.64
POLYPLEX,90.48,90.48
PIDILITIND,64.08,64.10
PCBL,49.15,51.98
3PLAND,24.98,24.98
EIHAHOTELS,20.45,20.03
HONDAPOWER,32.41,29.19
JINDALSAW,29.71,29.71
SAIL,16.67,14.85
RUBYMILLS,28.78,28.78
STYRENIX,14.60,14.53
ABB,54.25,54.25
IDBI,9.58,9.58
GRAPHITE,67.58,66.99
CANFINHOME,9.67,9.67
BRITANNIA,51.89,51.89
BBL,23.24,23.24
ELECTCAST,38.02,31.12
DHAMPURSUG,14.54,14.54
DCMSHRIRAM,11.04,11.65
DABUR,37.75,37.52
COSMOFIRST,14.59,14.12
CIPLA,35.33,33.10
HEROMOTOCO,21.37,21.01
HDFCBANK,14.26,14.06
HARRMALAYA,14.15,14.15
GMBREW,12.20,12.20
GIPCL,6.35,6.35
ITC,17.55,17.60
INDIANHUME,14.51,22.28
HINDCOMPOS,19.10,18.26
IOC,5.61,5.61
OSWALGREEN,,14.74
HUHTAMAKI,15.76,15.76
RICOAUTO,36.78,32.62
KAMATHOTEL,12.79,17.49
IFBAGRO,15.39,15.39
BANCOINDIA,18.15,18.63
MANINDS,24.18,24.18
APOLLOTYRE,16.58,15.03
SIYSIL,11.86,11.86
SHANTIGEAR,48.00,45.51
PRECWIRE,45.36,45.36
ONWARDTEC,14.81,14.07
NILKAMAL,20.64,19.20
NCC,12.29,11.87
ICIL,67.10,67.10
SEAMECLTD,15.38,15.38
ELGIEQUIP,42.91,41.88
AUROPHARMA,25.55,25.08
BBTC,4.21,4.36
EIHOTEL,25.59,25.05
KANORICHEM,5.95,5.95
LICHSGFIN,4.79,4.79
GICHSGFIN,5.33,5.33
BEPL,15.71,15.71
RAIN,10.32,10.32
BANARBEADS,40.05,40.05
MOREPENLAB,30.87,36.97
WSTCSTPAPR,24.86,24.86
VENKEYS,16.38,16.38
GHCL,7.70,8.36
S&SPOWER,39.31,39.31
PRUDMOULI,5.65,5.65
PRAJIND,252.55,66.36
BPL,,271.35
PGHH,34.82,34.82
VESUVIUS,39.20,39.20
TFCILTD,34.61,34.61
BOMDYEING,122.70,116.94
GTL,0.21,
NAVNETEDUL,9.29,52.84
GUJALKALI,75.57,75.57
AGI,12.83,12.70
GLAXO,41.25,41.85
TATACONSUM,66.82,66.24
ZEEL,44.92,43.41
CHOLAFIN,28.47,28.47
INDHOTEL,44.93,49.40
FMGOETZE,15.35,14.44
KOTAKBANK,19.29,19.54
ORIENTHOT,33.82,33.48
GILLETTE,37.32,37.32
GOLDENTOBC,6.13,6.95
KANSAINER,29.63,27.54
FOSECOIND,48.44,42.65
ESABINDIA,42.79,46.44
3MINDIA,77.43,92.01
ANDHRAPAP,43.91,43.91
GABRIEL,87.32,84.36
SCHAEFFLER,50.67,50.67
AARTIIND,34.21,34.80
RALLIS,19.37,
AMJLAND,10.37,10.37
PRAKASH,7.00,7.00
MFSL,495.15,495.15
KSB,56.99,53.46
KOPRAN,34.35,34.35
HEG,36.76,36.76
GREAVESCOT,220.60,250.70
GODFRYPHLP,26.10,26.10
VARDMNPOLY,1.02,35.50
SURYAROSNI,18.86,18.86
TATAINVEST,80.77,80.77
GLFL,582.03,582.03
TIMKEN,58.54,58.54
SUDARSCHEM,219.37,104.50
SHREECEM,57.56,57.56
SAKHTISUG,7.43,7.43
IPCALAB,36.13,34.30
INGERRAND,51.21,49.87
JSWDULUX,7.05,37.86
HINDALCO,14.44,11.68
HINDZINC,14.73,14.75
HINDUNILVR,32.76,32.48
GSFC,9.57,9.57
GRASIM,22.33,21.82
AMBUJACEM,20.64,17.79
FINPIPE,16.27,16.27
FINCABLES,22.67,27.19
EIDPARRY,10.20,6.27
DCW,28.75,28.75
DCM,53.18,53.18
CGPOWER,111.66,109.49
SUDARCOLOR,19.83,14.29
CESC,13.53,13.53
BIRLACORPN,12.48,12.35
BHEL,58.55,58.55
BHARATGEAR,11.02,11.02
BEL,48.08,48.08
BAJFINANCE,33.23,32.95
ASHAPURMIN,14.99,14.83
NAVA,15.74,15.74
CORALFINAC,9.12,9.12
GREENPLY,35.69,31.15
TNPL,4.30,4.30
AUTOAXLES,15.80,15.06
REMSONSIND,17.14,16.57
DALMIASUG,16.68,16.68
NATCOPHARM,11.50,11.50
KHAITANLTD,10.32,10.32
SWARAJENG,21.68,21.42
MRF,23.46,23.02
GARFIBRES,37.15,35.41
ANDHRSUGAR,12.41,11.56
TNPETRO,9.19,9.80
TTKPRESTIG,43.65,40.71
STARPAPER,7.28,7.28
SKFINDIA,28.58,26.29
AUSOMENT,9.79,9.79
EIMCOELECO,26.22,26.22
JAYAGROGN,11.96,11.96
CUBEXTUB,15.63,15.63
MARICO,57.44,57.44
SILINV,11.91,11.91
BIOFILCHEM,19.07,19.07
KEYFINSERV,20.82,20.29
ZENITHEXPO,56.12,56.12
SUNDRMBRAK,87.61,80.22
SANGAMIND,24.25,23.11
MOTHERSON,38.92,37.33
SOMATEX,34.78,84.13
VISAKAIND,10.41,13.18
AARTIDRUGS,20.18,20.02
STERTOOLS,32.21,59.45
CREST,20.97,20.97
INDIANCARD,35.14,28.10
HITECHGEAR,53.73,53.73
WENDT,95.86,95.86
DENORA,38.18,38.18
TVSSRICHAK,42.61,46.72
SHRIRAMFIN,23.66,23.66
PUNJABCHEM,20.85,20.34
DYNAMATECH,178.44,134.70
GUJAPOLLO,78.01,78.01
GANESHHOU,24.30,24.30
MMFL,32.41,32.39
JAGSNPHARM,33.78,32.67
ALKYLAMINE,43.52,43.52
BOSCH-HCIL,995.12,231.58
MPHASIS,25.06,24.73
GUJRAFFIA,20.49,20.49
RUCHINFRA,13.23,13.23
RAMCOIND,10.01,10.41
KOTHARIPET,11.81,11.78
HERITGFOOD,24.98,26.55
INDRAMEDCO,19.05,19.05
BANKBARODA,7.12,5.81
MADRASFERT,13.34,12.26
GAIL,11.49,11.49
INDNIPPON,22.12,24.62
SKMEGGPROD,11.81,11.81
BANKINDIA,5.45,5.45
CONCOR,30.65,30.65
ICICIBANK,18.32,18.32
KCPSUGIND,30.48,30.48
HUDCO,9.39,9.39
INDSWFTLAB,35.99,31.80
SAREGAMA,46.22,44.99
FDC,20.05,19.05
ENGINERSIN,20.15,20.15
ADROITINFO,15.31,15.31
JAICORPLTD,10.70,10.63
ANTGRAPHIC,9.36,9.36
GMDCLTD,20.06,33.31
INDUSINDBK,60.53,60.53
ASAHIINDIA,52.39,51.14
TRIGYN,83.60,52.35
J&KBANK,7.42,7.42
KOTHARIPRO,10.36,14.45
CUB,15.28,15.28
SOUTHBANK,7.97,7.97
ASTRAZEN,107.86,105.81
CEMPRO,36.16,36.16
AXISBANK,13.97,13.97
CYIENT,21.62,20.01
SONATSOFTW,19.38,17.74
NOIDATOLL,2.76,2.76
CYBERTECH,13.11,13.11
KOKUYOCMLN,38.23,38.23
DHANBANK,11.35,11.35
SANGHVIMOV,22.22,21.50
STCINDIA,34.72,14.89
MANUGRAPH,9.58,12.37
VIPCLOTHNG,18.57,18.57
NATIONALUM,10.41,10.41
IVC,54.44,54.44
JINDALSTEL,42.37,28.93
ALEMBICLTD,6.86,6.86
ICDSLTD,49.04,49.04
BSOFT,15.48,14.87
HCLTECH,21.13,20.29
ACCELYA,17.90,16.91
STAR,14.51,15.44
ZYDUSLIFE,21.79,20.33
GLENMARK,35.34,20.74
RAJESHEXPO,21.51,21.51
CINEVISTA,14.00,14.00
SHREERAMA,20.43,20.43
WOCKPHARMA,75.80,78.12
NRBBEARING,30.78,30.38
IOB,10.95,10.95
RAMCOSYS,60.61,21.70
GVPIL,19.94,18.05
BIL,82.50,82.50
KTKBANK,8.03,8.03
MAHLIFE,24.83,26.77
MUKTAARTS,,42.85
BLBLIMITED,2.57,2.57
AJANTPHARM,38.61,38.61
BLUESTARCO,60.91,58.79
CALSOFT,5.21,5.21
TVSMOTOR,58.92,58.38
PNBGILTS,14.24,14.54
PNC,,7.87
TAJGVK,5.22,14.47
NLCINDIA,11.75,11.75
REPRO,5.19,
CHENNPETRO,4.42,4.42
TTML,203.25,
KRBL,13.21,13.21
HAVELLS,49.43,48.44
GAEL,19.06,18.92
USHAMART,31.03,30.23
AXISCADES,91.76,84.60
UMIYA-MRO,19.28,19.28
TIPSMUSIC,39.65,39.65
STLTECH,134.88,140.41
HIKAL,,51.55
TRIDENT,31.99,31.99
MARKSANS,29.28,29.28
GOLDTECH,274.76,
SMARTLINK,13.12,13.12
GODREJCP,55.24,50.66
LUPIN,18.95,17.48
UNITDSPR,58.78,55.36
TCI,15.65,15.65
MPSLTD,26.01,26.72
BHARTIARTL,33.30,30.78
ASAL,26.52,25.59
OLECTRA,62.56,63.84
PONNIERODE,5.82,9.81
PNB,5.91,5.91
APTECHT,22.48,21.17
SURANAT&P,7.43,7.43
TEAMGTY,276.12,276.12
OFSS,30.34,30.34
UNIONBANK,6.70,6.70
NUCLEUS,17.48,16.13
CANBK,5.89,5.89
GENESYS,45.00,41.76
OMAXAUTO,10.63,10.63
GODREJIND,18.05,17.70
DIVISLAB,75.33,73.96
RADICO,86.65,85.77
INDORAMA,9.14,8.99
MARUTI,30.92,30.92
VARDHACRLC,8.69,8.69
UCOBANK,11.63,11.63
BAGFILMS,18.84,18.84
JSL,18.65,18.39
NSIL,50.93,50.92
WELSPUNLIV,72.91,70.68
JAIBALAJI,48.12,46.92
IGL,13.80,13.80
DREDGECORP,75.58,75.58
TVTODAY,39.37,0.92
UNIENTER,32.50,32.50
UPL,20.60,19.84
SIL,1.97,1.97
MUKANDLTD,3.38,3.38
PETRONET,10.73,10.73
PTC,8.98,8.93
VAIBHAVGBL,14.03,14.04
BIOCON,166.77,68.91
MAHABANK,8.05,8.05
POONAWALLA,53.34,53.34
XPROINDIA,76.73,76.73
RKFORGE,125.47,109.74
DATAMATICS,23.50,19.96
CCL,34.66,34.66
EXCELINDUS,16.82,16.82
LT,28.60,26.88
APARINDS,55.94,54.82
AMBICAAGAR,12.21,12.21
CENTEXT,16.46,15.81
NIITLTD,142.40,74.81
ULTRACEMCO,41.39,40.95
TCS,17.53,16.26
COFORGE,41.73,38.15
TEXINFRA,151.80,151.80
GULFPETRO,7.47,7.07
GUFICBIO,67.62,67.62
ASTRAMICRO,87.12,87.12
WELENT,23.05,21.44
NTPC,11.65,11.65
KOTARISUG,33.11,
JBMA,62.15,60.59
DWARKESH,54.07,54.07
INDOCO,659.26,
SUPRAJIT,38.86,38.65
PATELENG,10.22,6.54
XCHANGING,12.75,12.75
JSWSTEEL,11.37,26.32
CONSOFINVT,16.83,16.83
JPPOWER,19.02,14.61
EVEREADY,14.30,
GOKEX,58.26,58.26
SAKSOFT,16.85,16.40
ALLDIGI,14.48,13.37
IIFL,11.80,11.80
WELCORP,21.03,21.03
SSWL,23.81,23.81
CYBERMEDIA,7.59,7.88
SHAHALLOYS,3.64,
SURYALAXMI,28.44,29.96
JKPAPER,21.49,20.83
PRIMESECU,220.12,60.46
GRANULES,31.99,32.68
JSWHL,95.76,94.55
VHL,4.50,4.50
GEOJITFSL,29.00,26.93
GENUSPOWER,15.67,15.67
YESBANK,18.92,18.92
MSPL,53.23,14.46
SPLIL,13.39,13.39
MCLEODRUSS,,22.70
SEMAC,13.11,13.11
GOLDIAM,26.34,26.34
RML,24.50,24.00
HTMEDIA,86.96,8.45
SASKEN,40.05,37.35
FCSSOFT,89.27,57.19
IMPAL,17.77,17.77
SUZLON,20.76,21.23
AURIONPRO,19.57,19.18
BASML,9.90,9.90
TRIVENI,19.52,18.97
AIAENG,35.23,35.16
NAHARINDUS,10.98,10.84
ORIENTCER,19.59,18.60
EKC,8.76,8.92
VIMTALABS,36.22,35.71
KERNEX,43.99,43.99
PVRINOX,25.31,22.73
NITINSPIN,14.83,14.83
ROHLTD,26.60,27.44
ENIL,,293.73
JAGRAN,7.42,7.42
SADBHAV,1.62,11.10
SAKUMA,27.69,27.69
KEC,22.88,21.04
JKCEMENT,44.36,42.83
INDOTECH,43.55,43.55
M&MFIN,17.58,17.03
BLKASHYAP,800.86,29.79
VISACHROME,0.52,
NITCO,81.38,71.41
CENTURYPLY,57.98,56.92
KEI,54.28,54.28
VAKRANGEE,64.85,64.96
SOLARINDS,98.05,98.01
GALLANTT,32.73,32.73
UTTAMSUGAR,11.29,11.16
KKCL,19.80,19.80
SUNTV,13.34,12.89
GPIL,19.76,19.43
RSYSTEMS,15.07,13.79
EMKAY,33.51,33.51
BALPHARMA,22.90,22.90
SWELECTES,18.20,17.65
KAMDHENU,11.59,11.59
RATNAMANI,30.92,30.47
PIONEEREMB,116.84,
JKLAKSHMI,18.71,17.88
PFOCUS,151.38,91.76
ALLCARGO,44.25,36.66
MUNJALAU,22.11,25.46
EMAMILTD,23.83,23.55
GMRAIRPORT,237.60,205.57
TECHM,31.13,30.04
GRINDWELL,53.54,53.54
VOLTAMP,46.89,46.89
ANTELOPUS,20.99,19.69
ACE,30.35,30.35
ANANTRAJ,37.47,37.47
TALBROAUTO,23.28,23.28
ALICON,34.96,32.85
GEECEE,16.50,16.82
JMFINANCIL,10.96,10.80
FIEMIND,26.15,26.15
DCBBANK,7.67,7.67
INSPIRISYS,9.99,9.51
GTLINFRA,1.47,
NAUKRI,43.52,47.33
VGL,25.22,25.22
GESHIP,5.07,5.07
TORNTPOWER,28.32,28.32
MANALIPETC,8.52,16.37
LTFOODS,22.93,22.93
DONEAR,10.07,10.07
RUCHIRA,12.20,12.20
SOBHA,62.86,62.86
VENUSREM,17.52,17.52
JINDRILL,9.10,8.93
HIRECT,115.15,112.37
NFL,16.81,16.81
PLASTIBLEN,12.07,12.07
PARACABLES,36.90,36.91
HBLENGINE,35.87,35.52
TANLA,15.73,15.73
AVTNPL,16.86,16.86
ZEEMEDIA,238.51,67.56
VEEDOL,12.08,12.08
LUMAXTECH,31.03,30.25
SARLAPOLY,484.72,11.98
PTL,11.36,11.36
WANBURY,13.00,12.36
AUTOIND,10.94,25.15
GANDHITUBE,15.68,15.51
PITTIENG,29.19,29.19
NETWORK18,,5411.65
UNOMINDA,57.64,56.75
IZMO,30.75,30.75
HUBTOWN,23.54,23.54
CTE,155.49,155.49
TIIL,20.70,20.70
ORIENTBELL,38.61,35.82
PGIL,36.94,36.57
REDINGTON,18.35,17.23
TTL,328.22,328.22
FSL,29.05,24.40
PFC,3.78,3.78
SMSPHARMA,34.01,34.01
INDIANB,9.32,9.32
ORIENTALTL,18.87,14.54
IDEA,3.74,
PAGEIND,56.45,54.61
LAOPALA,23.29,22.94
JKTYRE,16.90,13.25
ASTRAL,72.20,70.09
NAHARSPING,14.62,14.62
NAHARPOLY,8.42,8.42
THEMISMED,877.60,499.61
NCLIND,8.51,7.93
BALAMINES,31.46,31.46
BANSWRAS,11.43,10.21
ICRA,25.05,24.93
PHOENIXLTD,42.45,41.85
NDLVENTURE,575.29,575.29
ZENITHSTL,16.70,23.49
BFUTILITIE,7.21,7.21
FORTIS,66.67,65.56
SRHHYPOLTD,9.56,8.56
WEBELSOLAR,13.08,13.06
TGBHOTELS,18.61,18.61
HILTON,31.54,31.54
INSECTICID,13.56,13.56
KMSUGAR,5.32,5.32
NAVINFLUOR,53.23,52.86
TIMETECHNO,20.51,20.51
NAGREEKEXP,22.68,22.68
NELCAST,26.43,26.43
V2RETAIL,49.34,57.08
DLF,36.75,38.44
TARMAT,21.73,21.73
SPARC,4.25,4.21
SIGMAADV,46.96,45.71
ADSL,17.06,16.81
ALPA,9.43,9.43
CENTRALBK,6.15,6.15
ASIANTILES,162.74,162.74
TAKE,31.35,31.35
KPRMILL,40.69,40.69
CIEINDIA,17.20,17.20
PURVA,89.08,89.08
MOTILALOFS,26.78,26.78
INDOWIND,,196.86
NAGREEKCAP,3.95,3.95
KSCL,13.27,13.27
POWERGRID,15.80,15.80
SUPREMEINF,0.15,
MAANALU,57.49,57.49
IL&FSENGG,43.83,35.13
DELTACORP,20.04,19.45
BAJAJELEC,,60.97
ENERGYDEV,,38.93
CERA,38.34,37.83
RELIGARE,107.01,107.01
BVCL,312.13,312.13
ADANIPORTS,29.52,29.13
EDELWEISS,15.73,13.73
RGL,11.47,11.47
KOLTEPATIL,32.67,32.67
KAUSHALYA,102.03,102.03
COLPAL,40.75,40.13
JYOTHYLAB,22.64,22.64
MADHAV,80.35,80.35
KALYANIFRG,24.67,24.67
HITECHCORP,36.53,33.77
ECLERX,22.74,22.74
TARIL,33.38,33.38
BRIGADE,27.35,26.92
MANAKSIA,7.22,7.22
DVL,5.18,5.18
PATINTLOG,8.69,8.69
PPAP,9.33,106.40
ARIES,10.58,10.58
AMBIKCO,11.64,11.64
KAVDEFENCE,293.01,293.01
CEATLTD,26.06,23.70
BIRLAMONEY,13.91,13.32
RPOWER,,121.59
JKIL,9.91,9.69
CORDSCABLE,13.98,13.98
KNRCON,9.19,9.19
SEPC,22.42,21.97
BANG,6.95,5.35
IRB,24.71,23.63
NMDC,10.09,10.09
GSS,,16.08
NAHARCAP,3.71,3.71
RECLTD,5.64,5.64
VGUARD,38.43,36.89
NESCO,17.68,17.68
DPSCLTD,55.93,55.93
TITAGARH,66.66,66.66
KIRIINDUS,0.50,4.04
BAJAJFINSV,15.68,15.48
BAJAJ-AUTO,27.78,27.70
DIGISPICE,22.06,19.04
GOKUL,21.13,21.13
RPGLIFE,36.47,37.43
ALMONDZ,7.32,7.32
ARCHIDPLY,14.53,13.72
LOTUSEYE,1610.36,1519.38
VINYLINDIA,24.02,24.02
UBL,92.41,105.79
LPDC,56.56,56.56
ZFCVINDIA,59.49,58.80
20MICRONS,9.85,9.81
JOCIL,15.94,15.94
ALKALI,63.36,63.36
COUNCODOS,79.28,79.28
TPHQ,455.37,455.37
TATACAP,28.50,28.34
MAWANASUG,16.24,13.18
AJMERA,15.17,15.17
MHRIL,90.76,104.34
VINATIORGA,30.55,30.55
LANDSMILL,97.49,97.49
ADANIPOWER,27.95,27.95
NHPC,18.17,18.17
GLOBUSSPR,28.03,28.03
OIL,7.73,7.73
EXPLEOSOL,10.46,9.76
RTNPOWER,41.75,41.75
AMRUTANJAN,26.32,23.56
SUNTECK,20.82,20.82
ZYDUSWELL,87.25,69.44
DEN,8.88,8.88
SHILPAMED,53.12,58.76
SARDAEN,15.32,15.46
REFEX,16.42,16.42
GILLANDERS,11.27,11.27
AHLUCONT,20.91,21.02
DLINKINDIA,14.47,14.47
JSWENERGY,43.09,41.72
GODREJPROP,39.90,40.89
DBCORP,10.70,10.70
HINDCOPPER,44.77,44.77
BEARDSELL,9.78,9.78
MMTC,24.76,
NESTLEIND,77.34,79.57
TRF,,48.04
WHIRLPOOL,40.40,37.40
UNITEDTEA,11.56,11.56
JUBLFOOD,73.52,71.60
VASCONEQ,16.34,16.34
THANGAMAYL,42.52,42.33
EMMBI,20.79,18.79
DBREALTY,234.33,
HATHWAY,25.25,25.25
TEXMOPIPES,9.04,9.04
MANINFRA,21.74,21.74
LGBBROSLTD,15.52,15.47
PERSISTENT,44.90,43.39
ASIANHOTNR,,105.99
ISFT,9.66,9.66
KIRLOSBROS,40.86,37.55
KSL,13.78,13.48
SJVN,41.76,41.76
SUNDARAM,18.63,21.43
KIRLOSIND,11.12,10.88
MANAPPURAM,34.93,34.93
UMESLTD,33.14,31.75
TI,,55.09
HMVL,7.72,6.49
IMFA,15.00,15.00
BLISSGVS,37.84,37.39
AHLWEST,9.77,7.41
AHLEAST,,30.65
BAJAJCON,32.04,32.04
UGARSUGAR,18.14,18.14
PRAKASHSTL,82.62,82.62
GPPL,14.11,14.52
ADFFOODS,31.41,29.86
WELINV,214.11,214.11
WAAREEINDO,7.78,7.78
KILITCH,22.78,22.78
DEEPAKNTR,30.98,30.63
CPCAP,5.02,5.02
GREENPOWER,17.17,20.38
RAMKY,11.36,15.73
CANTABIL,20.02,20.02
WABAG,33.30,33.07
ASHOKA,1.29,13.83
BEDMUTHA,55.61,55.61
JWL,66.28,61.59
OBEROIRLTY,24.79,24.63
PRESTIGE,54.09,54.09
SHAH,25.34,25.34
CGCL,19.83,19.83
RESPONIND,30.42,30.32
COALINDIA,8.12,8.12
IOLCP,28.75,27.32
GRAVITA,33.61,33.61
JINDWORLD,44.07,44.58
PENIND,15.70,15.70
RPPINFRA,72.86,107.15
JAMNAAUTO,21.98,21.25
SUMEETINDS,41.42,40.28
MOIL,19.03,19.03
ZEELEARN,5.66,10.65
A2ZINFRA,56.28,49.20
KIRLOSENG,58.01,55.43
RKDL,334.39,37.08
PSB,12.13,12.13
FMNL,7.75,7.75
SURANASOL,20.38,20.38
SHEKHAWATI,5.39,5.39
BFINVEST,6.39,6.39
KICL,64.40,48.32
SUMMITSEC,13.36,13.36
STEL,50.40,50.40
TEXRAIL,20.38,20.14
HFCL,53.94,53.94
INDTERRAIN,359.29,156.97
DHUNINV,12.65,12.72
LOVABLE,33.39,33.39
PFS,8.29,8.22
MUTHOOTFIN,10.18,10.18
VADILALIND,34.20,34.20
SYMPHONY,,43.57
PIIND,31.61,33.77
RELAXO,58.94,58.94
OMINFRAL,41.00,41.00
VSTTILLERS,37.09,37.10
DELPHIFX,57.32,40.51
KARMAENG,45.99,113.57
ASHIANA,32.65,32.65
DHANUKA,16.89,16.89
MAITHANALL,6.45,6.45
RUSHIL,22.21,22.21
BGLOBAL,1.61,1.61
INVENTURE,30.00,34.96
LTF,24.52,24.36
WINDMACHIN,459.51,6989.02
IBULLSLTD,13.72,12.10
BODALCHEM,12.63,12.62
GAYAPROJ,0.45,10.19
ASAHISONG,12.26,12.26
FILATEX,19.70,19.70
BROOKS,7.18,7.18
TDPOWERSYS,80.90,80.90
APLLTD,23.70,22.00
VASWANI,40.82,40.82
PGEL,86.54,86.54
PANAMAPET,15.06,15.06
PAISALO,25.31,25.25
ONELIFECAP,22.66,22.66
SHAKTIPUMP,29.66,29.66
TRITURBINE,60.23,58.33
INDOTHAI,17.87,17.87
ESSARSHPNG,,65.48
DSSL,18.92,18.92
JISLDVREQS,,58.21
POLYMED,57.41,56.52
RUPA,17.47,16.79
VIKASECO,39.07,39.07
APLAPOLLO,45.63,45.63
KANANIIND,11.52,11.52
MINDACORP,49.13,49.08
THOMASCOTT,27.51,26.11
DBSTOCKBRO,38.68,38.68
IRFC,16.08,16.08
COMPUSOFT,35.98,
RHIM,,45.93
SCHNEIDER,160.28,155.22
NDL,10.09,10.09
NBCC,34.49,37.47
TBZ,9.11,9.11
VSSL,22.78,22.78
SWANCORP,35.53,35.53
SPECIALITY,31.89,28.37
CINELINE,24.84,20.12
SAMPANN,18.83,18.83
PROZONER,36.62,36.62
THEJO,44.24,42.78
MAYURUNIQ,16.27,16.27
ROSSELLIND,18.28,17.95
DUCON,10.05,10.05
