SYMBOL,SYMBOL P/E,ADJUSTED P/E
MOTOGENFIN,0.76,
MARALOVER,67.94,57.41
ASIANPAINT,61.61,60.01
RAMCOCEM,31.82,124.04
INDIACEM,,135.89
PGHL,32.22,32.22
BEML,107.57,107.57
ADOR,26.49,25.90
CENTENKA,11.40,11.23
TATACHEM,,214.90
TORNTPHARM,73.46,71.41
VTL,26.60,26.60
SUNDROP,121.26,121.26
FEDERALBNK,18.25,18.25
EPL,18.46,17.41
VLSFINANCE,36.92,36.92
SUPREMEIND,47.98,47.98
SRF,44.26,42.79
BIRLACABLE,35.41,35.41
BALRAMCHIN,33.71,33.71
AEGISLOG,39.80,39.80
WEIZMANIND,18.21,18.21
UNICHEMLAB,13.21,66.79
BBOX,78.57,62.01
HONAUT,66.78,65.75
JTEKTINDIA,54.83,51.75
SAURASHCEM,43.53,27.62
RANEHOLDIN,15.80,17.98
PRECOT,24.59,24.59
TATAELXSI,35.57,32.93
SUNPHARMA,38.72,35.67
KOHINOOR,1.16,
SHREYANIND,28.86,28.86
SANDESH,11.32,11.03
HCC,42.08,48.84
BAJAJHIND,33.56,30.24
APOLLOHOSP,63.30,62.82
ARE&M,17.17,21.84
ADANIENT,42.19,161.68
IVP,8.79,8.65
BALKRISIND,33.74,33.74
INDBANK,21.12,21.12
GINNIFILA,10.35,9.36
EICHERMOT,41.54,41.17
RAJSREESUG,90.58,32.72
GVT&D,101.64,98.05
NEULANDLAB,66.22,66.22
ONGC,6.32,6.28
ITI,99.25,
ZENSARTECH,12.51,12.21
TAINWALCHM,17.57,17.57
BERGEPAINT,55.80,53.85
BANARISUG,29.40,29.40
KPIL,22.46,22.92
JYOTISTRUC,24.46,24.46
IGARASHI,124.15,124.15
BSL,57.42,57.42
BLUEDART,46.94,40.81
JAYNECOIND,17.96,17.58
MUNJALSHOW,23.79,22.12
APCOTEXIND,25.93,26.05
SOTL,19.33,19.33
HSCL,43.14,43.14
RCF,16.91,18.38
RANASUG,0.69,
KARURVYSYA,11.55,11.55
DECCANCE,28.32,52.65
WSI,229.36,266.48
UFLEX,9.30,9.05
TATAPOWER,27.21,26.94
ADVANIHOTR,20.74,20.16
THOMASCOOK,23.03,22.51
SUNFLAG,30.47,29.47
SUBROS,32.99,31.92
SPMLINFRA,21.78,21.78
SIMPLEXINF,55.92,56.97
SIEMENS,100.32,100.32
BHARATRAS,15.65,14.25
WIPRO,13.50,13.50
VSTIND,15.13,15.13
JUBLPHARMA,39.08,35.20
UNIVCABLES,48.98,48.98
TATACOMM,54.14,51.16
TOKYOPLAST,131.10,131.10
SOMANYCERA,29.86,28.84
MURUDCERA,17.28,17.28
IFCI,47.47,45.88
HLVLTD,243.74,99.21
SANOFI,25.72,24.24
M&M,23.37,23.07
LIBERTSHOE,40.49,40.98
KAJARIACER,39.20,36.93
HEIDELBERG,25.81,24.84
MODTHREAD,13.38,13.38
MANGLMCEM,19.46,17.84
PRSMJOHNSN,97.22,
POLYPLEX,73.60,73.60
PIDILITIND,65.10,64.83
PCBL,63.38,68.23
3PLAND,26.40,26.40
OSWALAGRO,64.19,38.59
EIHAHOTELS,22.71,22.00
HONDAPOWER,34.21,30.74
JINDALSAW,18.37,18.37
SAIL,23.58,20.61
RUBYMILLS,24.57,24.57
STYRENIX,21.65,21.49
ABB,95.63,95.63
IDBI,9.60,9.60
GRAPHITE,69.88,69.14
CANFINHOME,10.82,10.82
BRITANNIA,49.37,49.37
BBL,26.59,26.59
ELECTCAST,30.69,26.33
DHAMPURSUG,13.82,13.82
DCMSHRIRAM,18.47,18.04
DABUR,42.18,41.92
COSMOFIRST,13.36,12.90
CIPLA,30.41,28.73
HEROMOTOCO,17.94,17.64
HDFCBANK,15.77,15.55
HARRMALAYA,13.11,13.11
GMBREW,14.06,14.06
GIPCL,6.13,6.13
ITC,17.62,17.41
INDIANHUME,12.22,18.76
HINDCOMPOS,22.09,21.08
IOC,4.85,4.85
OSWALGREEN,,16.33
HUHTAMAKI,13.45,13.47
RICOAUTO,35.09,31.12
KAMATHOTEL,13.87,18.97
IFBAGRO,15.33,15.33
BANCOINDIA,19.99,20.53
MANINDS,25.66,25.66
APOLLOTYRE,19.98,19.13
SIYSIL,12.51,12.51
SHANTIGEAR,45.11,43.14
PRECWIRE,47.31,47.31
ONWARDTEC,14.49,13.79
NILKAMAL,17.75,16.31
NCC,13.13,12.66
ICIL,68.97,68.97
SEAMECLTD,14.24,14.24
ELGIEQUIP,45.34,44.23
AUROPHARMA,25.51,25.18
BBTC,4.27,4.42
EIHOTEL,33.85,29.23
KANORICHEM,29.86,29.86
LICHSGFIN,5.45,5.45
GICHSGFIN,5.29,5.29
BEPL,13.62,13.62
RAIN,15.13,15.13
BANARBEADS,37.79,37.79
MOREPENLAB,35.91,47.41
WSTCSTPAPR,22.28,22.28
VENKEYS,14.33,14.33
GHCL,8.53,8.53
S&SPOWER,44.85,44.85
PRUDMOULI,6.54,6.54
PRAJIND,278.95,73.30
BPL,,289.96
PGHH,33.95,33.95
VESUVIUS,36.39,36.39
TFCILTD,28.70,28.70
BOMDYEING,101.17,98.26
GTL,0.21,
NAVNETEDUL,9.94,40.33
GUJALKALI,214.84,214.84
AGI,12.89,12.76
GLAXO,40.30,40.91
TATACONSUM,65.93,65.36
ZEEL,38.37,37.41
CHOLAFIN,29.40,29.40
INDHOTEL,46.61,51.51
FMGOETZE,14.14,13.30
KOTAKBANK,20.77,21.06
ORIENTHOT,34.08,33.77
GILLETTE,38.10,38.10
GOLDENTOBC,6.37,7.22
KANSAINER,29.50,27.37
FOSECOIND,46.24,40.72
ESABINDIA,42.57,46.20
3MINDIA,72.11,85.69
ANDHRAPAP,67.35,67.35
GABRIEL,70.97,68.14
SCHAEFFLER,52.96,52.96
AARTIIND,40.48,41.18
RALLIS,23.49,
AMJLAND,10.49,10.49
PRAKASH,7.50,7.50
MFSL,531.65,531.65
KSB,68.54,64.29
KOPRAN,35.41,35.41
HEG,45.66,45.66
GREAVESCOT,145.88,155.73
GODFRYPHLP,27.12,27.12
VARDMNPOLY,42.51,42.51
SURYAROSNI,19.49,19.49
TATAINVEST,106.23,106.23
TIMKEN,64.46,64.46
SUDARSCHEM,599.48,122.35
SHREECEM,53.48,53.48
SAKHTISUG,7.17,7.17
IPCALAB,36.13,34.31
INGERRAND,55.43,53.94
JSWDULUX,7.44,39.95
HINDALCO,15.76,13.53
HINDZINC,16.02,16.04
HINDUNILVR,48.38,47.56
GSFC,9.49,9.49
GRASIM,21.14,20.64
AMBUJACEM,19.00,16.64
FINPIPE,19.59,19.59
FINCABLES,26.74,32.66
EIDPARRY,9.29,5.71
DCW,29.01,29.01
CGPOWER,128.51,125.93
SUDARCOLOR,18.14,12.81
CESC,13.96,13.96
BIRLACORPN,13.64,13.50
BHEL,93.65,93.65
BHARATGEAR,12.52,12.52
BEL,50.51,50.51
BAJFINANCE,32.71,32.41
ASHAPURMIN,15.66,15.49
NAVA,16.68,16.68
CORALFINAC,8.91,8.91
GREENPLY,32.25,29.60
TNPL,4.08,4.08
AUTOAXLES,16.34,15.53
REMSONSIND,13.54,13.14
DALMIASUG,11.57,11.57
NATCOPHARM,12.09,12.09
KHAITANLTD,10.45,10.45
SWARAJENG,25.00,24.69
MRF,22.68,22.26
GARFIBRES,36.42,34.62
ANDHRSUGAR,11.77,10.53
TNPETRO,8.94,9.54
TTKPRESTIG,55.11,49.23
STARPAPER,6.65,6.65
SKFINDIA,30.99,28.52
AUSOMENT,10.39,10.39
EIMCOELECO,27.60,27.60
JAYAGROGN,12.19,12.19
CUBEXTUB,15.75,15.75
MARICO,60.94,60.94
SILINV,11.79,11.79
SAMBHAAV,2130.09,2130.09
BIOFILCHEM,20.26,20.26
KEYFINSERV,21.84,21.28
ZENITHEXPO,46.09,46.09
SUNDRMBRAK,124.67,110.46
SANGAMIND,32.97,30.67
MOTHERSON,44.45,41.49
SOMATEX,30.07,79.58
VISAKAIND,7.91,17.81
AARTIDRUGS,17.58,17.58
STERTOOLS,31.00,52.49
CREST,22.23,22.23
INDIANCARD,36.23,28.97
HITECHGEAR,60.81,60.81
WENDT,111.39,111.39
DENORA,50.33,50.33
TVSSRICHAK,45.12,49.47
SHRIRAMFIN,24.65,24.65
PUNJABCHEM,20.68,20.17
DYNAMATECH,217.87,152.87
GUJAPOLLO,91.07,91.07
GANESHHOU,20.43,20.43
MMFL,22.75,22.74
JAGSNPHARM,36.35,35.10
ALKYLAMINE,50.17,50.17
BOSCH-HCIL,,235.27
MPHASIS,21.79,21.50
GUJRAFFIA,20.89,20.89
RUCHINFRA,14.38,14.38
RAMCOIND,21.39,22.39
KOTHARIPET,9.89,9.87
HERITGFOOD,20.42,21.56
INDRAMEDCO,19.30,19.30
BANKBARODA,7.21,7.21
MADRASFERT,13.79,12.68
GAIL,18.88,18.88
INDNIPPON,19.84,22.18
SKMEGGPROD,16.21,16.21
BANKINDIA,6.39,6.16
CONCOR,30.08,30.08
ICICIBANK,17.16,17.16
KCPSUGIND,22.36,22.36
HUDCO,10.36,10.36
INDSWFTLAB,42.25,35.86
SAREGAMA,46.15,44.82
FDC,24.91,23.62
ENGINERSIN,20.73,20.73
ADROITINFO,14.77,14.77
JAICORPLTD,11.86,11.79
ANTGRAPHIC,10.11,10.11
GMDCLTD,20.28,33.66
MAHAPEXLTD,51.59,95.11
INDUSINDBK,82.51,82.51
ASAHIINDIA,63.17,61.26
TRIGYN,70.44,46.12
J&KBANK,7.27,7.27
KOTHARIPRO,125.49,
CUB,16.14,16.14
SOUTHBANK,8.17,8.17
ASTRAZEN,109.01,106.94
CEMPRO,39.66,39.66
AXISBANK,16.07,16.07
CYIENT,20.17,18.85
SONATSOFTW,15.95,14.60
NOIDATOLL,3.17,3.17
CYBERTECH,15.03,15.03
KOKUYOCMLN,35.62,35.62
DHANBANK,12.27,12.27
SANGHVIMOV,20.77,20.04
STCINDIA,1.17,14.08
MANUGRAPH,9.56,12.35
VIPCLOTHNG,22.84,22.84
NATIONALUM,10.57,10.57
IVC,54.58,54.58
JINDALSTEL,31.09,22.65
ALEMBICLTD,18.66,18.66
ICDSLTD,48.15,48.15
BSOFT,14.87,14.22
HCLTECH,16.85,16.16
ACCELYA,16.62,15.74
STAR,17.57,16.87
ZYDUSLIFE,22.21,20.69
GLENMARK,44.80,23.63
RAJESHEXPO,22.92,22.92
CINEVISTA,16.36,16.36
SHREERAMA,23.71,23.71
WOCKPHARMA,160.26,111.03
NRBBEARING,28.20,27.47
IOB,12.63,12.63
RAMCOSYS,71.22,25.67
GVPIL,20.95,19.22
BIL,33.08,33.08
KTKBANK,7.90,7.90
MUKTAARTS,,42.73
BLBLIMITED,2.70,2.70
AJANTPHARM,39.60,39.60
BLUESTARCO,62.70,59.79
CALSOFT,7.65,7.65
TVSMOTOR,51.43,50.90
PNBGILTS,8.96,9.07
PNC,,6.28
TAJGVK,5.33,16.37
NLCINDIA,11.67,11.67
CHENNPETRO,5.57,5.57
KRBL,13.37,13.37
HAVELLS,44.96,44.07
GAEL,24.50,24.25
USHAMART,31.77,30.89
AXISCADES,98.20,90.56
UMIYA-MRO,4.25,4.25
TIPSMUSIC,38.80,38.80
STLTECH,542.11,653.97
HIKAL,,56.66
TRIDENT,36.31,36.31
MARKSANS,29.00,29.00
GOLDTECH,337.05,
SMARTLINK,13.59,13.59
GODREJCP,57.37,52.41
JISLJALEQS,,173.17
LUPIN,20.47,18.83
UNITDSPR,52.49,50.68
TCI,18.85,18.85
MPSLTD,18.73,19.23
BHARTIARTL,34.07,31.54
ASAL,29.68,28.57
OLECTRA,70.40,71.87
PONNIERODE,5.67,11.85
PNB,7.23,7.23
APTECHT,25.56,23.88
SURANAT&P,12.46,12.51
TEAMGTY,294.87,294.87
OFSS,35.84,35.84
UNIONBANK,7.11,7.11
NUCLEUS,16.97,14.86
CANBK,6.69,6.69
GENESYS,41.06,38.11
OMAXAUTO,13.50,12.96
GODREJIND,20.51,20.02
DIVISLAB,67.66,66.26
RADICO,88.38,86.58
INDORAMA,7.87,7.74
MARUTI,31.44,31.44
VARDHACRLC,13.33,13.33
UCOBANK,12.18,12.18
BAGFILMS,19.23,19.23
JSL,17.65,17.40
NSIL,50.42,50.41
WELSPUNLIV,74.46,72.18
JAIBALAJI,48.10,46.91
TVSELECT,762.22,480.20
IGL,17.67,17.67
DREDGECORP,639.68,639.68
TVTODAY,59.80,1.05
UNIENTER,35.69,35.69
UPL,19.76,19.83
MUKANDLTD,3.17,3.17
PETRONET,10.99,10.99
PTC,7.38,7.35
VAIBHAVGBL,14.66,14.67
BIOCON,183.80,70.69
MAHABANK,9.99,9.99
POONAWALLA,71.85,71.85
XPROINDIA,171.29,171.29
RKFORGE,130.99,102.84
DATAMATICS,24.44,20.41
CCL,40.70,40.70
EXCELINDUS,15.17,15.17
LT,29.39,27.57
APARINDS,60.03,58.59
AMBICAAGAR,12.45,12.45
CENTEXT,13.99,13.44
NIITLTD,223.41,93.18
ULTRACEMCO,41.15,40.60
TCS,14.50,13.57
COFORGE,35.20,32.17
TEXINFRA,141.91,141.91
GULFPETRO,7.39,6.80
GUFICBIO,61.59,61.59
ASTRAMICRO,89.86,89.86
WELENT,20.72,19.48
NTPC,14.06,14.06
KOTARISUG,31.11,
JBMA,61.59,60.19
DWARKESH,26.20,26.20
SUPRAJIT,35.01,34.81
PATELENG,12.66,7.92
XCHANGING,11.38,11.38
JSWSTEEL,11.45,29.49
CONSOFINVT,13.45,13.45
JINDALPHOT,319.96,319.96
JPPOWER,27.30,27.30
EVEREADY,15.44,
GOKEX,65.03,65.03
SAKSOFT,19.39,18.89
ALLDIGI,14.89,13.70
IIFL,11.60,11.60
WELCORP,30.50,30.50
SSWL,20.41,20.41
CYBERMEDIA,8.47,8.84
SHAHALLOYS,3.65,
SURYALAXMI,37.03,39.60
JKPAPER,22.04,21.25
PRIMESECU,69.34,38.37
GRANULES,33.79,33.50
JSWHL,110.16,108.59
GEOJITFSL,27.53,25.66
GENUSPOWER,16.58,16.58
YESBANK,21.97,21.97
MSPL,71.59,17.84
SPLIL,12.55,12.55
MCLEODRUSS,,25.84
SEMAC,14.59,14.59
GOLDIAM,29.56,29.56
RML,30.83,29.87
HTMEDIA,,10.48
SASKEN,58.77,53.97
IMPAL,14.28,14.28
SUZLON,25.35,25.92
AURIONPRO,22.25,21.83
BASML,14.54,14.54
TRIVENI,36.33,35.29
AIAENG,37.15,37.07
NAHARINDUS,10.04,9.91
ORIENTCER,21.66,20.37
EKC,8.94,9.10
VIMTALABS,33.61,33.12
KERNEX,43.67,43.67
PVRINOX,59.51,45.28
NITINSPIN,17.61,17.61
ROHLTD,31.27,32.43
ENIL,,210.07
JAGRAN,7.58,7.58
SADBHAV,1.63,11.15
SAKUMA,30.16,30.16
KEC,22.92,21.22
JKCEMENT,42.33,40.94
INDOTECH,37.09,37.09
M&MFIN,15.69,15.12
BLKASHYAP,790.80,29.41
VISACHROME,0.57,
NITCO,93.66,82.18
CENTURYPLY,61.56,60.31
KEI,54.62,54.62
VAKRANGEE,60.30,60.47
SOLARINDS,97.02,96.98
GALLANTT,33.87,33.87
UTTAMSUGAR,8.83,8.73
KKCL,20.44,20.44
SUNTV,13.68,13.23
GPIL,21.54,21.17
RSYSTEMS,12.45,11.49
EMKAY,49.17,49.17
LOKESHMACH,157.57,157.57
BALPHARMA,20.26,20.26
SWELECTES,16.62,16.12
KAMDHENU,11.19,11.19
RATNAMANI,32.52,32.06
PIONEEREMB,111.55,
JKLAKSHMI,17.09,16.43
PFOCUS,59.74,56.04
MUNJALAU,22.11,25.45
EMAMILTD,23.23,22.96
GMRAIRPORT,514.78,391.13
TECHM,27.79,26.75
GRINDWELL,57.23,57.23
VOLTAMP,47.04,47.04
ANTELOPUS,31.24,31.24
ACE,28.66,28.66
ANANTRAJ,33.60,33.60
TALBROAUTO,31.90,31.90
ALICON,31.48,29.61
GEECEE,17.21,17.21
JMFINANCIL,10.49,10.34
FIEMIND,23.23,23.23
DCBBANK,8.15,8.15
INSPIRISYS,10.51,9.98
GTLINFRA,2.27,
NAUKRI,36.58,37.38
VGL,26.33,26.33
GESHIP,6.89,6.89
TORNTPOWER,28.66,28.66
MANALIPETC,8.65,16.63
LTFOODS,21.03,21.03
DONEAR,10.43,10.43
RUCHIRA,12.24,12.24
SOBHA,77.84,77.84
VENUSREM,22.78,22.78
JINDRILL,9.24,9.05
HIRECT,102.70,100.22
NFL,21.62,21.62
PLASTIBLEN,12.68,12.68
PARACABLES,37.87,37.88
HBLENGINE,23.97,23.34
TANLA,13.66,13.66
AVTNPL,16.65,16.65
ZEEMEDIA,287.63,81.48
VEEDOL,15.50,15.50
LUMAXTECH,30.85,29.98
SARLAPOLY,,15.49
PTL,12.14,12.14
WANBURY,15.19,14.44
AUTOIND,9.77,22.47
GANDHITUBE,15.25,15.09
PITTIENG,30.47,30.47
UNOMINDA,60.71,59.54
IZMO,32.17,32.17
HUBTOWN,18.06,18.06
CTE,128.76,128.76
TIIL,19.75,19.75
ORIENTBELL,41.52,38.28
PGIL,35.71,35.57
REDINGTON,16.66,15.48
TTL,681.73,681.73
FSL,23.74,21.42
PFC,4.23,4.23
SMSPHARMA,43.52,43.52
INDIANB,9.65,9.24
ORIENTALTL,23.07,17.29
IDEA,4.59,
PAGEIND,63.68,61.60
LAOPALA,21.65,21.32
RAJTV,82.67,82.67
JKTYRE,14.76,11.94
ASTRAL,68.44,66.43
NAHARSPING,42.98,42.98
NAHARPOLY,9.25,9.25
NCLIND,7.24,6.85
BALAMINES,40.04,40.04
BANSWRAS,16.56,14.23
ICRA,27.88,27.22
PHOENIXLTD,46.38,45.69
NDLVENTURE,492.24,492.24
ZENITHSTL,17.31,24.20
BFUTILITIE,7.45,7.44
FORTIS,68.38,67.46
SRHHYPOLTD,9.31,8.34
WEBELSOLAR,14.46,14.43
TGBHOTELS,18.35,18.35
HILTON,33.67,33.67
INSECTICID,13.73,13.73
KMSUGAR,4.50,4.50
NAVINFLUOR,58.61,58.12
TIMETECHNO,18.38,18.38
NAGREEKEXP,26.03,26.03
NELCAST,24.28,24.28
V2RETAIL,53.85,62.29
DLF,61.24,66.20
TARMAT,19.95,19.95
SPARC,4.96,4.92
SIGMAADV,39.12,38.08
ADSL,17.60,17.35
ALPA,10.15,10.39
CENTRALBK,6.60,6.68
ASIANTILES,159.90,159.90
TAKE,90.43,90.43
KPRMILL,47.01,47.01
CIEINDIA,20.19,20.19
PURVA,89.41,89.41
MOTILALOFS,30.86,30.86
INDOWIND,,220.81
NAGREEKCAP,4.18,4.18
KSCL,15.45,15.45
CENTUM,465.87,98.75
POWERGRID,16.65,16.65
CCCL,11.78,
SUPREMEINF,0.15,
MAANALU,56.35,56.35
IL&FSENGG,700.66,121.21
DELTACORP,20.28,19.68
BAJAJELEC,,86.93
ENERGYDEV,,15.81
CERA,40.58,40.05
RELIGARE,120.22,120.22
BVCL,311.75,311.75
ADANIPORTS,34.00,33.53
EDELWEISS,17.92,15.49
RGL,13.95,12.67
KAUSHALYA,87.12,87.12
COLPAL,42.52,41.93
JYOTHYLAB,20.90,20.90
MADHAV,342.01,342.01
KALYANIFRG,24.19,24.19
HITECHCORP,35.73,33.04
ECLERX,17.74,17.74
TARIL,39.59,39.59
BRIGADE,22.63,22.28
MANAKSIA,7.17,7.17
PATINTLOG,10.72,10.72
PPAP,8.23,595.09
ARIES,10.43,10.43
AMBIKCO,13.91,13.91
KAVDEFENCE,310.66,310.66
CEATLTD,21.58,19.88
BIRLAMONEY,13.84,13.29
RPOWER,,182.38
JKIL,9.62,9.41
CORDSCABLE,13.23,13.23
KNRCON,8.89,8.89
SEPC,23.46,22.99
BANG,7.02,5.41
IRB,30.25,28.78
NMDC,9.99,9.99
GSS,,15.53
NAHARCAP,23.36,23.36
RECLTD,5.98,5.97
VGUARD,43.29,41.25
NESCO,18.38,18.38
DPSCLTD,54.41,54.41
TITAGARH,59.44,59.45
KIRIINDUS,0.46,4.93
BAJAJFINSV,14.64,14.45
BAJAJ-AUTO,27.47,27.38
DIGISPICE,21.25,19.84
GOKUL,22.29,22.29
RPGLIFE,33.78,34.71
ALMONDZ,18.83,18.83
ARCHIDPLY,20.14,18.36
LOTUSEYE,3063.84,2937.09
VINYLINDIA,28.26,28.26
UBL,86.94,98.91
LPDC,59.97,59.97
ZFCVINDIA,54.70,54.09
20MICRONS,10.46,10.41
JOCIL,15.75,15.75
ALKALI,150.09,150.09
COUNCODOS,63.09,63.09
TPHQ,544.22,544.22
TATACAP,39.92,39.59
MAWANASUG,10.76,9.18
AJMERA,16.70,16.70
MHRIL,70.52,78.21
VINATIORGA,30.93,30.93
LANDSMILL,102.42,102.42
ADANIPOWER,33.73,33.73
NHPC,18.95,18.95
GLOBUSSPR,28.65,28.65
OIL,10.62,10.62
EXPLEOSOL,9.93,9.27
RTNPOWER,93.91,93.91
AMRUTANJAN,27.49,24.61
SUNTECK,23.76,23.76
ZYDUSWELL,91.72,73.68
DEN,8.51,8.51
SHILPAMED,45.65,51.68
SARDAEN,16.32,16.47
REFEX,21.03,21.03
GILLANDERS,20.73,20.73
AHLUCONT,21.22,21.33
DLINKINDIA,17.66,17.66
JSWENERGY,37.96,36.87
GODREJPROP,30.46,30.79
DBCORP,10.49,10.49
HINDCOPPER,51.53,51.53
BEARDSELL,10.02,10.02
MMTC,47.91,
NESTLEIND,79.09,81.65
TRF,,37.72
WHIRLPOOL,34.68,32.46
UNITEDTEA,10.85,10.85
JUBLFOOD,75.86,73.47
VASCONEQ,15.76,15.76
THANGAMAYL,52.55,52.30
EMMBI,23.49,21.24
DBREALTY,87.47,647.91
HATHWAY,26.28,26.28
TEXMOPIPES,9.68,9.68
MANINFRA,21.66,21.66
LGBBROSLTD,15.99,16.08
PERSISTENT,36.62,35.36
ASIANHOTNR,,457.09
ISFT,9.63,9.63
KIRLOSBROS,43.63,39.93
KSL,14.69,14.36
SJVN,44.22,44.22
SUNDARAM,19.67,22.63
KIRLOSIND,11.63,11.38
MANAPPURAM,29.95,29.95
UMESLTD,53.69,50.52
TI,545.04,44.41
HMVL,7.73,6.42
IMFA,16.80,16.80
BLISSGVS,41.11,40.63
AHLWEST,10.55,7.99
AHLEAST,,23.55
BAJAJCON,42.21,42.26
UGARSUGAR,33.75,33.75
PRAKASHSTL,86.79,86.79
GPPL,14.87,15.32
ADFFOODS,37.61,35.71
WELINV,216.33,216.33
WAAREEINDO,6.60,6.60
KILITCH,24.36,24.36
DEEPAKNTR,38.36,37.75
CPCAP,4.57,4.57
GREENPOWER,17.00,19.88
RAMKY,9.82,12.93
CANTABIL,21.13,21.13
WABAG,35.06,34.81
ASHOKA,1.44,15.18
BEDMUTHA,49.63,49.63
JWL,65.23,60.84
OBEROIRLTY,26.34,26.16
PRESTIGE,52.94,52.94
SHAH,28.22,28.22
CGCL,22.99,22.99
RESPONIND,36.08,35.96
COALINDIA,8.84,8.84
IOLCP,31.39,29.51
GRAVITA,31.75,31.75
JINDWORLD,47.73,48.47
PENIND,16.25,16.25
RPPINFRA,26.02,29.19
JAMNAAUTO,23.31,22.52
SUMEETINDS,66.80,65.15
MOIL,21.21,21.21
ZEELEARN,7.95,16.52
A2ZINFRA,,27.19
KIRLOSENG,61.03,58.43
RKDL,330.00,36.60
PSB,13.19,13.19
FMNL,10.00,10.00
SURANASOL,121.79,121.79
SHEKHAWATI,5.43,5.43
KICL,62.59,46.96
SUMMITSEC,15.88,15.88
STEL,53.97,53.97
TEXRAIL,26.65,26.25
HFCL,98.81,98.87
LOVABLE,14.72,14.72
PFS,6.30,6.27
MUTHOOTFIN,11.03,11.03
VADILALIND,28.20,28.20
SYMPHONY,,43.26
PIIND,29.71,31.75
RELAXO,56.93,56.93
OMINFRAL,41.02,41.02
VSTTILLERS,37.92,37.93
DELPHIFX,69.82,49.34
KARMAENG,45.83,113.16
ASHIANA,33.77,33.77
DHANUKA,16.69,16.69
MAITHANALL,6.69,6.69
RUSHIL,74.42,74.42
INVENTURE,25.93,28.31
LTF,26.27,26.09
WINDMACHIN,,723.85
IBULLSLTD,18.71,15.72
BODALCHEM,16.61,16.60
GAYAPROJ,0.51,11.50
ASAHISONG,16.63,16.63
FILATEX,12.57,12.57
BROOKS,36.69,36.69
TDPOWERSYS,78.08,78.08
APLLTD,24.30,22.51
VASWANI,42.01,42.01
PGEL,81.25,81.25
PANAMAPET,11.87,11.87
PAISALO,27.16,27.09
ONELIFECAP,24.63,24.63
SHAKTIPUMP,27.29,27.29
TRITURBINE,61.40,59.55
INDOTHAI,45.55,45.55
ESSARSHPNG,,77.06
DSSL,19.57,19.57
JISLDVREQS,5.64,0.98
POLYMED,53.60,52.78
RUPA,18.56,17.52
VIKASECO,41.05,41.05
APLAPOLLO,41.20,41.20
KANANIIND,11.52,11.52
MINDACORP,61.21,61.12
THOMASCOTT,21.49,20.58
DBSTOCKBRO,38.80,38.80
IRFC,17.00,17.00
COMPUSOFT,36.64,357.95
RHIM,,42.06
SCHNEIDER,156.02,151.09
NDL,10.49,10.49
NBCC,37.99,41.27
TBZ,6.31,6.31
VSSL,21.58,21.58
SWANCORP,36.53,36.53
SPECIALITY,29.75,26.18
CINELINE,24.32,23.39
SAMPANN,20.39,20.39
PROZONER,41.96,41.96
THEJO,43.21,41.63
MAYURUNIQ,19.30,19.30
ROSSELLIND,13.64,13.46
DUCON,9.38,9.38
TVSHLTD,8.11,8.03
ZUARI,1.25,
VETO,9.94,9.94
CARERATING,28.70,28.70
PCJEWELLER,10.63,10.62
INDUSTOWER,14.36,14.36
VMART,51.10,50.89
REPCOHOME,5.92,5.92
JUSTDIAL,9.39,9.05
ATULAUTO,31.55,30.79
ORIENTCEM,8.15,8.07
