SYMBOL,SYMBOL P/E,ADJUSTED P/E
TAINWALCHM,17.62,17.62
BERGEPAINT,53.44,51.58
BANARISUG,29.60,29.60
KPIL,21.51,21.94
JYOTISTRUC,23.11,23.11
IGARASHI,114.87,114.87
BSL,53.91,53.91
BLUEDART,45.71,39.74
JAYNECOIND,14.51,14.25
MUNJALSHOW,24.88,23.14
APCOTEXIND,28.66,28.79
SOTL,24.32,24.32
HSCL,48.79,48.79
RCF,15.94,17.33
RANASUG,7.51,
KARURVYSYA,11.86,11.86
DECCANCE,27.44,51.02
WSI,209.91,243.88
UFLEX,10.68,10.39
TATAPOWER,27.26,26.99
ADVANIHOTR,19.88,19.32
THOMASCOOK,21.80,21.31
SUNFLAG,31.39,30.36
SUBROS,30.58,29.59
SPMLINFRA,22.22,22.22
SIMPLEXINF,49.66,50.60
SIEMENS,103.86,103.86
BHARATRAS,14.73,13.41
WIPRO,13.05,13.05
VSTIND,13.25,13.25
JUBLPHARMA,38.87,35.01
UNIVCABLES,47.65,47.65
TATACOMM,56.66,51.29
TOKYOPLAST,123.36,123.36
SOMANYCERA,27.14,26.21
MURUDCERA,16.62,16.62
IFCI,44.09,42.61
HLVLTD,226.62,92.24
SANOFI,25.23,23.78
M&M,24.11,23.80
LIBERTSHOE,39.20,39.68
KAJARIACER,39.40,37.12
HEIDELBERG,26.51,25.52
MODTHREAD,14.14,14.14
MANGLMCEM,20.95,19.21
PRSMJOHNSN,90.21,
POLYPLEX,87.60,87.60
PIDILITIND,64.37,64.11
PCBL,63.50,68.36
3PLAND,26.30,26.30
OSWALAGRO,57.56,34.60
EIHAHOTELS,21.58,20.90
HONDAPOWER,33.09,29.73
JINDALSAW,27.95,27.95
SAIL,22.55,19.71
RUBYMILLS,31.94,31.94
STYRENIX,22.94,22.78
ABB,103.78,103.78
IDBI,9.82,9.82
GRAPHITE,75.17,74.37
CANFINHOME,9.65,9.65
BRITANNIA,50.56,50.56
BBL,23.62,23.62
ELECTCAST,26.96,23.13
DHAMPURSUG,14.00,14.00
DCMSHRIRAM,18.38,17.95
DABUR,40.13,39.88
COSMOFIRST,14.77,14.26
CIPLA,33.44,31.34
HEROMOTOCO,19.20,18.88
HDFCBANK,14.21,14.01
HARRMALAYA,14.04,14.04
GMBREW,12.25,12.25
GIPCL,6.05,6.05
ITC,17.08,16.87
INDIANHUME,13.87,21.29
HINDCOMPOS,25.89,24.46
IOC,4.85,4.85
OSWALGREEN,,14.81
HUHTAMAKI,16.47,16.47
RICOAUTO,34.95,31.00
KAMATHOTEL,12.97,17.74
IFBAGRO,15.83,15.83
BANCOINDIA,18.06,18.55
MANINDS,23.46,23.46
APOLLOTYRE,19.65,18.81
SIYSIL,12.10,12.10
SHANTIGEAR,41.56,39.74
PRECWIRE,43.30,43.30
ONWARDTEC,15.16,14.40
NILKAMAL,23.16,21.28
NCC,11.95,11.53
ICIL,62.92,62.92
SEAMECLTD,14.06,14.06
ELGIEQUIP,43.85,42.78
AUROPHARMA,25.03,24.70
BBTC,4.08,4.22
EIHOTEL,33.45,28.88
KANORICHEM,36.53,36.53
LICHSGFIN,5.24,5.24
GICHSGFIN,5.12,5.12
BEPL,14.67,14.67
RAIN,18.49,18.49
BANARBEADS,39.95,39.95
MOREPENLAB,30.05,39.67
WSTCSTPAPR,23.78,23.78
VENKEYS,15.26,15.26
GHCL,8.38,8.38
S&SPOWER,42.06,42.06
PRUDMOULI,5.65,5.65
PRAJIND,248.58,65.32
BPL,,274.29
PGHH,34.05,34.05
VESUVIUS,34.76,34.76
TFCILTD,24.66,24.66
BOMDYEING,92.44,89.79
GTL,0.19,
NAVNETEDUL,9.42,38.21
GUJALKALI,71.18,71.18
AGI,12.32,12.19
GLAXO,40.80,41.41
TATACONSUM,66.95,66.37
ZEEL,36.64,35.72
CHOLAFIN,28.00,28.00
INDHOTEL,45.47,50.09
FMGOETZE,14.97,14.08
KOTAKBANK,18.84,19.09
ORIENTHOT,31.50,31.21
GILLETTE,38.78,38.78
GOLDENTOBC,6.36,7.22
KANSAINER,27.28,25.31
FOSECOIND,43.75,38.53
ESABINDIA,42.64,46.28
3MINDIA,76.02,90.33
ANDHRAPAP,66.31,66.31
GABRIEL,77.43,74.38
SCHAEFFLER,40.76,40.76
AARTIIND,41.40,42.12
RALLIS,20.17,
AMJLAND,10.37,10.37
PRAKASH,6.63,6.63
MFSL,496.95,496.95
KSB,61.97,58.12
KOPRAN,37.12,37.12
HEG,53.70,53.70
GREAVESCOT,156.56,167.13
GODFRYPHLP,25.70,25.70
VARDMNPOLY,38.42,38.42
SURYAROSNI,17.93,17.93
TATAINVEST,101.04,101.04
TIMKEN,57.04,57.04
SUDARSCHEM,702.55,143.39
SHREECEM,55.35,55.35
SAKHTISUG,7.21,7.21
IPCALAB,37.72,35.82
INGERRAND,53.99,52.54
JSWDULUX,6.73,36.16
HINDALCO,16.03,13.76
HINDZINC,16.23,16.25
HINDUNILVR,47.93,47.12
GSFC,9.31,9.31
GRASIM,20.95,20.46
AMBUJACEM,19.22,16.82
FINPIPE,17.82,17.82
FINCABLES,22.84,27.90
EIDPARRY,9.79,6.02
DCW,27.98,27.98
CGPOWER,116.31,113.97
SUDARCOLOR,18.57,13.11
CESC,13.38,13.38
BIRLACORPN,13.45,13.31
BHEL,60.09,60.09
BHARATGEAR,11.07,11.07
BEL,49.19,49.19
BAJFINANCE,33.52,33.20
ASHAPURMIN,16.81,16.62
NAVA,15.13,15.13
CORALFINAC,8.54,8.54
GREENPLY,33.66,30.89
TNPL,4.23,4.23
AUTOAXLES,16.68,15.85
REMSONSIND,13.33,12.93
DALMIASUG,12.52,12.52
NATCOPHARM,11.99,11.99
KHAITANLTD,10.24,10.24
SWARAJENG,21.53,21.27
MRF,23.14,22.70
GARFIBRES,36.73,34.91
ANDHRSUGAR,12.68,11.35
TNPETRO,8.78,9.36
TTKPRESTIG,56.44,50.42
STARPAPER,7.13,7.13
SKFINDIA,27.33,25.15
AUSOMENT,11.77,11.77
EIMCOELECO,26.10,26.10
JAYAGROGN,13.05,13.05
CUBEXTUB,14.91,14.91
MARICO,61.10,61.10
SILINV,11.63,11.63
SAMBHAAV,2037.19,2037.19
BIOFILCHEM,18.95,18.95
KEYFINSERV,21.43,20.88
ZENITHEXPO,46.87,46.87
SUNDRMBRAK,122.60,108.63
SANGAMIND,25.63,24.42
MOTHERSON,43.87,40.94
SOMATEX,34.00,89.98
VISAKAIND,8.12,18.30
AARTIDRUGS,19.20,19.20
STERTOOLS,30.19,51.12
CREST,21.67,21.67
INDIANCARD,35.29,28.23
HITECHGEAR,53.03,53.03
WENDT,102.08,102.08
DENORA,50.85,50.85
TVSSRICHAK,42.25,46.33
SHRIRAMFIN,24.13,24.13
PUNJABCHEM,21.78,21.24
DYNAMATECH,213.34,149.70
GUJAPOLLO,86.87,86.87
GANESHHOU,21.31,21.31
MMFL,26.98,26.96
JAGSNPHARM,33.29,32.14
ALKYLAMINE,51.49,51.49
BOSCH-HCIL,,226.62
MPHASIS,22.30,22.01
GUJRAFFIA,20.60,20.60
RUCHINFRA,14.03,14.03
RAMCOIND,21.39,22.38
KOTHARIPET,10.85,10.83
HERITGFOOD,22.77,24.21
INDRAMEDCO,18.32,18.32
BANKBARODA,6.46,6.46
MADRASFERT,13.35,12.27
GAIL,18.61,18.61
INDNIPPON,24.57,27.46
SKMEGGPROD,16.45,16.45
BANKINDIA,6.42,6.19
CONCOR,30.10,30.10
ICICIBANK,17.30,17.30
KCPSUGIND,24.64,24.64
HUDCO,9.77,9.77
INDSWFTLAB,47.56,40.37
SAREGAMA,45.81,44.49
FDC,23.21,22.01
ENGINERSIN,19.56,19.56
ADROITINFO,15.14,15.14
JAICORPLTD,10.51,10.45
ANTGRAPHIC,9.48,9.48
GMDCLTD,18.70,31.03
MAHAPEXLTD,49.06,90.44
INDUSINDBK,59.25,59.25
ASAHIINDIA,64.46,62.51
TRIGYN,73.95,48.41
J&KBANK,8.07,8.07
KOTHARIPRO,121.40,
CUB,16.43,16.43
SOUTHBANK,8.23,8.23
ASTRAZEN,104.95,102.96
CEMPRO,44.12,44.12
AXISBANK,13.64,13.64
CYIENT,21.76,20.17
SONATSOFTW,17.35,15.89
NOIDATOLL,2.99,2.99
CYBERTECH,13.65,13.65
KOKUYOCMLN,34.09,34.09
DHANBANK,13.20,13.20
SANGHVIMOV,20.00,19.30
STCINDIA,1.08,12.93
MANUGRAPH,8.51,10.99
VIPCLOTHNG,20.23,20.23
NATIONALUM,10.93,10.93
IVC,55.31,55.31
JINDALSTEL,31.48,22.94
ALEMBICLTD,18.00,18.00
ICDSLTD,48.62,48.62
BSOFT,15.05,14.39
HCLTECH,19.37,18.61
ACCELYA,17.30,16.38
STAR,16.56,15.91
ZYDUSLIFE,22.10,20.60
GLENMARK,45.69,24.11
RAJESHEXPO,24.27,24.27
CINEVISTA,14.29,14.29
SHREERAMA,21.89,21.89
WOCKPHARMA,151.04,104.64
NRBBEARING,26.16,25.48
IOB,11.31,11.31
RAMCOSYS,71.62,25.61
GVPIL,17.78,16.31
BIL,32.56,32.56
KTKBANK,8.13,8.13
MAHLIFE,110.29,164.59
MUKTAARTS,,44.05
BLBLIMITED,2.50,2.50
AJANTPHARM,40.70,40.70
BLUESTARCO,63.78,60.82
CALSOFT,5.10,5.10
TVSMOTOR,51.08,50.62
PNBGILTS,14.89,15.20
PNC,,5.61
TAJGVK,5.63,17.30
NLCINDIA,10.69,10.69
CHENNPETRO,4.60,4.60
TTML,205.23,
KRBL,12.14,12.14
HAVELLS,47.41,46.44
GAEL,20.97,20.76
USHAMART,32.00,31.12
AXISCADES,91.98,84.82
UMIYA-MRO,19.42,19.42
TIPSMUSIC,40.30,40.30
STLTECH,503.68,607.60
HIKAL,,54.85
TRIDENT,33.16,33.16
MARKSANS,26.55,26.55
GOLDTECH,309.47,
SMARTLINK,15.83,15.83
GODREJCP,58.19,53.17
JISLJALEQS,,144.98
LUPIN,20.46,18.82
UNITDSPR,61.10,57.15
TCI,18.99,18.99
MPSLTD,24.00,24.65
BHARTIARTL,36.01,33.33
ASAL,31.33,30.15
OLECTRA,61.36,62.64
PONNIERODE,5.75,12.02
PNB,6.14,6.14
APTECHT,22.41,20.94
SURANAT&P,11.62,11.66
TEAMGTY,283.43,283.43
OFSS,27.66,27.66
UNIONBANK,6.42,6.42
NUCLEUS,16.47,14.42
CANBK,6.64,6.64
GENESYS,38.09,35.35
OMAXAUTO,12.89,12.37
GODREJIND,23.05,22.50
DIVISLAB,75.52,73.95
RADICO,90.94,89.08
INDORAMA,8.29,8.14
MARUTI,29.28,29.28
VARDHACRLC,12.42,12.42
UCOBANK,11.57,11.57
BAGFILMS,18.82,18.82
JSL,19.05,18.78
NSIL,50.81,50.80
WELSPUNLIV,73.22,70.98
JAIBALAJI,42.19,41.14
TVSELECT,725.22,456.89
IGL,16.89,16.89
DREDGECORP,578.19,578.19
TVTODAY,54.34,0.95
UNIENTER,32.93,32.93
UPL,21.23,21.30
MUKANDLTD,3.31,3.31
PETRONET,10.61,10.61
PTC,6.96,6.93
VAIBHAVGBL,16.03,16.04
BIOCON,192.31,73.96
MAHABANK,8.10,8.10
POONAWALLA,52.02,52.02
XPROINDIA,162.18,162.18
RKFORGE,135.90,106.69
DATAMATICS,25.28,21.12
CCL,40.78,40.78
EXCELINDUS,15.19,15.19
LT,27.23,25.55
APARINDS,55.20,53.87
AMBICAAGAR,12.29,12.29
CENTEXT,13.83,13.28
NIITLTD,132.85,70.70
ULTRACEMCO,40.89,40.46
TCS,16.21,15.04
COFORGE,38.07,34.79
TEXINFRA,146.00,146.00
GULFPETRO,7.94,7.31
GUFICBIO,58.90,58.90
ASTRAMICRO,91.43,91.43
WELENT,20.44,19.22
NTPC,13.70,13.70
KOTARISUG,30.94,
JBMA,57.77,56.46
DWARKESH,25.50,25.50
SUPRAJIT,36.61,36.40
PATELENG,10.31,6.45
XCHANGING,11.98,11.98
JSWSTEEL,10.71,24.26
CONSOFINVT,17.23,17.23
JINDALPHOT,282.12,282.12
JPPOWER,18.23,14.00
EVEREADY,14.93,
GOKEX,58.18,58.18
SAKSOFT,16.37,15.94
ALLDIGI,15.49,14.26
IIFL,10.73,10.73
WELCORP,33.29,33.29
SSWL,21.23,21.23
CYBERMEDIA,8.10,8.45
SHAHALLOYS,3.52,
SURYALAXMI,34.09,36.46
JKPAPER,25.26,24.36
PRIMESECU,163.50,52.37
GRANULES,31.90,32.58
JSWHL,97.27,95.88
GEOJITFSL,31.05,28.71
GENUSPOWER,16.90,16.90
YESBANK,19.06,19.06
MSPL,58.39,14.55
SPLIL,13.04,13.04
MCLEODRUSS,,24.18
GOLDIAM,30.63,30.63
RML,28.92,28.02
HTMEDIA,,12.11
SASKEN,47.48,43.60
FCSSOFT,101.11,63.09
IMPAL,13.84,13.84
SUZLON,22.76,23.27
AURIONPRO,21.00,20.60
BASML,14.40,14.40
TRIVENI,21.05,20.45
AIAENG,34.07,34.00
NAHARINDUS,9.93,9.80
ORIENTCER,22.22,20.89
EKC,8.33,8.47
VIMTALABS,31.61,31.16
KERNEX,42.28,42.28
PVRINOX,36.32,30.64
NITINSPIN,16.74,16.74
ROHLTD,29.99,31.11
ENIL,,212.12
JAGRAN,7.30,7.30
SADBHAV,1.44,9.82
SAKUMA,27.52,27.52
KEC,20.79,19.25
JKCEMENT,46.67,45.06
INDOTECH,37.75,37.75
M&MFIN,16.15,15.63
BLKASHYAP,798.82,29.71
VISACHROME,0.53,
NITCO,86.66,76.04
CENTURYPLY,64.06,62.75
KEI,50.98,50.98
VAKRANGEE,56.12,56.27
SOLARINDS,97.08,97.04
GALLANTT,26.79,26.79
UTTAMSUGAR,8.67,8.58
KKCL,20.33,20.33
SUNTV,13.08,12.65
GPIL,20.41,20.06
RSYSTEMS,13.83,12.76
EMKAY,42.57,42.57
BALPHARMA,22.27,22.27
SWELECTES,15.89,15.42
KAMDHENU,12.58,12.58
RATNAMANI,31.81,31.36
PIONEEREMB,107.09,
JKLAKSHMI,16.83,16.17
PFOCUS,73.81,69.23
MUNJALAU,21.86,25.17
EMAMILTD,23.31,23.04
GMRAIRPORT,486.85,369.91
TECHM,29.51,28.48
GRINDWELL,53.25,53.25
VOLTAMP,44.06,44.06
ANTELOPUS,35.07,35.07
ACE,26.69,26.69
ANANTRAJ,38.16,38.16
TALBROAUTO,29.60,29.60
ALICON,30.36,28.56
GEECEE,17.20,17.20
JMFINANCIL,9.94,9.80
FIEMIND,24.24,24.24
DCBBANK,8.35,8.35
INSPIRISYS,10.03,9.52
GTLINFRA,1.99,
NAUKRI,43.08,44.02
VGL,25.71,25.71
GESHIP,7.00,7.00
TORNTPOWER,29.18,29.18
MANALIPETC,8.58,16.48
LTFOODS,20.92,20.92
DONEAR,10.09,10.09
RUCHIRA,11.87,11.87
SOBHA,63.67,63.67
VENUSREM,19.05,19.05
JINDRILL,10.27,10.07
HIRECT,114.43,111.67
NFL,20.29,20.29
PLASTIBLEN,11.55,11.55
PARACABLES,34.11,34.12
HBLENGINE,20.55,20.01
TANLA,15.39,15.39
AVTNPL,16.47,16.47
ZEEMEDIA,259.59,73.53
VEEDOL,15.08,15.08
LUMAXTECH,29.81,28.96
SARLAPOLY,,15.88
PTL,11.27,11.27
WANBURY,17.40,16.53
AUTOIND,9.85,22.65
GANDHITUBE,15.48,15.31
PITTIENG,29.20,29.20
UNOMINDA,63.04,61.82
IZMO,33.90,33.90
HUBTOWN,16.77,16.77
CTE,129.13,129.13
TIIL,19.85,19.85
ORIENTBELL,40.90,37.70
PGIL,33.34,33.22
REDINGTON,15.95,14.82
TTL,641.63,641.63
FSL,26.45,23.87
PFC,4.02,4.02
SMSPHARMA,40.94,40.94
INDIANB,8.89,8.89
ORIENTALTL,21.76,16.30
IDEA,4.14,
PAGEIND,58.81,56.89
LAOPALA,22.55,22.21
RAJTV,78.21,78.21
JKTYRE,14.41,11.65
ASTRAL,71.01,68.93
NAHARSPING,45.25,45.25
NAHARPOLY,9.93,9.93
NCLIND,7.00,6.62
BALAMINES,45.00,45.00
BANSWRAS,16.05,13.79
ICRA,25.24,24.65
PHOENIXLTD,46.77,46.08
NDLVENTURE,471.56,471.56
ZENITHSTL,17.49,24.46
BFUTILITIE,7.43,7.43
FORTIS,67.99,67.08
SRHHYPOLTD,9.24,8.28
WEBELSOLAR,14.35,14.33
TGBHOTELS,18.19,18.19
HILTON,31.51,31.51
INSECTICID,12.66,12.66
KMSUGAR,4.80,4.80
NAVINFLUOR,59.30,58.80
TIMETECHNO,20.72,20.72
NAGREEKEXP,23.46,23.46
NELCAST,23.91,23.91
V2RETAIL,49.73,57.53
DLF,60.63,65.53
TARMAT,20.06,20.06
SPARC,4.48,4.45
SIGMAADV,33.64,32.74
ADSL,15.97,15.74
ALPA,9.27,9.27
CENTRALBK,6.15,6.15
ASIANTILES,156.28,156.28
TAKE,78.16,78.16
KPRMILL,40.77,40.77
CIEINDIA,17.79,17.79
PURVA,87.54,87.54
MOTILALOFS,28.55,28.55
INDOWIND,,213.33
NAGREEKCAP,3.87,3.87
KSCL,14.41,14.41
CENTUM,447.56,94.87
POWERGRID,16.78,16.78
CCCL,11.24,
SUPREMEINF,0.14,
MAANALU,52.48,52.48
IL&FSENGG,716.64,123.98
DELTACORP,19.88,19.29
BAJAJELEC,,88.67
ENERGYDEV,,14.69
CERA,37.94,37.44
RELIGARE,115.06,115.06
BVCL,307.90,307.90
ADANIPORTS,32.72,32.26
EDELWEISS,16.59,14.34
RGL,14.05,12.76
KAUSHALYA,87.54,87.54
COLPAL,42.81,42.21
JYOTHYLAB,21.88,21.88
MADHAV,316.11,316.11
KALYANIFRG,23.60,23.60
HITECHCORP,36.09,33.37
ECLERX,25.15,25.15
TARIL,32.77,32.77
BRIGADE,23.72,23.35
MANAKSIA,6.98,6.98
PATINTLOG,10.36,10.36
PPAP,9.78,706.94
ARIES,10.42,10.42
AMBIKCO,13.58,13.58
KAVDEFENCE,276.92,276.92
CEATLTD,23.88,21.64
BIRLAMONEY,13.84,13.25
RPOWER,,157.35
JKIL,9.66,9.46
CORDSCABLE,12.73,12.73
KNRCON,8.00,8.00
SEPC,21.31,20.88
BANG,6.21,4.78
IRB,27.67,26.32
NMDC,9.80,9.80
GSS,,14.80
NAHARCAP,23.37,23.37
RECLTD,5.79,5.78
VGUARD,41.71,39.74
NESCO,17.93,17.93
DPSCLTD,54.41,54.41
TITAGARH,54.43,54.43
KIRIINDUS,0.50,5.31
BAJAJFINSV,15.39,15.19
BAJAJ-AUTO,28.68,28.60
DIGISPICE,20.11,18.77
GOKUL,21.32,21.32
RPGLIFE,41.68,42.83
ALMONDZ,18.73,18.73
ARCHIDPLY,20.54,18.72
LOTUSEYE,3061.51,2934.86
VINYLINDIA,26.90,26.90
UBL,89.40,101.71
LPDC,55.48,55.48
ZFCVINDIA,52.06,51.48
20MICRONS,11.01,10.96
JOCIL,15.42,15.42
ALKALI,71.56,71.56
COUNCODOS,85.16,85.16
TPHQ,455.37,455.37
TATACAP,37.70,37.39
MAWANASUG,11.88,10.13
AJMERA,15.44,15.44
MHRIL,84.97,97.52
VINATIORGA,30.17,30.17
LANDSMILL,92.55,92.55
ADANIPOWER,28.39,28.39
NHPC,19.11,19.11
GLOBUSSPR,24.42,24.42
OIL,11.61,11.61
EXPLEOSOL,10.19,9.51
RTNPOWER,87.45,87.45
AMRUTANJAN,25.95,23.23
SUNTECK,21.16,21.16
ZYDUSWELL,88.88,71.40
DEN,8.86,8.86
SHILPAMED,48.28,54.66
SARDAEN,16.65,16.81
REFEX,18.47,18.47
GILLANDERS,19.62,19.62
AHLUCONT,20.12,20.23
DLINKINDIA,15.04,15.04
JSWENERGY,41.74,40.40
GODREJPROP,31.72,32.06
DBCORP,10.55,10.55
HINDCOPPER,51.66,51.66
BEARDSELL,9.36,9.36
MMTC,43.81,
NESTLEIND,72.32,74.37
TRF,,47.63
WHIRLPOOL,33.11,30.99
UNITEDTEA,11.00,11.00
JUBLFOOD,74.21,71.87
VASCONEQ,14.99,14.99
THANGAMAYL,60.73,60.44
EMMBI,22.14,20.02
DBREALTY,84.93,629.15
HATHWAY,25.63,25.63
TEXMOPIPES,8.99,8.99
MANINFRA,20.33,20.33
LGBBROSLTD,15.42,15.51
PERSISTENT,42.31,40.84
ASIANHOTNR,,458.74
ISFT,9.31,9.31
KIRLOSBROS,40.62,37.17
KSL,15.04,14.71
SJVN,41.20,41.20
SUNDARAM,19.23,22.12
KIRLOSIND,11.02,10.78
MANAPPURAM,33.34,33.34
UMESLTD,47.28,44.48
TI,526.70,42.92
HMVL,7.88,6.54
IMFA,16.98,16.98
BLISSGVS,36.36,35.93
AHLWEST,10.28,7.79
AHLEAST,,32.17
BAJAJCON,32.56,32.56
UGARSUGAR,32.37,32.37
PRAKASHSTL,83.66,83.66
GPPL,14.40,14.84
ADFFOODS,36.24,34.41
WELINV,218.31,218.31
WAAREEINDO,9.28,9.28
KILITCH,20.65,20.65
DEEPAKNTR,40.96,40.31
CPCAP,4.65,4.65
GREENPOWER,17.34,20.58
RAMKY,9.11,11.99
CANTABIL,21.06,21.06
WABAG,34.67,34.42
ASHOKA,1.32,13.89
BEDMUTHA,48.69,48.69
JWL,60.05,56.00
OBEROIRLTY,25.27,25.11
PRESTIGE,52.89,52.89
SHAH,32.05,32.05
CGCL,24.70,24.70
RESPONIND,31.79,31.68
COALINDIA,8.68,8.68
IOLCP,31.35,29.47
GRAVITA,34.25,34.25
JINDWORLD,53.80,54.64
PENIND,15.84,15.84
RPPINFRA,25.09,28.15
JAMNAAUTO,22.65,21.89
SUMEETINDS,68.61,66.91
MOIL,20.20,20.20
ZEELEARN,6.87,14.28
A2ZINFRA,41.09,35.92
KIRLOSENG,56.85,54.43
RKDL,345.96,38.37
PSB,12.37,12.37
FMNL,8.87,8.87
SURANASOL,118.70,118.70
SHEKHAWATI,4.65,4.65
KICL,63.70,47.80
SUMMITSEC,15.49,15.49
STEL,50.29,50.29
TEXRAIL,25.97,25.58
HFCL,52.50,52.50
LOVABLE,13.55,13.55
PFS,5.94,5.91
MUTHOOTFIN,11.39,11.39
VADILALIND,31.28,31.28
SYMPHONY,,42.60
PIIND,31.64,33.82
RELAXO,55.00,55.00
OMINFRAL,41.30,41.30
VSTTILLERS,36.08,36.09
DELPHIFX,58.68,41.47
KARMAENG,41.46,102.38
ASHIANA,32.34,32.34
DHANUKA,15.69,15.69
MAITHANALL,6.40,6.40
RUSHIL,75.72,75.72
INVENTURE,24.29,26.52
LTF,23.90,23.75
WINDMACHIN,,771.67
IBULLSLTD,14.05,12.38
BODALCHEM,17.66,17.65
GAYAPROJ,0.47,10.62
ASAHISONG,21.14,21.14
FILATEX,17.45,17.45
BROOKS,33.48,33.48
TDPOWERSYS,74.55,74.55
APLLTD,23.40,21.68
VASWANI,40.66,40.66
PGEL,85.06,85.06
PANAMAPET,14.26,14.26
PAISALO,27.79,27.72
ONELIFECAP,25.10,25.10
SHAKTIPUMP,26.03,26.03
TRITURBINE,55.25,53.59
INDOTHAI,40.75,40.75
ESSARSHPNG,,65.51
DSSL,17.75,17.75
JISLDVREQS,4.91,0.85
POLYMED,52.45,51.64
RUPA,17.84,16.84
VIKASECO,253.66,253.66
APLAPOLLO,42.25,42.25
KANANIIND,11.44,11.44
MINDACORP,56.74,56.67
THOMASCOTT,18.69,17.90
DBSTOCKBRO,38.02,38.02
IRFC,16.23,16.23
COMPUSOFT,36.77,359.30
RHIM,,42.92
SCHNEIDER,150.89,146.12
NDL,10.09,10.09
NBCC,33.89,36.81
TBZ,8.80,8.80
VSSL,20.08,20.08
SWANCORP,35.82,35.82
SPECIALITY,32.11,28.26
CINELINE,23.90,22.98
SAMPANN,19.62,19.62
PROZONER,40.30,40.30
THEJO,41.65,40.13
MAYURUNIQ,17.91,17.91
ROSSELLIND,14.26,14.07
DUCON,8.88,8.88
TVSHLTD,7.62,7.55
ZUARI,1.21,
VETO,9.34,9.34
CARERATING,29.95,29.95
PCJEWELLER,11.32,11.31
INDUSTOWER,14.41,14.41
VMART,48.74,48.53
REPCOHOME,5.44,5.44
JUSTDIAL,12.23,11.80
ATULAUTO,30.41,29.67
ORIENTCEM,13.19,12.98
ESSENTIA,582.17,582.17
