,04-Aug-2026
The Nifty witnessed an intraday movement of about 275.95 points.The closing index was 0.64 % down as compared to the previous closing index.

, Traded Value (Rs. In Crores), 124572.29
, Traded Quantity (in Lakhs), 44084.75
, Number of Trades, 35162071
, Total Market Capitalisation (Rs. Crores), 48997471.83

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,NIFTY HEALTHCARE,     16783.35,     16736.80,     16748.65,     16631.25,     16746.70,-36.65
,NIFTY CONSR DURBL,     40625.05,     40508.05,     40594.50,     40067.25,     40307.35,-317.70
,NIFTY OIL AND GAS,     11357.40,     11342.60,     11342.80,     11196.75,     11226.30,-131.10
,NIFTY500 MULTICAP,     16814.15,     16805.35,     16805.95,     16689.65,     16755.15,-59.00
,NIFTY LARGEMID250,     17028.50,     17012.30,     17012.30,     16873.65,     16949.55,-78.95
,NIFTY MID SELECT,     14898.15,     14906.40,     14908.85,     14790.00,     14871.50,-26.65
,NIFTY TOTAL MKT,     13422.50,     13407.90,     13407.90,     13301.75,     13364.20,-58.30
,NIFTY MICROCAP250,     25515.50,     25618.10,     25693.15,     25565.80,     25625.90,110.40
,NIFTY IND DIGITAL,      8737.45,      8744.35,      8744.35,      8640.25,      8691.60,-45.85
,Nifty Tata 25 Cap,     14994.30,     14937.65,     14938.50,     14817.05,     14924.90,-69.40
,Nifty MidSml Hlth,     51810.55,     51779.95,     51997.75,     51628.05,     51841.35,30.80
,Nifty Multi Mfg,     16923.90,     16908.70,     16928.70,     16843.15,     16897.05,-26.85
,Nifty Multi Infra,     14813.55,     14824.65,     14824.65,     14655.25,     14713.40,-100.15
,BHARATBOND-APR30,      1609.53,      1609.86,      1610.05,      1609.78,      1610.05,0.52
,BHARATBOND-APR31,      1463.50,      1463.78,      1465.07,      1463.78,      1465.07,1.57
,BHARATBOND-APR32,      1331.95,      1332.21,      1332.21,      1332.21,      1332.21,0.26
,BHARATBOND-APR33,      1291.24,      1291.49,      1291.49,      1291.49,      1291.49,0.25
,Nifty Ind Defence,      9438.15,      9445.40,      9497.10,      9396.85,      9420.05,-18.10
,Nifty Ind Tourism,      8098.30,      8097.85,      8108.00,      8047.00,      8088.75,-9.55
,Nifty Capital Mkt,      5264.85,      5265.30,      5332.65,      5245.95,      5281.50,16.65
,Nifty500Momentm50,     53755.55,     53890.85,     54378.15,     53777.25,     54291.15,535.60
,NiftyMS400 MQ 100,     51292.50,     51373.00,     51581.80,     51226.65,     51470.75,178.25
,NiftySml250MQ 100,     47628.20,     47726.00,     47918.60,     47521.30,     47610.90,-17.30
,Nifty Top 10 EW,      8853.20,      8820.05,      8820.05,      8728.30,      8796.50,-56.70
,Nifty AQL 30,     23518.00,     23438.80,     23438.80,     23183.15,     23355.70,-162.30
,Nifty AQLV 30,     20756.70,     20693.90,     20693.90,     20507.20,     20665.15,-91.55
,Nifty EV,      3298.10,      3305.00,      3316.00,      3297.85,      3313.95,15.85
,Nifty HighBeta 50,      4497.75,      4495.65,      4507.90,      4461.30,      4475.10,-22.65
,Nifty New Consump,     12207.55,     12194.85,     12198.50,     12102.70,     12158.35,-49.20
,Nifty Corp MAATR,     40000.35,     39858.25,     39868.95,     39568.70,     39763.75,-236.60
,Nifty Low Vol 50,     25487.70,     25398.85,     25398.85,     25092.15,     25260.55,-227.15
,Nifty Mobility,     23820.80,     23781.00,     23782.15,     23585.25,     23700.75,-120.05
,Nifty Qlty LV 30,     17211.05,     17144.90,     17144.90,     16946.25,     17083.70,-127.35
,Nifty Sml250 Q50,     25678.35,     25708.05,     25837.65,     25573.30,     25619.55,-58.80
,Nifty Top 15 EW,     10121.90,     10093.05,     10093.05,      9989.45,     10064.60,-57.30
,Nifty100 Alpha 30,     18314.25,     18291.65,     18368.70,     18204.80,     18308.45,-5.80
,Nifty100 Enh ESG,      5208.95,      5199.30,      5199.30,      5148.20,      5181.85,-27.10
,Nifty200 Value 30,     15317.40,     15308.35,     15308.35,     15177.65,     15250.45,-66.95
,Nifty500 EW,     15153.20,     15164.95,     15189.65,     15100.20,     15123.65,-29.55
,Nifty Multi MQ 50,     40955.05,     41055.45,     41479.10,     41001.95,     41295.10,340.05
,Nifty500 Value 50,     16363.45,     16398.10,     16398.10,     16249.65,     16309.75,-53.70
,Nifty Top 20 EW,      9126.60,      9095.05,      9095.05,      9005.30,      9074.00,-52.60
,Nifty CoreHousing,     16142.20,     16077.20,     16101.75,     15932.35,     15996.45,-145.75
,Nifty FinSerExBnk,     33210.50,     33192.60,     33194.20,     32854.65,     33055.50,-155.00
,Nifty Housing,     12175.55,     12134.25,     12154.65,     12034.55,     12089.55,-86.00
,Nifty IPO,      2310.70,      2311.85,      2321.40,      2300.10,      2304.05,-6.65
,Nifty MS Fin Serv,     22576.15,     22532.20,     22547.90,     22322.20,     22462.40,-113.75
,Nifty MS Ind Cons,     19245.90,     19223.90,     19225.30,     19022.80,     19074.20,-171.70
,Nifty MS IT Telcm,      9854.85,      9878.55,      9881.00,      9767.90,      9802.95,-51.90
,Nifty NonCyc Cons,     15815.40,     15772.70,     15772.70,     15605.30,     15744.40,-71.00
,Nifty Rural,     15968.75,     15935.55,     15935.55,     15757.35,     15856.55,-112.20
,Nifty Shariah 25,      8247.25,      8225.20,      8225.20,      8137.20,      8205.85,-41.40
,Nifty Trans Logis,     26587.85,     26542.95,     26575.05,     26376.40,     26524.80,-63.05
,Nifty50 Shariah,      4460.80,      4437.95,      4441.50,      4399.05,      4439.90,-20.90
,Nifty500 LMS Eql,     18751.45,     18753.80,     18766.40,     18645.40,     18702.75,-48.70
,Nifty500 Shariah,      7141.55,      7134.55,      7142.05,      7094.95,      7131.50,-10.05
,Nifty500 Qlty50,     20020.35,     20016.30,     20088.00,     19926.55,     19974.55,-45.80
,Nifty500 LowVol50,     23047.60,     22989.40,     22989.40,     22738.95,     22870.20,-177.40
,Nifty500 MQVLv50,     31600.15,     31599.40,     31599.40,     31357.30,     31468.10,-132.05
,Nifty500 Flexicap,     10281.50,     10275.45,     10286.35,     10202.30,     10248.45,-33.05
,Nifty TMMQ 50,     43546.85,     43616.30,     43987.15,     43522.50,     43845.30,298.45
,Nifty FPI 150,      1603.40,      1600.20,      1600.20,      1584.40,      1593.65,-9.75
,Nifty SME Emerge,     14110.80,     14138.95,     14138.95,     14032.65,     14038.95,-71.85
,Nifty Internet,      1396.45,      1398.95,      1398.95,      1383.25,      1389.45,-7.00
,Nifty Chemicals,     30558.60,     30609.00,     30698.70,     30373.35,     30424.55,-134.05
,Nifty Waves,      1942.00,      1947.90,      1956.90,      1938.70,      1951.55,9.55
,Nifty InfraLog,     12266.00,     12270.35,     12293.80,     12160.75,     12196.10,-69.90
,Nifty500 Health,     21712.50,     21665.10,     21684.30,     21552.30,     21671.45,-41.05
,Nifty RailwaysPSU,      2926.55,      2926.80,      2929.85,      2895.35,      2899.95,-26.60
,NiftyConglomerate,     15639.05,     15598.10,     15602.20,     15507.45,     15583.35,-55.70
,Nifty MidSmall 50 50,     20928.65,     20958.55,     21000.05,     20878.25,     20912.60,-16.05
,Nifty Cement,     15621.10,     15591.90,     15592.00,     15398.40,     15438.05,-183.05
,Nifty Smallcap 500,     20610.10,     20667.80,     20734.70,     20619.90,     20659.70,49.60
,Nifty REITs Realty,      1959.15,      1953.30,      1957.00,      1938.60,      1938.75,-20.40
,India VIX,11.9250,11.9250,12.5450,11.4275,12.1900,0.2650

,ADVANCES,1821
,DECLINES,1834
,UNCHANGED,113

,Total securities that have hit their price bands today,252

,TOP 25 Securities Today :
,SYMBOL,SERIES,PREV. CLOSE,CLOSE PRICE,%VAR,VALUE(Rs Crs)
,ATHERENERG,EQ,      1272.70,      1450.40,13.96,3443.59
,HDFCBANK,EQ,       753.00,       742.00,-1.46,2343.73
,LICI,EQ,       428.50,       391.30,-8.68,2081.36
,KEI,EQ,      5023.30,      5500.00,9.49,2002.45
,KALYANKJIL,EQ,       608.00,       591.40,-2.73,1704.62
,ICICIBANK,EQ,      1460.00,      1454.60,-0.37,1652.22
,MANYAVAR,EQ,       418.75,       485.90,16.04,1419.65
,RELIANCE,EQ,      1319.00,      1290.90,-2.13,1394.82
,GESHIP,EQ,      1398.40,      1434.90,2.61,1261.21
,BAJFINANCE,EQ,      1153.00,      1149.00,-0.35,1083.42
,INFY,EQ,      1180.00,      1167.50,-1.06,1072.74
,BSE,EQ,      3575.00,      3618.00,1.20,1015.18
,BLUESTONE,EQ,       802.70,       848.75,5.74,996.94
,BHARTIARTL,EQ,      1970.50,      1970.10,-0.02,974.55
,RBA,EQ,        70.76,        84.91,20.00,937.74
,NETWEB,EQ,      4586.00,      4762.20,3.84,895.87
,SBIN,EQ,      1045.00,      1042.70,-0.22,885.49
,MARUTI,EQ,     14150.00,     14168.00,0.13,875.98
,PAYTM,EQ,      1410.00,      1400.00,-0.71,864.59
,M&M,EQ,      3428.60,      3433.00,0.13,836.49
,DIVISLAB,EQ,      8585.00,      8378.00,-2.41,808.91
,HINDALCO,EQ,       994.90,      1020.00,2.52,775.24
,CGPOWER,EQ,       826.10,       880.05,6.53,744.13
,LT,EQ,      4025.00,      3990.00,-0.87,734.52
,AXISBANK,EQ,      1272.00,      1261.80,-0.80,713.51

,Top Five Nifty 50 Gainers:
,SYMBOL,SERIES,CLOSE PRICE,PREV.CLOSE,%CHANGE
,APOLLOHOSP,EQ,      9050.00,      8820.00,2.61
,HINDALCO,EQ,      1020.00,       994.90,2.52
,TRENT,EQ,      3107.70,      3050.00,1.89
,JIOFIN,EQ,       265.00,       263.00,0.76
,ITC,EQ,       289.00,       287.00,0.70

,Top Five Nifty 50 Losers:
,SYMBOL,SERIES,CLOSE PRICE,PREV.CLOSE,%CHANGE
,GRASIM,EQ,      3138.00,      3260.00,-3.74
,HDFCLIFE,EQ,       535.95,       553.10,-3.10
,BAJAJ-AUTO,EQ,     11600.00,     11856.00,-2.16
,RELIANCE,EQ,      1290.90,      1319.00,-2.13
,MAXHEALTH,EQ,      1077.00,      1100.40,-2.13

,Securities Price Volume Data in Normal market
,SYMBOL,SERIES,CLOSE PRICE,TRADED VALUE,TRADED QUANTITY
,1003ISFL28,N4,      1011.01,                   557746.40,552
,1015ECL29,NR,      1024.34,                   189512.91,186
,1015SCL28A,AL,       381.40,                     2288.40,6
,1018GS2026,GS,       104.49,                   177551.39,1701
,1025SCL34A,ZT,      1033.00,                   103300.00,100
,1025SCL34B,N1,      1010.00,                    10100.00,10
,1025UCL27A,NG,      1000.45,                     1000.45,1
,1050ISFL28,N5,      1059.80,                    82664.40,78
,1050UCL28,NH,      1033.06,                    10330.60,10
,1065NFL27,NC,      1026.00,                   159597.00,157
,1075SCL33A,N2,       950.00,                     9500.00,10
,10IIFL28,N4,      1004.99,                  1044773.84,1040
,10IIFL28A,NE,      1037.79,                  4415536.00,4266
,10IIFL29,N6,      1028.10,                   354484.50,345
,10MWL29,N0,     97510.00,                   195020.00,2
,113ESFB31,N0,    101001.00,                   201511.00,2
,1150AFIL29,N0,      9850.00,                    98500.00,10
,115AFIL28A,N0,      9971.30,                   997130.00,100
,115VCCL31,N0,     98000.00,                    98000.00,1
,1225IFL27,N0,      7102.00,                   179829.00,25
,1225IFL28,N0,      7445.00,                    45234.00,6
,125VCCL31,N0,     97000.00,                   194000.00,2
,1275DCCL28,N0,      9820.00,                   139100.00,14
,12AFIL27,N0,      9555.00,                   192325.00,20
,12AFIL27A,N0,     10075.62,                    80604.96,8
,12AFIL28,N0,      9980.00,                    89820.00,9
,12VCCL27,N0,     98000.00,                   490000.00,5
,12VCCL29A,N0,     99000.00,                   198000.00,2
,12VCCL29B,N0,     98200.00,                   394027.00,4
,12VPT28A,N0,      9979.00,                    59874.00,6
,20MICRONS,EQ,       196.72,                 17604620.12,89756
,21STCENMGM,EQ,        41.77,                   386112.77,9244
,360ONE,EQ,      1155.00,               1376305973.10,1180507
,364D110227,TB,        96.15,                   480960.00,5000
,364D290727,TB,        94.60,                    28380.00,300
,3BBLACKBIO,EQ,      1238.50,                  8806247.90,7132
,3IINFOLTD,EQ,        25.12,                 59261466.32,2395184
,3MINDIA,EQ,     35725.00,                 55030480.00,1536
,3PLAND,EQ,        31.86,                    35650.02,1116
,574GS2026,GS,       100.52,                    68368.00,680
,5PAISA,EQ,       351.00,                 14507661.90,41168
,601GS2030,GS,        98.90,                    37483.10,379
,603GS2029,GS,       100.36,                   277294.68,2763
,610GS2031,GS,       105.50,                      105.50,1
,63MOONS,EQ,       864.20,                548780113.60,625426
,654GS2032,GS,       100.20,                  1266832.69,12653
,664GS2035,GS,        99.15,                    20028.30,202
,667GS2050,GS,        93.69,                      187.38,2
,668GS2033,GS,        99.00,                   235026.00,2295
,668GS2040,GS,        97.62,                   293671.75,3005
,676GS2061,GS,        93.32,                  1197751.28,12841
,679GS2031,GS,        97.41,                    38964.00,400
,679GS2034,GS,       100.49,                    10049.00,100
,690GS2065,GS,        93.79,                  5018872.25,53639
,692GS2039,GS,        99.26,                    19852.00,200
,694GS2036,GS,       102.72,                    71455.30,699
,695GS2061,GS,        93.48,                   429342.72,4604
,698GR2054,GS,        92.50,                    18830.14,201
,699GS2051,GS,        97.50,                    43875.00,450
,702GS2031,GS,       102.00,                    22320.00,220
,706GS2028,GS,       102.81,                    20561.00,200
,706GS2041,GS,       101.00,                   101851.00,1001
,709GS2054,GS,        96.69,                  2439766.27,25182
,709GS2074,GS,        95.57,                   523529.89,5489
,710GS2029,GS,       103.40,                   103400.00,1000
,712MH47,SG,        95.00,                    95000.00,1000
,718GS2033,GS,       105.20,                   105200.00,1000
,718GS2037,GS,       101.99,                  1030105.04,10093
,71GS2034,GS,       103.70,                  2487124.56,24100
,71MH36,SG,        93.50,                    18700.00,200
,724GS2055,GS,       100.80,                  1668540.80,16481
,725GS2063,GS,        97.63,                 72466992.46,742626
,733GS2026,GS,       101.25,                    70988.50,700
,734GS2064,GS,        99.36,                 10770780.56,108300
,735NHAI31,N9,      1100.41,                   605235.00,550
,737GS2028,GS,       103.70,                   204498.96,1979
,738GS2027,GS,       102.16,                  5293377.45,51774
,739NHAI31A,ND,      1289.99,                    32281.79,25
,73GS2053,GS,        99.39,                  5495222.60,55166
,741GS2036,GS,       104.90,                  1734295.00,16600
,743GS2076,GS,        99.50,                 40049624.30,402490
,745AP38,SG,        99.17,                     9917.00,100
,746GS2073,GS,       100.77,                  1012896.23,10113
,74GS2062,GS,       104.00,                      517.00,5
,750GS2056,GS,       100.61,                    40271.00,400
,750IRFC35,NK,      1215.00,                    53460.00,44
,753IRFC30,NJ,      1131.30,                   261049.40,230
,754GS2036,GS,       106.63,                 37380835.18,350379
,764HUDCO31,N8,      1117.08,                    80433.18,72
,764IRFC31,NO,      1144.90,                   228951.00,200
,764NABAR31,N2,      1110.20,                   636140.31,573
,769NHAI31,NE,      1148.00,                  2210546.74,1931
,76NHAI31,NA,      1115.00,                   880060.10,790
,771GS2066,GS,       104.70,                   217825.25,2075
,772GS2055,GS,       101.20,                      101.20,1
,782UP46,SG,       100.25,                    10025.00,100
,789TS36,SG,        95.48,                     9548.00,100
,791MH39,SG,       101.00,                    10100.00,100
,79NHIT35,N1,       312.24,                    94925.50,304
,79NHIT40,N2,       311.08,                   228540.00,735
,79NHIT47,N3,       419.00,                   194833.00,465
,7PFCL31,N3,       983.00,                    31456.00,32
,807AP51,SG,       100.00,                    10000.00,100
,807WB38,SG,        95.00,                     9500.00,100
,812REC27,NI,      1022.00,                   284141.10,278
,81ABCL33,N4,      1070.01,                   206971.11,211
,81TCHF28,N8,      1010.00,                    74576.87,74
,820IIFL27,N9,       995.50,                   600950.60,604
,826GS2027,GS,       102.80,                    11022.11,108
,828GS2032,GS,       111.00,                   439272.00,4000
,82HUDCO27,N2,      1048.00,                   674912.00,644
,82IGT31,NJ,      1030.00,                   513349.00,500
,830NHAI27,N2,      1079.99,                  3407226.55,3155
,830PFCL27,N5,      1077.00,                   215400.00,200
,842IIFL26,NL,       997.50,                  3260892.33,3271
,846REC28,N6,      1113.10,                   120214.80,108
,848NTPC28,N2,      1152.00,                   115200.00,100
,84CIFCL28,NA,      1017.00,                   283790.00,280
,84TCHF28,NA,      1052.00,                  1040887.00,991
,852IIFL29,Y5,       991.00,                   250723.00,253
,860AEL28,NH,      1042.00,                    77151.40,74
,863NHB34,N3,      6399.03,                   991850.00,155
,865IFL28,NZ,       987.02,                   255398.66,258
,865IIFL28,NS,       990.99,                   699507.00,707
,865IRFC29,NA,      1102.00,                   214930.00,195
,865SCL26,N8,      1000.00,                   104975.20,105
,865TCAPS27,N8,      1088.50,                   660517.49,608
,867NHPC33,N3,      1222.01,                     1222.01,1
,870IIFL28,Y7,      1020.00,                   200285.00,196
,871REC28,N9,      1123.15,                  1300574.15,1160
,875AEL29,NK,      1045.50,                  2600158.50,2487
,875NHAI29,N6,      1115.00,                  1004711.40,901
,875SFL27,ZF,      1004.00,                     5020.00,5
,876HUDCO28,ND,      1140.45,                   145942.50,128
,879SCL30,N0,     99054.63,                  1584874.08,16
,87HMDA32,N0,    103665.62,                  5183281.00,50
,87HMDA35,N0,    104665.62,                  6279937.20,60
,87HMDA45,N0,    105950.62,                  4238024.80,40
,880IREDA29,N5,      1120.00,                   117600.00,105
,885AEL28,NB,      1011.00,                   606597.00,600
,885TCAPS29,NC,      1115.00,                    33450.00,30
,888ECL28,N1,       998.97,                    11985.76,12
,888REC29,NF,      1142.99,                   112013.90,98
,888SCL25E,N4,       949.49,                    37979.60,40
,889SCFL27,YC,       990.00,                   544500.00,550
,889SCL27,YT,       999.00,                   499500.00,500
,890AEL31,NN,      1046.02,                  2798980.79,2667
,890SFIL23A,NZ,       415.00,                    45865.00,111
,891NTPC33,N6,      1279.00,                   313353.55,245
,892PFCL33,N8,      1278.05,                   146045.30,114
,897GS2030,GS,       111.18,                   296559.05,2670
,897MOFSL29,N4,      1030.00,                   220895.00,215
,898LTF29,N7,      1075.59,                   398337.33,371
,89IHFL29,N1,       980.00,                    98980.00,101
,8ABCL26,N2,      1061.80,                   422608.80,400
,901HUDCO34,NE,      1285.00,                     7710.00,6
,901NHB34,N6,      6370.00,                   133799.00,21
,910TCAP28,NA,      1107.90,                   216013.11,195
,915SCL26,NE,      1073.12,                    59022.00,55
,915SCL27,Z7,      1060.81,                    63262.60,60
,91D011026,TB,        99.08,                    99080.00,1000
,91D200826,TB,        99.90,                    19980.00,200
,91D291026,TB,        98.70,                    19690.00,200
,925ECL28,N2,      1013.00,                   111140.00,120
,925IHFL25E,N8,      1020.80,                   256220.80,251
,925SCL28C,BS,       769.30,                    20647.00,28
,925SCL29A,ZM,       987.24,                   192511.80,195
,92GS2030,GS,       113.82,                   475674.28,4176
,930AEL30,NF,      1040.01,                    30088.16,29
,930APMD33,N0,    105389.04,                  1053890.40,10
,930APMD35,N0,    107100.00,                   107100.00,1
,930SFL28,YP,      1045.00,                    20900.00,20
,935LTF29,N5,      1100.00,                    44000.00,40
,935MOFSL29,N5,      1045.00,                   141080.00,135
,935TSI29,N0,    104511.10,                   209022.20,2
,943ECL28,NJ,      1001.50,                   109063.93,109
,948SCL27D,N1,      1045.00,                     2090.00,2
