SYMBOL,SYMBOL P/E,ADJUSTED P/E
RAIN,17.66,17.66
BANARBEADS,43.83,43.83
MOREPENLAB,35.69,47.11
WSTCSTPAPR,22.70,22.70
VENKEYS,15.28,15.28
GHCL,8.69,8.69
S&SPOWER,44.06,44.06
PRUDMOULI,6.33,6.33
PRAJIND,275.45,72.38
BPL,,295.49
PGHH,33.75,33.75
VESUVIUS,36.81,36.81
TFCILTD,30.30,30.30
BOMDYEING,99.14,96.30
GTL,0.20,
NAVNETEDUL,10.08,40.90
GUJALKALI,215.16,215.16
AGI,12.84,12.71
GLAXO,39.58,40.17
TATACONSUM,66.40,65.82
ZEEL,35.90,35.00
CHOLAFIN,29.53,29.53
INDHOTEL,47.89,52.93
FMGOETZE,14.73,13.85
KOTAKBANK,19.95,20.23
ORIENTHOT,33.10,32.80
GILLETTE,39.25,39.25
GOLDENTOBC,6.64,7.54
KANSAINER,28.41,26.37
FOSECOIND,45.12,39.73
ESABINDIA,42.36,45.97
3MINDIA,78.57,93.37
ANDHRAPAP,65.97,65.97
GABRIEL,72.06,69.19
SCHAEFFLER,53.20,53.20
AARTIIND,41.92,42.65
RALLIS,24.38,
AMJLAND,10.62,10.62
PRAKASH,6.91,6.91
MFSL,539.22,539.22
KSB,67.16,62.99
KOPRAN,38.78,38.78
HEG,50.28,50.28
GREAVESCOT,173.06,184.75
GODFRYPHLP,26.27,26.27
VARDMNPOLY,41.88,41.88
SURYAROSNI,19.15,19.15
TATAINVEST,109.72,109.72
TIMKEN,58.75,58.75
SUDARSCHEM,709.73,144.85
SHREECEM,54.51,54.51
SAKHTISUG,7.04,7.04
IPCALAB,38.83,36.87
INGERRAND,54.80,53.32
JSWDULUX,6.79,36.45
HINDALCO,16.22,13.92
HINDZINC,16.27,16.29
HINDUNILVR,47.24,46.44
GSFC,9.73,9.73
GRASIM,21.16,20.66
AMBUJACEM,19.61,17.17
FINPIPE,18.78,18.78
FINCABLES,24.73,30.20
EIDPARRY,10.11,6.22
DCW,30.09,30.09
CGPOWER,119.17,116.77
SUDARCOLOR,19.76,13.95
CESC,13.31,13.31
BIRLACORPN,13.56,13.42
BHEL,92.55,92.55
BHARATGEAR,11.47,11.47
BEL,49.85,49.85
BAJFINANCE,32.96,32.65
ASHAPURMIN,17.22,17.02
NAVA,16.41,16.41
CORALFINAC,9.08,9.08
GREENPLY,33.22,30.49
TNPL,4.06,4.06
AUTOAXLES,16.52,15.71
REMSONSIND,13.28,12.89
DALMIASUG,12.62,12.62
NATCOPHARM,12.79,12.79
KHAITANLTD,10.43,10.43
SWARAJENG,23.45,23.16
MRF,23.01,22.58
GARFIBRES,36.39,34.59
ANDHRSUGAR,12.76,11.42
TNPETRO,9.03,9.63
TTKPRESTIG,58.18,51.97
STARPAPER,6.74,6.74
SKFINDIA,29.25,26.91
AUSOMENT,11.31,11.31
EIMCOELECO,26.10,26.10
JAYAGROGN,12.95,12.95
CUBEXTUB,15.51,15.51
MARICO,60.64,60.64
SILINV,11.68,11.68
SAMBHAAV,2113.50,2113.50
BIOFILCHEM,19.69,19.69
KEYFINSERV,21.68,21.13
ZENITHEXPO,47.36,47.36
SUNDRMBRAK,125.08,110.83
SANGAMIND,37.87,35.23
MOTHERSON,43.41,40.52
SOMATEX,38.37,101.56
VISAKAIND,8.66,19.51
AARTIDRUGS,18.53,18.53
STERTOOLS,30.20,51.14
CREST,21.53,21.53
INDIANCARD,36.72,29.37
HITECHGEAR,57.47,57.47
WENDT,107.48,107.48
DENORA,51.78,51.78
TVSSRICHAK,44.82,49.15
SHRIRAMFIN,24.65,24.65
PUNJABCHEM,22.22,21.66
DYNAMATECH,218.10,153.04
GUJAPOLLO,93.33,93.33
GANESHHOU,23.02,23.02
MMFL,25.42,25.41
JAGSNPHARM,35.16,33.94
ALKYLAMINE,54.08,54.08
BOSCH-HCIL,,231.09
MPHASIS,24.50,24.16
SKIL,1.50,1.50
GUJRAFFIA,19.61,19.61
RUCHINFRA,13.65,13.65
RAMCOIND,23.82,24.93
KOTHARIPET,10.62,10.59
HERITGFOOD,20.66,21.81
INDRAMEDCO,18.92,18.92
BANKBARODA,6.65,6.65
MADRASFERT,13.72,12.61
GAIL,18.73,18.73
INDNIPPON,25.15,28.11
SKMEGGPROD,18.43,18.43
BANKINDIA,6.57,6.33
CONCOR,29.06,29.06
ICICIBANK,17.53,17.53
KCPSUGIND,22.38,22.38
HUDCO,10.43,10.43
INDSWFTLAB,50.03,42.46
SAREGAMA,46.72,45.38
FDC,24.76,23.48
ENGINERSIN,20.65,20.65
ADROITINFO,14.84,14.84
JAICORPLTD,11.55,11.49
ANTGRAPHIC,9.86,9.86
GMDCLTD,19.58,32.50
MAHAPEXLTD,49.25,90.79
INDUSINDBK,88.75,88.75
ASAHIINDIA,68.26,66.20
TRIGYN,80.63,52.79
J&KBANK,8.49,8.49
KOTHARIPRO,123.66,
CUB,16.82,16.82
SOUTHBANK,8.25,8.25
ASTRAZEN,110.53,108.44
CEMPRO,46.07,46.07
AXISBANK,15.49,15.49
CYIENT,20.33,18.99
SONATSOFTW,19.08,17.47
NOIDATOLL,3.27,3.27
CYBERTECH,14.07,14.07
KOKUYOCMLN,35.10,35.10
DHANBANK,13.39,13.39
SANGHVIMOV,20.52,19.80
STCINDIA,1.13,13.61
MANUGRAPH,9.14,11.80
VIPCLOTHNG,21.74,21.74
NATIONALUM,11.22,11.22
IVC,54.51,54.51
JINDALSTEL,31.09,22.65
ALEMBICLTD,18.32,18.32
ICDSLTD,47.67,47.67
BSOFT,16.14,15.44
HCLTECH,19.01,18.26
ACCELYA,17.07,16.17
STAR,17.24,16.56
ZYDUSLIFE,22.45,20.92
GLENMARK,47.68,25.16
RAJESHEXPO,24.06,24.06
CINEVISTA,14.81,14.81
SHREERAMA,23.18,23.18
WOCKPHARMA,151.43,104.91
NRBBEARING,28.23,27.49
IOB,12.62,12.62
RAMCOSYS,79.35,28.60
GVPIL,18.50,16.97
BIL,31.66,31.66
KTKBANK,8.05,8.05
MUKTAARTS,,41.60
BLBLIMITED,2.55,2.55
AJANTPHARM,40.48,40.48
BLUESTARCO,66.98,63.88
CALSOFT,7.60,7.60
TVSMOTOR,54.12,53.57
PNBGILTS,8.84,8.94
PNC,,5.94
TAJGVK,5.70,17.50
NLCINDIA,11.21,11.21
CHENNPETRO,5.69,5.69
KRBL,12.87,12.87
HAVELLS,44.58,43.70
GAEL,22.47,22.25
USHAMART,32.89,31.98
AXISCADES,94.27,86.93
UMIYA-MRO,19.60,19.60
TIPSMUSIC,42.10,42.10
STLTECH,475.49,573.60
HIKAL,,63.58
TRIDENT,35.53,35.53
MARKSANS,29.05,29.05
GOLDTECH,332.43,
SMARTLINK,14.09,14.09
GODREJCP,58.75,53.67
JISLJALEQS,,158.56
LUPIN,21.28,19.58
UNITDSPR,53.31,51.47
TCI,19.08,19.08
MPSLTD,19.95,20.49
BHARTIARTL,35.47,32.83
ASAL,30.02,28.89
OLECTRA,65.22,66.58
PONNIERODE,5.90,12.33
PNB,7.15,7.15
APTECHT,24.39,22.79
SURANAT&P,11.85,11.89
TEAMGTY,290.10,290.10
OFSS,38.75,38.75
UNIONBANK,6.93,6.93
NUCLEUS,17.44,15.27
CANBK,6.85,6.85
GENESYS,43.80,40.65
OMAXAUTO,14.68,14.08
GODREJIND,23.68,23.12
DIVISLAB,71.73,70.24
RADICO,90.49,88.64
INDORAMA,8.59,8.44
MARUTI,29.91,29.91
VARDHACRLC,13.06,13.06
UCOBANK,11.99,11.99
BAGFILMS,18.61,18.61
JSL,18.21,17.95
NSIL,50.61,50.60
WELSPUNLIV,77.28,74.92
JAIBALAJI,46.60,45.44
TVSELECT,760.52,479.13
IGL,17.25,17.25
DREDGECORP,612.37,612.37
TVTODAY,56.87,1.00
UNIENTER,36.28,36.28
UPL,20.69,20.77
MUKANDLTD,3.25,3.25
PETRONET,10.98,10.98
PTC,7.06,7.02
VAIBHAVGBL,16.09,16.10
BIOCON,180.62,69.47
MAHABANK,8.53,8.53
POONAWALLA,78.83,78.83
XPROINDIA,171.17,171.17
RKFORGE,131.60,103.31
DATAMATICS,27.17,22.70
CCL,42.31,42.31
EXCELINDUS,15.14,15.14
LT,28.21,26.47
APARINDS,56.95,55.57
AMBICAAGAR,12.29,12.29
CENTEXT,13.87,13.33
NIITLTD,221.75,92.48
ULTRACEMCO,41.56,41.01
TCS,15.77,14.63
COFORGE,40.74,37.23
TEXINFRA,146.63,146.63
GULFPETRO,7.60,7.00
GUFICBIO,62.51,62.51
ASTRAMICRO,88.18,88.18
WELENT,20.88,19.63
NTPC,13.82,13.82
KOTARISUG,32.39,
JBMA,61.05,59.67
DWARKESH,26.34,26.34
SUPRAJIT,37.38,37.17
PATELENG,11.59,7.25
XCHANGING,12.38,12.38
JSWSTEEL,11.65,30.01
CONSOFINVT,15.52,15.52
JINDALPHOT,318.60,318.60
JPPOWER,25.54,25.54
EVEREADY,15.01,
GOKEX,62.70,62.70
SAKSOFT,18.40,17.92
ALLDIGI,15.43,14.20
IIFL,13.04,13.04
WELCORP,33.43,33.43
SSWL,20.93,20.93
CYBERMEDIA,8.62,8.99
SHAHALLOYS,3.75,
SURYALAXMI,36.23,38.76
JKPAPER,23.81,22.96
PRIMESECU,64.98,35.95
GRANULES,37.38,37.06
JSWHL,104.25,102.77
GEOJITFSL,28.84,26.88
GENUSPOWER,17.11,17.11
YESBANK,21.25,21.25
MSPL,66.65,16.61
SPLIL,12.78,12.78
MCLEODRUSS,,25.26
SEMAC,14.09,14.09
GOLDIAM,33.06,33.06
RML,32.25,31.24
HTMEDIA,,12.67
SASKEN,53.76,49.37
FCSSOFT,102.41,63.90
IMPAL,14.91,14.91
SUZLON,23.10,23.62
AURIONPRO,23.00,22.56
BASML,14.32,14.32
TRIVENI,38.37,37.28
AIAENG,35.19,35.11
NAHARINDUS,10.07,9.94
ORIENTCER,22.70,21.34
EKC,8.84,8.99
VIMTALABS,32.07,31.61
KERNEX,42.53,42.53
PVRINOX,62.09,47.25
NITINSPIN,17.84,17.84
ROHLTD,31.24,32.40
ENIL,,210.99
JAGRAN,7.53,7.53
SADBHAV,1.54,10.52
SAKUMA,29.17,29.17
KEC,21.80,20.18
JKCEMENT,41.93,40.55
INDOTECH,38.88,38.88
M&MFIN,16.57,15.96
BLKASHYAP,866.27,32.22
VISACHROME,0.57,
NITCO,89.88,78.87
CENTURYPLY,65.36,64.04
KEI,53.21,53.21
VAKRANGEE,59.62,59.79
SOLARINDS,94.65,94.62
GALLANTT,34.92,34.92
UTTAMSUGAR,9.00,8.90
KKCL,20.46,20.46
SUNTV,13.37,12.93
GPIL,21.69,21.31
RSYSTEMS,13.92,12.84
EMKAY,47.82,47.82
BALPHARMA,19.94,19.94
SWELECTES,16.86,16.35
KAMDHENU,11.53,11.53
RATNAMANI,34.84,34.35
PIONEEREMB,114.89,
JKLAKSHMI,16.55,15.91
PFOCUS,69.39,65.08
MUNJALAU,22.89,26.35
EMAMILTD,23.93,23.65
GMRAIRPORT,519.99,395.10
TECHM,30.69,29.54
GRINDWELL,54.05,54.05
VOLTAMP,44.85,44.85
ANTELOPUS,33.26,33.26
ACE,28.28,28.28
ANANTRAJ,38.29,38.29
TALBROAUTO,30.25,30.25
ALICON,30.39,28.58
GEECEE,17.03,17.03
JMFINANCIL,10.35,10.20
FIEMIND,23.03,23.03
DCBBANK,8.46,8.46
INSPIRISYS,10.50,9.97
GTLINFRA,2.15,
NAUKRI,43.86,44.81
VGL,26.19,26.19
GESHIP,6.80,6.80
TORNTPOWER,29.42,29.42
MANALIPETC,8.64,16.60
LTFOODS,21.57,21.57
DONEAR,10.25,10.25
RUCHIRA,11.53,11.53
SOBHA,83.75,83.75
VENUSREM,23.48,23.48
JINDRILL,10.50,10.30
HIRECT,93.75,91.48
NFL,21.29,21.29
PLASTIBLEN,11.91,11.91
PARACABLES,33.71,33.72
HBLENGINE,22.33,21.75
TANLA,14.84,14.84
AVTNPL,16.70,16.70
ZEEMEDIA,274.11,77.65
VEEDOL,15.66,15.66
LUMAXTECH,29.55,28.71
SARLAPOLY,,16.53
PTL,11.51,11.51
WANBURY,15.87,15.09
AUTOIND,11.64,26.76
GANDHITUBE,15.30,15.13
PITTIENG,31.12,31.12
UNOMINDA,64.29,63.05
IZMO,33.36,33.36
HUBTOWN,17.77,17.77
CTE,125.18,125.18
TIIL,19.07,19.07
ORIENTBELL,41.59,38.34
PGIL,35.05,34.92
REDINGTON,17.25,16.02
TTL,675.72,675.72
FSL,27.39,24.72
PFC,3.98,3.97
SMSPHARMA,42.55,42.55
INDIANB,9.05,9.05
ORIENTALTL,22.45,16.83
IDEA,4.38,
PAGEIND,58.35,56.44
LAOPALA,21.91,21.58
RAJTV,78.74,78.74
JKTYRE,15.27,12.35
ASTRAL,66.87,64.91
NAHARSPING,44.83,44.83
NAHARPOLY,9.27,9.27
NCLIND,7.04,6.66
BALAMINES,44.84,44.84
BANSWRAS,14.98,12.88
ICRA,27.94,27.28
PHOENIXLTD,49.49,48.76
NDLVENTURE,488.61,488.61
ZENITHSTL,17.03,23.81
BFUTILITIE,8.61,8.61
FORTIS,69.42,68.49
SRHHYPOLTD,9.50,8.51
WEBELSOLAR,14.28,14.26
TGBHOTELS,17.80,17.80
HILTON,33.30,33.30
INSECTICID,13.93,13.93
KMSUGAR,4.82,4.82
NAVINFLUOR,59.01,58.52
TIMETECHNO,19.38,19.38
NAGREEKEXP,24.87,24.87
NELCAST,24.26,24.26
V2RETAIL,50.38,58.29
DLF,64.42,69.63
TARMAT,19.67,19.67
SPARC,5.42,5.38
SIGMAADV,39.23,38.18
ADSL,17.62,17.37
ALPA,10.15,10.39
CENTRALBK,6.61,6.69
ASIANTILES,145.89,145.89
TAKE,84.30,84.30
KPRMILL,43.68,43.68
CIEINDIA,20.66,20.66
PURVA,102.72,102.72
MOTILALOFS,31.73,31.73
INDOWIND,,217.53
NAGREEKCAP,4.13,4.13
KSCL,15.03,15.03
CENTUM,468.92,99.40
POWERGRID,16.56,16.56
CCCL,12.23,
SUPREMEINF,0.13,
MAANALU,56.20,56.20
IL&FSENGG,683.02,118.16
DELTACORP,20.58,19.97
BAJAJELEC,,91.48
ENERGYDEV,,15.02
CERA,38.73,38.23
RELIGARE,121.92,121.92
BVCL,315.15,315.15
ADANIPORTS,33.30,32.84
EDELWEISS,17.71,15.30
RGL,14.21,12.91
KAUSHALYA,96.71,96.71
COLPAL,41.56,40.98
JYOTHYLAB,22.12,22.12
MADHAV,326.88,326.88
KALYANIFRG,23.94,23.94
HITECHCORP,36.88,34.10
ECLERX,22.14,22.14
TARIL,38.30,38.30
BRIGADE,25.65,25.25
MANAKSIA,7.24,7.24
PATINTLOG,11.27,11.27
PPAP,12.29,888.03
ARIES,10.63,10.63
AMBIKCO,13.88,13.88
KAVDEFENCE,299.87,299.87
CEATLTD,22.96,21.15
BIRLAMONEY,15.25,14.65
RPOWER,,167.68
JKIL,9.93,9.72
CORDSCABLE,12.89,12.89
KNRCON,8.65,8.65
SEPC,23.28,22.81
BANG,6.60,5.08
IRB,28.86,27.45
NMDC,9.97,9.97
GSS,,15.28
NAHARCAP,23.53,23.53
RECLTD,5.67,5.66
VGUARD,43.12,41.08
NESCO,18.53,18.53
DPSCLTD,56.30,56.30
TITAGARH,56.68,56.68
KIRIINDUS,0.49,5.19
BAJAJFINSV,15.54,15.34
BAJAJ-AUTO,28.97,28.88
DIGISPICE,20.26,18.91
GOKUL,22.25,22.25
RPGLIFE,40.54,41.65
ALMONDZ,18.79,18.79
ARCHIDPLY,19.97,18.21
LOTUSEYE,3217.22,3084.13
VINYLINDIA,28.18,28.18
UBL,85.35,97.10
LPDC,58.00,58.00
ZFCVINDIA,51.08,50.51
20MICRONS,10.62,10.58
JOCIL,15.41,15.41
ALKALI,153.75,153.75
COUNCODOS,83.33,83.33
TPHQ,499.80,499.80
TATACAP,39.85,39.52
MAWANASUG,11.83,10.09
AJMERA,17.15,17.15
MHRIL,68.98,76.50
VINATIORGA,31.18,31.18
LANDSMILL,92.55,92.55
ADANIPOWER,32.03,32.03
NHPC,18.92,18.92
GLOBUSSPR,29.19,29.19
OIL,10.91,10.91
EXPLEOSOL,10.30,9.61
RTNPOWER,92.37,92.37
AMRUTANJAN,26.98,24.15
SUNTECK,23.56,23.56
ZYDUSWELL,95.62,76.81
DEN,8.71,8.71
SHILPAMED,50.41,57.07
SARDAEN,16.57,16.73
REFEX,19.92,19.92
GILLANDERS,20.14,20.14
AHLUCONT,21.67,21.78
DLINKINDIA,16.68,16.68
JSWENERGY,36.90,35.85
GODREJPROP,33.61,33.97
DBCORP,10.87,10.87
HINDCOPPER,52.30,52.30
BEARDSELL,10.16,10.16
MMTC,45.94,
NESTLEIND,77.63,80.14
TRF,,37.82
WHIRLPOOL,33.96,31.78
UNITEDTEA,10.68,10.68
JUBLFOOD,77.65,75.20
VASCONEQ,15.11,15.11
THANGAMAYL,55.09,54.83
EMMBI,22.36,20.22
DBREALTY,90.30,668.92
HATHWAY,26.02,26.02
TEXMOPIPES,9.25,9.25
MANINFRA,21.88,21.88
LGBBROSLTD,15.85,15.95
PERSISTENT,43.92,42.40
ASIANHOTNR,,499.02
ISFT,9.54,9.54
KIRLOSBROS,42.87,39.23
KSL,16.46,16.09
SJVN,42.96,42.96
SUNDARAM,18.93,21.77
KIRLOSIND,12.13,11.86
MANAPPURAM,31.38,31.38
UMESLTD,51.14,48.12
TI,542.33,44.19
HMVL,7.92,6.57
IMFA,17.78,17.78
BLISSGVS,41.26,40.77
AHLWEST,10.31,7.81
AHLEAST,,30.52
BAJAJCON,38.68,38.68
UGARSUGAR,33.32,33.32
PRAKASHSTL,85.96,85.96
GPPL,15.22,15.69
ADFFOODS,39.03,37.05
WELINV,206.31,206.31
WAAREEINDO,6.73,6.73
KILITCH,21.30,21.30
DEEPAKNTR,41.30,40.63
CPCAP,4.74,4.74
GREENPOWER,16.55,19.34
RAMKY,9.88,13.01
CANTABIL,22.36,22.36
WABAG,37.17,36.90
ASHOKA,1.44,15.19
BEDMUTHA,50.33,50.33
JWL,63.47,59.20
OBEROIRLTY,28.11,27.91
PRESTIGE,56.16,56.16
SHAH,31.38,31.38
CGCL,26.02,26.02
RESPONIND,33.79,33.67
COALINDIA,8.75,8.75
IOLCP,36.06,33.90
GRAVITA,36.01,36.01
JINDWORLD,47.05,47.78
PENIND,16.74,16.74
RPPINFRA,26.95,30.23
JAMNAAUTO,23.44,22.65
SUMEETINDS,73.94,72.11
MOIL,21.03,21.03
ZEELEARN,7.66,15.92
A2ZINFRA,,26.74
KIRLOSENG,63.50,60.80
RKDL,327.54,36.33
PSB,13.46,13.46
FMNL,9.31,9.31
SURANASOL,114.39,114.39
SHEKHAWATI,5.25,5.25
KICL,67.44,50.60
SUMMITSEC,16.38,16.38
STEL,50.88,50.88
TEXRAIL,27.89,27.47
HFCL,100.00,100.06
LOVABLE,14.76,14.76
PFS,6.24,6.20
MUTHOOTFIN,11.58,11.58
VADILALIND,29.79,29.79
SYMPHONY,,45.91
PIIND,29.64,31.68
RELAXO,55.39,55.39
OMINFRAL,42.70,42.70
VSTTILLERS,38.22,38.23
DELPHIFX,75.35,53.25
KARMAENG,44.08,108.86
ASHIANA,32.06,32.06
DHANUKA,16.20,16.20
MAITHANALL,6.83,6.83
RUSHIL,70.46,70.46
BGLOBAL,1.51,1.51
INVENTURE,25.11,27.42
LTF,25.44,25.28
WINDMACHIN,,743.58
IBULLSLTD,20.98,17.63
BODALCHEM,15.60,15.59
GAYAPROJ,0.50,11.33
ASAHISONG,18.83,18.83
FILATEX,15.60,15.60
BROOKS,35.45,35.45
TDPOWERSYS,75.39,75.39
APLLTD,24.36,22.57
VASWANI,41.77,41.77
PGEL,87.90,87.90
PANAMAPET,11.93,11.93
PAISALO,27.72,27.65
ONELIFECAP,25.68,25.68
SHAKTIPUMP,27.46,27.46
TRITURBINE,55.90,54.22
INDOTHAI,42.17,42.17
ESSARSHPNG,,72.74
DSSL,19.33,19.33
JISLDVREQS,5.41,0.94
POLYMED,53.14,52.32
RUPA,18.87,17.81
VIKASECO,281.33,281.33
APLAPOLLO,42.20,42.20
KANANIIND,11.83,11.83
MINDACORP,60.76,60.68
THOMASCOTT,21.70,20.78
DBSTOCKBRO,46.09,46.09
IRFC,16.73,16.73
COMPUSOFT,36.22,353.92
RHIM,,44.83
SCHNEIDER,155.04,150.14
NDL,10.40,10.40
NBCC,36.92,40.11
TBZ,7.43,7.43
VSSL,23.39,23.39
SWANCORP,37.60,37.60
SPECIALITY,28.88,25.42
CINELINE,23.17,22.28
SAMPANN,20.42,20.42
PROZONER,39.47,39.47
THEJO,41.87,40.35
MAYURUNIQ,19.38,19.38
ROSSELLIND,13.51,13.33
DUCON,9.08,9.08
TVSHLTD,8.38,8.30
ZUARI,1.30,
VETO,9.53,9.53
CARERATING,29.02,29.02
PCJEWELLER,12.01,12.00
INDUSTOWER,15.12,15.12
VMART,49.26,49.06
REPCOHOME,5.85,5.85
