SYMBOL,SYMBOL P/E,ADJUSTED P/E
DHAMPURSUG,14.06,14.06
DCMSHRIRAM,18.47,18.04
DABUR,40.45,40.20
COSMOFIRST,14.57,14.06
CIPLA,29.54,27.91
HEROMOTOCO,18.51,18.19
HDFCBANK,14.31,14.12
HARRMALAYA,13.86,13.86
GMBREW,12.40,12.40
GIPCL,6.13,6.13
ITC,17.05,16.84
INDIANHUME,14.27,21.90
HINDCOMPOS,20.55,19.61
IOC,4.93,4.93
OSWALGREEN,,15.20
HUHTAMAKI,16.17,16.17
RICOAUTO,34.55,30.64
KAMATHOTEL,12.83,17.54
IFBAGRO,15.70,15.70
BANCOINDIA,18.86,19.38
MANINDS,22.64,22.64
APOLLOTYRE,19.75,18.91
SIYSIL,12.34,12.34
SHANTIGEAR,41.36,39.55
PRECWIRE,43.82,43.82
ONWARDTEC,14.81,14.06
NILKAMAL,22.57,20.74
NCC,12.09,11.66
ICIL,62.83,62.83
SEAMECLTD,13.75,13.75
ELGIEQUIP,43.64,42.57
AUROPHARMA,25.20,24.87
BBTC,4.16,4.30
EIHOTEL,34.52,29.81
KANORICHEM,34.99,34.99
LICHSGFIN,5.29,5.29
GICHSGFIN,5.16,5.16
BEPL,15.02,15.02
RAIN,17.93,17.93
BANARBEADS,41.28,41.28
MOREPENLAB,30.48,40.24
WSTCSTPAPR,23.29,23.29
VENKEYS,15.18,15.18
GHCL,8.36,8.36
S&SPOWER,41.75,41.75
PRUDMOULI,5.70,5.70
PRAJIND,251.71,66.14
BPL,,275.05
PGHH,34.11,34.11
VESUVIUS,35.98,35.98
TFCILTD,24.58,24.58
BOMDYEING,92.46,89.80
GTL,0.19,
NAVNETEDUL,9.65,39.17
GUJALKALI,218.63,218.63
AGI,12.25,12.13
GLAXO,41.74,42.37
TATACONSUM,66.17,65.60
ZEEL,37.34,36.40
CHOLAFIN,28.18,28.18
INDHOTEL,45.52,50.14
FMGOETZE,14.97,14.08
KOTAKBANK,18.73,18.98
ORIENTHOT,33.50,33.19
GILLETTE,39.39,39.39
GOLDENTOBC,6.50,7.37
KANSAINER,27.94,25.93
FOSECOIND,44.37,39.07
ESABINDIA,43.10,46.77
3MINDIA,77.05,91.56
ANDHRAPAP,64.48,64.48
GABRIEL,80.07,76.92
SCHAEFFLER,41.82,41.82
AARTIIND,42.93,43.68
RALLIS,20.69,
AMJLAND,10.29,10.29
PRAKASH,6.66,6.66
MFSL,503.36,503.36
KSB,63.54,59.60
KOPRAN,37.79,37.79
HEG,51.55,51.55
GREAVESCOT,158.35,169.04
GODFRYPHLP,26.02,26.02
VARDMNPOLY,37.92,37.92
SURYAROSNI,17.93,17.93
TATAINVEST,102.69,102.69
TIMKEN,56.86,56.86
SUDARSCHEM,713.28,145.58
SHREECEM,55.13,55.13
SAKHTISUG,7.22,7.22
IPCALAB,38.09,36.17
INGERRAND,55.98,54.47
JSWDULUX,7.05,37.86
HINDALCO,15.94,13.68
HINDZINC,16.36,16.38
HINDUNILVR,47.77,46.97
GSFC,9.40,9.40
GRASIM,21.31,20.81
AMBUJACEM,19.55,17.11
FINPIPE,18.30,18.30
FINCABLES,23.71,28.96
EIDPARRY,9.87,6.07
DCW,28.23,28.23
CGPOWER,120.14,117.72
SUDARCOLOR,18.70,13.20
CESC,13.52,13.52
BIRLACORPN,13.72,13.57
BHEL,61.09,61.09
BHARATGEAR,11.25,11.25
BEL,49.36,49.36
BAJFINANCE,34.18,33.86
ASHAPURMIN,16.56,16.37
NAVA,15.56,15.56
CORALFINAC,8.64,8.64
GREENPLY,34.55,31.71
TNPL,4.00,4.00
AUTOAXLES,16.73,15.91
REMSONSIND,13.45,13.06
DALMIASUG,12.59,12.59
NATCOPHARM,12.20,12.20
KHAITANLTD,10.17,10.17
SWARAJENG,21.59,21.33
MRF,23.30,22.86
GARFIBRES,37.30,35.46
ANDHRSUGAR,12.49,11.17
TNPETRO,8.62,9.20
TTKPRESTIG,57.44,51.31
STARPAPER,7.01,7.01
SKFINDIA,27.88,25.65
AUSOMENT,11.69,11.69
EIMCOELECO,26.36,26.36
JAYAGROGN,12.79,12.79
CUBEXTUB,14.99,14.99
MARICO,61.78,61.78
SILINV,11.67,11.67
SAMBHAAV,2013.96,2013.96
BIOFILCHEM,19.53,19.53
KEYFINSERV,21.92,21.36
ZENITHEXPO,46.85,46.85
SUNDRMBRAK,122.15,108.23
SANGAMIND,25.72,24.51
MOTHERSON,43.27,40.39
SOMATEX,33.85,89.59
VISAKAIND,8.09,18.23
AARTIDRUGS,19.29,19.29
STERTOOLS,30.63,51.87
CREST,21.90,21.90
INDIANCARD,35.68,28.54
HITECHGEAR,53.28,53.28
WENDT,103.24,103.24
DENORA,50.62,50.62
TVSSRICHAK,42.64,46.75
SHRIRAMFIN,24.90,24.90
PUNJABCHEM,21.58,21.04
DYNAMATECH,212.92,149.40
GUJAPOLLO,85.04,85.04
GANESHHOU,21.47,21.47
MMFL,27.18,27.17
JAGSNPHARM,33.65,32.48
ALKYLAMINE,51.81,51.81
BOSCH-HCIL,,228.17
MPHASIS,23.30,22.98
GUJRAFFIA,20.26,20.26
RUCHINFRA,13.94,13.94
RAMCOIND,21.80,22.81
KOTHARIPET,10.26,10.23
HERITGFOOD,22.80,24.24
INDRAMEDCO,18.35,18.35
BANKBARODA,6.52,6.52
MADRASFERT,13.44,12.35
GAIL,18.72,18.72
INDNIPPON,24.70,27.60
SKMEGGPROD,16.04,16.04
BANKINDIA,6.50,6.26
CONCOR,30.15,30.15
ICICIBANK,17.38,17.38
KCPSUGIND,25.53,25.53
HUDCO,9.84,9.84
INDSWFTLAB,49.05,41.63
SAREGAMA,45.87,44.55
FDC,23.74,22.51
ENGINERSIN,19.66,19.66
ADROITINFO,15.19,15.19
JAICORPLTD,10.56,10.50
ANTGRAPHIC,9.48,9.48
GMDCLTD,18.61,30.88
MAHAPEXLTD,49.28,90.85
INDUSINDBK,63.01,63.01
ASAHIINDIA,65.49,63.51
TRIGYN,72.95,47.76
J&KBANK,8.36,8.36
KOTHARIPRO,120.90,
CUB,16.70,16.70
SOUTHBANK,8.32,8.32
ASTRAZEN,107.07,105.04
CEMPRO,46.45,46.45
AXISBANK,13.81,13.81
CYIENT,19.76,18.46
SONATSOFTW,17.85,16.34
NOIDATOLL,3.01,3.01
CYBERTECH,14.39,14.39
KOKUYOCMLN,34.53,34.53
DHANBANK,13.08,13.08
SANGHVIMOV,20.19,19.48
STCINDIA,1.09,13.10
MANUGRAPH,8.87,11.45
VIPCLOTHNG,19.97,19.97
NATIONALUM,10.81,10.81
IVC,55.31,55.31
JINDALSTEL,31.58,23.00
ALEMBICLTD,18.06,18.06
ICDSLTD,47.07,47.07
BSOFT,15.24,14.58
HCLTECH,19.26,18.50
ACCELYA,17.03,16.13
STAR,16.71,16.05
ZYDUSLIFE,22.35,20.83
GLENMARK,45.58,24.05
RAJESHEXPO,23.42,23.42
CINEVISTA,14.56,14.56
SHREERAMA,21.88,21.88
WOCKPHARMA,152.00,105.30
NRBBEARING,26.24,25.56
IOB,11.57,11.57
RAMCOSYS,73.11,26.35
GVPIL,18.42,16.90
BIL,32.62,32.62
KTKBANK,7.97,7.97
MUKTAARTS,,43.04
BLBLIMITED,2.49,2.49
AJANTPHARM,40.92,40.92
BLUESTARCO,64.82,61.82
CALSOFT,5.33,5.33
TVSMOTOR,50.92,50.46
PNBGILTS,15.06,15.39
PNC,,5.74
TAJGVK,5.56,17.08
NLCINDIA,10.58,10.58
CHENNPETRO,6.42,6.42
TTML,211.48,
KRBL,12.37,12.37
HAVELLS,47.30,46.34
GAEL,21.82,21.60
USHAMART,32.03,31.14
AXISCADES,91.01,83.93
UMIYA-MRO,19.61,19.61
TIPSMUSIC,37.10,37.10
STLTECH,507.44,612.14
HIKAL,,55.29
TRIDENT,33.50,33.50
MARKSANS,26.01,26.01
GOLDTECH,303.65,
SMARTLINK,16.27,16.27
GODREJCP,58.76,53.68
JISLJALEQS,,148.03
LUPIN,20.55,18.90
UNITDSPR,60.51,56.60
TCI,18.91,18.91
MPSLTD,23.29,23.92
BHARTIARTL,36.35,33.64
ASAL,31.32,30.14
OLECTRA,62.64,63.95
PONNIERODE,5.68,11.88
PNB,6.18,6.18
APTECHT,22.70,21.21
SURANAT&P,11.50,11.55
TEAMGTY,278.34,278.34
OFSS,27.68,27.68
UNIONBANK,6.51,6.51
NUCLEUS,16.77,14.68
CANBK,6.70,6.70
GENESYS,38.34,35.59
OMAXAUTO,12.95,12.43
GODREJIND,23.21,22.66
DIVISLAB,76.36,74.78
RADICO,92.78,90.88
INDORAMA,8.46,8.31
MARUTI,29.59,29.59
VARDHACRLC,12.73,12.73
UCOBANK,11.82,11.82
BAGFILMS,18.49,18.49
JSL,19.12,18.85
NSIL,51.20,51.19
WELSPUNLIV,73.22,70.98
JAIBALAJI,43.14,42.07
TVSELECT,732.32,461.36
IGL,17.06,17.06
DREDGECORP,585.30,585.30
TVTODAY,55.89,0.98
UNIENTER,33.42,33.42
UPL,21.29,21.37
MUKANDLTD,3.41,3.41
PETRONET,11.01,11.01
PTC,6.93,6.90
VAIBHAVGBL,16.23,16.24
BIOCON,193.53,74.43
MAHABANK,8.18,8.18
POONAWALLA,52.92,52.92
XPROINDIA,162.26,162.26
RKFORGE,133.97,105.18
DATAMATICS,25.26,21.10
CCL,41.40,41.40
EXCELINDUS,15.75,15.75
LT,27.41,25.72
APARINDS,56.05,54.70
AMBICAAGAR,12.30,12.30
CENTEXT,13.78,13.23
NIITLTD,137.60,73.23
ULTRACEMCO,40.84,40.41
TCS,15.96,14.80
COFORGE,38.90,35.55
TEXINFRA,145.79,145.79
GULFPETRO,7.56,6.96
GUFICBIO,60.34,60.34
ASTRAMICRO,90.10,90.10
WELENT,20.54,19.31
NTPC,13.77,13.77
KOTARISUG,30.64,
JBMA,58.96,57.62
DWARKESH,25.55,25.55
SUPRAJIT,36.56,36.35
PATELENG,10.68,6.68
XCHANGING,12.01,12.01
JSWSTEEL,10.88,24.65
CONSOFINVT,17.38,17.38
JINDALPHOT,284.29,284.29
JPPOWER,18.56,14.26
EVEREADY,15.40,
GOKEX,58.27,58.27
SAKSOFT,16.81,16.37
ALLDIGI,15.83,14.57
IIFL,10.76,10.76
WELCORP,33.27,33.27
SSWL,20.71,20.71
CYBERMEDIA,7.94,8.29
SHAHALLOYS,3.46,
SURYALAXMI,33.68,36.02
JKPAPER,25.12,24.22
PRIMESECU,64.37,35.62
GRANULES,31.94,32.62
JSWHL,99.64,98.22
GEOJITFSL,32.15,29.72
GENUSPOWER,16.85,16.85
YESBANK,19.32,19.32
MSPL,59.60,14.85
SPLIL,13.10,13.10
MCLEODRUSS,,23.70
SEMAC,13.33,13.33
GOLDIAM,30.17,30.17
RML,29.44,28.52
HTMEDIA,,12.60
SASKEN,49.34,45.31
FCSSOFT,100.45,62.68
IMPAL,13.93,13.93
SUZLON,23.03,23.55
AURIONPRO,21.49,21.08
BASML,14.39,14.39
TRIVENI,22.16,21.52
AIAENG,34.40,34.33
NAHARINDUS,10.03,9.90
ORIENTCER,22.23,20.90
EKC,8.55,8.70
VIMTALABS,32.75,32.29
KERNEX,41.81,41.81
PVRINOX,60.40,45.95
NITINSPIN,16.89,16.89
ROHLTD,30.13,31.26
ENIL,,213.04
JAGRAN,7.43,7.43
SADBHAV,1.42,9.68
SAKUMA,27.03,27.03
KEC,21.08,19.52
JKCEMENT,47.44,45.80
INDOTECH,39.07,39.07
M&MFIN,16.49,15.96
BLKASHYAP,798.67,29.70
VISACHROME,0.53,
NITCO,88.47,77.63
CENTURYPLY,64.83,63.51
KEI,51.74,51.74
VAKRANGEE,56.60,56.76
SOLARINDS,98.30,98.27
GALLANTT,28.02,28.02
UTTAMSUGAR,8.83,8.74
KKCL,20.29,20.29
SUNTV,13.14,12.70
GPIL,20.54,20.18
RSYSTEMS,13.29,12.26
EMKAY,42.92,42.92
BALPHARMA,22.10,22.10
SWELECTES,15.97,15.49
KAMDHENU,12.15,12.15
RATNAMANI,32.51,32.05
PIONEEREMB,107.87,
JKLAKSHMI,17.02,16.36
PFOCUS,73.51,68.95
MUNJALAU,22.07,25.41
EMAMILTD,23.18,22.91
GMRAIRPORT,498.00,378.39
TECHM,29.60,28.57
GRINDWELL,53.69,53.69
VOLTAMP,44.51,44.51
ANTELOPUS,34.58,34.58
ACE,27.47,27.47
ANANTRAJ,40.06,40.06
TALBROAUTO,30.53,30.53
ALICON,30.87,29.04
GEECEE,17.13,17.13
JMFINANCIL,10.11,9.97
FIEMIND,24.13,24.13
DCBBANK,8.31,8.31
INSPIRISYS,10.07,9.56
GTLINFRA,2.02,
NAUKRI,43.79,44.75
VGL,25.63,25.63
GESHIP,6.96,6.96
TORNTPOWER,29.24,29.24
MANALIPETC,8.50,16.34
LTFOODS,21.23,21.23
DONEAR,10.12,10.12
RUCHIRA,11.80,11.80
SOBHA,65.97,65.97
VENUSREM,19.41,19.41
JINDRILL,9.91,9.71
HIRECT,113.85,111.10
NFL,20.49,20.49
PLASTIBLEN,11.83,11.83
PARACABLES,34.61,34.62
HBLENGINE,20.77,20.23
TANLA,13.98,13.98
AVTNPL,16.35,16.35
ZEEMEDIA,260.25,73.72
VEEDOL,15.02,15.02
LUMAXTECH,29.82,28.98
SARLAPOLY,,15.93
PTL,11.35,11.35
WANBURY,17.47,16.60
AUTOIND,9.80,22.53
GANDHITUBE,15.50,15.33
PITTIENG,29.65,29.65
UNOMINDA,63.10,61.88
IZMO,34.11,34.11
HUBTOWN,17.06,17.06
CTE,133.37,133.37
TIIL,19.57,19.57
ORIENTBELL,40.74,37.55
PGIL,34.28,34.15
REDINGTON,16.18,15.03
TTL,645.64,645.64
FSL,27.29,24.62
PFC,4.05,4.04
SMSPHARMA,41.14,41.14
INDIANB,8.89,8.89
ORIENTALTL,21.80,16.33
IDEA,4.25,
PAGEIND,58.15,56.25
LAOPALA,22.82,22.47
RAJTV,78.80,78.80
JKTYRE,14.57,11.78
ASTRAL,71.89,69.78
NAHARSPING,45.98,45.98
NAHARPOLY,9.96,9.96
NCLIND,6.98,6.61
BALAMINES,45.59,45.59
BANSWRAS,16.42,14.11
ICRA,27.11,26.48
PHOENIXLTD,47.23,46.53
NDLVENTURE,465.75,465.75
ZENITHSTL,18.11,25.32
BFUTILITIE,7.51,7.50
FORTIS,68.44,67.52
SRHHYPOLTD,9.29,8.32
WEBELSOLAR,14.45,14.42
TGBHOTELS,18.52,18.52
HILTON,31.97,31.97
INSECTICID,12.90,12.90
KMSUGAR,4.94,4.94
NAVINFLUOR,60.19,59.69
TIMETECHNO,21.04,21.04
NAGREEKEXP,23.24,23.24
NELCAST,24.10,24.10
V2RETAIL,49.99,57.83
DLF,61.51,66.48
TARMAT,20.20,20.20
SPARC,4.47,4.43
SIGMAADV,35.41,34.46
ADSL,16.38,16.15
ALPA,9.81,10.05
CENTRALBK,6.20,6.20
ASIANTILES,130.80,130.80
TAKE,77.67,77.67
KPRMILL,42.00,42.00
CIEINDIA,20.07,20.07
PURVA,89.01,89.01
MOTILALOFS,30.44,30.44
INDOWIND,,216.60
NAGREEKCAP,3.86,3.86
KSCL,14.87,14.87
CENTUM,452.52,95.92
POWERGRID,16.75,16.75
CCCL,11.26,
SUPREMEINF,0.15,
MAANALU,52.89,52.89
IL&FSENGG,682.54,118.08
DELTACORP,19.98,19.39
BAJAJELEC,,89.74
ENERGYDEV,,14.86
CERA,38.47,37.96
RELIGARE,118.99,118.99
BVCL,312.13,312.13
ADANIPORTS,33.47,33.01
EDELWEISS,16.80,14.52
RGL,14.29,12.98
KAUSHALYA,87.92,87.92
COLPAL,43.24,42.65
JYOTHYLAB,22.12,22.12
MADHAV,319.83,319.83
KALYANIFRG,23.79,23.79
HITECHCORP,36.32,33.58
ECLERX,25.92,25.92
TARIL,34.27,34.27
BRIGADE,24.55,24.16
MANAKSIA,7.06,7.06
PATINTLOG,10.40,10.40
PPAP,9.59,693.17
ARIES,10.44,10.44
AMBIKCO,13.68,13.68
KAVDEFENCE,280.66,280.66
CEATLTD,23.88,21.64
BIRLAMONEY,14.05,13.45
RPOWER,,162.25
JKIL,9.54,9.33
CORDSCABLE,13.00,13.00
KNRCON,8.15,8.15
SEPC,21.56,21.13
BANG,6.51,5.02
IRB,28.19,26.82
NMDC,9.88,9.88
GSS,,14.67
NAHARCAP,23.62,23.62
RECLTD,5.82,5.82
VGUARD,41.78,39.81
NESCO,18.08,18.08
DPSCLTD,55.17,55.17
TITAGARH,54.71,54.71
KIRIINDUS,0.49,5.19
BAJAJFINSV,15.28,15.08
BAJAJ-AUTO,27.96,27.88
DIGISPICE,20.04,18.71
GOKUL,20.86,20.86
RPGLIFE,43.15,44.34
ALMONDZ,18.76,18.76
ARCHIDPLY,19.66,17.92
LOTUSEYE,3077.55,2950.23
VINYLINDIA,27.14,27.14
UBL,91.53,104.13
LPDC,55.57,55.57
ZFCVINDIA,52.09,51.51
20MICRONS,11.08,11.03
JOCIL,15.00,15.00
ALKALI,74.88,74.88
COUNCODOS,85.55,85.55
TPHQ,455.37,455.37
TATACAP,38.35,38.03
MAWANASUG,12.03,10.26
AJMERA,15.59,15.59
MHRIL,82.49,94.67
VINATIORGA,30.70,30.70
LANDSMILL,93.78,93.78
ADANIPOWER,29.02,29.02
NHPC,19.12,19.12
GLOBUSSPR,24.93,24.93
OIL,11.41,11.41
EXPLEOSOL,10.03,9.36
RTNPOWER,88.27,88.27
AMRUTANJAN,26.41,23.64
SUNTECK,20.33,20.33
ZYDUSWELL,92.25,74.11
DEN,9.00,9.00
SHILPAMED,49.06,55.54
SARDAEN,16.55,16.70
REFEX,18.32,18.32
GILLANDERS,20.08,20.08
AHLUCONT,20.69,20.80
DLINKINDIA,15.28,15.28
JSWENERGY,42.06,40.72
GODREJPROP,32.34,32.69
DBCORP,10.85,10.85
HINDCOPPER,51.39,51.39
BEARDSELL,9.46,9.46
MMTC,44.05,
NESTLEIND,74.61,76.72
TRF,,47.74
WHIRLPOOL,32.54,30.46
UNITEDTEA,10.78,10.78
JUBLFOOD,75.09,72.73
VASCONEQ,15.18,15.18
THANGAMAYL,57.24,56.96
EMMBI,21.25,19.21
DBREALTY,86.20,638.50
HATHWAY,26.06,26.06
TEXMOPIPES,9.02,9.02
MANINFRA,20.53,20.53
LGBBROSLTD,15.49,15.58
PERSISTENT,43.13,41.63
ASIANHOTNR,,486.49
ISFT,8.87,8.87
KIRLOSBROS,41.26,37.76
KSL,15.00,14.67
SJVN,41.80,41.80
SUNDARAM,18.78,21.60
KIRLOSIND,11.16,10.92
MANAPPURAM,33.12,33.12
UMESLTD,49.39,46.47
TI,531.27,43.29
HMVL,8.10,6.73
IMFA,17.40,17.40
BLISSGVS,35.27,34.86
AHLWEST,10.04,7.61
AHLEAST,,31.99
BAJAJCON,31.02,31.02
UGARSUGAR,32.49,32.49
PRAKASHSTL,83.66,83.66
GPPL,14.55,14.99
ADFFOODS,36.64,34.78
WELINV,228.14,228.14
WAAREEINDO,6.34,6.34
KILITCH,21.12,21.12
DEEPAKNTR,42.01,41.34
CPCAP,4.62,4.62
GREENPOWER,18.12,21.51
RAMKY,9.24,12.16
CANTABIL,21.71,21.71
WABAG,34.93,34.68
ASHOKA,1.33,14.07
BEDMUTHA,49.83,49.83
JWL,60.30,56.23
OBEROIRLTY,25.74,25.57
PRESTIGE,54.17,54.17
SHAH,29.28,29.28
CGCL,24.73,24.73
RESPONIND,32.15,32.04
COALINDIA,8.71,8.71
IOLCP,31.61,29.72
GRAVITA,34.98,34.98
JINDWORLD,58.72,59.63
PENIND,16.01,16.01
RPPINFRA,25.13,28.19
JAMNAAUTO,22.85,22.08
SUMEETINDS,72.22,70.43
MOIL,20.54,20.54
ZEELEARN,7.19,14.93
A2ZINFRA,42.58,37.22
KIRLOSENG,57.03,54.60
RKDL,337.02,37.38
PSB,12.52,12.52
FMNL,8.62,8.62
SURANASOL,119.38,119.38
SHEKHAWATI,4.74,4.74
KICL,64.94,48.73
SUMMITSEC,15.25,15.25
STEL,49.76,49.76
TEXRAIL,26.49,26.09
HFCL,55.27,55.27
LOVABLE,13.59,13.59
PFS,5.93,5.90
MUTHOOTFIN,11.49,11.49
VADILALIND,31.34,31.34
SYMPHONY,,43.51
PIIND,31.12,33.26
RELAXO,55.75,55.75
OMINFRAL,40.84,40.84
VSTTILLERS,36.33,36.33
DELPHIFX,58.17,41.11
KARMAENG,42.00,103.71
ASHIANA,32.60,32.60
DHANUKA,15.67,15.67
MAITHANALL,6.45,6.45
RUSHIL,78.26,78.26
INVENTURE,24.56,26.82
LTF,23.97,23.82
WINDMACHIN,,708.40
IBULLSLTD,19.96,16.77
BODALCHEM,17.20,17.19
GAYAPROJ,0.47,10.77
ASAHISONG,19.85,19.85
FILATEX,17.38,17.38
BROOKS,33.88,33.88
TDPOWERSYS,75.94,75.94
APLLTD,23.81,22.05
VASWANI,40.91,40.91
PGEL,84.88,84.88
PANAMAPET,13.01,13.01
PAISALO,28.08,28.01
ONELIFECAP,25.18,25.18
SHAKTIPUMP,25.75,25.75
TRITURBINE,55.62,53.94
INDOTHAI,40.53,40.53
ESSARSHPNG,,66.20
DSSL,17.77,17.77
JISLDVREQS,4.98,0.87
POLYMED,53.87,53.04
RUPA,17.91,16.91
VIKASECO,255.97,255.97
APLAPOLLO,42.07,42.07
KANANIIND,11.52,11.52
MINDACORP,57.91,57.83
THOMASCOTT,18.88,18.08
DBSTOCKBRO,37.54,37.54
IRFC,16.29,16.29
COMPUSOFT,36.20,353.65
RHIM,,43.23
SCHNEIDER,150.99,146.22
NDL,10.18,10.18
NBCC,34.47,37.44
TBZ,8.72,8.72
VSSL,20.46,20.46
SWANCORP,35.94,35.94
SPECIALITY,30.75,27.07
CINELINE,23.27,22.37
SAMPANN,19.70,19.70
PROZONER,37.41,37.41
THEJO,42.08,40.55
MAYURUNIQ,18.09,18.09
ROSSELLIND,13.97,13.79
DUCON,8.96,8.96
TVSHLTD,7.64,7.57
ZUARI,1.25,
VETO,9.52,9.52
CARERATING,29.01,29.01
PCJEWELLER,11.95,11.94
INDUSTOWER,14.58,14.58
VMART,49.32,49.12
REPCOHOME,5.47,5.47
JUSTDIAL,12.21,11.77
ATULAUTO,30.75,30.00
ORIENTCEM,8.31,8.23
ESSENTIA,587.33,587.33
