SYMBOL,SYMBOL P/E,ADJUSTED P/E
CARERATING,28.53,28.53
PCJEWELLER,11.39,11.38
INDUSTOWER,14.13,14.13
VMART,50.19,49.98
REPCOHOME,5.91,5.91
JUSTDIAL,9.50,9.15
ATULAUTO,31.65,30.89
ORIENTCEM,8.43,8.34
ESSENTIA,638.85,638.85
PILITA,47.01,47.01
LYPSAGEMS,7.87,7.87
MITCON,14.40,14.40
ORBTEXP,19.28,19.28
JPOLYINVST,1.29,1.29
SREEL,17.11,17.08
NATHBIOGEN,7.33,8.42
CASTROLIND,19.02,18.71
SDBL,135.33,70.48
IREDA,18.76,18.76
BUTTERFLY,29.04,28.31
WONDERLA,38.01,36.37
AGARIND,18.41,18.41
HATSUN,56.06,56.06
CAPLIPOINT,30.03,30.03
GOCLCORP,7.18,7.48
GULFOILLUB,15.41,14.74
SNOWMAN,187.34,58.38
SHARDACROP,12.12,12.12
SUPERHOUSE,205.34,205.34
PDSL,28.38,28.38
INTELLECT,32.14,30.64
MONTECARLO,10.07,10.07
GOODLUCK,26.98,26.98
FCL,34.70,34.70
GULPOLY,11.09,11.09
APOLSINHOT,30.22,33.60
CCHHL,,25.70
LAMBODHARA,10.54,10.54
GRPLTD,302.69,215.28
GENUSPAPER,22.68,22.68
MOLDTKPAC,31.69,31.97
GREENLAM,117.99,125.53
VISHNU,28.75,28.75
GANECOS,77.16,77.16
LINC,17.42,17.42
MENONBE,24.93,24.93
HESTERBIO,36.71,38.17
JMA,6.91,6.91
MANAKALUCO,30.22,30.22
MANAKSTEEL,13.56,13.56
MANAKCOAT,31.19,31.19
ZENTEC,76.40,76.64
IMAGICAA,4139.04,5937.97
INOXWIND,33.06,33.06
LFIC,13.78,13.78
BYKE,25.84,25.84
AVANTIFEED,19.78,19.53
VRLLOG,17.53,17.53
PRIVISCL,44.89,44.89
BCG,2.03,2.03
UFO,12.03,12.03
TPLPLASTEH,22.00,22.00
NILAINFRA,9.81,9.81
ARROWGREEN,21.12,21.12
PNCINFRA,7.39,14.69
SKIPPER,30.16,29.03
ALANKIT,10.52,10.52
ORICONENT,47.84,59.00
ADANIENSOL,82.89,82.89
SYNGENE,53.88,46.73
AYMSYNTEX,214.85,214.85
EMKAYTOOLS,12.76,12.76
RAMASTEEL,68.69,68.69
MUTHOOTCAP,32.06,27.86
SATIN,8.76,8.76
ARVSMART,26.94,26.94
POWERMECH,19.79,19.79
SHARDAMOTR,15.03,15.70
NAVKARCORP,53.18,53.18
SHREEPUSHK,19.44,19.44
GUJENERGY,26.80,23.35
SADBHIN,2.15,0.62
IDFCFIRSTB,43.02,43.02
COFFEEDAY,3.40,
SHK,26.81,41.90
BALAXI,92.94,92.94
LUXIND,35.81,34.50
TTKHLTCARE,20.03,19.27
SALZERELEC,19.89,19.89
PILANIINVS,74.28,74.28
KRIDHANINF,11.96,26.03
LINCOLN,14.12,14.12
LALPATHLAB,55.27,53.13
ALKEM,28.80,27.33
NH,50.49,48.07
PRECAM,27.35,32.19
TEAMLEASE,16.75,16.16
HITECH,23.89,23.89
VIDHIING,30.44,30.44
BHAGERIA,20.84,20.84
NECCLTD,21.65,21.65
KELLTONTEC,8.91,8.91
VIYASH,80.12,57.84
GOKULAGRO,16.53,16.53
KDDL,28.45,28.07
PDMJEPAPER,8.61,8.61
HCG,453.54,66.43
HECPROJECT,11.43,11.43
WEALTH,27.55,27.55
BHARATWIRE,20.29,20.29
CCAVENUE,19.64,19.45
THYROCARE,52.44,51.05
CROMPTON,,28.17
SAGARDEEP,15.83,17.28
PARAGMILK,21.44,20.57
SHRIPISTON,33.47,32.32
UNITEDPOLY,28.33,28.33
ARMANFIN,32.05,32.05
BLS,14.16,14.16
ASPINWALL,14.86,19.21
SALONA,85.94,85.94
PREMEXPLN,80.98,74.46
CONTROLPR,24.42,26.03
INCREDIBLE,13.39,13.39
MAHASTEEL,147.78,156.88
DAMODARIND,13.93,13.93
MGL,13.26,13.26
MOLDTECH,36.74,36.74
POKARNA,38.07,38.07
COMPINFO,0.31,0.31
GPTINFRA,16.37,16.37
QUESS,20.12,19.45
GROBTEA,18.16,16.61
SOMICONVEY,24.20,24.20
LLOYDSENGG,80.40,80.40
LTM,22.97,21.34
GATECH,6.28,6.28
MINDTECK,20.98,19.78
ADVENZYMES,20.64,21.78
DBL,4.99,11.24
SPAL,27.94,27.25
RBLBANK,66.08,66.08
MBAPL,32.92,32.92
CUPID,274.70,274.70
LTTS,26.94,25.87
GNA,17.24,17.24
CROWN,14.92,14.92
ICICIPRULI,44.02,44.02
MARATHON,14.95,14.83
HPL,24.26,23.26
JAIPURKURT,27.07,27.07
SAKAR,60.09,60.09
PANSARI,30.23,30.23
ARTNIRMAN,190.71,190.71
ENDURANCE,39.43,38.83
NIRAJISPAT,7.17,7.17
MAZDA,18.45,18.45
PNBHOUSING,12.62,12.62
VBL,50.89,50.89
KINGFA,37.32,37.32
AGROPHOS,8.91,9.38
PODDARMENT,17.36,17.36
ROLLT,3.98,
NBIFIN,45.18,45.18
KIOCL,1415.03,1415.03
JETFREIGHT,14.48,14.48
SFL,58.36,63.34
TCIEXP,23.74,23.31
LAURUSLABS,89.70,89.70
TERASOFT,20.01,20.01
ITDC,72.79,72.79
HISARMETAL,24.76,24.76
RHFL,4.23,35.49
LIBAS,140.97,11.17
SPCENET,13.18,13.18
MAHESHWARI,12.65,12.65
BHANDARI,16.41,16.41
BSE,62.34,62.34
MCL,33.30,33.30
PRICOLLTD,30.26,30.26
STEELCITY,8.21,8.21
KRISHANA,22.21,22.21
GLOBAL,20.15,20.15
NITIRAJ,179.31,179.31
AKASH,68.50,46.11
DMART,89.41,89.41
TASTYBITE,62.67,62.09
INTENTECH,,14.40
AIRAN,16.15,15.45
ARIHANTSUP,25.08,25.08
URJA,253.89,253.89
EIFFL,167.73,170.39
NRAIL,15.88,14.10
SHANKARA,8.73,8.67
NACLIND,1089.65,232.37
CNL,16.69,16.69
WIPL,325.93,325.93
FOCUS,111.12,108.13
DEVIT,2.08,
SIKKO,32.35,32.35
MKPL,26.33,26.33
DOLLAR,14.43,14.67
PANACHE,42.50,36.65
INFOBEAN,18.46,18.46
SCHAND,7.23,6.92
BHAGYANGR,25.01,25.01
PSPPROJECT,76.39,76.39
JALAN,224.86,54.93
STARCEMENT,21.68,21.19
GLOBE,10.78,10.78
ERIS,30.72,30.02
CDSL,61.90,61.90
GTPL,57.26,55.78
ACCORD,0.56,0.56
AUBANK,30.25,30.25
SHRENIK,116.36,116.36
DYNPRO,14.12,14.12
STEELXIND,59.92,59.92
SALASAR,60.59,60.59
UNIVASTU,13.76,13.76
AVADHSUGAR,18.17,17.50
PALASHSECU,5.37,5.37
MAGADSUGAR,11.48,11.34
GANGESSECU,44.11,44.11
THEINVEST,29.00,30.31
TOTAL,11.49,11.49
OPTIEMUS,89.57,89.57
WEWIN,10.58,10.58
SIS,57.10,13.53
COCHINSHIP,53.08,53.08
HALEOSLABS,27.38,27.38
VAISHALI,24.08,24.08
LEXUS,28.16,
GEEKAYWIRE,8.42,8.42
SERVOTECH,73.22,73.22
ABCAPITAL,32.48,32.13
APEX,31.68,33.30
PASHUPATI,132.82,132.82
DIXON,49.89,49.89
DCAL,31.80,31.20
MATRIMONY,26.61,26.61
CHOLAHLDNG,5.83,5.83
CAPACITE,10.88,10.88
ICICIGI,32.32,32.32
WORTHPERI,11.50,11.42
SBILIFE,74.41,74.41
RMDRIP,23.68,23.68
DPWIRES,16.28,16.28
AARVI,11.82,11.57
DIAMONDYD,301.50,270.22
AIROLAM,21.27,21.27
RKEC,7.59,7.59
GATECHDVR,1.01,1.01
GOLDSTAR,12.20,12.20
JASH,40.69,40.71
RELIABLE,17.78,17.62
BETA,238.27,238.27
TIRUPATIFL,144.11,144.11
OMFURN,10.18,10.18
GODREJAGRO,26.65,25.27
TCPLPACK,27.07,24.66
MASFIN,15.63,15.49
IEX,23.08,23.08
DPABHUSHAN,10.33,10.33
GICRE,7.14,7.14
TIINDIA,51.64,49.93
NAM-INDIA,49.89,49.89
MAHLOG,361.48,311.46
NIACL,22.52,22.52
IFGLEXPOR,46.57,36.86
KHADIM,63.04,32.76
5PAISA,38.86,38.86
HDFCLIFE,65.07,65.07
VERTOZ,12.84,12.84
PULZ,11.47,11.47
SILVERTUC,64.35,64.35
ZODIAC,19.23,19.23
FELIX,17.63,17.63
ICEMAKE,99.78,99.78
SHRADHA,9.00,9.00
INNOVANA,19.56,19.56
SHALBY,53.87,53.87
TOUCHWOOD,19.36,19.36
ONEPOINT,38.26,37.36
SHIVATEX,18.18,18.18
AJOONI,15.19,15.19
MOKSH,10.51,10.51
BCONCEPTS,213.24,128.00
APOLLO,133.55,133.55
NEWGEN,22.76,20.75
AMBER,84.97,106.98
SOLEX,14.78,14.84
GALAXYSURF,26.78,25.81
SINTERCOM,147.45,147.45
SOUTHWEST,19.92,20.49
ARVEE,71.17,71.17
ASTERDM,88.10,85.10
BANKA,281.24,155.28
GMMPFAUDLR,61.63,31.51
HGINFRA,11.08,12.16
HINDCON,36.60,36.60
SARVESHWAR,13.97,13.97
MACPOWER,41.40,41.40
TARACHAND,16.04,16.04
BDL,121.71,121.71
MDL,30.68,30.03
TSFINV,82.09,82.09
BANDHANBNK,27.01,27.01
HAL,32.44,32.44
URAVIDEF,411.01,411.01
MITTAL,18.22,26.82
SANDHAR,20.56,20.98
GIRIRAJ,20.01,20.01
KAPSTON,39.53,39.53
MIDHANI,59.48,59.48
LEMONTREE,33.04,29.96
AVG,14.61,14.61
MMP,29.37,19.54
NARMADA,34.99,34.99
PIGL,15.93,15.85
BSHSL,35.60,35.60
MAHICKRA,46.56,46.56
AAKASH,25.40,25.40
ORIENTELEC,38.95,36.42
BORORENEW,66.74,23.35
SIRCA,35.00,35.00
SVLL,136.66,136.66
LATTEYS,33.28,32.80
SONAMLTD,29.49,29.49
ADANIGREEN,159.37,140.29
OSWALSEEDS,13.88,13.88
PRITI,57.73,57.73
ACCURACY,21.29,21.29
GAYAHWS,2.29,2.29
FINEORG,36.48,36.95
RITES,25.69,25.69
VARROC,44.00,31.39
AVROIND,30.09,30.09
HDFCAMC,41.75,41.75
TEMBO,10.97,11.25
CREDITACC,32.61,32.61
AARON,35.80,35.80
SIGIND,8.53,7.70
SUMIT,36.93,36.93
LAGNAM,9.82,9.82
RPPL,9.35,9.35
AKG,94.41,94.41
IRCON,24.59,24.59
AHLADA,278.63,278.63
SPECTRUM,61.05,61.05
AAVAS,18.24,18.24
KSHITIJPOL,9.65,9.65
GRSE,41.28,41.28
KRITIKA,24.80,20.39
PARIN,107.61,107.61
SILGO,52.20,51.83
VINNY,54.46,54.46
BBTCL,22.55,22.55
MARINE,60.70,59.63
IRISDOREME,52.92,52.92
ATGL,123.43,123.43
TECHNOE,28.13,28.13
SHUBHLAXMI,25.12,25.12
UNIPARTS,18.56,18.27
SHRIRAMPPS,14.97,14.97
TREJHARA,37.82,36.56
NILASPACES,17.27,17.27
AWHCL,14.32,14.32
DALBHARAT,29.00,28.31
SURANI,74.54,497.93
CHALET,27.77,27.72
MSTCLTD,21.49,21.49
OSIAHYPER,3.21,3.21
ANUP,40.83,40.41
ARVINDFASN,33.72,30.88
PAR,8.59,8.59
KHFM,39.39,39.39
RVNL,62.45,62.45
POLYCAB,52.29,52.29
METROPOLIS,61.40,59.26
KPITTECH,22.84,21.49
SWSOLAR,,21.96
NEOGEN,188.14,188.14
EMAMIPAP,8.73,8.64
VCL,4.26,4.26
CONFIPET,24.52,24.52
PPL,15.47,15.47
DGCONTENT,176.43,8.49
INDIAMART,21.85,21.85
ATMASTCO,20.64,20.64
ABINFRA,35.77,35.75
OAL,324.06,324.06
DCMNVL,168.78,34.74
SATIA,13.63,10.46
WEL,151.96,151.96
AFFLE,45.59,45.59
CHEMCON,28.40,28.40
WESTLIFE,244.45,
DOLATALGO,9.90,9.90
HNDFDS,44.38,43.31
UJJIVANSFB,17.31,17.31
MAZDOCK,39.16,39.16
IRCTC,28.75,29.00
SAFARI,47.03,47.03
DCI,22.85,22.85
360ONE,38.46,38.46
IIFLCAPS,18.85,18.85
HPIL,52.13,52.13
SAMHI,6.75,8.31
SHIVAUM,79.03,79.03
FLUOROCHEM,75.66,74.00
KUANTUM,15.94,15.94
APOLLOPIPE,446.85,446.85
CHEMBOND,19.83,19.11
MGEL,12.21,15.93
ROUTE,13.61,
SBICARD,26.57,26.57
HOMEFIRST,23.40,23.40
SIGMA,16.25,16.25
CSBBANK,9.69,9.69
EQUITASBNK,87.92,87.92
ROSSARI,19.42,19.42
HINDWAREAP,,40.97
PRINCEPIPE,40.85,39.81
LIKHITHA,25.07,25.07
PARKHOTELS,49.21,47.59
ARTEMISMED,41.67,40.73
PATANJALI,24.86,23.28
SUMICHEM,43.51,42.57
LGHL,378.76,437.85
ATALREAL,54.60,54.60
ASALCBR,19.57,19.57
MAHEPC,25.78,22.55
UNIVPHOTO,19.78,19.78
COHANCE,86.11,80.85
POWERINDIA,144.00,138.29
STOVEKRAFT,61.64,61.64
BHARTIHEXA,43.28,42.65
KSOLVES,20.42,20.42
RAJRATAN,34.68,34.68
HAPPSTMNDS,25.03,23.75
AARTISURF,26.35,26.35
GLAND,40.95,40.28
BOROLTD,38.05,36.58
NDRAUTO,40.41,40.03
MAXHEALTH,75.46,73.32
PAVNAIND,45.47,29.24
AAATECH,59.45,59.45
KALYANKJIL,27.13,26.57
BTML,12.81,12.89
SHAREINDIA,11.05,11.05
UNIDT,23.90,23.90
ANGELONE,33.51,33.51
ADL,19376.12,230.03
NIRAJ,8.31,8.31
VALIANTORG,22.25,26.69
CAMS,40.77,40.77
SURYODAY,12.36,12.36
ROML,14.62,14.62
UTIAMC,26.75,22.75
RAILTEL,28.75,27.43
BECTORFOOD,37.73,37.73
KHAICHEM,7.55,7.55
ORCHPHARMA,223.16,169.99
SUBEXLTD,23.76,21.88
NURECA,104.32,104.32
INDIGOPNTS,35.35,34.34
LXCHEM,54.38,54.38
TARC,197.72,197.72
RVHL,5.60,5.60
MTARTECH,229.20,222.84
FAIRCHEMOR,162.14,168.61
ANURAS,65.13,65.13
KANPRPLA,11.91,11.91
ISGEC,19.00,18.38
RUBFILA,15.28,15.28
STYLAMIND,34.87,34.87
PAKKA,46.27,46.27
CLSEL,12.58,12.58
PARTYCRUS,8.33,8.33
CARYSIL,32.14,31.87
MANCREDIT,31.92,31.92
SHAILY,75.73,75.73
MODISONLTD,13.16,12.11
FIBERWEB,9.21,9.21
BCLIND,8.07,8.07
BHAGCHEM,203.28,203.28
SBCL,59.32,58.73
AADHARHFC,21.78,21.54
SMCGLOBAL,14.44,14.44
NPST,83.87,83.87
SVPGLOB,1.08,
ARIHANTCAP,24.99,24.98
SIDDHIKA,12.81,12.81
NAZARA,32.30,9.02
IPL,15.27,15.27
GENCON,28.13,28.13
LODHA,32.19,32.19
HLEGLAS,49.65,45.62
BESTAGRO,62.14,62.14
VMARCIND,42.45,42.45
SONACOMS,66.36,62.50
DRCSYSTEMS,9.93,9.56
PARAS,116.52,119.50
CRAFTSMAN,62.16,60.64
DODLA,25.91,25.72
EXXARO,104.46,104.46
JUBLINGREA,39.12,37.84
ROLEXRINGS,27.24,1.35
WALPAR,10.35,10.35
SHYAMMETL,25.32,25.32
KIMS,141.34,139.13
JSFB,14.56,14.56
TATVA,68.99,68.99
CLEAN,37.20,37.20
AILIMITED,25.51,25.51
ALIVUS,24.89,24.09
ABSLAMC,34.35,34.27
DEEPINDS,14.46,10.82
ETERNAL,763.06,763.06
BEWLTD,21.71,21.71
PIXTRANS,22.25,22.25
MEDIASSIST,29.87,29.96
WINDLAS,26.52,26.52
CARTRADE,54.89,53.61
KRSNAA,17.61,17.61
EQUIPPP,122.44,122.44
APTUS,15.16,15.16
SUPRIYA,32.42,32.37
ANMOL,5.60,5.60
ABCOTS,35.99,35.99
VIJAYA,79.68,79.68
ACUTAAS,77.90,77.90
MOL,42.15,42.15
SUYOG,16.75,16.75
SANSERA,60.24,58.03
BAJAJHCARE,52.37,20.46
PRITIKAUTO,12.20,12.20
NIVABUPA,122.21,122.21
GRINFRA,9.61,9.96
INTLCONV,7.47,7.47
DUGLOBAL,37.04,37.04
PAYTM,144.25,116.84
STEELCAS,36.39,36.39
HPAL,46.18,42.90
UGROCAP,8.52,8.52
STARHEALTH,62.32,62.32
KPIGREEN,15.57,15.62
YUKEN,70.96,70.96
SGIL,193.67,196.99
ANANDRATHI,85.75,85.75
SJS,41.14,41.14
FINOPB,21.46,19.80
POLICYBZR,110.82,110.82
NYKAA,442.62,416.40
AWL,24.32,23.86
MONARCH,14.19,14.19
SAPPHIRE,,1434.25
PRUDENT,56.05,56.05
EPIGRAL,13.25,13.25
NUVOCO,31.31,28.65
GOCOLORS,30.94,30.94
NGIL,48.91,48.91
IXIGO,113.29,110.51
CMSINFO,14.08,13.79
FUSION,263.85,263.85
COASTCORP,12.68,12.68
TARSONS,110.11,105.15
MEDPLUS,44.68,44.68
TEGA,89.04,89.04
RATEGAIN,57.79,53.40
MANORG,17.68,15.75
LATENTVIEW,30.82,30.82
METROBRAND,83.32,83.32
EMCURE,37.15,36.33
PASUPTAC,7.87,7.82
FOODSIN,16.06,16.06
PARADEEP,15.44,14.94
JAINAM,44.93,44.93
MAPMYINDIA,37.18,37.18
3IINFOLTD,10.32,9.29
TMB,9.09,9.09
KRITI,261.56,72.30
DYNAMIC,8.85,8.85
MANYAVAR,25.56,25.56
GANESHBE,9.68,10.65
DMCC,22.72,22.72
MEDICAMEQ,34.18,34.18
EMIL,48.02,50.33
SHIVALIK,19.32,19.32
GODAVARIB,384.03,38.96
UMAEXPORTS,86.97,86.97
WAAREEENER,21.04,19.92
DATAPATTNS,90.71,89.97
JSLL,31.98,31.98
COOLCAPS,35.28,35.28
MEDANTA,64.26,64.15
AFSL,9.71,9.71
MALLCOM,21.04,21.04
NIDAN,12.51,9.88
IRIS,38.36,38.36
ASIANENE,32.46,27.05
DIGJAMLMTD,37.99,37.99
SMLT,20.74,20.74
NRL,40.88,40.88
RADIANTCMS,15.06,15.10
GPTHEALTH,30.36,30.36
CHOICEIN,72.87,72.87
EUROBOND,15.62,15.62
HARIOMPIPE,15.75,15.75
GRWRHITECH,47.84,47.84
CAPITALSFB,9.49,9.49
DELHIVERY,266.80,226.67
DCMSRIND,8.82,8.82
VERANDA,18.46,47.05
RAJRILTD,44.63,44.63
EMUDHRA,33.11,33.11
DYCL,20.34,20.34
FIVESTAR,14.74,14.74
STARTECK,12.03,12.03
SBC,58.56,58.56
ELDEHSG,33.32,33.32
RICHA,16.93,16.93
ELIN,22.10,21.32
ANUHPHR,19.27,19.27
SHIGAN,18.07,18.07
SEJALLTD,31.21,31.21
MHLXMIRU,6.84,6.84
RELCHEMQ,19.33,19.33
GATEWAY,11.65,11.56
SYRMA,75.61,74.83
JTLIND,31.45,31.45
CAMPUS,47.12,47.12
RAINBOW,51.30,51.10
TBOTEK,66.89,67.38
VENUSPIPES,37.49,37.36
AETHER,80.43,77.82
CAPILLARY,94.74,204.54
ROTO,55.09,55.09
MEGASTAR,45.19,45.19
SANATHAN,49.81,49.81
INDOBORAX,26.16,30.64
LANDMARK,47.20,44.73
RACE,26.73,43.23
AVONMORE,191.96,191.96
ETHOSLTD,66.47,65.64
DREAMFOLKS,31.69,31.69
SONUINFRA,3.93,3.93
MSUMI,43.82,43.82
DHARMAJ,16.06,16.06
HARSHA,25.49,25.49
KRISHIVAL,40.68,40.68
GMRP&UI,16.80,
KCK,196.74,196.74
LICI,9.59,9.59
INDOAMIN,11.66,11.66
PROPEQUITY,15.30,15.30
TVSSCS,53.41,134.33
SWARAJ,20.85,20.85
INOXGREEN,79.14,79.14
FEDFINA,17.03,17.03
ACI,62.02,62.02
BIKAJI,63.35,62.61
RITCO,24.16,24.16
SURAJEST,10.72,10.72
VEEKAYEM,7.51,7.51
RILINFRA,6.60,6.60
HARDWYN,92.95,92.95
CHEVIOT,12.76,12.76
MUKKA,12.86,12.86
HMAAGRO,6.64,6.64
VIKRAMSOLR,14.13,14.01
MWL,22.25,22.25
MEDICO,25.15,25.15
KFINTECH,43.48,42.40
YATHARTH,46.58,46.58
YATRA,37.86,35.39
ARISTO,9.01,9.01
KAYNES,61.02,60.76
NGLFINE,39.77,39.77
SABAR,37.12,37.12
JFLLIFE,19.85,19.88
FIDEL,14.00,13.63
AXITA,178.67,178.67
PLAZACABLE,27.94,27.94
SENCO,9.34,9.34
QVCEL,8.73,8.73
RADHIKAJWE,8.61,8.61
SPLPETRO,41.75,40.77
RAMRAT,33.53,32.72
CSLFINANCE,5.83,5.82
KORE,15.98,15.98
GOYALALUM,30.07,30.07
RUSTOMJEE,57.37,57.37
DBOL,29.87,29.87
KANDARP,49.87,49.87
SPORTKING,19.18,19.18
ALLETEC,11.53,10.94
AIIL,22.76,22.76
ABDL,87.17,86.36
MANORAMA,42.80,42.80
ISHAN,29.87,30.23
INNOVACAP,39.31,39.31
GRMOVER,27.23,27.23
SYNCOMF,17.08,17.09
CEWATER,34.71,31.43
DJML,36.40,36.40
BAHETI,27.77,27.77
SULA,49.75,47.62
SIGNATURE,10.05,
ANNAPURNA,9.10,9.02
KRITINUT,11.78,11.78
MEGAFLEX,18.12,18.12
KALAMANDIR,11.21,11.21
RAMAPHO,8.39,8.39
AVALON,96.97,96.97
CONCORDBIO,51.94,51.45
GODIGIT,52.85,52.85
BAIDFIN,10.85,10.85
PHANTOMFX,9.28,9.28
KAMOPAINTS,825.35,825.35
DOLLEX,23.32,23.32
BLUEJET,40.54,40.54
MVGJL,6.29,6.23
JIWANRAM,12.82,12.82
UYFINCORP,6.06,6.06
SCPL,27.44,27.44
SUKHJITS,20.37,20.37
ARHAM,25.60,25.60
MANKIND,54.18,51.75
SKYGOLD,31.58,31.58
AEROENTER,16.10,15.97
DIVGIITTS,62.80,62.80
EIEL,21.57,20.84
USK,77.92,77.92
ANLON,34.88,34.88
MOTISONS,26.62,26.53
SRIVASAVI,19.33,19.33
DIACABS,74.95,74.95
IKIO,35.30,35.30
MANOMAY,15.70,15.70
MOXSH,45.00,45.00
FAZE3Q,43.59,43.59
NSLNISP,215.90,215.90
RBMINFRA,6.18,6.18
LLOYDSME,25.95,25.95
AARTIPHARM,35.53,35.06
RHL,12.55,12.55
SAHYADRI,10.87,10.72
SAHANA,10.11,10.11
NINSYS,52.27,52.27
SBFC,22.72,22.72
SBGLP,11.36,11.36
ASMS,36.36,36.57
HYBRIDFIN,21.59,21.59
SHERA,10.11,10.11
VIAZ,15.88,15.88
LRRPL,19.01,19.01
INDGN,29.55,28.42
ZAGGLE,20.56,20.56
GANDHAR,13.75,13.75
MCON,10.07,10.07
HONASA,75.65,74.24
RISHABH,23.87,23.87
IRMENERGY,19.05,19.05
AERONEU,130.75,59.33
DENEERS,6.19,6.19
JGCHEM,24.41,24.41
CYIENTDLM,58.15,58.15
NIRMAN,1.93,1.93
AKI,18.17,18.17
RPTECH,17.56,17.56
LORDSCHLO,14.05,14.05
SYSTANGO,10.17,10.17
RATNAVEER,19.77,19.77
MOS,35.55,35.55
SECMARK,51.03,51.03
AUROIMPEX,7.93,7.93
SOTAC,17.73,17.73
SPECTSTM,10.57,10.57
ATAM,32.37,32.37
AFIL,9.89,9.89
CRAYONS,17.02,17.02
INFOLLION,13.07,13.07
LAL,35.16,35.16
URBAN,7.57,7.57
INFINIUM,23.26,23.26
AARTECH,42.06,36.25
POCL,33.06,32.93
KRISHCA,22.50,22.50
AATMAJ,59.44,59.44
DOLPHIN,21.06,21.06
TATATECH,56.46,116.12
REMUS,19.91,19.91
NOVAAGRI,18.15,18.15
REDTAPE,31.33,31.33
ASHOKAMET,3.42,3.42
SICALLOG,39.90,
YUDIZ,76.48,22.21
CELLPOINT,462.73,462.73
SEL,11.82,11.82
PROV,37.66,37.66
PTCIL,257.00,257.00
KDL,4.15,4.15
NETWEB,117.05,117.05
PYRAMID,20.72,20.72
VILINBIO,37.71,37.71
AEROFLEX,98.54,98.54
EMSLIMITED,24.51,24.51
EFACTOR,11.34,11.34
GHCLTEXTIL,15.04,15.04
MONOPHARMA,25.53,25.53
UDS,11.35,10.92
DENTALKART,65.97,65.97
SYNOPTICS,16.37,16.37
CLSL,13.30,13.40
SSFL,14.99,14.99
KIRLPNU,45.03,43.54
ATL,16.33,16.03
BALUFORGE,20.95,20.95
RRKABEL,50.85,49.40
COMMITTED,38.35,38.35
JSWINFRA,48.57,46.58
JLHL,49.73,48.56
SCILAL,69.30,69.30
NUVAMA,34.09,34.09
DRONE,84.32,84.32
YASHO,136.57,136.57
SERVICE,14.21,14.21
PRAMARA,18.66,18.66
NIITMTS,13.61,14.98
VINSYS,23.89,23.89
RACLGEAR,31.85,31.73
WCIL,25.34,25.34
ARVINDPORT,37.64,37.64
SINDHUTRAD,539.66,1168.79
UNIHEALTH,24.09,24.09
ORIANA,11.87,11.87
ASKAUTOLTD,31.27,31.27
CHAVDA,18.75,18.75
ONDOOR,10.69,10.69
BAWEJA,8.68,8.68
TRANSTEEL,12.90,12.90
SANDUMA,15.07,14.53
LLOYDSENT,29.93,29.70
OLIL,107.97,107.97
RBZJEWEL,10.27,10.27
MASTERTR,7.34,7.34
KODYTECH,85.80,85.80
KARNIKA,33.66,33.66
AKANKSHA,28.44,28.60
SCML,13.90,13.90
SAAKSHI,42.60,42.60
MUFIN,97.49,97.49
HIGREEN,104.48,38.75
PLATIND,25.44,25.26
MUFTI,12.00,11.75
FLAIR,19.50,19.50
BASILIC,17.17,17.09
CELLECOR,22.06,22.06
MUTHOOTMF,21.37,21.37
SRGHFL,14.99,14.99
JIOFIN,129.70,132.18
MCLOUD,15.81,15.64
MADHUSUDAN,22.33,22.33
TICL,25.08,25.08
WOMANCART,10.91,10.91
BLSE,35.04,35.04
SHANTHALA,13.54,13.54
TREL,16.00,17.20
MARCO,13.89,13.89
VISHNUINFR,13.44,13.44
KONTOR,16.15,16.15
RKSWAMY,24.27,22.49
EPACK,233.76,233.76
HAPPYFORGE,46.80,46.80
INDIASHLTR,16.83,16.83
CELLO,24.53,24.12
CANARYS,7.50,7.46
DIGIDRIVE,13.28,11.25
DOMS,58.45,58.45
DIGIKORE,5.05,5.05
GLOSTERLTD,38.31,38.31
LANCORHOL,4.57,4.46
AMNPLST,28.53,28.53
POLYSIL,61.52,61.52
SARTELE,9.21,9.21
VINYAS,57.72,57.72
SAIFL,3.97,3.97
JNKINDIA,41.91,41.91
AFFORDABLE,30.20,30.20
PARAGON,10.52,10.52
ARKADE,489.87,17.02
INOXINDIA,63.58,63.02
GRAPHISAD,11.75,11.70
SHEETAL,29.36,29.36
JYOTICNC,52.63,52.63
STANLEY,68.02,66.19
BAJEL,79.09,78.45
EFORCE,75.72,75.72
DEEM,20.19,20.19
APS,10.35,10.35
ENTERO,36.11,35.04
TECHLABS,35.97,35.97
SIGNPOST,22.65,22.65
ROCKINGDCE,10.62,10.62
SUNCLAY,11.97,
SHREEOSFM,13.01,13.01
PRESSTONIC,15.26,15.26
HRHNEXT,7.47,7.47
INDOFARM,30.44,30.44
DEEDEV,58.08,56.96
MEGATHERM,17.45,16.91
OWAIS,121.74,121.74
SSDL,9.50,9.80
BRACEPORT,15.02,14.95
VR,15.21,15.21
KLL,4.78,4.78
ZENITHDRUG,22.77,22.77
SJLOGISTIC,6.84,6.84
PURVFLEXI,15.93,15.92
SRM,10.11,10.11
AZAD,110.02,110.02
PRATHAM,35.95,35.95
KONSTELEC,10.03,10.03
JUNIPER,31.17,23.87
KRYSTAL,13.19,13.19
VSTL,24.58,22.33
FONEBOX,10.67,10.67
DURLAX,13.23,13.23
INM,17.47,17.47
SUPREMEPWR,27.32,27.32
KCEIL,5.87,5.87
MAXESTATES,461.92,461.92
