SYMBOL,SYMBOL P/E,ADJUSTED P/E
PRAKASH,6.77,6.77
MFSL,500.65,500.65
KSB,60.00,56.27
KOPRAN,35.96,35.96
HEG,57.91,57.91
GREAVESCOT,158.19,168.87
GODFRYPHLP,28.89,28.89
VARDMNPOLY,37.67,37.67
SURYAROSNI,18.23,18.23
TATAINVEST,108.00,108.00
GLFL,332.88,332.88
TIMKEN,57.29,57.29
SUDARSCHEM,713.56,145.63
SHREECEM,55.35,55.35
SAKHTISUG,7.09,7.09
IPCALAB,37.79,35.89
INGERRAND,52.83,51.41
JSWDULUX,6.86,36.84
HINDALCO,16.15,13.85
HINDZINC,13.29,13.30
HINDUNILVR,47.35,46.78
GSFC,9.67,9.67
GRASIM,20.95,20.46
AMBUJACEM,20.94,18.04
FINPIPE,18.36,18.36
FINCABLES,23.01,28.10
EIDPARRY,10.04,6.17
DCW,28.83,28.83
CGPOWER,105.52,103.47
SUDARCOLOR,18.76,13.24
CESC,13.50,13.50
BIRLACORPN,12.36,12.24
BHEL,59.43,59.43
BHARATGEAR,11.76,11.76
BEL,46.39,46.39
BAJFINANCE,33.99,33.67
ASHAPURMIN,17.32,17.12
NAVA,15.30,15.30
CORALFINAC,9.16,9.16
GREENPLY,28.57,25.62
TNPL,4.20,4.20
AUTOAXLES,16.60,15.78
REMSONSIND,13.53,13.13
DALMIASUG,12.33,12.33
NATCOPHARM,12.22,12.22
KHAITANLTD,10.21,10.21
SWARAJENG,21.47,21.21
MRF,23.52,23.08
GARFIBRES,35.92,34.15
ANDHRSUGAR,12.45,11.14
TNPETRO,8.69,9.27
TTKPRESTIG,48.81,45.52
STARPAPER,7.08,7.08
SKFINDIA,27.49,25.29
AUSOMENT,12.48,12.48
EIMCOELECO,26.09,26.09
JAYAGROGN,13.03,13.03
CUBEXTUB,14.79,14.79
MARICO,62.93,62.93
SILINV,11.50,11.50
SAMBHAAV,2073.69,2073.69
BIOFILCHEM,19.08,19.08
KEYFINSERV,21.63,21.08
ZENITHEXPO,46.29,46.29
SUNDRMBRAK,121.80,107.91
SANGAMIND,24.76,23.60
MOTHERSON,44.00,41.06
SOMATEX,32.31,85.52
VISAKAIND,8.42,18.98
AARTIDRUGS,19.25,19.25
STERTOOLS,29.65,50.20
CREST,21.72,21.72
INDIANCARD,35.55,28.43
HITECHGEAR,50.44,50.44
WENDT,97.10,97.10
DENORA,50.62,50.62
TVSSRICHAK,42.56,46.67
SHRIRAMFIN,21.76,21.76
PUNJABCHEM,22.06,21.51
DYNAMATECH,216.48,151.90
GUJAPOLLO,87.86,87.86
GANESHHOU,24.17,24.17
MMFL,27.01,27.00
JAGSNPHARM,33.37,32.27
ALKYLAMINE,51.63,51.63
BOSCH-HCIL,,227.72
MPHASIS,23.59,23.28
GUJRAFFIA,20.16,20.16
RUCHINFRA,13.84,13.84
RAMCOIND,21.35,22.34
KOTHARIPET,11.27,11.24
HERITGFOOD,22.68,24.11
INDRAMEDCO,18.11,18.11
BANKBARODA,7.11,5.79
MADRASFERT,13.32,12.24
GAIL,18.95,18.95
INDNIPPON,23.85,26.65
SKMEGGPROD,13.01,13.01
BANKINDIA,5.47,5.47
CONCOR,32.58,32.58
ICICIBANK,17.34,17.34
KCPSUGIND,33.17,33.17
HUDCO,9.18,9.18
INDSWFTLAB,47.06,39.94
SAREGAMA,49.72,48.29
FDC,23.97,22.73
ENGINERSIN,19.68,19.68
ADROITINFO,15.76,15.76
JAICORPLTD,10.53,10.47
ANTGRAPHIC,9.48,9.48
GMDCLTD,19.07,31.65
MAHAPEXLTD,49.30,90.89
INDUSINDBK,59.65,59.65
ASAHIINDIA,64.92,62.96
TRIGYN,73.25,47.96
J&KBANK,7.38,7.38
KOTHARIPRO,118.00,
CUB,16.16,16.16
SOUTHBANK,8.05,8.05
ASTRAZEN,109.12,107.05
CEMPRO,38.34,38.34
AXISBANK,13.78,13.78
CYIENT,22.72,21.07
SONATSOFTW,19.17,17.55
NOIDATOLL,3.04,3.04
CYBERTECH,13.26,13.26
KOKUYOCMLN,34.25,34.25
DHANBANK,10.93,10.93
SANGHVIMOV,20.58,19.86
STCINDIA,1.10,13.17
MANUGRAPH,8.85,11.43
VIPCLOTHNG,19.49,19.49
NATIONALUM,10.89,10.89
IVC,55.18,55.18
JINDALSTEL,40.77,27.89
ALEMBICLTD,18.41,18.41
ICDSLTD,49.27,49.27
BSOFT,15.18,14.58
HCLTECH,20.92,20.10
ACCELYA,18.23,17.23
STAR,17.02,16.34
ZYDUSLIFE,22.28,20.76
GLENMARK,46.86,24.73
RAJESHEXPO,22.76,22.76
CINEVISTA,14.24,14.24
SHREERAMA,21.00,21.00
WOCKPHARMA,156.49,108.41
NRBBEARING,28.42,27.68
IOB,11.30,11.30
RAMCOSYS,53.50,19.13
GVPIL,17.20,15.78
BIL,32.99,32.99
KTKBANK,7.34,7.34
MAHLIFE,113.17,168.88
MUKTAARTS,,45.78
BLBLIMITED,2.51,2.51
AJANTPHARM,40.18,40.18
BLUESTARCO,65.61,62.56
CALSOFT,5.08,5.08
TVSMOTOR,53.11,52.63
PNBGILTS,14.75,15.07
PNC,,5.80
TAJGVK,5.59,17.17
NLCINDIA,10.92,10.92
CHENNPETRO,4.40,4.40
TTML,207.06,
KRBL,12.31,12.31
HAVELLS,48.47,47.48
GAEL,24.77,24.52
USHAMART,30.35,29.58
AXISCADES,92.17,85.00
UMIYA-MRO,19.62,19.62
TIPSMUSIC,40.80,40.80
STLTECH,109.96,114.47
HIKAL,,57.29
TRIDENT,32.73,32.73
MARKSANS,27.99,27.99
GOLDTECH,288.12,
SMARTLINK,15.42,15.42
GODREJCP,59.18,54.07
JISLJALEQS,,148.23
LUPIN,20.89,19.22
UNITDSPR,64.82,60.64
TCI,18.72,18.72
MPSLTD,24.37,25.03
BHARTIARTL,36.37,33.66
ASAL,26.88,25.94
OLECTRA,61.91,63.20
PONNIERODE,5.33,8.99
PNB,6.20,6.20
APTECHT,22.59,21.10
SURANAT&P,11.33,11.37
TEAMGTY,272.57,272.57
OFSS,29.15,29.15
UNIONBANK,6.53,6.53
NUCLEUS,16.71,14.63
CANBK,5.96,5.96
GENESYS,35.29,32.75
OMAXAUTO,10.34,10.34
GODREJIND,22.15,21.63
DIVISLAB,80.47,78.81
RADICO,84.73,83.86
INDORAMA,8.62,8.48
MARUTI,30.47,30.47
VARDHACRLC,9.02,9.02
UCOBANK,11.80,11.80
BAGFILMS,18.41,18.41
JSL,18.86,18.59
NSIL,50.91,50.90
WELSPUNLIV,72.02,69.82
JAIBALAJI,42.91,41.85
TVSELECT,725.44,457.03
IGL,17.23,17.23
DREDGECORP,647.37,647.37
TVTODAY,54.41,0.95
UNIENTER,31.93,31.93
UPL,21.30,21.38
MUKANDLTD,3.33,3.33
PETRONET,10.91,10.91
PTC,6.93,6.90
VAIBHAVGBL,16.76,16.77
BIOCON,190.50,73.27
MAHABANK,8.34,8.34
POONAWALLA,53.89,53.89
XPROINDIA,163.80,163.80
RKFORGE,102.58,90.42
DATAMATICS,25.45,21.25
CCL,37.00,37.00
EXCELINDUS,16.47,16.47
LT,27.29,25.66
APARINDS,47.06,46.11
AMBICAAGAR,12.30,12.30
CENTEXT,13.47,12.94
NIITLTD,140.70,74.88
ULTRACEMCO,41.20,40.77
TCS,17.68,16.40
COFORGE,39.54,36.15
TEXINFRA,147.77,147.77
GULFPETRO,5.61,5.31
GUFICBIO,59.71,59.71
ASTRAMICRO,90.95,90.95
WELENT,20.14,18.93
NTPC,13.16,13.16
KOTARISUG,31.68,
JBMA,59.25,57.91
DWARKESH,48.59,48.59
INDOCO,670.09,
SUPRAJIT,37.06,36.85
PATELENG,10.22,6.39
XCHANGING,12.52,12.52
JSWSTEEL,10.97,24.84
CONSOFINVT,17.26,17.26
JINDALPHOT,284.74,284.74
JPPOWER,18.21,13.99
EVEREADY,14.69,
GOKEX,60.35,60.35
SAKSOFT,16.86,16.42
ALLDIGI,15.50,14.31
IIFL,11.22,11.22
WELCORP,31.86,31.86
SSWL,22.06,22.06
CYBERMEDIA,7.33,7.60
SHAHALLOYS,3.45,
SURYALAXMI,34.45,36.84
JKPAPER,21.27,20.62
PRIMESECU,161.54,51.74
GRANULES,31.50,32.17
JSWHL,101.90,100.45
GEOJITFSL,29.75,27.51
GENUSPOWER,16.89,16.89
YESBANK,18.99,18.99
MSPL,62.39,15.55
SPLIL,12.44,12.44
MCLEODRUSS,,22.79
SEMAC,13.86,13.86
GOLDIAM,31.14,31.14
RML,28.68,27.78
HTMEDIA,,12.18
SASKEN,46.45,42.66
FCSSOFT,91.53,58.68
IMPAL,14.25,14.25
SUZLON,20.74,21.21
AURIONPRO,19.53,19.14
BASML,14.39,14.39
TRIVENI,19.01,18.46
AIAENG,34.53,34.46
NAHARINDUS,9.82,9.70
ORIENTCER,21.93,20.62
EKC,8.20,8.34
VIMTALABS,33.60,33.13
KERNEX,41.82,41.82
PVRINOX,41.10,34.67
NITINSPIN,17.02,17.02
ROHLTD,30.56,31.70
ENIL,,214.65
JAGRAN,7.37,7.37
SADBHAV,1.84,12.59
SAKUMA,26.86,26.86
KEC,20.99,19.43
JKCEMENT,46.46,44.85
INDOTECH,39.65,39.65
M&MFIN,17.17,16.62
BLKASHYAP,786.87,29.27
VISACHROME,0.53,
NITCO,87.15,76.47
CENTURYPLY,64.81,63.50
KEI,50.52,50.52
VAKRANGEE,65.60,65.71
SOLARINDS,94.26,94.22
GALLANTT,33.53,33.53
UTTAMSUGAR,8.43,8.35
KKCL,20.62,20.62
SUNTV,13.73,13.28
GPIL,21.30,20.93
RSYSTEMS,14.70,13.56
EMKAY,35.87,35.87
BALPHARMA,22.19,22.19
SWELECTES,16.02,15.54
KAMDHENU,11.80,11.80
RATNAMANI,31.33,30.89
PIONEEREMB,116.51,
JKLAKSHMI,16.57,15.93
PFOCUS,79.53,74.60
MUNJALAU,22.05,25.39
EMAMILTD,22.84,22.58
GMRAIRPORT,485.62,368.98
TECHM,31.19,30.10
GRINDWELL,53.63,53.63
VOLTAMP,44.13,44.13
ANTELOPUS,20.96,19.67
ACE,28.66,28.66
ANANTRAJ,39.87,39.87
TALBROAUTO,29.81,29.81
ALICON,32.47,30.54
GEECEE,16.97,16.97
JMFINANCIL,10.02,9.88
FIEMIND,24.01,24.01
DCBBANK,7.88,7.88
INSPIRISYS,10.04,9.53
GTLINFRA,1.99,
NAUKRI,45.95,46.95
VGL,25.28,25.28
GESHIP,6.65,6.65
TORNTPOWER,29.20,29.20
MANALIPETC,8.63,16.58
LTFOODS,21.22,21.22
DONEAR,10.04,10.04
RUCHIRA,11.90,11.90
SOBHA,63.09,63.09
VENUSREM,18.45,18.45
JINDRILL,9.70,9.51
HIRECT,117.83,114.98
NFL,20.82,20.82
PLASTIBLEN,11.41,11.41
PARACABLES,34.76,34.78
HBLENGINE,20.64,20.10
TANLA,15.20,15.20
AVTNPL,16.44,16.44
ZEEMEDIA,264.44,74.91
VEEDOL,14.97,14.97
LUMAXTECH,30.36,29.49
SARLAPOLY,,15.47
PTL,11.23,11.23
WANBURY,16.16,15.36
AUTOIND,10.29,23.65
GANDHITUBE,15.55,15.38
PITTIENG,30.40,30.40
UNOMINDA,65.20,63.95
IZMO,33.20,33.20
HUBTOWN,16.19,16.19
CTE,127.19,127.19
TIIL,19.68,19.68
ORIENTBELL,41.15,37.93
PGIL,35.24,35.11
REDINGTON,14.94,14.02
TTL,628.60,628.60
FSL,30.34,27.38
PFC,4.19,4.19
SMSPHARMA,42.21,42.21
INDIANB,8.89,8.89
ORIENTALTL,21.59,16.18
IDEA,4.09,
PAGEIND,58.81,56.89
LAOPALA,22.43,22.09
RAJTV,78.41,78.41
JKTYRE,14.95,12.09
ASTRAL,74.17,72.00
NAHARSPING,46.48,46.48
NAHARPOLY,9.97,9.97
NCLIND,7.01,6.64
BALAMINES,34.92,34.92
BANSWRAS,15.88,13.65
ICRA,25.25,24.66
PHOENIXLTD,41.91,41.32
NDLVENTURE,473.48,473.48
ZENITHSTL,17.25,24.11
BFUTILITIE,7.37,7.36
FORTIS,68.59,67.68
SRHHYPOLTD,9.23,8.27
WEBELSOLAR,14.14,14.11
TGBHOTELS,19.50,19.50
HILTON,32.27,32.27
INSECTICID,13.16,13.16
KMSUGAR,4.78,4.78
NAVINFLUOR,58.69,58.20
TIMETECHNO,22.41,22.41
NAGREEKEXP,22.45,22.45
NELCAST,24.63,24.63
V2RETAIL,50.15,58.01
DLF,63.28,68.40
TARMAT,20.21,20.21
SPARC,4.45,4.42
SIGMAADV,40.74,39.65
ADSL,16.07,15.84
ALPA,9.41,9.41
CENTRALBK,6.20,6.20
ASIANTILES,182.88,182.88
TAKE,78.09,78.09
KPRMILL,41.83,41.83
CIEINDIA,17.61,17.61
PURVA,88.60,88.60
MOTILALOFS,25.97,25.97
INDOWIND,,215.66
NAGREEKCAP,3.92,3.92
KSCL,14.03,14.03
CENTUM,448.54,95.08
POWERGRID,16.38,16.38
SUPREMEINF,0.14,
MAANALU,55.03,55.03
IL&FSENGG,806.75,139.57
DELTACORP,19.98,19.39
BAJAJELEC,,89.85
ENERGYDEV,,14.79
CERA,38.70,38.20
RELIGARE,116.66,116.66
BVCL,314.09,314.09
ADANIPORTS,29.77,29.38
EDELWEISS,16.59,14.34
RGL,14.40,13.08
KAUSHALYA,89.48,89.48
COLPAL,43.72,43.05
JYOTHYLAB,22.72,22.72
MADHAV,313.79,313.79
KALYANIFRG,23.58,23.58
HITECHCORP,36.19,33.46
ECLERX,25.98,25.98
TARIL,33.25,33.25
BRIGADE,25.41,25.01
MANAKSIA,6.90,6.90
PATINTLOG,10.41,10.41
PPAP,9.33,674.12
ARIES,10.55,10.55
AMBIKCO,13.62,13.62
KAVDEFENCE,274.34,274.34
CEATLTD,24.51,22.21
BIRLAMONEY,13.73,13.15
RPOWER,,158.15
JKIL,9.45,9.24
CORDSCABLE,12.68,12.68
KNRCON,8.13,8.13
SEPC,21.59,21.16
BANG,6.67,5.14
IRB,28.38,26.99
NMDC,10.18,10.18
GSS,,14.99
NAHARCAP,23.07,23.07
RECLTD,6.15,6.14
VGUARD,36.17,34.71
NESCO,18.41,18.41
DPSCLTD,55.24,55.24
TITAGARH,55.65,55.65
KIRIINDUS,0.49,5.27
BAJAJFINSV,15.67,15.47
BAJAJ-AUTO,28.82,28.74
DIGISPICE,19.31,18.02
GOKUL,21.01,21.01
RPGLIFE,39.40,40.44
ALMONDZ,15.16,15.16
ARCHIDPLY,20.79,18.95
LOTUSEYE,3078.06,2950.73
VINYLINDIA,27.35,27.35
UBL,92.12,104.80
LPDC,56.56,56.56
ZFCVINDIA,54.47,53.84
20MICRONS,10.56,10.51
JOCIL,15.50,15.50
ALKALI,67.65,67.65
COUNCODOS,80.98,80.98
TPHQ,455.37,455.37
TATACAP,28.07,27.90
MAWANASUG,11.39,9.72
AJMERA,16.08,16.08
MHRIL,83.75,96.11
VINATIORGA,30.26,30.26
LANDSMILL,102.42,102.42
ADANIPOWER,28.03,28.03
NHPC,18.55,18.55
GLOBUSSPR,24.88,24.88
OIL,11.33,11.33
EXPLEOSOL,11.58,10.81
RTNPOWER,40.97,40.97
AMRUTANJAN,25.80,23.09
SUNTECK,21.62,21.62
ZYDUSWELL,93.49,75.10
DEN,9.06,9.06
SHILPAMED,48.36,54.75
SARDAEN,17.35,17.51
REFEX,15.05,15.05
GILLANDERS,19.82,19.82
AHLUCONT,20.56,20.66
DLINKINDIA,15.30,15.30
JSWENERGY,40.87,39.56
GODREJPROP,33.51,33.87
DBCORP,10.67,10.67
HINDCOPPER,50.78,50.78
BEARDSELL,9.29,9.29
MMTC,43.33,
NESTLEIND,75.09,77.22
TRF,,47.18
WHIRLPOOL,33.89,31.72
UNITEDTEA,10.76,10.76
JUBLFOOD,79.21,76.72
VASCONEQ,14.87,14.87
THANGAMAYL,51.28,51.06
EMMBI,21.16,19.13
DBREALTY,85.99,636.99
HATHWAY,26.01,26.01
TEXMOPIPES,9.08,9.08
MANINFRA,20.21,20.21
LGBBROSLTD,15.78,15.87
PERSISTENT,46.38,44.77
ASIANHOTNR,,493.35
ISFT,9.74,9.74
KIRLOSBROS,40.78,37.32
KSL,15.08,14.75
SJVN,42.02,42.02
SUNDARAM,19.08,21.95
KIRLOSIND,11.09,10.85
MANAPPURAM,35.01,35.01
UMESLTD,49.39,46.47
TI,,51.07
HMVL,8.42,6.99
IMFA,17.44,17.44
BLISSGVS,35.90,35.47
AHLWEST,10.22,7.75
AHLEAST,,30.40
BAJAJCON,31.42,31.42
UGARSUGAR,33.43,33.43
PRAKASHSTL,83.66,83.66
GPPL,14.69,15.14
ADFFOODS,36.05,34.27
WELINV,227.91,227.91
WAAREEINDO,7.77,7.77
KILITCH,22.07,22.07
DEEPAKNTR,41.48,40.81
CPCAP,4.83,4.83
GREENPOWER,17.32,20.56
RAMKY,9.06,11.92
CANTABIL,20.80,20.80
WABAG,31.62,31.40
ASHOKA,1.35,14.21
BEDMUTHA,49.36,49.36
JWL,63.39,59.12
OBEROIRLTY,25.53,25.36
PRESTIGE,56.47,56.47
SHAH,25.09,25.09
CGCL,19.33,19.33
RESPONIND,31.13,31.03
COALINDIA,8.33,8.33
IOLCP,31.42,29.54
GRAVITA,30.44,30.44
JINDWORLD,60.31,61.25
PENIND,16.29,16.29
RPPINFRA,25.17,28.23
JAMNAAUTO,22.85,22.09
SUMEETINDS,55.95,54.56
MOIL,18.38,18.38
ZEELEARN,5.88,10.62
A2ZINFRA,44.96,39.30
KIRLOSENG,56.90,54.47
RKDL,335.79,37.24
PSB,12.13,12.13
FMNL,8.60,8.60
SURANASOL,20.27,20.27
SHEKHAWATI,4.82,4.82
KICL,64.12,48.11
SUMMITSEC,15.71,15.71
STEL,50.64,50.64
TEXRAIL,26.74,26.34
HFCL,49.09,49.09
LOVABLE,13.28,13.28
PFS,8.00,7.93
MUTHOOTFIN,11.42,11.42
VADILALIND,33.68,33.68
SYMPHONY,,43.49
PIIND,31.77,33.96
RELAXO,56.81,56.81
OMINFRAL,42.12,42.12
VSTTILLERS,35.81,35.82
DELPHIFX,58.09,41.05
KARMAENG,41.32,102.03
ASHIANA,32.71,32.71
DHANUKA,15.80,15.80
MAITHANALL,6.47,6.47
RUSHIL,78.75,78.75
INVENTURE,24.84,27.12
LTF,24.22,24.07
WINDMACHIN,,749.29
IBULLSLTD,13.40,11.82
BODALCHEM,18.84,18.82
GAYAPROJ,0.46,10.38
ASAHISONG,12.28,12.28
FILATEX,17.31,17.31
BROOKS,30.39,30.39
TDPOWERSYS,67.78,67.78
APLLTD,23.80,22.05
VASWANI,40.44,40.44
PGEL,90.34,90.34
PANAMAPET,12.75,12.75
PAISALO,27.37,27.30
ONELIFECAP,25.12,25.12
SHAKTIPUMP,30.44,30.44
TRITURBINE,55.83,54.15
INDOTHAI,40.85,40.85
ESSARSHPNG,,66.17
DSSL,18.64,18.64
JISLDVREQS,5.11,0.89
POLYMED,54.00,53.17
RUPA,17.67,16.68
VIKASECO,255.97,255.97
APLAPOLLO,43.15,43.15
KANANIIND,11.37,11.37
MINDACORP,59.72,59.64
THOMASCOTT,19.58,18.75
DBSTOCKBRO,38.78,38.78
IRFC,16.62,16.62
COMPUSOFT,36.28,354.46
RHIM,,42.93
SCHNEIDER,144.09,139.53
NDL,10.27,10.27
NBCC,34.42,37.39
TBZ,9.05,9.05
VSSL,20.65,20.65
SWANCORP,36.06,36.06
SPECIALITY,30.74,27.05
CINELINE,22.31,18.07
SAMPANN,19.31,19.31
PROZONER,38.29,38.29
THEJO,41.96,40.43
MAYURUNIQ,18.04,18.04
ROSSELLIND,13.92,13.74
DUCON,8.79,8.79
TVSHLTD,7.62,7.55
ZUARI,1.30,
VETO,9.40,9.40
CARERATING,29.27,29.27
PCJEWELLER,12.37,12.36
INDUSTOWER,14.24,14.24
VMART,43.24,43.08
REPCOHOME,5.50,5.50
JUSTDIAL,12.73,12.28
ATULAUTO,31.79,31.02
ORIENTCEM,13.50,13.29
