SYMBOL,SYMBOL P/E,ADJUSTED P/E
SANDESH,11.28,11.00
HCC,37.17,43.14
BAJAJHIND,32.64,29.41
APOLLOHOSP,65.40,64.91
ARE&M,18.62,23.69
ADANIENT,44.45,170.33
IVP,8.70,8.56
BALKRISIND,31.96,31.96
INDBANK,20.45,20.45
GINNIFILA,10.55,9.54
EICHERMOT,44.01,43.61
GVT&D,92.28,89.02
NEULANDLAB,66.79,66.79
ONGC,6.71,6.67
ITI,92.68,
ZENSARTECH,15.46,15.09
TAINWALCHM,18.39,18.39
BERGEPAINT,53.13,51.28
BANARISUG,29.48,29.48
KPIL,21.93,22.37
JYOTISTRUC,23.80,23.80
IGARASHI,117.23,117.23
BSL,55.05,55.05
BLUEDART,46.83,40.72
JAYNECOIND,14.47,14.21
MUNJALSHOW,24.71,22.98
APCOTEXIND,28.23,28.35
SOTL,22.23,22.23
HSCL,48.31,48.31
RCF,16.33,17.76
RANASUG,7.65,
KARURVYSYA,10.60,10.60
DECCANCE,27.90,51.87
WSI,211.41,245.62
UFLEX,9.63,9.37
TATAPOWER,27.85,27.58
ADVANIHOTR,20.05,19.48
THOMASCOOK,22.42,21.91
SUNFLAG,31.52,30.49
SUBROS,31.72,30.69
SPMLINFRA,23.14,23.14
SIMPLEXINF,53.09,54.09
SIEMENS,103.64,103.64
BHARATRAS,15.27,13.90
WIPRO,13.17,13.17
VSTIND,13.45,13.45
JUBLPHARMA,41.00,36.93
UNIVCABLES,47.52,47.52
TATACOMM,51.62,48.78
TOKYOPLAST,123.89,123.89
SOMANYCERA,28.60,27.62
MURUDCERA,16.34,16.34
IFCI,45.33,43.80
HLVLTD,226.30,92.12
SANOFI,25.21,23.76
M&M,23.63,23.33
LIBERTSHOE,41.09,41.59
KAJARIACER,40.46,38.12
HEIDELBERG,26.98,25.96
MODTHREAD,13.56,13.56
MANGLMCEM,20.90,19.16
PRSMJOHNSN,91.67,
POLYPLEX,82.48,82.48
PIDILITIND,64.44,64.17
PCBL,64.68,69.64
3PLAND,26.18,26.18
OSWALAGRO,61.20,36.79
EIHAHOTELS,22.10,21.40
HONDAPOWER,33.17,29.81
JINDALSAW,28.48,28.48
SAIL,22.79,19.92
RUBYMILLS,30.17,30.17
STYRENIX,22.31,22.15
ABB,103.63,103.63
IDBI,9.81,9.81
GRAPHITE,72.78,72.01
CANFINHOME,10.10,10.10
BRITANNIA,51.32,51.32
BBL,25.19,25.19
ELECTCAST,28.26,24.25
DHAMPURSUG,14.31,14.31
DCMSHRIRAM,18.79,18.35
DABUR,40.45,40.20
COSMOFIRST,14.02,13.54
CIPLA,30.09,28.43
HEROMOTOCO,18.47,18.16
HDFCBANK,14.78,14.58
HARRMALAYA,13.77,13.77
GMBREW,12.49,12.49
GIPCL,6.29,6.29
ITC,17.16,16.96
INDIANHUME,15.06,23.12
HINDCOMPOS,20.95,19.99
IOC,4.94,4.94
OSWALGREEN,,15.35
HUHTAMAKI,16.04,16.07
RICOAUTO,35.71,31.67
KAMATHOTEL,13.36,18.28
IFBAGRO,16.17,16.17
BANCOINDIA,19.65,20.18
MANINDS,23.57,23.57
APOLLOTYRE,19.85,19.00
SIYSIL,12.67,12.67
SHANTIGEAR,42.11,40.27
PRECWIRE,42.96,42.96
ONWARDTEC,14.22,13.50
NILKAMAL,20.77,19.08
NCC,12.28,11.84
ICIL,61.96,61.96
SEAMECLTD,13.65,13.65
ELGIEQUIP,44.00,42.92
AUROPHARMA,25.63,25.29
BBTC,4.16,4.30
EIHOTEL,35.41,30.57
KANORICHEM,33.39,33.39
LICHSGFIN,5.43,5.43
GICHSGFIN,5.23,5.23
BEPL,15.99,15.99
RAIN,17.54,17.54
BANARBEADS,43.76,43.76
MOREPENLAB,33.36,44.04
WSTCSTPAPR,21.92,21.92
VENKEYS,15.40,15.40
GHCL,8.47,8.47
S&SPOWER,38.85,38.85
PRUDMOULI,5.69,5.69
PRAJIND,260.22,68.38
BPL,,284.74
PGHH,33.06,33.06
VESUVIUS,36.39,36.39
TFCILTD,24.86,24.86
BOMDYEING,94.61,91.90
GTL,0.19,
NAVNETEDUL,9.88,40.09
GUJALKALI,213.52,213.52
AGI,12.80,12.66
GLAXO,40.60,41.21
TATACONSUM,65.99,65.42
ZEEL,38.03,37.07
CHOLAFIN,29.07,29.07
INDHOTEL,47.02,51.96
FMGOETZE,15.28,14.37
KOTAKBANK,18.78,19.03
ORIENTHOT,35.52,35.20
GILLETTE,38.92,38.92
GOLDENTOBC,6.60,7.48
KANSAINER,28.26,26.22
FOSECOIND,44.67,39.33
ESABINDIA,43.90,47.65
3MINDIA,76.00,90.32
ANDHRAPAP,65.02,65.02
GABRIEL,79.64,76.46
SCHAEFFLER,53.46,53.46
AARTIIND,42.88,43.63
RALLIS,21.80,
AMJLAND,10.43,10.43
PRAKASH,6.68,6.68
MFSL,509.91,509.91
KSB,64.60,60.59
KOPRAN,38.12,38.12
HEG,51.94,51.94
GREAVESCOT,162.20,173.15
GODFRYPHLP,26.79,26.79
VARDMNPOLY,39.93,39.93
SURYAROSNI,18.42,18.42
TATAINVEST,105.80,105.80
TIMKEN,57.90,57.90
SUDARSCHEM,730.07,149.00
SHREECEM,55.40,55.40
SAKHTISUG,7.13,7.13
IPCALAB,39.15,37.18
INGERRAND,56.26,54.74
JSWDULUX,6.93,37.21
HINDALCO,15.90,13.64
HINDZINC,15.97,15.99
HINDUNILVR,47.44,46.64
GSFC,9.58,9.58
GRASIM,21.16,20.66
AMBUJACEM,19.86,17.39
FINPIPE,18.39,18.39
FINCABLES,23.72,28.97
EIDPARRY,9.83,6.04
DCW,28.57,28.57
CGPOWER,120.08,117.67
SUDARCOLOR,18.91,13.35
CESC,13.62,13.62
BIRLACORPN,14.05,13.90
BHEL,61.25,61.25
BHARATGEAR,11.02,11.02
BEL,49.53,49.53
BAJFINANCE,34.30,33.98
ASHAPURMIN,16.85,16.66
NAVA,15.71,15.71
CORALFINAC,8.51,8.51
GREENPLY,33.70,30.93
TNPL,4.08,4.08
AUTOAXLES,16.90,16.07
REMSONSIND,13.73,13.33
DALMIASUG,12.50,12.50
NATCOPHARM,12.41,12.41
KHAITANLTD,9.74,9.74
SWARAJENG,22.13,21.86
MRF,23.27,22.84
GARFIBRES,38.10,36.21
ANDHRSUGAR,12.16,10.88
TNPETRO,8.69,9.27
TTKPRESTIG,58.17,51.96
STARPAPER,7.01,7.01
SKFINDIA,27.54,25.34
AUSOMENT,12.04,12.04
EIMCOELECO,26.54,26.54
JAYAGROGN,13.12,13.12
CUBEXTUB,15.15,15.15
MARICO,61.25,61.25
SILINV,11.71,11.71
SAMBHAAV,2027.23,2027.23
BIOFILCHEM,19.38,19.38
KEYFINSERV,22.19,21.62
ZENITHEXPO,45.97,45.97
SUNDRMBRAK,125.41,111.12
SANGAMIND,25.69,24.48
MOTHERSON,43.17,40.29
SOMATEX,34.18,90.46
VISAKAIND,8.21,18.49
AARTIDRUGS,19.57,19.57
STERTOOLS,30.37,51.43
CREST,21.96,21.96
INDIANCARD,35.62,28.49
HITECHGEAR,56.31,56.31
WENDT,104.18,104.18
DENORA,51.64,51.64
TVSSRICHAK,44.06,48.31
SHRIRAMFIN,24.35,24.35
PUNJABCHEM,21.92,21.37
DYNAMATECH,215.52,151.23
GUJAPOLLO,87.62,87.62
GANESHHOU,21.56,21.56
MMFL,26.27,26.26
JAGSNPHARM,34.08,32.90
ALKYLAMINE,52.02,52.02
BOSCH-HCIL,,231.18
MPHASIS,24.73,24.39
SKIL,1.57,1.57
GUJRAFFIA,20.48,20.48
RUCHINFRA,13.68,13.68
RAMCOIND,22.69,23.74
KOTHARIPET,10.56,10.53
HERITGFOOD,22.95,24.39
INDRAMEDCO,18.70,18.70
BANKBARODA,6.77,6.77
MADRASFERT,13.52,12.43
GAIL,18.72,18.72
INDNIPPON,24.61,27.50
SKMEGGPROD,16.31,16.31
BANKINDIA,6.63,6.39
CONCOR,31.26,31.26
ICICIBANK,17.61,17.61
KCPSUGIND,22.12,22.12
HUDCO,10.02,10.02
INDSWFTLAB,49.25,41.80
SAREGAMA,48.19,46.81
FDC,24.18,22.92
ENGINERSIN,20.05,20.05
ADROITINFO,15.23,15.23
JAICORPLTD,11.09,11.02
ANTGRAPHIC,9.48,9.48
GMDCLTD,19.18,31.82
MAHAPEXLTD,49.00,90.34
INDUSINDBK,90.50,90.50
ASAHIINDIA,65.74,63.75
TRIGYN,73.64,48.22
J&KBANK,8.48,8.48
KOTHARIPRO,122.40,
CUB,16.81,16.81
SOUTHBANK,8.00,8.00
ASTRAZEN,107.38,105.35
CEMPRO,47.33,47.33
AXISBANK,14.01,14.01
CYIENT,19.90,18.60
SONATSOFTW,18.71,17.12
NOIDATOLL,3.16,3.16
CYBERTECH,14.14,14.14
KOKUYOCMLN,34.08,34.08
DHANBANK,12.98,12.98
SANGHVIMOV,20.51,19.80
STCINDIA,1.10,13.21
MANUGRAPH,9.10,11.76
VIPCLOTHNG,20.07,20.07
NATIONALUM,10.83,10.83
IVC,55.51,55.51
JINDALSTEL,31.22,22.75
ALEMBICLTD,18.41,18.41
ICDSLTD,46.12,46.12
BSOFT,15.72,15.03
HCLTECH,19.01,18.26
ACCELYA,17.50,16.57
STAR,17.01,16.34
ZYDUSLIFE,22.80,21.25
GLENMARK,46.40,24.48
RAJESHEXPO,22.94,22.94
CINEVISTA,14.22,14.22
SHREERAMA,22.57,22.57
WOCKPHARMA,157.05,108.80
NRBBEARING,26.94,26.24
IOB,11.71,11.71
RAMCOSYS,71.96,25.93
GVPIL,19.05,17.48
BIL,32.80,32.80
KTKBANK,7.94,7.94
MUKTAARTS,,40.68
BLBLIMITED,2.55,2.55
AJANTPHARM,41.04,41.04
BLUESTARCO,66.91,63.81
CALSOFT,5.52,5.52
TVSMOTOR,52.85,52.31
PNBGILTS,15.29,15.62
PNC,,5.62
TAJGVK,5.61,17.23
NLCINDIA,10.90,10.90
CHENNPETRO,5.96,5.96
KRBL,12.55,12.55
HAVELLS,47.03,46.08
GAEL,21.69,21.47
USHAMART,32.78,31.87
AXISCADES,93.24,85.98
UMIYA-MRO,19.53,19.53
TIPSMUSIC,41.91,41.91
STLTECH,462.14,557.49
HIKAL,,58.81
TRIDENT,34.93,34.93
MARKSANS,28.80,28.80
GOLDTECH,283.54,
SMARTLINK,16.33,16.33
GODREJCP,58.54,53.48
JISLJALEQS,,151.04
LUPIN,21.16,19.47
UNITDSPR,54.16,52.29
TCI,18.99,18.99
MPSLTD,20.36,20.91
BHARTIARTL,36.18,33.49
ASAL,30.59,29.44
OLECTRA,62.64,63.95
PONNIERODE,5.81,12.14
PNB,6.23,6.23
APTECHT,23.44,21.90
SURANAT&P,11.33,11.37
TEAMGTY,279.97,279.97
OFSS,38.34,38.34
UNIONBANK,6.71,6.71
NUCLEUS,16.87,14.77
CANBK,6.83,6.83
GENESYS,40.92,37.98
OMAXAUTO,13.48,12.94
GODREJIND,23.38,22.82
DIVISLAB,75.65,74.08
RADICO,92.44,90.55
INDORAMA,8.55,8.40
MARUTI,29.52,29.52
VARDHACRLC,12.79,12.79
UCOBANK,12.07,12.07
BAGFILMS,18.65,18.65
JSL,18.92,18.65
NSIL,50.22,50.21
WELSPUNLIV,72.50,70.29
JAIBALAJI,44.71,43.60
TVSELECT,759.26,478.33
IGL,17.43,17.43
DREDGECORP,598.75,598.75
TVTODAY,57.25,1.00
UNIENTER,34.15,34.15
UPL,21.19,21.27
MUKANDLTD,3.44,3.44
PETRONET,10.83,10.83
PTC,7.15,7.12
VAIBHAVGBL,16.03,16.04
BIOCON,192.89,74.18
MAHABANK,8.32,8.32
POONAWALLA,52.28,52.28
XPROINDIA,166.45,166.45
RKFORGE,130.82,102.70
DATAMATICS,25.40,21.21
CCL,41.32,41.32
EXCELINDUS,14.95,14.95
LT,27.56,25.86
APARINDS,57.09,55.72
AMBICAAGAR,12.24,12.24
CENTEXT,13.78,13.23
NIITLTD,219.41,91.50
ULTRACEMCO,40.87,40.44
TCS,16.27,15.09
COFORGE,39.85,36.42
TEXINFRA,146.64,146.64
GULFPETRO,7.04,6.48
GUFICBIO,61.49,61.49
ASTRAMICRO,89.78,89.78
WELENT,21.24,19.97
NTPC,13.64,13.64
KOTARISUG,31.76,
JBMA,58.79,57.46
DWARKESH,26.07,26.07
SUPRAJIT,36.88,36.67
PATELENG,11.08,6.94
XCHANGING,12.16,12.16
JSWSTEEL,10.80,24.45
CONSOFINVT,16.91,16.91
JINDALPHOT,295.35,295.35
JPPOWER,18.05,13.86
EVEREADY,14.53,
GOKEX,61.86,61.86
SAKSOFT,17.67,17.21
ALLDIGI,15.53,14.29
IIFL,13.06,13.06
WELCORP,33.35,33.35
SSWL,20.46,20.46
CYBERMEDIA,8.22,8.57
SHAHALLOYS,3.51,
SURYALAXMI,34.41,36.80
JKPAPER,24.00,23.14
PRIMESECU,66.67,36.89
GRANULES,36.49,36.17
JSWHL,100.88,99.45
GEOJITFSL,29.15,27.18
GENUSPOWER,16.92,16.92
YESBANK,19.06,19.06
MSPL,61.33,15.28
SPLIL,13.41,13.41
MCLEODRUSS,,23.62
SEMAC,13.08,13.08
GOLDIAM,30.36,30.36
RML,30.29,29.34
HTMEDIA,,12.92
SASKEN,49.38,45.35
FCSSOFT,101.11,63.09
IMPAL,14.40,14.40
SUZLON,23.07,23.59
AURIONPRO,21.82,21.40
BASML,14.08,14.08
TRIVENI,37.82,36.75
AIAENG,34.63,34.56
NAHARINDUS,9.95,9.82
ORIENTCER,22.79,21.42
EKC,8.62,8.77
VIMTALABS,29.75,29.32
KERNEX,40.37,40.37
PVRINOX,62.01,47.19
NITINSPIN,17.41,17.41
ROHLTD,30.54,31.68
ENIL,,215.99
JAGRAN,7.41,7.41
SADBHAV,1.48,10.10
SAKUMA,27.85,27.85
KEC,21.44,19.85
JKCEMENT,44.90,43.35
INDOTECH,39.01,39.01
M&MFIN,16.06,15.48
BLKASHYAP,845.00,31.43
VISACHROME,0.56,
NITCO,91.35,80.15
CENTURYPLY,65.94,64.60
KEI,51.30,51.30
VAKRANGEE,57.77,57.93
SOLARINDS,99.20,99.16
GALLANTT,30.90,30.90
UTTAMSUGAR,8.90,8.81
KKCL,20.50,20.50
SUNTV,13.12,12.68
GPIL,20.65,20.29
RSYSTEMS,13.93,12.85
EMKAY,43.80,43.80
BALPHARMA,22.84,22.84
SWELECTES,16.25,15.76
KAMDHENU,12.11,12.11
RATNAMANI,33.47,33.00
PIONEEREMB,113.81,
JKLAKSHMI,16.77,16.12
PFOCUS,73.19,68.65
MUNJALAU,22.17,25.52
EMAMILTD,22.69,22.43
GMRAIRPORT,505.75,384.28
TECHM,29.90,28.86
GRINDWELL,56.54,56.54
VOLTAMP,45.13,45.13
ANTELOPUS,33.82,33.82
ACE,27.03,27.03
ANANTRAJ,39.05,39.05
TALBROAUTO,31.20,31.20
ALICON,29.73,27.96
GEECEE,17.14,17.14
JMFINANCIL,10.06,9.92
FIEMIND,23.74,23.74
DCBBANK,8.36,8.36
INSPIRISYS,10.22,9.70
GTLINFRA,2.05,
NAUKRI,43.87,44.83
VGL,25.70,25.70
GESHIP,6.73,6.73
TORNTPOWER,29.25,29.25
MANALIPETC,8.45,16.24
LTFOODS,21.60,21.60
DONEAR,10.19,10.19
RUCHIRA,11.40,11.40
SOBHA,67.35,67.35
VENUSREM,19.49,19.49
JINDRILL,10.10,9.90
HIRECT,111.50,108.81
NFL,20.88,20.88
PLASTIBLEN,12.16,12.16
PARACABLES,33.13,33.14
HBLENGINE,21.30,20.74
TANLA,14.92,14.92
AVTNPL,16.37,16.37
ZEEMEDIA,266.52,75.50
VEEDOL,15.09,15.09
LUMAXTECH,29.44,28.60
SARLAPOLY,,15.58
PTL,11.35,11.35
WANBURY,17.96,17.07
AUTOIND,10.47,24.06
GANDHITUBE,15.38,15.21
PITTIENG,29.84,29.84
UNOMINDA,64.41,63.16
IZMO,33.99,33.99
HUBTOWN,16.86,16.86
CTE,126.86,126.86
TIIL,19.86,19.86
ORIENTBELL,40.33,37.18
PGIL,35.82,35.69
REDINGTON,16.41,15.24
TTL,647.65,647.65
FSL,27.56,24.87
PFC,4.06,4.06
SMSPHARMA,40.92,40.92
INDIANB,9.22,9.22
ORIENTALTL,22.21,16.64
IDEA,4.24,
PAGEIND,58.89,56.96
LAOPALA,22.35,22.01
RAJTV,78.60,78.60
JKTYRE,14.97,12.10
ASTRAL,70.14,68.09
NAHARSPING,46.36,46.36
NAHARPOLY,9.58,9.58
NCLIND,7.05,6.68
BALAMINES,43.59,43.59
BANSWRAS,16.52,14.20
ICRA,27.55,26.90
PHOENIXLTD,47.65,46.95
NDLVENTURE,473.26,473.26
ZENITHSTL,16.60,23.21
BFUTILITIE,7.78,7.78
FORTIS,68.53,67.62
SRHHYPOLTD,9.32,8.35
WEBELSOLAR,14.67,14.64
TGBHOTELS,17.45,17.45
HILTON,34.26,34.26
INSECTICID,13.29,13.29
KMSUGAR,4.92,4.92
NAVINFLUOR,60.75,60.24
TIMETECHNO,22.07,22.07
NAGREEKEXP,24.45,24.45
NELCAST,22.98,22.98
V2RETAIL,51.02,59.02
DLF,63.12,68.23
TARMAT,20.18,20.18
SPARC,4.75,4.72
SIGMAADV,35.90,34.94
ADSL,16.62,16.38
ALPA,10.10,10.34
CENTRALBK,6.37,6.37
ASIANTILES,139.47,139.47
TAKE,75.19,75.19
KPRMILL,43.92,43.92
CIEINDIA,20.85,20.85
PURVA,90.86,90.86
MOTILALOFS,31.41,31.41
INDOWIND,,215.20
NAGREEKCAP,3.92,3.92
KSCL,14.69,14.69
CENTUM,465.60,98.69
POWERGRID,16.72,16.72
CCCL,11.28,
SUPREMEINF,0.13,
MAANALU,52.15,52.15
IL&FSENGG,668.72,115.69
DELTACORP,20.32,19.72
BAJAJELEC,,90.86
ENERGYDEV,,14.88
CERA,38.96,38.45
RELIGARE,116.85,116.85
BVCL,317.34,317.34
ADANIPORTS,33.92,33.45
EDELWEISS,17.45,15.08
RGL,14.26,12.95
KAUSHALYA,86.96,86.96
COLPAL,43.37,42.77
JYOTHYLAB,22.16,22.16
MADHAV,319.27,319.27
KALYANIFRG,23.45,23.45
HITECHCORP,36.51,33.75
ECLERX,24.99,24.99
TARIL,37.23,37.23
BRIGADE,25.39,24.99
MANAKSIA,7.17,7.17
PATINTLOG,10.62,10.62
PPAP,9.53,688.42
ARIES,10.60,10.60
AMBIKCO,13.68,13.68
KAVDEFENCE,284.84,284.84
CEATLTD,24.33,22.04
BIRLAMONEY,14.14,13.54
RPOWER,,163.25
JKIL,9.74,9.53
CORDSCABLE,12.96,12.96
KNRCON,8.31,8.31
SEPC,21.95,21.51
BANG,6.55,5.05
IRB,28.28,26.90
NMDC,9.94,9.94
GSS,,15.03
NAHARCAP,23.60,23.60
RECLTD,5.87,5.86
VGUARD,42.64,40.63
NESCO,18.52,18.52
DPSCLTD,55.62,55.62
TITAGARH,57.88,57.88
KIRIINDUS,0.49,5.27
BAJAJFINSV,15.16,14.96
BAJAJ-AUTO,29.37,29.28
DIGISPICE,20.41,19.06
GOKUL,21.51,21.51
RPGLIFE,43.33,44.52
ALMONDZ,18.82,18.82
ARCHIDPLY,20.15,18.37
LOTUSEYE,3140.66,3010.73
VINYLINDIA,27.41,27.41
UBL,86.40,98.30
LPDC,56.02,56.02
ZFCVINDIA,51.46,50.89
20MICRONS,10.82,10.78
JOCIL,15.00,15.00
ALKALI,81.21,81.21
COUNCODOS,86.20,86.20
TPHQ,477.58,477.58
TATACAP,38.98,38.65
MAWANASUG,11.82,10.08
AJMERA,16.29,16.29
MHRIL,67.46,74.81
VINATIORGA,30.81,30.81
LANDSMILL,91.32,91.32
ADANIPOWER,32.70,32.70
NHPC,19.29,19.29
GLOBUSSPR,26.02,26.02
OIL,11.48,11.48
EXPLEOSOL,10.32,9.63
RTNPOWER,89.81,89.81
AMRUTANJAN,27.29,24.43
SUNTECK,23.06,23.06
ZYDUSWELL,97.21,78.09
DEN,8.87,8.87
SHILPAMED,50.03,56.64
SARDAEN,16.64,16.80
REFEX,18.34,18.34
GILLANDERS,20.11,20.11
AHLUCONT,21.24,21.35
DLINKINDIA,15.30,15.30
JSWENERGY,37.84,36.76
GODREJPROP,32.93,33.29
DBCORP,10.86,10.86
HINDCOPPER,50.63,50.63
BEARDSELL,9.49,9.49
MMTC,45.03,
NESTLEIND,78.68,81.23
TRF,,49.85
WHIRLPOOL,33.23,31.11
UNITEDTEA,10.54,10.54
JUBLFOOD,76.47,74.06
VASCONEQ,15.51,15.51
THANGAMAYL,56.44,56.17
EMMBI,22.59,20.42
DBREALTY,86.85,643.32
HATHWAY,26.69,26.69
TEXMOPIPES,9.10,9.10
MANINFRA,20.93,20.93
LGBBROSLTD,15.52,15.61
PERSISTENT,43.89,42.37
ASIANHOTNR,,466.78
ISFT,8.93,8.93
KIRLOSBROS,41.75,38.21
KSL,15.60,15.26
SJVN,42.07,42.07
SUNDARAM,18.78,21.60
KIRLOSIND,11.41,11.16
MANAPPURAM,31.88,31.88
UMESLTD,46.75,43.99
TI,532.59,43.40
HMVL,8.12,6.74
IMFA,17.11,17.11
BLISSGVS,38.00,37.55
AHLWEST,10.04,7.61
AHLEAST,,32.48
BAJAJCON,31.57,31.57
UGARSUGAR,32.70,32.70
PRAKASHSTL,84.29,84.29
GPPL,14.82,15.27
ADFFOODS,36.71,34.85
WAAREEINDO,6.44,6.44
KILITCH,21.11,21.11
DEEPAKNTR,41.85,41.18
CPCAP,4.62,4.62
GREENPOWER,16.64,19.46
RAMKY,9.42,12.40
CANTABIL,22.25,22.25
WABAG,35.67,35.42
ASHOKA,1.34,14.20
BEDMUTHA,48.96,48.96
JWL,61.49,57.35
OBEROIRLTY,26.17,26.00
PRESTIGE,54.36,54.36
SHAH,29.96,29.96
CGCL,25.34,25.34
RESPONIND,34.63,34.51
COALINDIA,8.73,8.73
IOLCP,33.15,31.16
GRAVITA,35.30,35.30
JINDWORLD,49.87,50.64
PENIND,16.43,16.43
RPPINFRA,25.71,28.84
JAMNAAUTO,23.28,22.50
SUMEETINDS,79.99,78.01
MOIL,20.64,20.64
ZEELEARN,7.14,14.82
A2ZINFRA,42.65,37.28
KIRLOSENG,57.91,55.45
RKDL,337.89,37.47
PSB,12.73,12.73
FMNL,8.72,8.72
SURANASOL,119.02,119.02
SHEKHAWATI,4.98,4.98
KICL,65.74,49.33
SUMMITSEC,15.60,15.60
STEL,50.77,50.77
TEXRAIL,27.34,26.93
HFCL,96.92,96.98
LOVABLE,14.06,14.06
PFS,6.03,6.00
MUTHOOTFIN,11.29,11.29
VADILALIND,31.47,31.47
SYMPHONY,,44.29
PIIND,30.66,32.77
RELAXO,60.69,60.69
OMINFRAL,41.13,41.13
VSTTILLERS,36.73,36.74
DELPHIFX,58.43,41.29
KARMAENG,41.72,103.03
ASHIANA,31.86,31.86
DHANUKA,15.73,15.73
MAITHANALL,6.68,6.68
RUSHIL,72.06,72.06
BGLOBAL,1.58,1.58
INVENTURE,24.56,26.82
LTF,23.96,23.81
WINDMACHIN,,698.89
IBULLSLTD,19.83,16.66
BODALCHEM,17.33,17.32
GAYAPROJ,0.48,10.91
ASAHISONG,17.96,17.96
FILATEX,17.56,17.56
BROOKS,34.38,34.38
TDPOWERSYS,74.66,74.66
APLLTD,24.70,22.88
VASWANI,41.01,41.01
PGEL,91.59,91.59
PANAMAPET,12.90,12.90
PAISALO,27.38,27.31
ONELIFECAP,24.43,24.43
SHAKTIPUMP,26.09,26.09
TRITURBINE,55.67,54.00
INDOTHAI,41.06,41.06
ESSARSHPNG,,66.56
DSSL,18.15,18.15
JISLDVREQS,5.14,0.89
POLYMED,55.37,54.51
RUPA,18.25,17.23
VIKASECO,260.58,260.58
APLAPOLLO,41.87,41.87
KANANIIND,11.37,11.37
MINDACORP,58.34,58.26
THOMASCOTT,19.91,19.06
DBSTOCKBRO,41.25,41.25
IRFC,16.54,16.54
COMPUSOFT,35.78,349.62
RHIM,,44.34
SCHNEIDER,150.85,146.08
NDL,10.23,10.23
NBCC,35.69,38.77
TBZ,8.43,8.43
VSSL,24.47,24.47
SWANCORP,36.20,36.20
SPECIALITY,31.54,27.76
CINELINE,23.11,22.23
SAMPANN,19.40,19.40
PROZONER,38.61,38.61
THEJO,42.43,40.88
MAYURUNIQ,18.01,18.01
ROSSELLIND,14.84,14.64
DUCON,8.93,8.93
TVSHLTD,8.27,8.19
ZUARI,1.27,
VETO,9.92,9.92
CARERATING,28.95,28.95
PCJEWELLER,11.91,11.90
INDUSTOWER,14.84,14.84
VMART,50.37,50.16
REPCOHOME,5.65,5.65
JUSTDIAL,12.62,12.17
ATULAUTO,30.87,30.13
ORIENTCEM,8.44,8.35
