SYMBOL,SYMBOL P/E,ADJUSTED P/E
EIHAHOTELS,21.86,21.17
HONDAPOWER,32.75,29.43
JINDALSAW,18.33,18.33
SAIL,22.71,19.85
RUBYMILLS,26.73,26.73
STYRENIX,20.79,20.65
ABB,93.35,93.35
IDBI,9.40,9.40
GRAPHITE,66.19,65.49
CANFINHOME,10.94,10.94
BRITANNIA,49.87,49.87
BBL,24.86,24.86
ELECTCAST,28.59,24.53
DHAMPURSUG,13.85,13.85
DCMSHRIRAM,18.96,18.52
DABUR,41.40,41.14
COSMOFIRST,13.65,13.18
CIPLA,29.89,28.24
HEROMOTOCO,18.16,17.85
HDFCBANK,16.05,15.83
HARRMALAYA,12.61,12.61
GMBREW,13.98,13.98
GIPCL,6.07,6.07
ITC,17.04,16.83
INDIANHUME,12.51,19.20
HINDCOMPOS,20.78,19.83
IOC,4.77,4.77
OSWALGREEN,,15.34
HUHTAMAKI,13.08,13.10
RICOAUTO,33.19,29.44
KAMATHOTEL,13.95,19.08
IFBAGRO,15.27,15.27
BANCOINDIA,19.59,20.12
MANINDS,24.18,24.18
APOLLOTYRE,20.35,19.48
SIYSIL,12.02,12.02
SHANTIGEAR,44.05,42.13
PRECWIRE,44.14,44.14
ONWARDTEC,13.96,13.29
NILKAMAL,18.20,16.72
NCC,12.63,12.18
ICIL,64.92,64.92
SEAMECLTD,14.51,14.51
ELGIEQUIP,43.07,42.02
AUROPHARMA,25.59,25.26
BBTC,4.16,4.30
EIHOTEL,33.49,28.91
KANORICHEM,29.00,29.00
LICHSGFIN,5.21,5.21
GICHSGFIN,5.26,5.26
BEPL,13.35,13.35
RAIN,16.44,16.44
BANARBEADS,43.43,43.43
MOREPENLAB,33.78,44.59
WSTCSTPAPR,22.99,22.99
VENKEYS,14.18,14.18
GHCL,8.22,8.22
S&SPOWER,43.75,43.75
PRUDMOULI,6.25,6.25
PRAJIND,273.75,71.93
BPL,,270.49
PGHH,33.73,33.73
VESUVIUS,35.58,35.58
TFCILTD,28.25,28.25
BOMDYEING,95.14,92.40
GTL,0.20,
NAVNETEDUL,9.87,40.05
GUJALKALI,205.18,205.18
AGI,12.57,12.44
GLAXO,39.42,40.01
TATACONSUM,65.86,65.30
ZEEL,35.27,34.39
CHOLAFIN,28.85,28.85
INDHOTEL,46.88,51.81
FMGOETZE,13.77,12.95
KOTAKBANK,19.19,19.46
ORIENTHOT,32.11,31.81
GILLETTE,38.39,38.39
GOLDENTOBC,6.37,7.22
KANSAINER,28.65,26.59
FOSECOIND,44.68,39.34
ESABINDIA,42.17,45.76
3MINDIA,73.88,87.79
ANDHRAPAP,64.94,64.94
GABRIEL,70.12,67.33
SCHAEFFLER,52.77,52.77
AARTIIND,40.30,41.00
RALLIS,23.58,
AMJLAND,10.40,10.40
PRAKASH,6.79,6.79
MFSL,515.19,515.19
KSB,66.06,61.95
KOPRAN,34.23,34.23
HEG,46.02,46.02
GREAVESCOT,148.24,158.25
GODFRYPHLP,26.15,26.15
VARDMNPOLY,41.31,41.31
SURYAROSNI,19.35,19.35
TATAINVEST,105.99,105.99
TIMKEN,59.26,59.26
SUDARSCHEM,625.23,127.60
SHREECEM,53.46,53.46
SAKHTISUG,6.95,6.95
IPCALAB,37.53,35.64
INGERRAND,53.76,52.31
JSWDULUX,7.02,37.69
HINDALCO,16.30,13.99
HINDZINC,16.20,16.22
HINDUNILVR,47.36,46.56
GSFC,9.59,9.59
GRASIM,21.10,20.60
AMBUJACEM,19.11,16.73
FINPIPE,18.39,18.39
FINCABLES,24.04,29.36
EIDPARRY,9.31,5.72
DCW,28.76,28.76
CGPOWER,119.51,117.11
SUDARCOLOR,18.15,12.81
CESC,13.47,13.47
BIRLACORPN,12.93,12.80
BHEL,85.47,85.47
BHARATGEAR,11.16,11.16
BEL,49.46,49.46
BAJFINANCE,32.57,32.27
ASHAPURMIN,15.35,15.18
NAVA,16.12,16.12
CORALFINAC,9.09,9.09
GREENPLY,32.90,30.20
TNPL,4.03,4.03
AUTOAXLES,16.09,15.30
REMSONSIND,14.24,13.82
DALMIASUG,12.23,12.23
NATCOPHARM,12.62,12.62
KHAITANLTD,10.10,10.10
SWARAJENG,23.17,22.88
MRF,23.30,22.86
GARFIBRES,34.56,32.85
ANDHRSUGAR,12.36,11.06
TNPETRO,8.73,9.31
TTKPRESTIG,53.50,47.79
STARPAPER,6.67,6.67
SKFINDIA,29.49,27.14
AUSOMENT,10.67,10.67
EIMCOELECO,27.74,27.74
JAYAGROGN,11.96,11.96
CUBEXTUB,14.65,14.65
MARICO,60.16,60.16
SILINV,11.51,11.51
SAMBHAAV,2057.10,2057.10
BIOFILCHEM,19.38,19.38
KEYFINSERV,22.00,21.44
ZENITHEXPO,45.11,45.11
SUNDRMBRAK,123.11,109.08
SANGAMIND,33.37,31.05
MOTHERSON,42.39,39.56
SOMATEX,34.50,91.31
VISAKAIND,7.84,17.67
AARTIDRUGS,18.12,18.12
STERTOOLS,28.61,48.44
CREST,21.21,21.21
INDIANCARD,38.47,30.77
HITECHGEAR,59.42,59.42
WENDT,105.35,105.35
DENORA,49.74,49.74
TVSSRICHAK,44.27,48.54
SHRIRAMFIN,23.86,23.86
PUNJABCHEM,20.44,19.93
DYNAMATECH,221.09,155.14
GUJAPOLLO,87.19,87.19
GANESHHOU,21.69,21.69
MMFL,24.62,24.61
JAGSNPHARM,34.95,33.75
ALKYLAMINE,52.67,52.67
BOSCH-HCIL,,231.49
MPHASIS,22.97,22.66
GUJRAFFIA,20.56,20.56
RUCHINFRA,13.86,13.86
RAMCOIND,22.05,23.07
KOTHARIPET,10.59,10.56
HERITGFOOD,20.09,21.21
INDRAMEDCO,18.50,18.50
BANKBARODA,6.38,6.38
MADRASFERT,13.41,12.33
GAIL,18.31,18.31
INDNIPPON,20.50,22.91
SKMEGGPROD,15.13,15.13
BANKINDIA,6.10,5.88
CONCOR,28.28,28.28
ICICIBANK,17.17,17.17
KCPSUGIND,22.12,22.12
HUDCO,10.11,10.11
INDSWFTLAB,47.46,40.27
SAREGAMA,41.91,40.71
FDC,24.49,23.23
ENGINERSIN,20.51,20.51
ADROITINFO,14.81,14.81
JAICORPLTD,11.15,11.09
ANTGRAPHIC,9.86,9.86
GMDCLTD,19.38,32.17
MAHAPEXLTD,49.57,91.39
INDUSINDBK,87.15,87.15
ASAHIINDIA,64.75,62.79
TRIGYN,68.85,45.08
J&KBANK,7.72,7.72
KOTHARIPRO,120.86,
CUB,16.44,16.44
SOUTHBANK,7.86,7.86
ASTRAZEN,108.54,106.48
CEMPRO,43.35,43.35
AXISBANK,15.38,15.38
CYIENT,19.56,18.28
SONATSOFTW,16.58,15.18
NOIDATOLL,3.27,3.27
CYBERTECH,13.89,13.89
KOKUYOCMLN,34.54,34.54
DHANBANK,12.92,12.92
SANGHVIMOV,20.73,20.01
STCINDIA,1.09,13.13
MANUGRAPH,9.09,11.74
VIPCLOTHNG,21.97,21.97
NATIONALUM,11.05,11.05
IVC,54.31,54.31
JINDALSTEL,30.87,22.49
ALEMBICLTD,17.92,17.92
ICDSLTD,49.36,49.36
BSOFT,14.68,14.04
HCLTECH,18.67,17.90
ACCELYA,16.54,15.66
STAR,17.35,16.67
ZYDUSLIFE,22.78,21.23
GLENMARK,46.08,24.31
RAJESHEXPO,24.46,24.46
CINEVISTA,14.76,14.76
SHREERAMA,22.90,22.90
WOCKPHARMA,148.98,103.21
NRBBEARING,28.28,27.55
IOB,12.37,12.37
RAMCOSYS,76.69,27.64
GVPIL,19.44,17.83
BIL,31.77,31.77
KTKBANK,7.58,7.58
MUKTAARTS,,41.37
BLBLIMITED,2.53,2.53
AJANTPHARM,38.79,38.79
BLUESTARCO,61.47,58.62
CALSOFT,6.72,6.72
TVSMOTOR,53.58,53.03
PNBGILTS,8.51,8.61
PNC,,5.84
TAJGVK,5.44,16.70
NLCINDIA,10.83,10.83
CHENNPETRO,5.45,5.45
KRBL,12.71,12.71
HAVELLS,45.68,44.78
GAEL,24.01,23.77
USHAMART,31.57,30.70
AXISCADES,90.46,83.41
UMIYA-MRO,4.23,4.23
TIPSMUSIC,39.42,39.42
STLTECH,484.67,584.67
HIKAL,,59.20
TRIDENT,34.70,34.70
MARKSANS,28.42,28.42
GOLDTECH,287.23,
SMARTLINK,13.40,13.40
GODREJCP,59.10,54.00
JISLJALEQS,,156.89
LUPIN,20.99,19.31
UNITDSPR,54.68,52.79
TCI,19.00,19.00
MPSLTD,19.25,19.76
BHARTIARTL,35.21,32.59
ASAL,28.36,27.30
OLECTRA,64.92,66.27
PONNIERODE,5.62,11.74
PNB,6.79,6.79
APTECHT,24.21,22.62
SURANAT&P,11.74,11.78
TEAMGTY,274.09,274.09
OFSS,36.30,36.30
UNIONBANK,6.28,6.28
NUCLEUS,16.94,14.83
CANBK,6.42,6.42
GENESYS,40.60,37.68
OMAXAUTO,12.77,12.25
GODREJIND,20.83,20.34
DIVISLAB,69.83,68.39
RADICO,91.18,89.31
INDORAMA,7.92,7.78
MARUTI,30.47,30.47
VARDHACRLC,12.98,12.98
UCOBANK,11.83,11.83
BAGFILMS,18.24,18.24
JSL,18.01,17.76
NSIL,48.91,48.90
WELSPUNLIV,72.30,70.09
JAIBALAJI,46.53,45.37
TVSELECT,709.82,447.19
IGL,16.91,16.91
DREDGECORP,602.97,602.97
TVTODAY,57.67,1.01
UNIENTER,35.43,35.43
UPL,20.34,20.41
MUKANDLTD,3.12,3.12
PETRONET,10.69,10.69
PTC,6.96,6.93
VAIBHAVGBL,15.27,15.27
BIOCON,174.51,67.12
MAHABANK,8.83,8.83
POONAWALLA,74.42,74.42
XPROINDIA,172.02,172.02
RKFORGE,131.48,103.22
DATAMATICS,25.71,21.48
CCL,40.64,40.64
EXCELINDUS,14.79,14.79
LT,27.95,26.22
APARINDS,55.28,53.95
AMBICAAGAR,12.64,12.64
CENTEXT,13.92,13.37
NIITLTD,219.96,91.74
ULTRACEMCO,40.78,40.23
TCS,15.05,14.08
COFORGE,38.22,34.94
TEXINFRA,145.60,145.60
GULFPETRO,7.32,6.74
GUFICBIO,59.35,59.35
ASTRAMICRO,92.77,92.77
WELENT,20.40,19.18
NTPC,13.70,13.70
KOTARISUG,32.06,
JBMA,57.97,56.65
DWARKESH,25.59,25.59
SUPRAJIT,36.94,36.74
PATELENG,11.63,7.28
XCHANGING,11.55,11.55
JSWSTEEL,11.48,29.57
CONSOFINVT,14.80,14.80
JINDALPHOT,302.79,302.79
JPPOWER,25.70,25.70
EVEREADY,14.94,
GOKEX,59.17,59.17
SAKSOFT,16.64,16.21
ALLDIGI,14.69,13.52
IIFL,12.12,12.12
WELCORP,31.56,31.56
SSWL,19.62,19.62
CYBERMEDIA,8.62,8.99
SHAHALLOYS,3.75,
SURYALAXMI,35.18,37.63
JKPAPER,22.87,22.05
PRIMESECU,65.15,36.05
GRANULES,35.80,35.48
JSWHL,103.28,101.81
GEOJITFSL,27.11,25.28
GENUSPOWER,16.24,16.24
YESBANK,20.93,20.93
MSPL,67.85,16.91
SPLIL,12.75,12.75
MCLEODRUSS,,22.87
SEMAC,13.93,13.93
GOLDIAM,28.13,28.13
RML,32.35,31.34
HTMEDIA,,11.82
SASKEN,51.19,47.01
IMPAL,14.48,14.48
SUZLON,23.08,23.60
AURIONPRO,21.24,20.83
BASML,13.61,13.61
TRIVENI,36.12,35.09
AIAENG,34.70,34.63
NAHARINDUS,9.83,9.71
ORIENTCER,22.73,21.36
EKC,8.72,8.87
VIMTALABS,31.00,30.55
KERNEX,38.82,38.82
PVRINOX,59.40,45.20
NITINSPIN,17.15,17.15
ROHLTD,30.66,31.81
ENIL,,212.62
JAGRAN,7.47,7.47
SADBHAV,1.51,10.35
SAKUMA,27.85,27.85
KEC,21.40,19.82
JKCEMENT,41.70,40.33
INDOTECH,35.35,35.35
M&MFIN,16.51,15.91
BLKASHYAP,771.86,28.71
VISACHROME,0.54,
NITCO,89.63,78.65
CENTURYPLY,63.77,62.48
KEI,52.36,52.36
VAKRANGEE,58.36,58.52
SOLARINDS,93.69,93.65
GALLANTT,32.46,32.46
UTTAMSUGAR,8.80,8.71
KKCL,19.87,19.87
SUNTV,13.30,12.86
GPIL,20.86,20.50
RSYSTEMS,13.07,12.06
EMKAY,46.01,46.01
BALPHARMA,19.44,19.44
SWELECTES,16.07,15.58
KAMDHENU,11.16,11.16
RATNAMANI,33.97,33.50
PIONEEREMB,112.58,
JKLAKSHMI,16.63,15.99
PFOCUS,60.19,56.46
MUNJALAU,21.77,25.07
EMAMILTD,22.79,22.53
GMRAIRPORT,503.35,382.45
TECHM,29.15,28.06
GRINDWELL,53.62,53.62
VOLTAMP,44.47,44.47
ANTELOPUS,32.31,32.31
ACE,27.79,27.79
ANANTRAJ,35.41,35.41
TALBROAUTO,30.46,30.46
ALICON,30.31,28.51
GEECEE,16.88,16.88
JMFINANCIL,10.16,10.02
FIEMIND,22.46,22.46
DCBBANK,7.92,7.92
INSPIRISYS,10.51,9.98
GTLINFRA,2.15,
NAUKRI,43.41,44.36
VGL,25.84,25.84
GESHIP,6.67,6.67
TORNTPOWER,28.59,28.59
MANALIPETC,8.06,15.49
LTFOODS,21.32,21.32
DONEAR,10.12,10.12
RUCHIRA,11.25,11.25
SOBHA,80.09,80.09
VENUSREM,22.08,22.08
JINDRILL,10.09,9.89
HIRECT,91.30,89.09
NFL,21.01,21.01
PLASTIBLEN,12.05,12.05
PARACABLES,33.16,33.17
HBLENGINE,22.07,21.49
TANLA,13.73,13.73
AVTNPL,16.32,16.32
ZEEMEDIA,270.15,76.52
VEEDOL,15.50,15.50
LUMAXTECH,29.28,28.45
SARLAPOLY,,15.72
PTL,11.76,11.76
WANBURY,14.31,13.60
AUTOIND,10.84,24.90
GANDHITUBE,15.10,14.93
PITTIENG,29.54,29.54
UNOMINDA,63.15,61.93
IZMO,28.82,28.82
HUBTOWN,17.08,17.08
CTE,121.26,121.26
TIIL,19.45,19.45
ORIENTBELL,40.10,36.96
PGIL,33.38,33.25
REDINGTON,16.35,15.19
TTL,652.66,652.66
FSL,24.51,22.12
PFC,3.96,3.96
SMSPHARMA,42.92,42.92
INDIANB,9.08,8.69
ORIENTALTL,23.03,17.26
IDEA,4.37,
PAGEIND,60.48,58.50
LAOPALA,21.24,20.91
RAJTV,77.75,77.75
JKTYRE,14.79,11.95
ASTRAL,67.12,65.16
NAHARSPING,42.88,42.88
NAHARPOLY,8.98,8.98
NCLIND,6.79,6.43
BALAMINES,42.08,42.08
BANSWRAS,15.31,13.15
ICRA,27.62,26.97
PHOENIXLTD,46.47,45.78
NDLVENTURE,482.25,482.25
ZENITHSTL,16.69,23.34
BFUTILITIE,6.98,6.98
FORTIS,68.00,67.09
SRHHYPOLTD,9.42,8.44
WEBELSOLAR,13.93,13.91
TGBHOTELS,17.72,17.72
HILTON,34.51,34.51
INSECTICID,13.71,13.71
KMSUGAR,4.59,4.59
NAVINFLUOR,56.90,56.42
TIMETECHNO,18.04,18.04
NAGREEKEXP,25.40,25.40
NELCAST,24.66,24.66
V2RETAIL,50.93,58.91
DLF,59.86,64.70
TARMAT,19.22,19.22
SPARC,5.64,5.60
SIGMAADV,35.77,34.81
ADSL,16.37,16.14
ALPA,9.99,10.22
CENTRALBK,6.31,6.39
ASIANTILES,146.58,146.58
TAKE,93.52,93.52
KPRMILL,43.67,43.67
CIEINDIA,19.85,19.85
PURVA,88.84,88.84
MOTILALOFS,29.36,29.36
INDOWIND,,214.96
NAGREEKCAP,4.03,4.03
KSCL,15.05,15.05
CENTUM,440.36,93.34
POWERGRID,16.20,16.20
CCCL,10.88,
SUPREMEINF,0.15,
MAANALU,55.15,55.15
IL&FSENGG,678.25,117.34
DELTACORP,19.97,19.37
BAJAJELEC,,87.24
ENERGYDEV,,14.92
CERA,39.84,39.32
RELIGARE,120.99,120.99
BVCL,312.73,312.73
ADANIPORTS,32.96,32.50
EDELWEISS,16.75,14.48
RGL,13.74,12.48
KAUSHALYA,112.79,112.79
COLPAL,41.46,40.88
JYOTHYLAB,20.84,20.84
MADHAV,342.84,342.84
KALYANIFRG,24.51,24.51
HITECHCORP,35.27,32.60
ECLERX,19.67,19.67
TARIL,35.55,35.55
BRIGADE,22.64,22.28
MANAKSIA,6.98,6.98
PATINTLOG,11.23,11.23
PPAP,8.50,614.30
ARIES,10.38,10.38
AMBIKCO,13.55,13.55
KAVDEFENCE,300.65,300.65
CEATLTD,22.90,21.10
BIRLAMONEY,13.42,12.89
RPOWER,,165.33
JKIL,9.50,9.29
CORDSCABLE,12.71,12.71
KNRCON,8.53,8.53
SEPC,23.24,22.78
BANG,6.49,5.00
IRB,28.36,26.98
NMDC,9.93,9.93
GSS,,14.94
NAHARCAP,22.99,22.99
RECLTD,5.63,5.63
VGUARD,42.89,40.86
NESCO,18.72,18.72
DPSCLTD,56.08,56.08
TITAGARH,54.53,54.53
KIRIINDUS,0.46,4.90
BAJAJFINSV,15.11,14.91
BAJAJ-AUTO,28.37,28.28
DIGISPICE,21.53,20.10
GOKUL,21.49,21.49
RPGLIFE,35.22,36.18
ALMONDZ,19.38,19.38
ARCHIDPLY,19.84,18.09
LOTUSEYE,3066.68,2939.82
VINYLINDIA,28.02,28.02
UBL,84.76,96.43
LPDC,57.64,57.64
ZFCVINDIA,51.58,51.00
20MICRONS,10.09,10.05
JOCIL,15.52,15.52
ALKALI,151.17,151.17
COUNCODOS,66.61,66.61
TPHQ,510.90,510.90
TATACAP,38.23,37.91
MAWANASUG,11.44,9.75
AJMERA,15.69,15.69
MHRIL,69.08,76.61
VINATIORGA,30.53,30.53
LANDSMILL,95.02,95.02
ADANIPOWER,32.19,32.19
NHPC,18.77,18.77
GLOBUSSPR,27.68,27.68
OIL,10.89,10.89
EXPLEOSOL,9.88,9.22
RTNPOWER,90.01,90.01
AMRUTANJAN,26.85,24.04
SUNTECK,22.70,22.70
ZYDUSWELL,90.33,72.57
DEN,8.10,8.10
SHILPAMED,47.62,53.91
SARDAEN,16.30,16.45
REFEX,19.69,19.69
GILLANDERS,19.99,19.99
AHLUCONT,20.63,20.74
DLINKINDIA,18.37,18.37
JSWENERGY,35.79,34.77
GODREJPROP,30.76,31.10
DBCORP,10.61,10.61
HINDCOPPER,51.18,51.18
BEARDSELL,9.49,9.49
MMTC,44.87,
NESTLEIND,78.91,81.46
TRF,,35.53
WHIRLPOOL,33.52,31.37
UNITEDTEA,10.73,10.73
JUBLFOOD,77.25,74.82
VASCONEQ,14.87,14.87
THANGAMAYL,60.16,59.87
EMMBI,21.47,19.41
DBREALTY,82.97,614.59
HATHWAY,24.98,24.98
TEXMOPIPES,9.02,9.02
MANINFRA,20.92,20.92
LGBBROSLTD,15.38,15.48
PERSISTENT,40.34,38.94
ASIANHOTNR,,509.03
ISFT,9.25,9.25
KIRLOSBROS,40.76,37.30
KSL,15.12,14.79
SJVN,42.70,42.70
SUNDARAM,18.78,21.60
KIRLOSIND,11.82,11.56
MANAPPURAM,31.45,31.45
UMESLTD,49.04,46.14
TI,530.37,43.21
HMVL,7.76,6.44
IMFA,17.07,17.07
BLISSGVS,40.38,39.90
AHLWEST,10.40,7.88
AHLEAST,,22.68
BAJAJCON,42.16,42.22
UGARSUGAR,33.03,33.03
PRAKASHSTL,86.37,86.37
GPPL,14.70,15.15
ADFFOODS,37.68,35.78
WELINV,216.68,216.68
WAAREEINDO,6.34,6.34
KILITCH,21.70,21.70
DEEPAKNTR,38.92,38.30
CPCAP,4.79,4.79
GREENPOWER,16.55,19.34
RAMKY,9.43,12.42
CANTABIL,22.00,22.00
WABAG,35.04,34.79
ASHOKA,1.37,14.48
BEDMUTHA,49.83,49.83
JWL,60.85,56.74
OBEROIRLTY,27.30,27.11
PRESTIGE,53.26,53.26
SHAH,31.18,31.18
CGCL,24.03,24.03
RESPONIND,36.47,36.35
COALINDIA,8.72,8.72
IOLCP,35.64,33.50
GRAVITA,33.71,33.71
JINDWORLD,45.08,45.78
PENIND,16.00,16.00
RPPINFRA,25.46,28.56
JAMNAAUTO,22.92,22.15
SUMEETINDS,71.04,69.28
MOIL,20.46,20.46
ZEELEARN,7.56,15.71
A2ZINFRA,,27.57
KIRLOSENG,59.35,56.83
RKDL,332.28,36.85
PSB,12.94,12.94
FMNL,9.32,9.32
SURANASOL,117.07,117.07
SHEKHAWATI,5.62,5.62
KICL,63.65,47.76
SUMMITSEC,15.61,15.61
STEL,49.66,49.66
TEXRAIL,26.54,26.14
HFCL,100.05,100.11
LOVABLE,14.22,14.22
PFS,6.16,6.12
MUTHOOTFIN,11.67,11.67
VADILALIND,29.12,29.12
SYMPHONY,,43.49
PIIND,29.68,31.72
RELAXO,53.43,53.43
OMINFRAL,42.20,42.20
VSTTILLERS,36.25,36.26
DELPHIFX,74.16,52.41
KARMAENG,44.03,108.72
ASHIANA,31.75,31.75
DHANUKA,16.09,16.09
MAITHANALL,6.56,6.56
RUSHIL,70.19,70.19
INVENTURE,24.56,26.82
LTF,26.40,26.23
WINDMACHIN,,729.32
IBULLSLTD,19.02,15.98
BODALCHEM,15.90,15.89
GAYAPROJ,0.46,10.52
ASAHISONG,17.36,17.36
FILATEX,14.07,14.07
BROOKS,35.32,35.32
TDPOWERSYS,70.66,70.66
APLLTD,23.78,22.03
VASWANI,41.55,41.55
PGEL,83.01,83.01
PANAMAPET,11.73,11.73
PAISALO,27.00,26.93
ONELIFECAP,25.21,25.21
SHAKTIPUMP,27.15,27.15
TRITURBINE,55.57,53.90
INDOTHAI,42.01,42.01
ESSARSHPNG,,73.36
DSSL,19.02,19.02
JISLDVREQS,5.27,0.92
POLYMED,51.94,51.14
RUPA,17.82,16.82
VIKASECO,274.41,274.41
APLAPOLLO,41.76,41.76
KANANIIND,11.75,11.75
MINDACORP,58.95,58.87
THOMASCOTT,20.49,19.62
DBSTOCKBRO,50.21,50.21
IRFC,16.31,16.31
COMPUSOFT,37.02,361.72
RHIM,,42.35
SCHNEIDER,168.35,163.03
NDL,10.14,10.14
NBCC,34.48,37.46
TBZ,6.65,6.65
VSSL,21.37,21.37
SWANCORP,36.67,36.67
SPECIALITY,28.81,25.36
CINELINE,23.80,22.88
SAMPANN,19.70,19.70
PROZONER,39.44,39.44
THEJO,41.44,39.93
MAYURUNIQ,19.34,19.34
ROSSELLIND,13.37,13.19
DUCON,8.99,8.99
TVSHLTD,8.24,8.16
ZUARI,1.27,
VETO,9.32,9.32
CARERATING,27.87,27.87
PCJEWELLER,11.65,11.63
INDUSTOWER,14.35,14.35
VMART,50.36,50.15
REPCOHOME,5.66,5.66
JUSTDIAL,9.25,8.91
ATULAUTO,30.44,29.70
ORIENTCEM,8.16,8.08
ESSENTIA,628.54,628.54
