SYMBOL,SYMBOL P/E,ADJUSTED P/E
IGARASHI,120.73,120.73
BSL,54.80,54.80
BLUEDART,47.19,41.03
JAYNECOIND,19.22,18.81
MUNJALSHOW,24.89,23.15
APCOTEXIND,26.65,26.77
SOTL,22.49,22.49
HSCL,42.76,42.76
RCF,16.75,18.21
RANASUG,0.67,
KARURVYSYA,11.76,11.76
DECCANCE,27.88,51.83
WSI,215.72,250.63
UFLEX,9.69,9.43
TATAPOWER,27.60,27.33
ADVANIHOTR,20.17,19.60
THOMASCOOK,22.51,22.00
SUNFLAG,31.16,30.13
SUBROS,32.07,31.03
SPMLINFRA,22.71,22.71
SIMPLEXINF,55.02,56.05
SIEMENS,100.63,100.63
BHARATRAS,15.81,14.39
WIPRO,13.06,13.06
VSTIND,13.53,13.53
JUBLPHARMA,41.18,37.09
UNIVCABLES,47.58,47.58
TATACOMM,52.56,49.66
TOKYOPLAST,128.87,128.87
SOMANYCERA,29.28,28.28
MURUDCERA,16.80,16.80
IFCI,45.95,44.41
HLVLTD,236.13,96.12
SANOFI,25.10,23.66
M&M,23.02,22.72
LIBERTSHOE,39.82,40.30
KAJARIACER,40.29,37.96
HEIDELBERG,27.39,26.36
MODTHREAD,13.07,13.07
MANGLMCEM,20.99,19.25
PRSMJOHNSN,93.79,
POLYPLEX,82.03,82.03
PIDILITIND,64.56,64.29
PCBL,62.98,67.81
3PLAND,26.36,26.36
OSWALAGRO,62.88,37.81
EIHAHOTELS,22.90,22.17
HONDAPOWER,33.27,29.90
JINDALSAW,27.37,27.37
SAIL,23.07,20.17
RUBYMILLS,29.58,29.58
STYRENIX,21.20,21.06
ABB,99.32,99.32
IDBI,10.07,10.07
GRAPHITE,71.42,70.67
CANFINHOME,11.10,11.10
BRITANNIA,49.87,49.87
BBL,25.31,25.31
ELECTCAST,29.20,25.05
DHAMPURSUG,14.05,14.05
DCMSHRIRAM,18.72,18.29
DABUR,40.90,40.65
COSMOFIRST,13.92,13.44
CIPLA,30.02,28.36
HEROMOTOCO,18.10,17.79
HDFCBANK,16.15,15.93
HARRMALAYA,13.89,13.89
GMBREW,12.32,12.32
GIPCL,6.35,6.35
ITC,16.79,16.59
INDIANHUME,15.47,23.74
HINDCOMPOS,21.37,20.40
IOC,4.87,4.87
OSWALGREEN,,15.64
HUHTAMAKI,14.27,14.30
RICOAUTO,32.49,28.81
KAMATHOTEL,13.79,18.87
IFBAGRO,16.29,16.29
BANCOINDIA,19.78,20.32
MANINDS,24.29,24.29
APOLLOTYRE,19.77,18.92
SIYSIL,12.56,12.56
SHANTIGEAR,43.89,41.98
PRECWIRE,45.18,45.18
ONWARDTEC,14.23,13.54
NILKAMAL,19.21,17.65
NCC,12.49,12.04
ICIL,62.96,62.96
SEAMECLTD,14.34,14.34
ELGIEQUIP,42.73,41.68
AUROPHARMA,25.47,25.14
BBTC,4.17,4.31
EIHOTEL,35.29,30.47
KANORICHEM,29.67,29.67
LICHSGFIN,5.40,5.40
GICHSGFIN,5.21,5.21
BEPL,14.77,14.77
RAIN,17.27,17.27
BANARBEADS,43.64,43.64
MOREPENLAB,35.08,46.32
WSTCSTPAPR,22.54,22.54
VENKEYS,15.16,15.16
GHCL,8.51,8.51
S&SPOWER,42.52,42.52
PRUDMOULI,6.02,6.02
PRAJIND,271.90,71.44
BPL,,289.20
PGHH,33.43,33.43
VESUVIUS,36.33,36.33
TFCILTD,31.42,31.42
BOMDYEING,95.93,93.17
GTL,0.19,
NAVNETEDUL,10.07,40.87
GUJALKALI,209.50,209.50
AGI,12.78,12.65
GLAXO,40.61,41.22
TATACONSUM,65.60,65.04
ZEEL,36.09,35.18
CHOLAFIN,29.41,29.41
INDHOTEL,48.19,53.26
FMGOETZE,15.27,14.36
KOTAKBANK,19.62,19.90
ORIENTHOT,31.99,31.70
GILLETTE,38.94,38.94
GOLDENTOBC,6.50,7.37
KANSAINER,28.50,26.45
FOSECOIND,44.64,39.31
ESABINDIA,42.03,45.61
3MINDIA,77.49,92.09
ANDHRAPAP,66.60,66.60
GABRIEL,77.16,74.08
SCHAEFFLER,53.00,53.00
AARTIIND,43.34,44.10
RALLIS,25.18,
AMJLAND,10.65,10.65
PRAKASH,6.86,6.86
MFSL,532.38,532.38
KSB,65.35,61.29
KOPRAN,38.28,38.28
HEG,51.18,51.18
GREAVESCOT,170.10,181.58
GODFRYPHLP,26.18,26.18
VARDMNPOLY,39.36,39.36
SURYAROSNI,18.71,18.71
TATAINVEST,107.52,107.52
TIMKEN,58.76,58.76
SUDARSCHEM,740.35,151.10
SHREECEM,55.56,55.56
SAKHTISUG,7.09,7.09
IPCALAB,39.99,37.98
INGERRAND,54.62,53.15
JSWDULUX,6.80,36.53
HINDALCO,16.04,13.76
HINDZINC,16.12,16.14
HINDUNILVR,46.62,45.83
GSFC,9.62,9.62
GRASIM,20.77,20.28
AMBUJACEM,19.75,17.29
FINPIPE,18.56,18.56
FINCABLES,24.25,29.61
EIDPARRY,10.04,6.17
DCW,28.71,28.71
CGPOWER,122.28,119.82
SUDARCOLOR,19.32,13.64
CESC,13.45,13.45
BIRLACORPN,14.07,13.93
BHEL,94.55,94.55
BHARATGEAR,11.37,11.37
BEL,49.87,49.87
BAJFINANCE,32.92,32.61
ASHAPURMIN,17.14,16.95
NAVA,16.16,16.16
CORALFINAC,8.88,8.88
GREENPLY,33.14,30.42
TNPL,4.02,4.02
AUTOAXLES,16.72,15.90
REMSONSIND,13.16,12.77
DALMIASUG,12.33,12.33
NATCOPHARM,12.66,12.66
KHAITANLTD,10.21,10.21
SWARAJENG,23.33,23.04
MRF,23.07,22.64
GARFIBRES,37.90,36.03
ANDHRSUGAR,12.64,11.31
TNPETRO,8.77,9.36
TTKPRESTIG,58.51,52.27
STARPAPER,6.63,6.63
SKFINDIA,28.39,26.12
AUSOMENT,11.44,11.44
EIMCOELECO,27.49,27.49
JAYAGROGN,12.84,12.84
CUBEXTUB,15.35,15.35
MARICO,60.48,60.48
SILINV,11.70,11.70
SAMBHAAV,2020.60,2020.60
BIOFILCHEM,19.79,19.79
KEYFINSERV,22.24,21.67
ZENITHEXPO,49.10,49.10
SUNDRMBRAK,128.87,114.18
SANGAMIND,38.28,35.62
MOTHERSON,42.83,39.97
SOMATEX,36.35,96.21
VISAKAIND,8.46,19.06
AARTIDRUGS,19.74,19.74
STERTOOLS,31.16,52.76
CREST,21.27,21.27
INDIANCARD,34.68,27.73
HITECHGEAR,56.23,56.23
WENDT,106.92,106.92
DENORA,53.95,53.95
TVSSRICHAK,45.39,49.77
SHRIRAMFIN,24.31,24.31
PUNJABCHEM,22.10,21.55
DYNAMATECH,215.04,150.89
GUJAPOLLO,89.43,89.43
GANESHHOU,22.36,22.36
MMFL,25.62,25.61
JAGSNPHARM,34.28,33.09
ALKYLAMINE,54.00,54.00
BOSCH-HCIL,,229.78
MPHASIS,23.97,23.64
GUJRAFFIA,20.51,20.51
RUCHINFRA,13.65,13.65
RAMCOIND,23.49,24.58
KOTHARIPET,10.66,10.63
HERITGFOOD,20.52,21.67
INDRAMEDCO,18.82,18.82
BANKBARODA,6.59,6.59
MADRASFERT,14.06,12.92
GAIL,18.73,18.73
INDNIPPON,23.87,26.68
SKMEGGPROD,17.07,17.07
BANKINDIA,6.55,6.32
CONCOR,30.88,30.88
ICICIBANK,17.62,17.62
KCPSUGIND,22.11,22.11
HUDCO,10.17,10.17
INDSWFTLAB,47.74,40.52
SAREGAMA,45.98,44.66
FDC,24.54,23.26
ENGINERSIN,20.10,20.10
ADROITINFO,14.64,14.64
JAICORPLTD,11.24,11.18
ANTGRAPHIC,9.74,9.74
GMDCLTD,19.80,32.86
MAHAPEXLTD,49.60,91.45
INDUSINDBK,88.47,88.47
ASAHIINDIA,67.78,65.73
TRIGYN,79.63,52.13
J&KBANK,8.49,8.49
KOTHARIPRO,121.65,
CUB,16.45,16.45
SOUTHBANK,8.19,8.19
ASTRAZEN,109.70,107.62
CEMPRO,46.59,46.59
AXISBANK,15.41,15.41
CYIENT,19.67,18.38
SONATSOFTW,18.16,16.62
NOIDATOLL,3.21,3.21
CYBERTECH,14.23,14.23
KOKUYOCMLN,34.99,34.99
DHANBANK,13.02,13.02
SANGHVIMOV,20.45,19.74
STCINDIA,1.12,13.41
MANUGRAPH,8.84,11.42
VIPCLOTHNG,20.61,20.61
NATIONALUM,11.42,11.42
IVC,55.98,55.98
JINDALSTEL,31.49,22.94
ALEMBICLTD,18.24,18.24
ICDSLTD,46.86,46.86
BSOFT,15.40,14.73
HCLTECH,18.18,17.46
ACCELYA,16.78,15.89
STAR,17.01,16.34
ZYDUSLIFE,22.96,21.39
GLENMARK,47.60,25.12
RAJESHEXPO,23.05,23.05
CINEVISTA,14.27,14.27
SHREERAMA,22.84,22.84
WOCKPHARMA,154.34,106.93
NRBBEARING,28.17,27.44
IOB,12.48,12.48
RAMCOSYS,73.02,26.32
GVPIL,18.98,17.42
BIL,31.55,31.55
KTKBANK,7.93,7.93
MUKTAARTS,,39.09
BLBLIMITED,2.50,2.50
AJANTPHARM,40.87,40.87
BLUESTARCO,68.46,65.28
CALSOFT,7.39,7.39
TVSMOTOR,53.17,52.63
PNBGILTS,8.68,8.79
PNC,,5.93
TAJGVK,5.60,17.19
NLCINDIA,11.12,11.12
CHENNPETRO,5.68,5.68
KRBL,12.68,12.68
HAVELLS,44.53,43.65
GAEL,22.52,22.29
USHAMART,32.05,31.17
AXISCADES,94.82,87.44
UMIYA-MRO,19.36,19.36
TIPSMUSIC,39.25,39.25
STLTECH,495.59,597.84
HIKAL,,62.31
TRIDENT,34.95,34.95
MARKSANS,29.75,29.75
GOLDTECH,309.42,
SMARTLINK,14.88,14.88
GODREJCP,57.87,52.87
JISLJALEQS,,153.49
LUPIN,21.28,19.58
UNITDSPR,53.31,51.47
TCI,18.99,18.99
MPSLTD,19.81,20.34
BHARTIARTL,35.78,33.11
ASAL,30.00,28.87
OLECTRA,64.61,65.96
PONNIERODE,5.75,12.03
PNB,7.11,7.11
APTECHT,23.89,22.32
SURANAT&P,11.55,11.60
TEAMGTY,284.78,284.78
OFSS,38.35,38.35
UNIONBANK,6.58,6.58
NUCLEUS,17.19,15.05
CANBK,6.70,6.70
GENESYS,41.88,38.87
OMAXAUTO,13.72,13.17
GODREJIND,23.63,23.07
DIVISLAB,75.19,73.63
RADICO,91.49,89.62
INDORAMA,9.01,8.85
MARUTI,29.67,29.67
VARDHACRLC,13.11,13.11
UCOBANK,11.89,11.89
BAGFILMS,18.57,18.57
JSL,18.75,18.48
NSIL,50.37,50.36
WELSPUNLIV,73.62,71.37
JAIBALAJI,45.93,44.79
TVSELECT,766.59,482.95
IGL,17.08,17.08
DREDGECORP,605.21,605.21
TVTODAY,57.19,1.00
UNIENTER,36.18,36.18
UPL,20.89,20.96
MUKANDLTD,3.39,3.39
PETRONET,10.96,10.96
PTC,7.16,7.13
VAIBHAVGBL,15.92,15.93
BIOCON,191.01,73.46
MAHABANK,8.27,8.27
POONAWALLA,77.28,77.28
XPROINDIA,167.18,167.18
RKFORGE,131.13,102.95
DATAMATICS,25.88,21.61
CCL,42.08,42.08
EXCELINDUS,14.87,14.87
LT,27.17,25.49
APARINDS,58.13,56.73
AMBICAAGAR,12.57,12.57
CENTEXT,13.83,13.28
NIITLTD,213.64,89.10
ULTRACEMCO,42.43,41.86
TCS,15.82,14.68
COFORGE,40.53,37.05
TEXINFRA,146.66,146.66
GULFPETRO,7.42,6.83
GUFICBIO,61.94,61.94
ASTRAMICRO,89.78,89.78
WELENT,21.25,19.98
NTPC,13.53,13.53
KOTARISUG,31.90,
JBMA,59.71,58.35
DWARKESH,26.02,26.02
SUPRAJIT,37.18,36.97
PATELENG,11.39,7.13
XCHANGING,12.18,12.18
JSWSTEEL,11.55,29.75
CONSOFINVT,16.28,16.28
JINDALPHOT,309.62,309.62
JPPOWER,25.47,25.47
EVEREADY,14.93,
GOKEX,60.88,60.88
SAKSOFT,17.90,17.43
ALLDIGI,15.20,13.99
IIFL,12.73,12.73
WELCORP,34.67,34.67
SSWL,19.44,19.44
CYBERMEDIA,8.47,8.84
SHAHALLOYS,3.78,
SURYALAXMI,35.06,37.50
JKPAPER,24.18,23.31
PRIMESECU,65.37,36.17
GRANULES,37.40,37.07
JSWHL,101.92,100.47
GEOJITFSL,28.77,26.82
GENUSPOWER,17.00,17.00
YESBANK,21.09,21.09
MSPL,62.23,15.51
SPLIL,13.82,13.82
MCLEODRUSS,,23.46
SEMAC,14.00,14.00
GOLDIAM,31.55,31.55
RML,32.18,31.17
HTMEDIA,,13.46
SASKEN,51.80,47.57
FCSSOFT,105.67,65.94
IMPAL,14.47,14.47
SUZLON,22.77,23.29
AURIONPRO,22.30,21.88
BASML,14.23,14.23
TRIVENI,37.10,36.04
AIAENG,35.90,35.83
NAHARINDUS,9.99,9.86
ORIENTCER,23.09,21.71
EKC,8.73,8.88
VIMTALABS,33.02,32.54
KERNEX,41.80,41.80
PVRINOX,61.27,46.62
NITINSPIN,17.56,17.56
ROHLTD,31.04,32.20
ENIL,,210.07
JAGRAN,7.46,7.46
SADBHAV,1.50,10.25
SAKUMA,28.67,28.67
KEC,22.31,20.65
JKCEMENT,42.42,41.03
INDOTECH,38.46,38.46
M&MFIN,16.18,15.59
BLKASHYAP,887.69,33.01
VISACHROME,0.55,
NITCO,87.47,76.75
CENTURYPLY,65.87,64.53
KEI,53.01,53.01
VAKRANGEE,58.65,58.81
SOLARINDS,95.33,95.29
GALLANTT,34.33,34.33
UTTAMSUGAR,8.77,8.68
KKCL,20.35,20.35
SUNTV,13.26,12.82
GPIL,21.45,21.08
RSYSTEMS,13.83,12.76
EMKAY,47.14,47.14
BALPHARMA,22.08,22.08
SWELECTES,16.88,16.37
KAMDHENU,11.43,11.43
RATNAMANI,34.14,33.66
PIONEEREMB,110.57,
JKLAKSHMI,16.99,16.33
PFOCUS,68.21,63.98
MUNJALAU,23.09,26.59
EMAMILTD,23.04,22.77
GMRAIRPORT,507.02,385.24
TECHM,30.57,29.43
GRINDWELL,54.36,54.36
VOLTAMP,44.56,44.56
ANTELOPUS,32.46,32.46
ACE,28.81,28.81
ANANTRAJ,37.26,37.26
TALBROAUTO,29.50,29.50
ALICON,30.40,28.59
GEECEE,17.05,17.05
JMFINANCIL,10.19,10.04
FIEMIND,23.30,23.30
DCBBANK,8.38,8.38
INSPIRISYS,10.12,9.60
GTLINFRA,2.10,
NAUKRI,43.67,44.62
VGL,25.66,25.66
GESHIP,6.76,6.76
TORNTPOWER,29.41,29.41
MANALIPETC,8.42,16.17
LTFOODS,21.67,21.67
DONEAR,10.20,10.20
RUCHIRA,11.38,11.38
SOBHA,82.23,82.23
VENUSREM,23.97,23.97
JINDRILL,10.16,9.96
HIRECT,113.42,110.68
NFL,21.34,21.34
PLASTIBLEN,11.97,11.97
PARACABLES,33.37,33.38
HBLENGINE,22.00,21.43
TANLA,14.69,14.69
AVTNPL,16.66,16.66
ZEEMEDIA,267.84,75.87
VEEDOL,15.61,15.61
LUMAXTECH,29.57,28.73
SARLAPOLY,,15.38
PTL,11.40,11.40
WANBURY,18.21,17.31
AUTOIND,11.12,25.56
GANDHITUBE,15.48,15.31
PITTIENG,30.51,30.51
UNOMINDA,64.59,63.34
IZMO,33.54,33.54
HUBTOWN,17.26,17.26
CTE,127.65,127.65
TIIL,19.25,19.25
ORIENTBELL,40.86,37.66
PGIL,34.86,34.73
REDINGTON,17.19,15.96
TTL,664.69,664.69
FSL,27.06,24.42
PFC,3.98,3.98
SMSPHARMA,41.77,41.77
INDIANB,8.92,8.92
ORIENTALTL,22.49,16.86
IDEA,4.29,
PAGEIND,58.99,57.06
LAOPALA,22.52,22.18
RAJTV,77.56,77.56
JKTYRE,15.34,12.40
ASTRAL,68.32,66.32
NAHARSPING,45.63,45.63
NAHARPOLY,9.15,9.15
NCLIND,7.11,6.73
BALAMINES,44.33,44.33
BANSWRAS,15.90,13.66
ICRA,27.71,27.06
PHOENIXLTD,48.99,48.27
NDLVENTURE,485.47,485.47
ZENITHSTL,16.97,23.72
BFUTILITIE,7.98,7.98
FORTIS,70.33,69.39
SRHHYPOLTD,9.36,8.39
WEBELSOLAR,14.07,14.05
TGBHOTELS,18.19,18.19
HILTON,34.05,34.05
INSECTICID,14.01,14.01
KMSUGAR,4.81,4.81
NAVINFLUOR,58.87,58.38
TIMETECHNO,20.21,20.21
NAGREEKEXP,24.55,24.55
NELCAST,23.72,23.72
V2RETAIL,49.67,57.46
DLF,62.10,67.12
TARMAT,19.35,19.35
SPARC,5.24,5.20
SIGMAADV,37.68,36.67
ADSL,17.02,16.78
ALPA,10.56,10.81
CENTRALBK,6.61,6.69
ASIANTILES,145.14,145.14
TAKE,78.05,78.05
KPRMILL,44.96,44.96
CIEINDIA,20.29,20.29
PURVA,96.37,96.37
MOTILALOFS,31.23,31.23
INDOWIND,,217.77
NAGREEKCAP,4.07,4.07
KSCL,14.70,14.70
CENTUM,457.81,97.04
POWERGRID,16.26,16.26
CCCL,11.95,
SUPREMEINF,0.13,
MAANALU,54.47,54.47
IL&FSENGG,678.25,117.34
DELTACORP,20.65,20.04
BAJAJELEC,,89.72
ENERGYDEV,,14.85
CERA,38.48,37.97
RELIGARE,121.79,121.79
BVCL,313.64,313.64
ADANIPORTS,33.65,33.18
EDELWEISS,17.01,14.70
RGL,14.29,12.98
KAUSHALYA,92.58,92.58
COLPAL,41.29,40.72
JYOTHYLAB,22.07,22.07
MADHAV,320.57,320.57
KALYANIFRG,24.33,24.33
HITECHCORP,35.99,33.27
ECLERX,22.81,22.81
TARIL,37.19,37.19
BRIGADE,25.25,24.86
MANAKSIA,7.06,7.06
PATINTLOG,10.76,10.76
PPAP,10.85,783.99
ARIES,10.60,10.60
AMBIKCO,14.01,14.01
KAVDEFENCE,291.07,291.07
CEATLTD,22.49,20.72
BIRLAMONEY,14.88,14.25
RPOWER,,163.32
JKIL,9.68,9.47
CORDSCABLE,12.60,12.60
KNRCON,8.30,8.30
SEPC,22.27,21.83
BANG,6.60,5.09
IRB,28.53,27.14
NMDC,10.06,10.06
GSS,,15.08
NAHARCAP,23.47,23.47
RECLTD,5.68,5.67
VGUARD,43.07,41.04
NESCO,18.63,18.63
DPSCLTD,56.08,56.08
TITAGARH,58.67,58.67
KIRIINDUS,0.48,5.12
BAJAJFINSV,15.06,14.87
BAJAJ-AUTO,28.81,28.72
DIGISPICE,20.32,18.97
GOKUL,21.83,21.83
RPGLIFE,42.77,43.94
ALMONDZ,19.02,19.02
ARCHIDPLY,20.38,18.57
LOTUSEYE,3106.78,2978.25
VINYLINDIA,28.01,28.01
UBL,86.81,98.77
LPDC,58.35,58.35
ZFCVINDIA,51.90,51.32
20MICRONS,10.73,10.68
JOCIL,15.84,15.84
ALKALI,158.05,158.05
COUNCODOS,96.13,96.13
TPHQ,499.80,499.80
TATACAP,39.48,39.16
MAWANASUG,12.00,10.24
AJMERA,17.00,17.00
MHRIL,67.27,74.61
VINATIORGA,30.69,30.69
LANDSMILL,92.55,92.55
ADANIPOWER,32.56,32.56
NHPC,18.84,18.84
GLOBUSSPR,29.84,29.84
OIL,11.06,11.06
EXPLEOSOL,10.03,9.36
RTNPOWER,90.53,90.53
AMRUTANJAN,26.65,23.86
SUNTECK,22.80,22.80
ZYDUSWELL,92.94,74.66
DEN,9.50,9.50
SHILPAMED,51.65,58.47
SARDAEN,16.43,16.59
REFEX,18.96,18.96
GILLANDERS,20.25,20.25
AHLUCONT,21.87,21.98
DLINKINDIA,15.93,15.93
JSWENERGY,36.65,35.60
GODREJPROP,32.71,33.06
DBCORP,11.19,11.19
HINDCOPPER,51.59,51.59
BEARDSELL,9.84,9.84
MMTC,45.66,
NESTLEIND,77.49,80.00
TRF,,40.14
WHIRLPOOL,33.38,31.25
UNITEDTEA,10.69,10.69
JUBLFOOD,77.22,74.79
VASCONEQ,15.18,15.18
THANGAMAYL,58.49,58.20
EMMBI,21.96,19.85
DBREALTY,88.37,654.63
HATHWAY,25.95,25.95
TEXMOPIPES,9.16,9.16
MANINFRA,21.35,21.35
LGBBROSLTD,15.55,15.64
PERSISTENT,42.93,41.44
ASIANHOTNR,,481.44
ISFT,9.66,9.66
KIRLOSBROS,42.33,38.74
KSL,15.29,14.95
SJVN,42.63,42.63
SUNDARAM,18.78,21.60
KIRLOSIND,11.67,11.42
MANAPPURAM,31.08,31.08
UMESLTD,50.53,47.54
TI,531.21,43.28
HMVL,7.90,6.56
IMFA,17.63,17.63
BLISSGVS,40.50,40.02
AHLWEST,10.31,7.81
AHLEAST,,30.78
BAJAJCON,33.30,33.30
UGARSUGAR,32.46,32.46
PRAKASHSTL,84.50,84.50
GPPL,14.81,15.26
ADFFOODS,37.26,35.38
WELINV,220.07,220.07
WAAREEINDO,6.53,6.53
KILITCH,21.38,21.38
DEEPAKNTR,42.03,41.36
CPCAP,4.72,4.72
GREENPOWER,16.33,19.09
RAMKY,9.71,12.78
CANTABIL,22.49,22.49
WABAG,35.39,35.14
ASHOKA,1.39,14.73
BEDMUTHA,49.19,49.19
JWL,62.52,58.31
OBEROIRLTY,27.56,27.36
PRESTIGE,54.91,54.91
SHAH,31.31,31.31
CGCL,26.17,26.17
RESPONIND,34.22,34.11
COALINDIA,8.69,8.69
IOLCP,35.34,33.22
GRAVITA,35.90,35.90
JINDWORLD,47.58,48.31
PENIND,16.46,16.46
RPPINFRA,26.36,29.57
JAMNAAUTO,22.76,22.00
SUMEETINDS,74.73,72.88
MOIL,20.85,20.85
ZEELEARN,7.49,15.55
A2ZINFRA,46.11,40.31
KIRLOSENG,62.93,60.25
RKDL,332.81,36.91
PSB,13.21,13.21
FMNL,9.13,9.13
SURANASOL,115.57,115.57
SHEKHAWATI,5.18,5.18
KICL,64.97,48.74
SUMMITSEC,15.69,15.69
STEL,51.30,51.30
TEXRAIL,28.21,27.79
HFCL,103.93,104.00
LOVABLE,14.45,14.45
PFS,6.07,6.03
MUTHOOTFIN,11.42,11.42
VADILALIND,30.77,30.77
SYMPHONY,,44.04
PIIND,30.22,32.30
RELAXO,52.44,52.44
OMINFRAL,41.09,41.09
VSTTILLERS,37.68,37.69
DELPHIFX,68.12,48.14
KARMAENG,41.89,103.44
ASHIANA,32.18,32.18
DHANUKA,16.06,16.06
MAITHANALL,6.67,6.67
RUSHIL,68.36,68.36
INVENTURE,24.84,27.12
LTF,24.48,24.32
WINDMACHIN,,740.97
IBULLSLTD,21.31,17.91
BODALCHEM,16.09,16.08
GAYAPROJ,0.50,11.24
ASAHISONG,18.26,18.26
FILATEX,17.05,17.05
BROOKS,35.07,35.07
TDPOWERSYS,76.83,76.83
APLLTD,24.92,23.08
VASWANI,42.01,42.01
PGEL,88.47,88.47
PANAMAPET,12.09,12.09
PAISALO,27.62,27.55
ONELIFECAP,25.38,25.38
SHAKTIPUMP,26.66,26.66
TRITURBINE,57.95,56.20
INDOTHAI,41.89,41.89
ESSARSHPNG,,66.27
DSSL,18.79,18.79
JISLDVREQS,5.24,0.91
POLYMED,55.20,54.35
RUPA,18.43,17.39
VIKASECO,274.41,274.41
APLAPOLLO,41.94,41.94
KANANIIND,11.91,11.91
MINDACORP,58.26,58.18
THOMASCOTT,20.79,19.91
DBSTOCKBRO,43.34,43.34
IRFC,16.57,16.57
COMPUSOFT,35.59,347.74
RHIM,,44.05
SCHNEIDER,153.02,148.18
NDL,10.36,10.36
NBCC,35.59,38.66
TBZ,8.65,8.65
VSSL,23.46,23.46
SWANCORP,36.60,36.60
SPECIALITY,30.61,26.94
CINELINE,22.77,21.90
SAMPANN,19.49,19.49
PROZONER,37.87,37.87
THEJO,41.44,39.93
MAYURUNIQ,18.41,18.41
ROSSELLIND,13.51,13.33
DUCON,8.96,8.96
TVSHLTD,8.26,8.17
ZUARI,1.30,
VETO,10.22,10.22
CARERATING,28.86,28.86
PCJEWELLER,12.80,12.78
INDUSTOWER,15.02,15.02
VMART,47.97,47.77
REPCOHOME,5.69,5.69
JUSTDIAL,13.58,13.10
ATULAUTO,30.77,30.03
ORIENTCEM,8.35,8.27
