SYMBOL,SYMBOL P/E,ADJUSTED P/E
REPCOHOME,5.61,5.61
JUSTDIAL,13.40,12.92
ATULAUTO,31.16,30.41
ORIENTCEM,8.35,8.26
ESSENTIA,607.93,607.93
PILITA,46.70,46.70
AURUS,8.02,8.02
MITCON,13.97,13.97
ORBTEXP,19.57,19.57
JPOLYINVST,1.30,1.30
SREEL,16.99,16.97
NATHBIOGEN,6.91,7.95
CASTROLIND,19.05,18.73
SDBL,132.50,69.01
IREDA,18.11,18.11
BUTTERFLY,30.22,29.47
WONDERLA,36.51,34.93
AGARIND,17.51,17.51
HATSUN,57.97,57.97
CAPLIPOINT,31.26,31.26
GOCLCORP,7.14,7.45
GULFOILLUB,14.78,14.15
SNOWMAN,189.67,59.11
SHARDACROP,12.01,12.01
SUPERHOUSE,201.55,201.55
PDSL,29.07,29.07
INTELLECT,31.32,29.86
MONTECARLO,9.93,9.93
GOODLUCK,28.47,28.47
FCL,35.72,35.72
GULPOLY,10.52,10.52
APOLSINHOT,31.94,35.51
CCHHL,,26.62
LAMBODHARA,11.08,11.08
GRPLTD,308.26,219.25
GENUSPAPER,22.53,22.53
MOLDTKPAC,31.73,32.01
GREENLAM,114.05,121.34
VISHNU,29.36,29.36
GANECOS,83.23,83.23
LINC,17.88,17.88
MENONBE,24.26,24.26
HESTERBIO,40.57,42.19
JMA,6.74,6.74
MANAKALUCO,32.40,32.40
MANAKSTEEL,12.83,12.83
MANAKCOAT,32.35,32.35
ZENTEC,74.19,74.43
IMAGICAA,4245.74,6091.05
INOXWIND,30.24,30.24
LFIC,39.97,39.97
BYKE,26.26,26.26
AVANTIFEED,21.50,21.22
VRLLOG,16.99,16.99
PRIVISCL,45.79,45.79
BCG,2.04,2.04
UFO,11.52,11.52
TPLPLASTEH,21.90,21.90
NILAINFRA,9.42,9.42
ARROWGREEN,22.08,22.08
PNCINFRA,7.53,14.97
SKIPPER,30.39,29.25
ALANKIT,10.38,10.38
ORICONENT,50.85,62.72
ADANIENSOL,84.82,84.82
SYNGENE,53.46,46.37
AYMSYNTEX,211.88,211.88
EMKAYTOOLS,12.50,12.50
RAMASTEEL,64.99,64.99
MUTHOOTCAP,16.04,14.99
SATIN,8.85,8.85
ARVSMART,26.59,26.59
POWERMECH,19.72,19.72
SHARDAMOTR,14.60,15.25
NAVKARCORP,58.04,58.04
SHREEPUSHK,18.28,18.28
GUJENERGY,27.05,23.57
SADBHIN,1.95,0.56
IDFCFIRSTB,42.41,42.41
COFFEEDAY,3.37,
SHK,25.87,40.44
PERFECT,6.18,6.18
BALAXI,92.86,92.86
LUXIND,36.58,35.25
TTKHLTCARE,21.27,20.46
SALZERELEC,19.23,19.23
PILANIINVS,74.72,74.72
KRIDHANINF,11.47,24.97
LINCOLN,13.71,13.71
LALPATHLAB,56.98,54.77
ALKEM,29.01,27.53
NH,51.31,48.85
PRECAM,26.56,31.26
TEAMLEASE,16.82,16.23
HITECH,23.11,23.11
VIDHIING,30.40,30.40
BHAGERIA,19.94,19.94
NECCLTD,20.56,20.56
KELLTONTEC,8.59,8.59
VIYASH,79.59,57.46
GOKULAGRO,16.90,16.90
KDDL,29.62,29.23
PDMJEPAPER,8.45,8.45
HCG,462.26,67.71
HECPROJECT,10.40,10.40
WEALTH,26.86,26.86
BHARATWIRE,19.54,19.54
CCAVENUE,20.34,20.15
THYROCARE,51.98,50.59
CROMPTON,,27.31
SAGARDEEP,15.36,16.76
PARAGMILK,21.04,20.19
SHRIPISTON,32.90,31.77
UNITEDPOLY,25.88,25.88
ARMANFIN,36.44,36.44
BLS,13.54,13.54
ASPINWALL,15.26,19.72
SALONA,86.60,86.60
PREMEXPLN,78.10,71.81
CONTROLPR,23.78,25.34
INCREDIBLE,13.46,13.46
MAHASTEEL,160.87,170.78
DAMODARIND,12.92,12.92
MGL,13.02,13.02
MOLDTECH,36.03,36.03
POKARNA,38.26,38.26
COMPINFO,0.31,0.31
GPTINFRA,15.60,15.60
QUESS,19.73,19.07
GROBTEA,19.31,17.66
SOMICONVEY,23.12,23.12
LLOYDSENGG,83.30,83.30
LTM,23.18,21.60
GATECH,6.16,6.16
MINDTECK,20.88,19.69
ADVENZYMES,20.97,22.12
DBL,4.74,10.69
SPAL,25.27,24.64
RBLBANK,63.91,63.91
MBAPL,37.21,37.21
CUPID,264.60,264.60
LTTS,28.30,27.20
GNA,19.22,19.22
CROWN,14.82,14.82
ICICIPRULI,43.60,43.60
MARATHON,14.18,14.06
HPL,24.48,23.47
JETKNIT,497.51,497.51
JAIPURKURT,26.61,26.61
MASKINVEST,808.91,808.91
SAKAR,65.47,65.47
PANSARI,30.71,30.71
ARTNIRMAN,187.78,187.78
ENDURANCE,40.84,40.22
NIRAJISPAT,7.35,7.35
MAZDA,17.05,17.05
PNBHOUSING,12.50,12.50
VBL,49.03,49.03
KINGFA,37.35,37.35
AGROPHOS,8.76,9.23
PODDARMENT,17.10,17.10
ROLLT,3.36,
NBIFIN,52.85,52.86
KIOCL,1377.80,1377.80
JETFREIGHT,16.90,16.90
SFL,59.37,64.45
TCIEXP,27.21,26.72
LAURUSLABS,94.57,94.57
TERASOFT,20.21,20.21
ITDC,78.22,78.22
HISARMETAL,24.45,24.45
RHFL,4.05,33.97
LIBAS,133.83,10.60
PROLIFE,7.28,7.28
SPCENET,12.81,12.81
MAHESHWARI,12.80,12.80
BHANDARI,16.24,16.24
BSE,62.37,62.37
MCL,32.32,32.32
PRICOLLTD,30.36,30.36
STEELCITY,8.15,8.15
KRISHANA,22.05,22.05
GLOBAL,20.52,20.52
NITIRAJ,205.92,205.92
AKASH,69.17,46.56
DMART,84.28,84.28
TASTYBITE,64.76,64.16
INTENTECH,,13.59
AIRAN,15.89,15.19
ARIHANTSUP,24.41,24.41
URJA,249.93,249.93
EIFFL,175.34,178.11
NRAIL,16.64,14.78
SHANKARA,9.40,9.33
NACLIND,1073.81,228.99
CNL,19.61,19.61
WIPL,307.03,307.03
FOCUS,103.70,100.91
DEVIT,2.12,
SIKKO,33.37,33.37
MKPL,24.90,24.90
DOLLAR,14.06,14.30
PANACHE,42.28,36.45
INFOBEAN,18.98,18.98
SCHAND,7.21,6.91
BHAGYANGR,24.87,24.87
PSPPROJECT,76.37,76.37
JALAN,188.25,45.99
STARCEMENT,21.87,21.37
GLOBE,10.44,10.44
ERIS,31.86,31.13
CDSL,64.20,64.20
GTPL,123.59,117.25
AUBANK,29.36,29.36
SHRENIK,110.07,110.07
DYNPRO,14.21,14.21
STEELXIND,56.99,56.99
SALASAR,60.30,60.30
UNIVASTU,16.35,16.35
AVADHSUGAR,18.61,17.92
PALASHSECU,5.32,5.32
MAGADSUGAR,11.41,11.27
GANGESSECU,44.26,44.26
THEINVEST,29.46,30.79
TOTAL,11.43,11.43
OPTIEMUS,100.31,100.31
WEWIN,10.73,10.73
SIS,58.74,13.92
COCHINSHIP,51.66,51.66
HALEOSLABS,26.82,26.82
VAISHALI,25.50,25.50
LEXUS,29.72,
GEEKAYWIRE,8.29,8.29
SERVOTECH,71.07,71.07
ABCAPITAL,32.05,31.70
APEX,32.74,34.42
PASHUPATI,131.91,131.91
DIXON,54.66,54.66
DCAL,31.23,30.64
MATRIMONY,26.20,26.20
CHOLAHLDNG,5.36,5.36
CAPACITE,10.29,10.29
ICICIGI,33.39,33.39
WORTHPERI,12.12,12.03
SBILIFE,74.00,74.00
RMDRIP,23.28,23.28
DPWIRES,15.59,15.59
AARVI,12.93,12.66
DIAMONDYD,291.56,261.31
TIRUPATI,165.08,165.08
AIROLAM,20.65,20.65
RKEC,7.18,7.18
GATECHDVR,0.95,0.95
GOLDSTAR,11.50,11.50
JASH,43.85,43.88
RELIABLE,17.89,17.73
BETA,260.34,260.34
TIRUPATIFL,137.36,137.36
GODREJAGRO,27.16,25.76
TCPLPACK,30.38,27.67
MASFIN,15.29,15.15
IEX,23.51,23.51
DPABHUSHAN,14.31,14.31
GICRE,7.18,7.18
TIINDIA,50.84,49.16
NAM-INDIA,48.17,48.17
MAHLOG,358.39,308.80
NIACL,21.69,21.69
IFGLEXPOR,45.51,36.02
KHADIM,56.05,29.13
5PAISA,40.84,40.84
HDFCLIFE,62.46,62.46
AISL,13.69,13.69
VERTOZ,12.19,12.19
PULZ,11.28,11.28
SILVERTUC,69.55,69.55
ZODIAC,19.07,19.07
FELIX,17.72,17.72
ICEMAKE,104.69,104.69
SHRADHA,9.56,9.56
INNOVANA,21.55,21.55
SHALBY,51.84,51.84
TOUCHWOOD,18.96,18.96
ONEPOINT,37.74,36.85
SHIVATEX,18.70,18.70
AJOONI,16.99,16.99
MOKSH,10.17,10.17
BCONCEPTS,216.97,130.25
APOLLO,137.87,137.87
NEWGEN,24.62,22.53
AMBER,89.33,112.47
SOLEX,14.61,14.68
GALAXYSURF,25.69,24.77
PARAMPARA,105.18,105.18
SINTERCOM,154.10,154.10
SOUTHWEST,20.36,20.93
ARVEE,68.93,68.93
ASTERDM,90.66,87.57
BANKA,267.37,147.62
GMMPFAUDLR,64.80,33.13
HGINFRA,10.98,12.05
HINDCON,35.29,35.29
SARVESHWAR,13.66,13.66
MACPOWER,39.42,39.42
TARACHAND,16.01,16.01
BDL,110.12,110.12
MDL,28.64,28.03
TSFINV,84.42,84.42
BANDHANBNK,28.23,28.23
HAL,32.69,32.69
URAVIDEF,387.49,387.49
MITTAL,18.02,26.53
SANDHAR,18.67,19.05
GIRIRAJ,20.58,20.58
KAPSTON,45.46,45.46
MIDHANI,59.05,59.05
CONTI,15.04,14.83
LEMONTREE,31.26,28.35
AVG,14.62,14.62
MMP,31.54,20.98
NARMADA,37.35,37.35
PIGL,16.01,15.93
BSHSL,34.43,34.43
MAHICKRA,48.74,48.74
AAKASH,26.24,26.24
SOFTTECH,107.05,102.68
ORIENTELEC,38.59,36.08
BORORENEW,20.56,20.94
SIRCA,34.36,34.36
SVLL,141.20,141.20
LATTEYS,32.19,31.73
SONAMLTD,25.81,25.81
ADANIGREEN,161.96,142.57
OSWALSEEDS,13.34,13.34
PRITI,57.78,57.78
ACCURACY,19.93,19.93
GAYAHWS,2.29,2.29
FINEORG,37.05,37.52
RITES,23.94,23.94
VARROC,44.57,31.80
AVROIND,27.05,27.05
HDFCAMC,37.84,37.84
TEMBO,10.47,10.74
CREDITACC,30.82,30.82
AARON,36.14,36.14
SIGIND,8.41,7.59
SUMIT,41.80,41.80
LAGNAM,10.45,10.45
RPPL,9.47,9.47
AKG,87.81,87.81
IRCON,24.09,24.09
AHLADA,279.06,279.06
SPECTRUM,62.20,62.20
AAVAS,18.17,18.17
KSHITIJPOL,6.82,6.82
GRSE,39.68,39.68
KRITIKA,24.12,19.82
PARIN,106.75,106.75
SILGO,51.41,51.04
VINNY,53.96,53.96
BBTCL,22.69,22.69
MARINE,60.50,59.43
IRISDOREME,55.03,55.03
ATGL,122.82,122.82
TECHNOE,26.78,26.78
SHUBHLAXMI,22.08,22.08
UNIPARTS,19.91,19.60
SHRIRAMPPS,14.37,14.37
TREJHARA,38.56,37.28
NILASPACES,16.83,16.83
AWHCL,13.97,13.97
DALBHARAT,29.67,28.97
SURANI,68.37,456.66
CHALET,29.60,29.56
MSTCLTD,19.94,19.94
OSIAHYPER,2.99,2.99
ANUP,39.08,38.67
ARVINDFASN,33.92,31.06
PAR,8.92,8.92
KHFM,32.28,32.28
RVNL,60.77,60.77
POLYCAB,47.78,47.78
METROPOLIS,62.73,60.55
KPITTECH,22.39,21.07
SWSOLAR,,19.10
NEOGEN,223.34,223.34
EMAMIPAP,8.96,8.87
VCL,3.92,3.92
CONFIPET,26.32,26.32
PPL,14.56,14.56
DGCONTENT,191.08,9.20
INDIAMART,22.11,22.11
ATMASTCO,21.17,21.17
ABINFRA,33.23,33.21
OAL,363.30,363.30
DCMNVL,170.58,35.11
SATIA,15.09,11.58
WEL,149.13,149.13
AFFLE,47.67,47.67
CHEMCON,28.60,28.60
WESTLIFE,227.72,
DOLATALGO,9.49,9.49
HNDFDS,47.11,45.98
UJJIVANSFB,18.43,18.43
MAZDOCK,36.65,36.65
IRCTC,28.70,28.95
SAFARI,47.53,47.53
DCI,21.05,21.05
360ONE,34.84,34.84
IIFLCAPS,18.75,18.75
HPIL,52.41,52.41
SAMHI,6.58,8.11
SHIVAUM,73.31,73.31
FLUOROCHEM,78.79,77.05
KUANTUM,15.89,15.89
APOLLOPIPE,476.32,476.32
CHEMBOND,18.46,17.79
MGEL,11.70,15.28
ROUTE,13.94,
SBICARD,28.31,28.31
HOMEFIRST,23.69,23.69
SIGMA,15.82,15.82
CSBBANK,10.02,10.02
EQUITASBNK,85.91,85.91
ROSSARI,20.36,20.36
HINDWAREAP,,40.08
PRINCEPIPE,40.55,39.51
LIKHITHA,24.86,24.86
PARKHOTELS,50.90,49.22
ARTEMISMED,42.04,41.08
PATANJALI,20.82,19.50
SUMICHEM,49.69,48.62
LGHL,358.80,414.77
ATALREAL,58.48,58.48
ASALCBR,18.48,18.48
MAHEPC,35.02,29.43
UNIVPHOTO,23.78,23.78
COHANCE,86.00,80.74
POWERINDIA,151.36,145.35
STOVEKRAFT,61.31,61.31
BHARTIHEXA,46.96,46.27
KSOLVES,19.09,19.09
RAJRATAN,35.87,35.87
HAPPSTMNDS,27.32,25.92
AARTISURF,26.55,26.55
GLAND,40.62,39.95
BOROLTD,38.93,37.43
NDRAUTO,38.67,38.30
MAXHEALTH,74.10,72.00
PAVNAIND,43.53,27.99
AAATECH,58.38,58.38
KALYANKJIL,41.80,40.95
BTML,13.26,13.34
SHAREINDIA,11.48,11.48
UNIDT,24.36,24.36
ANGELONE,29.63,29.63
ADL,20425.35,242.48
NIRAJ,8.19,8.19
VALIANTORG,21.84,26.21
CAMS,39.43,39.43
SURYODAY,12.97,12.97
ROML,14.64,14.64
UTIAMC,25.48,21.66
RAILTEL,27.97,26.68
BECTORFOOD,41.89,41.89
KHAICHEM,8.00,8.00
ORCHPHARMA,260.40,198.36
SUBEXLTD,26.26,24.19
NURECA,124.53,124.53
INDIGOPNTS,34.39,33.41
LXCHEM,59.72,59.72
TARC,183.39,183.39
RVHL,5.86,5.86
MTARTECH,208.18,202.40
FAIRCHEMOR,159.61,165.97
ANURAS,65.02,65.02
KANPRPLA,11.80,11.80
ISGEC,18.26,17.66
RUBFILA,15.17,15.17
STYLAMIND,36.75,36.75
PAKKA,43.73,43.73
CLSEL,12.10,12.10
PARTYCRUS,8.24,8.24
CARYSIL,35.26,34.97
MANCREDIT,32.34,32.34
SHAILY,73.44,73.44
MODISONLTD,13.53,12.45
FIBERWEB,9.01,9.01
BCLIND,8.43,8.43
BHAGCHEM,197.72,197.72
SBCL,59.21,58.62
AADHARHFC,20.55,20.32
SMCGLOBAL,16.53,16.53
NPST,83.45,83.45
SVPGLOB,1.07,
ARIHANTCAP,24.48,24.48
SIDDHIKA,12.90,12.90
NAZARA,33.03,9.22
IPL,15.15,15.15
GENCON,27.09,27.09
LODHA,34.40,34.40
HLEGLAS,53.71,49.36
BESTAGRO,62.14,62.14
VMARCIND,41.47,41.47
SONACOMS,67.56,63.64
DRCSYSTEMS,9.74,9.38
PARAS,107.74,110.50
CRAFTSMAN,62.17,60.65
DODLA,24.23,24.06
EXXARO,99.57,99.57
JUBLINGREA,43.44,42.02
ROLEXRINGS,30.01,1.48
SHYAMMETL,27.40,27.40
KIMS,140.87,138.66
JSFB,13.81,13.81
TATVA,78.89,78.89
CLEAN,35.56,35.56
AILIMITED,28.51,28.51
ALIVUS,25.31,24.50
ABSLAMC,33.58,33.51
DEEPINDS,15.41,11.53
ETERNAL,755.28,755.28
BEWLTD,20.78,20.78
PIXTRANS,23.51,23.51
MEDIASSIST,29.89,29.98
WINDLAS,26.40,26.40
CARTRADE,55.47,54.17
KRSNAA,17.48,17.48
EQUIPPP,140.36,140.36
APTUS,15.93,15.93
SUPRIYA,32.74,32.68
ANMOL,5.46,5.46
ABCOTS,35.16,35.16
VIJAYA,84.02,84.02
ACUTAAS,82.33,82.33
MOL,41.44,41.44
SUYOG,15.94,15.94
SANSERA,62.17,59.88
BAJAJHCARE,58.90,23.01
PRITIKAUTO,12.73,12.73
NIVABUPA,122.62,122.62
GRINFRA,9.65,10.01
INTLCONV,7.19,7.19
DUGLOBAL,33.69,33.69
PAYTM,157.66,127.71
REXPIPES,34.77,34.77
STEELCAS,35.33,35.33
HPAL,44.73,41.55
UGROCAP,8.55,8.55
STARHEALTH,63.71,63.71
KPIGREEN,15.79,15.85
YUKEN,69.91,69.91
SGIL,199.51,202.93
ANANDRATHI,74.03,74.03
SJS,39.85,39.85
FINOPB,25.10,23.16
POLICYBZR,107.59,107.59
NYKAA,456.17,429.15
AWL,24.91,24.43
MONARCH,14.79,14.79
SAPPHIRE,,1377.07
PRUDENT,53.40,53.40
EPIGRAL,13.83,13.83
NUVOCO,33.10,30.46
GOCOLORS,31.34,31.34
NGIL,45.76,45.76
IXIGO,105.49,102.91
CMSINFO,14.14,13.85
FUSION,263.25,263.25
COASTCORP,13.59,13.59
TARSONS,111.26,106.25
MEDPLUS,44.25,44.25
TEGA,90.46,90.46
RATEGAIN,59.20,54.71
MANORG,19.04,16.95
LATENTVIEW,31.26,31.26
METROBRAND,81.19,81.19
EMCURE,36.33,35.53
PASUPTAC,7.58,7.54
FOODSIN,15.72,15.72
PARADEEP,15.69,15.18
JAINAM,44.39,44.39
MAPMYINDIA,45.86,45.86
3IINFOLTD,10.72,9.65
TMB,9.44,9.44
KRITI,250.91,69.36
DYNAMIC,7.95,7.95
MANYAVAR,25.82,25.82
GANESHBE,10.55,11.61
DMCC,24.61,24.61
MEDICAMEQ,33.02,33.02
FOCE,47.46,47.46
EMIL,47.34,49.62
SHIVALIK,19.02,19.02
GODAVARIB,375.90,38.14
UMAEXPORTS,87.49,87.49
WAAREEENER,20.96,19.85
DATAPATTNS,85.46,84.77
JSLL,32.41,32.41
COOLCAPS,29.52,29.52
MEDANTA,64.65,64.53
AFSL,9.75,9.75
MALLCOM,22.56,22.56
NIDAN,12.05,9.52
IRIS,36.99,36.99
ASIANENE,36.04,30.03
DIGJAMLMTD,38.37,38.37
SMLT,19.78,19.78
NRL,45.21,45.21
RADIANTCMS,14.59,14.62
GPTHEALTH,29.89,29.89
CHOICEIN,75.54,75.54
EUROBOND,15.27,15.27
HARIOMPIPE,16.41,16.41
GRWRHITECH,47.61,47.61
CAPITALSFB,9.63,9.63
DELHIVERY,255.85,217.37
DCMSRIND,8.48,8.48
VERANDA,16.33,41.61
RAJRILTD,42.52,42.52
EMUDHRA,33.87,33.87
DYCL,22.57,22.57
FIVESTAR,14.84,14.84
STARTECK,11.34,11.34
SBC,58.72,58.72
ELDEHSG,32.07,32.07
RICHA,17.11,17.11
ELIN,24.07,23.23
ANUHPHR,19.57,19.57
SHIGAN,19.09,19.09
TIMESCAN,4.79,4.79
MADHAVBAUG,23.84,23.84
SEJALLTD,29.64,29.64
MHLXMIRU,6.71,6.71
RELCHEMQ,18.68,18.68
GATEWAY,11.35,11.26
SYRMA,79.40,78.58
JTLIND,29.18,29.18
CAMPUS,46.16,46.16
RAINBOW,53.78,53.57
TBOTEK,64.61,65.09
VENUSPIPES,36.84,36.70
AETHER,90.66,87.72
CAPILLARY,90.59,195.58
ROTO,50.66,50.66
MEGASTAR,39.79,39.79
SANATHAN,49.03,49.03
INDOBORAX,28.57,33.46
LANDMARK,54.41,51.56
RACE,25.56,41.34
AVONMORE,189.66,189.66
ETHOSLTD,69.96,69.08
DREAMFOLKS,31.57,31.57
SONUINFRA,3.88,3.88
MSUMI,42.11,42.11
DHARMAJ,16.08,16.08
HARSHA,25.08,25.08
KRISHIVAL,40.05,40.05
GMRP&UI,16.49,
KCK,233.44,233.44
LICI,9.65,9.65
INDOAMIN,11.49,11.49
PROPEQUITY,16.04,16.04
TVSSCS,53.14,133.66
SWARAJ,22.80,22.80
AMEYA,15.24,15.24
INOXGREEN,73.69,73.69
FEDFINA,15.80,15.80
ACI,64.32,64.32
BIKAJI,63.09,62.35
RITCO,24.35,24.35
SURAJEST,10.56,10.56
SKP,286.24,286.24
RILINFRA,7.12,7.12
HARDWYN,55.93,55.93
CHEVIOT,12.79,12.79
MUKKA,12.58,12.58
HMAAGRO,6.65,6.65
VIKRAMSOLR,15.01,14.88
MWL,21.71,21.71
MEDICO,24.59,24.59
CMRSL,5.28,4.98
KFINTECH,43.71,42.63
YATHARTH,48.40,48.40
YATRA,36.55,34.17
ARISTO,10.43,10.43
KAYNES,63.35,63.07
NGLFINE,39.70,39.70
SABAR,33.41,33.41
JFLLIFE,19.94,19.97
FIDEL,15.63,15.21
AXITA,174.89,174.89
PLAZACABLE,25.35,25.35
SENCO,10.43,10.43
USASEEDS,11.32,11.32
QVCEL,8.73,8.73
RADHIKAJWE,10.44,10.44
SPLPETRO,40.08,39.14
RAMRAT,35.17,34.31
CSLFINANCE,5.69,5.68
AGNI,40.48,21.45
KORE,17.80,17.80
GOYALALUM,29.46,29.46
RUSTOMJEE,56.93,56.93
DBOL,21.51,21.51
KANDARP,48.42,48.42
SPORTKING,20.89,20.89
ALLETEC,10.99,10.43
AIIL,22.85,22.85
ABDL,79.90,79.16
MANORAMA,44.77,44.77
ISHAN,27.15,27.48
ARABIAN,6.53,6.53
INNOVACAP,41.07,41.07
GRMOVER,25.28,25.28
SYNCOMF,16.85,16.85
CEWATER,35.08,31.78
DJML,31.75,31.75
BAHETI,27.32,27.32
SULA,49.18,47.07
SIGNATURE,10.19,
ANNAPURNA,9.42,9.34
KRITINUT,11.52,11.52
KALAMANDIR,10.58,10.58
RAMAPHO,8.31,8.31
AVALON,104.56,104.56
RITEZONE,28.08,28.08
CONCORDBIO,54.94,54.41
GODIGIT,48.39,48.39
BAIDFIN,10.59,10.59
PHANTOMFX,9.06,9.06
IPSL,21.99,21.99
KAMOPAINTS,735.64,735.64
DOLLEX,24.08,24.08
BLUEJET,44.92,44.92
MVGJL,6.84,6.78
JIWANRAM,12.82,12.82
UYFINCORP,6.55,6.55
SCPL,25.85,25.85
SUKHJITS,19.17,19.17
ARHAM,24.34,24.34
MANKIND,54.58,52.13
SKYGOLD,34.21,34.21
AEROENTER,15.86,15.73
DIVGIITTS,61.39,61.39
EIEL,21.13,20.41
PRITIKA,22.27,22.27
USK,74.27,74.27
ANLON,33.72,33.72
MOTISONS,25.14,25.05
SRIVASAVI,22.24,22.24
DIACABS,74.94,74.94
IKIO,39.57,39.57
MANOMAY,16.13,16.13
FAZE3Q,40.96,40.96
UMA,10.38,10.38
NSLNISP,216.60,216.60
RBMINFRA,6.18,6.18
LLOYDSME,27.25,27.25
AARTIPHARM,36.44,35.97
RHL,12.14,12.14
SAHYADRI,10.67,10.53
SAHANA,10.93,10.93
NINSYS,51.85,51.85
SBFC,23.07,23.07
SBGLP,11.20,11.20
ASMS,36.46,36.67
HYBRIDFIN,19.69,19.69
SHERA,10.79,10.79
VIAZ,15.67,15.67
INDGN,30.69,29.52
ZAGGLE,21.07,21.07
GANDHAR,15.06,15.06
MCON,10.60,10.60
HONASA,76.51,75.08
RISHABH,25.03,25.03
IRMENERGY,18.96,18.96
AERONEU,132.98,60.34
DENEERS,6.87,6.87
JGCHEM,25.31,25.31
CYIENTDLM,63.58,63.58
NIRMAN,1.84,1.84
AKI,17.33,17.33
MASTER,24.44,24.44
YCCL,20.16,20.16
RPTECH,17.75,17.75
LORDSCHLO,13.57,13.57
SYSTANGO,10.24,10.24
RATNAVEER,19.50,19.50
MOS,33.88,33.88
SECMARK,51.82,51.82
AUROIMPEX,7.38,7.38
SPECTSTM,11.66,11.66
ATAM,32.47,32.47
AFIL,9.54,9.54
CRAYONS,16.55,16.55
INFOLLION,13.12,13.12
LAL,34.96,34.96
URBAN,7.54,7.54
INFINIUM,22.61,22.61
AARTECH,38.44,33.13
POCL,31.96,31.83
KRISHCA,22.98,22.98
AATMAJ,62.79,62.79
DOLPHIN,22.38,22.38
TATATECH,59.49,122.35
REMUS,18.82,18.82
NOVAAGRI,16.29,16.29
REDTAPE,30.43,30.43
ASHOKAMET,3.33,3.33
SICALLOG,39.71,
YUDIZ,69.46,20.17
PENTAGON,23.07,23.07
CELLPOINT,449.51,449.51
SEL,13.46,13.46
PROV,39.48,39.48
PTCIL,259.13,259.13
KDL,3.74,3.74
NETWEB,119.08,119.08
PYRAMID,21.28,21.28
VILINBIO,33.40,33.40
MAGSON,318.42,318.42
AEROFLEX,97.91,97.91
EMSLIMITED,26.37,26.37
EFACTOR,11.15,11.15
GHCLTEXTIL,15.59,15.59
MONOPHARMA,53.81,53.81
UDS,11.61,11.17
DENTALKART,71.49,71.49
SYNOPTICS,14.96,14.96
CLSL,15.94,16.06
SSFL,14.30,14.30
KIRLPNU,44.46,42.99
ATL,15.86,15.57
BALUFORGE,20.98,20.98
RRKABEL,55.81,54.21
JSWINFRA,51.11,49.01
JLHL,52.90,51.65
SCILAL,67.90,67.90
NUVAMA,32.83,32.83
DRONE,81.19,81.19
GLOBALPET,32.05,33.56
YASHO,143.23,143.23
SERVICE,15.39,15.39
KEL,9.94,9.94
PRAMARA,19.12,19.12
NIITMTS,13.33,14.68
VINSYS,24.57,24.57
ZEAL,7.89,7.89
RACLGEAR,31.97,31.85
WCIL,25.00,25.00
ARVINDPORT,37.44,37.44
SINDHUTRAD,506.70,1097.40
UNIHEALTH,25.03,25.03
ORIANA,11.90,11.90
ASKAUTOLTD,32.41,32.41
CHAVDA,22.52,22.52
ONDOOR,12.86,12.86
BAWEJA,8.71,8.71
TRANSTEEL,12.38,12.38
SANDUMA,14.68,14.15
LLOYDSENT,32.24,31.99
OLIL,111.07,111.07
SUNREST,3.76,3.76
RBZJEWEL,10.86,10.86
MASTERTR,8.56,8.56
KODYTECH,100.62,100.62
KARNIKA,41.69,41.69
AKANKSHA,30.14,30.32
SAAKSHI,42.04,42.04
MUFIN,94.03,94.03
MAL,5.54,5.54
HIGREEN,98.22,36.43
PLATIND,24.29,24.11
MUFTI,11.80,11.56
FLAIR,19.16,19.16
BASILIC,16.75,16.66
CELLECOR,20.80,20.80
MUTHOOTMF,24.43,24.43
SRGHFL,14.85,14.85
INDIFRA,584.67,584.67
JIOFIN,86.76,86.76
MCLOUD,14.98,14.82
MADHUSUDAN,20.80,20.80
GOYALSALT,18.13,18.13
TICL,21.93,21.93
WOMANCART,10.22,10.22
RCDL,4.75,4.75
BLSE,35.25,35.25
HOLMARC,26.84,26.27
TREL,15.16,16.30
MARCO,13.35,13.35
VISHNUINFR,13.33,13.33
RKSWAMY,23.51,21.79
INSPIRE,30.09,30.09
EPACK,243.03,243.03
HAPPYFORGE,50.34,50.34
IBLFL,61.82,61.82
INDIASHLTR,17.63,17.63
CELLO,24.69,24.28
CANARYS,7.43,7.39
DIGIDRIVE,13.45,11.39
DOMS,57.15,57.15
DIGIKORE,5.32,5.32
GLOSTERLTD,41.05,41.05
LANCORHOL,4.80,4.69
AMNPLST,30.27,30.27
POLYSIL,74.42,74.42
SARTELE,8.68,8.68
VINYAS,54.96,54.96
SAIFL,3.82,3.82
JNKINDIA,42.63,42.63
AFFORDABLE,35.37,35.37
PARAGON,10.60,10.60
ARKADE,514.27,17.87
INOXINDIA,70.19,69.58
GRAPHISAD,11.82,11.76
SHEETAL,29.24,29.24
ROXHITECH,5.08,5.08
JYOTICNC,54.08,54.08
STANLEY,69.62,67.74
BAJEL,77.26,76.64
EFORCE,90.13,90.13
DEEM,20.84,20.84
APS,10.28,10.28
ENTERO,35.97,34.90
TECHLABS,39.75,39.75
SIGNPOST,24.78,24.78
ROCKINGDCE,9.82,9.82
SUNCLAY,12.18,
SHREEOSFM,11.38,11.38
PRESSTONIC,15.26,15.26
HRHNEXT,7.49,7.49
INDOFARM,31.90,31.90
DEEDEV,63.14,61.92
