,28-Jul-2026
The Nifty witnessed an intraday movement of about 86.55 points.The closing index was 0.04 % down as compared to the previous closing index.

, Traded Value (Rs. In Crores), 124665.66
, Traded Quantity (in Lakhs), 41414.72
, Number of Trades, 36790901
, Total Market Capitalisation (Rs. Crores), 47798109.65

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,Nifty50 TR 2x Lev,     18036.15,     17996.40,     18101.30,     17971.50,     18017.65,-18.50
,Nifty50 TR 1x Inv,       179.45,       179.65,       179.80,       179.15,       179.55,0.10
,Nifty50 Value 20,     11844.05,     11820.25,     11864.65,     11792.45,     11807.60,-36.45
,Nifty Mid Liq 15,     16548.00,     16566.55,     16687.35,     16484.20,     16509.00,-39.00
,Nifty Pvt Bank,     27393.35,     27273.00,     27423.80,     27230.90,     27282.70,-110.65
,NIFTY100 Qualty30,      5603.55,      5617.05,      5639.85,      5591.60,      5602.75,-0.80
,Nifty GS 8 13Yr,      3054.87,      3055.42,      3058.88,      3055.42,      3056.80,1.93
,Nifty GS 10Yr,      2677.68,      2678.18,      2681.21,      2677.81,      2677.81,0.13
,Nifty GS 10Yr Cln,       878.90,       878.90,       879.91,       878.78,       878.78,-0.12
,Nifty GS 4 8Yr,      3335.97,      3336.57,      3339.06,      3336.56,      3337.71,1.74
,Nifty GS 11 15Yr,      3378.89,      3379.53,      3383.00,      3379.53,      3380.77,1.88
,Nifty GS 15YrPlus,      3568.11,      3568.83,      3571.10,      3563.85,      3567.12,-0.99
,Nifty GS Compsite,      3145.72,      3146.30,      3149.10,      3146.13,      3146.82,1.10
,NIFTY HEALTHCARE,     16472.65,     16503.65,     16549.85,     16425.35,     16497.70,25.05
,NIFTY CONSR DURBL,     39128.45,     39134.05,     39615.10,     38953.45,     39550.80,422.35
,NIFTY OIL AND GAS,     11079.10,     11067.95,     11095.90,     11019.15,     11067.85,-11.25
,NIFTY500 MULTICAP,     16389.80,     16388.95,     16402.00,     16336.80,     16356.90,-32.90
,NIFTY LARGEMID250,     16591.05,     16592.15,     16612.80,     16555.15,     16576.70,-14.35
,NIFTY MID SELECT,     14572.90,     14587.45,     14631.75,     14520.25,     14541.05,-31.85
,NIFTY TOTAL MKT,     13066.10,     13062.80,     13074.70,     13022.75,     13038.20,-27.90
,NIFTY MICROCAP250,     25257.20,     25266.05,     25284.90,     24912.35,     24937.10,-320.10
,NIFTY IND DIGITAL,      8244.15,      8287.05,      8474.45,      8286.00,      8438.60,194.45
,Nifty Tata 25 Cap,     14269.45,     14322.50,     14442.25,     14307.25,     14418.65,149.20
,Nifty MidSml Hlth,     51303.95,     51332.85,     51634.65,     51171.05,     51524.15,220.20
,Nifty Multi Mfg,     16446.50,     16442.50,     16447.95,     16362.35,     16379.00,-67.50
,Nifty Multi Infra,     14512.65,     14503.40,     14504.60,     14412.75,     14436.95,-75.70
,BHARATBOND-APR30,      1608.69,      1609.02,      1609.02,      1609.00,      1609.00,0.31
,BHARATBOND-APR31,      1462.97,      1463.25,      1463.31,      1463.25,      1463.31,0.34
,BHARATBOND-APR32,      1329.01,      1329.27,      1329.52,      1329.27,      1329.52,0.51
,BHARATBOND-APR33,      1288.70,      1288.95,      1288.95,      1288.95,      1288.95,0.25
,Nifty Ind Defence,      9420.30,      9415.30,      9415.50,      9195.25,      9215.20,-205.10
,Nifty Ind Tourism,      7928.45,      7939.85,      7951.80,      7887.55,      7908.15,-20.30
,Nifty Capital Mkt,      5291.40,      5287.45,      5304.20,      5230.05,      5245.05,-46.35
,Nifty500Momentm50,     52971.65,     52933.05,     52933.05,     52179.05,     52347.10,-624.55
,NiftyMS400 MQ 100,     50485.80,     50536.45,     50566.15,     50184.50,     50352.25,-133.55
,NiftySml250MQ 100,     46913.80,     46921.10,     46997.30,     46416.85,     46657.70,-256.10
,Nifty Top 10 EW,      8513.30,      8516.15,      8578.35,      8514.45,      8554.20,40.90
,Nifty AQL 30,     23042.30,     23070.60,     23133.85,     22967.30,     23038.10,-4.20
,Nifty AQLV 30,     20323.70,     20327.40,     20371.50,     20264.15,     20319.75,-3.95
,Nifty EV,      3182.05,      3179.55,      3188.90,      3162.00,      3179.20,-2.85
,Nifty HighBeta 50,      4371.00,      4373.60,      4386.10,      4362.75,      4377.05,6.05
,Nifty New Consump,     11765.85,     11770.00,     11873.10,     11761.80,     11859.50,93.65
,Nifty Corp MAATR,     38634.70,     38646.65,     38811.50,     38568.70,     38665.20,30.50
,Nifty Low Vol 50,     24754.95,     24778.85,     24895.15,     24762.60,     24823.60,68.65
,Nifty Mobility,     22748.55,     22735.35,     23011.00,     22706.40,     22972.10,223.55
,Nifty Qlty LV 30,     16712.55,     16731.60,     16837.90,     16709.95,     16760.45,47.90
,Nifty Sml250 Q50,     25173.05,     25188.25,     25268.20,     25106.50,     25171.60,-1.45
,Nifty Top 15 EW,      9732.95,      9731.00,      9781.30,      9712.60,      9723.70,-9.25
,Nifty100 Alpha 30,     18004.40,     17986.40,     17987.15,     17777.50,     17813.70,-190.70
,Nifty100 Enh ESG,      5018.85,      5022.15,      5040.15,      5019.75,      5025.60,6.75
,Nifty200 Value 30,     15069.75,     15050.40,     15057.65,     14934.20,     14966.25,-103.50
,Nifty500 EW,     14820.20,     14832.70,     14843.05,     14761.80,     14775.05,-45.15
,Nifty Multi MQ 50,     40809.20,     40779.40,     40785.60,     40188.35,     40320.05,-489.15
,Nifty500 Value 50,     16001.50,     15978.55,     15990.45,     15855.55,     15895.55,-105.95
,Nifty Top 20 EW,      8789.50,      8791.05,      8840.15,      8788.95,      8816.25,26.75
,Nifty CoreHousing,     15772.20,     15786.30,     15887.05,     15761.50,     15862.45,90.25
,Nifty FinSerExBnk,     31821.80,     31842.05,     31899.05,     31678.25,     31790.60,-31.20
,Nifty Housing,     11906.00,     11899.25,     11912.15,     11844.70,     11874.85,-31.15
,Nifty IPO,      2295.90,      2297.90,      2298.15,      2260.90,      2262.30,-33.60
,Nifty MS Fin Serv,     22185.05,     22177.05,     22238.80,     22082.20,     22119.60,-65.45
,Nifty MS Ind Cons,     18774.55,     18789.05,     18992.70,     18768.35,     18957.95,183.40
,Nifty MS IT Telcm,      9397.00,      9450.65,      9682.10,      9450.65,      9619.40,222.40
,Nifty NonCyc Cons,     15410.60,     15414.60,     15523.70,     15358.90,     15418.10,7.50
,Nifty Rural,     15448.80,     15437.05,     15461.50,     15370.30,     15408.85,-39.95
,Nifty Shariah 25,      7979.65,      8008.20,      8088.00,      8004.80,      8017.80,38.15
,Nifty Trans Logis,     25368.60,     25352.65,     25687.75,     25322.00,     25640.10,271.50
,Nifty50 Shariah,      4277.70,      4302.30,      4345.70,      4301.60,      4304.95,27.25
,Nifty500 LMS Eql,     18312.10,     18315.30,     18329.25,     18246.90,     18273.15,-38.95
,Nifty500 Shariah,      6919.95,      6941.45,      6962.75,      6919.20,      6925.45,5.50
,Nifty500 Qlty50,     19638.20,     19673.10,     19697.15,     19595.35,     19607.45,-30.75
,Nifty500 LowVol50,     22426.15,     22447.90,     22515.20,     22425.05,     22495.20,69.05
,Nifty500 MQVLv50,     31024.90,     31041.15,     31051.10,     30905.30,     30990.80,-34.10
,Nifty500 Flexicap,      9954.50,      9990.60,     10050.80,      9984.80,     10030.10,75.60
,Nifty TMMQ 50,     43244.25,     43187.40,     43194.25,     42561.20,     42711.10,-533.15
,Nifty FPI 150,      1555.40,      1555.35,      1558.70,      1552.25,      1554.05,-1.35
,Nifty SME Emerge,     13992.30,     13998.80,     14022.30,     13924.70,     13935.45,-56.85
,Nifty Internet,      1326.45,      1327.15,      1353.05,      1324.90,      1350.15,23.70
,Nifty Chemicals,     30427.15,     30473.50,     30488.35,     30004.70,     30047.25,-379.90
,Nifty Waves,      1936.95,      1934.75,      1938.15,      1924.35,      1927.70,-9.25
,Nifty InfraLog,     12130.60,     12124.65,     12124.65,     11995.90,     12017.75,-112.85
,Nifty500 Health,     21297.50,     21332.70,     21378.15,     21220.20,     21322.35,24.85
,Nifty RailwaysPSU,      2856.70,      2860.90,      2862.15,      2835.30,      2838.30,-18.40
,NiftyConglomerate,     14911.40,     14931.35,     15024.00,     14915.00,     14991.95,80.55
,Nifty MidSmall 50 50,     20514.45,     20527.45,     20542.00,     20427.25,     20466.10,-48.35
,Nifty Cement,     15363.10,     15353.20,     15390.35,     15192.45,     15276.60,-86.50
,Nifty Smallcap 500,     20280.15,     20289.00,     20306.70,     20113.10,     20138.60,-141.55
,Nifty REITs Realty,      1948.90,      1950.90,      1970.90,      1950.80,      1965.30,16.40
,India VIX,12.6600,12.6600,12.8200,11.7225,12.5625,-0.0975

,ADVANCES,1221
,DECLINES,2269
,UNCHANGED,105

,Total securities that have hit their price bands today,212

,TOP 25 Securities Today :
,SYMBOL,SERIES,PREV. CLOSE,CLOSE PRICE,%VAR,VALUE(Rs Crs)
,INFY,EQ,      1079.20,      1105.70,2.46,3115.15
,ICICIBANK,EQ,      1445.70,      1430.80,-1.03,2789.07
,COFORGE,EQ,      1528.40,      1686.00,10.31,2597.40
,HDFCBANK,EQ,       739.55,       735.40,-0.56,2495.61
,KALYANKJIL,EQ,       564.60,       608.35,7.75,2144.39
,ETERNAL,EQ,       295.85,       308.35,4.23,2141.83
,VBL,EQ,       464.50,       430.00,-7.43,2101.47
,HINDUNILVR,EQ,      2174.60,      2022.70,-6.99,2062.52
,TCS,EQ,      2295.60,      2398.00,4.46,1971.18
,LODHA,EQ,      1198.70,      1301.40,8.57,1648.34
,BEL,EQ,       407.15,       389.00,-4.46,1387.78
,BHARTIARTL,EQ,      1905.30,      1901.80,-0.18,1198.46
,RELIANCE,EQ,      1280.00,      1267.70,-0.96,1183.61
,SUZLON,EQ,        53.15,        48.02,-9.65,1116.74
,CUPID,EQ,       221.46,       231.83,4.68,1031.93
,CMLL,EQ,       570.55,       566.35,-0.74,1031.49
,RRKABEL,EQ,      2525.30,      2576.90,2.04,1014.04
,SBIN,EQ,      1020.60,      1013.20,-0.73,1001.29
,SWIGGY,EQ,       257.98,       268.47,4.07,950.33
,DMART,EQ,      4027.70,      3846.60,-4.50,928.71
,SUNPHARMA,EQ,      1973.70,      1976.70,0.15,907.57
,BLUESTONE,EQ,       820.75,       757.25,-7.74,902.60
,HSCL,EQ,       790.45,       749.65,-5.16,874.41
,TTKPRESTIG,EQ,       655.35,       702.25,7.16,851.01
,BSE,EQ,      3536.80,      3457.80,-2.23,847.55

,Top Five Nifty 50 Gainers:
,SYMBOL,SERIES,CLOSE PRICE,PREV.CLOSE,%CHANGE
,TCS,EQ,      2398.00,      2295.60,4.46
,ETERNAL,EQ,       308.35,       295.85,4.23
,TECHM,EQ,      1635.20,      1575.00,3.82
,NESTLEIND,EQ,      1491.80,      1446.10,3.16
,CIPLA,EQ,      1444.60,      1409.40,2.50

,Top Five Nifty 50 Losers:
,SYMBOL,SERIES,CLOSE PRICE,PREV.CLOSE,%CHANGE
,HINDUNILVR,EQ,      2022.70,      2174.60,-6.99
,BEL,EQ,       389.00,       407.15,-4.46
,COALINDIA,EQ,       410.15,       427.50,-4.06
,TATACONSUM,EQ,      1082.10,      1107.40,-2.28
,NTPC,EQ,       343.75,       350.80,-2.01

,Securities Price Volume Data in Normal market
,SYMBOL,SERIES,CLOSE PRICE,TRADED VALUE,TRADED QUANTITY
,0MOFSL27,N3,      1213.61,                     2427.22,2
,1003ISFL28,N4,      1010.00,                    44424.00,44
,1003SFIL28,NX,       519.00,                     1038.00,2
,1015ECL29,NR,      1021.00,                   204200.00,200
,1025IIFL30,Y3,      1022.00,                     2022.00,2
,1025SCL34,Z8,      1040.00,                   104000.00,100
,1025VCCL28,N0,     96090.82,                   864811.10,9
,1050UCL28,NH,      1036.00,                   191595.60,186
,105IIFL29,N7,      1046.00,                    83680.00,80
,1060ECL29,NS,      1051.00,                   105100.00,100
,1065NFL27,NC,      1011.05,                    10110.50,10
,1075SCL33,YK,      1085.20,                    27130.00,25
,10IIFL28,N4,      1000.00,                    99951.50,100
,10IIFL28A,NE,      1032.55,                    56882.80,55
,10IIFL29,N6,      1022.00,                    29634.00,29
,10ISFL26,N3,      1064.45,                   212878.50,200
,10UCL26,ND,      1000.10,                    10001.00,10
,1150AFIL28,N0,      9821.00,                    19642.00,2
,115AFIL28A,N0,      9948.00,                  1134072.00,114
,115VCCL27,N0,     99995.55,                    99995.55,1
,1165ESFB32,N0,    102000.00,                   714000.00,7
,118VCCL27,N0,     98400.96,                    98400.96,1
,1225IFL28,N0,      7450.00,                   186098.00,25
,125VCCL31,N0,     97000.00,                   387699.99,4
,1275DCCL28,N0,      9000.00,                    81000.00,9
,12AFIL27,N0,      9698.00,                    29094.00,3
,12AFIL27A,N0,      9925.00,                   312374.44,31
,12AFIL28,N0,     10028.00,                   120336.00,12
,12VCCL29A,N0,     98160.00,                   589800.00,6
,12VCCL29B,N0,     99000.00,                    99000.00,1
,182D130826,TB,        99.20,                    99200.00,1000
,182D210826,TB,        99.15,                    19820.00,200
,20MICRONS,EQ,       201.63,                 31697267.21,156781
,21STCENMGM,EQ,        38.60,                   229052.40,5934
,360ONE,EQ,      1128.30,                698029332.30,617932
,364D080727,TB,        94.65,                    37830.00,400
,364D101226,TB,        97.70,                   195400.00,2000
,3BBLACKBIO,EQ,      1298.80,                 13771260.40,10694
,3IINFOLTD,EQ,        21.97,                 47061620.54,2178877
,3MINDIA,EQ,     35090.00,                 76701295.00,2192
,3PLAND,EQ,        32.28,                    43413.70,1340
,574GS2026,GS,       101.08,                    10142.08,101
,585GS2030,GS,        96.48,                      192.96,2
,591GS2028,GS,        98.50,                    19484.00,200
,5PAISA,EQ,       353.00,                 21018700.75,58490
,601GS2028,GS,       100.21,                      202.11,2
,603GS2029,GS,       100.30,                   200600.00,2000
,610GS2031,GS,       103.75,                      103.75,1
,619GS2034,GS,        98.50,                    99467.05,1010
,636GS2031,GS,       102.30,                    25615.00,250
,63MOONS,EQ,       755.65,                799148611.55,1046124
,645GS2029,GS,       100.50,                      606.48,6
,648GS2035,GS,        98.50,                    19700.00,200
,667GS2035,GS,        98.50,                      591.03,6
,667GS2050,GS,        92.75,                    37100.00,400
,668GS2033,GS,       100.00,                    10000.00,100
,668GS2040,GS,        97.96,                   157064.45,1601
,669GJ34,SG,        93.60,                     9360.00,100
,676GS2061,GS,        93.15,                  3373970.46,36213
,679GS2031,GS,        99.31,                    69616.31,701
,679GS2034,GS,       100.40,                      200.56,2
,690GS2065,GS,        93.81,                  3073653.79,32788
,694GS2036,GS,       102.66,                   873563.61,8519
,695GS2061,GS,        95.15,                      747.94,8
,697GR2034,GS,       101.00,                    20200.00,200
,698GR2054,GS,        92.05,                     4603.00,50
,699GS2051,GS,        96.50,                   211366.50,2201
,702GS2027,GS,       100.81,                    22144.10,220
,704GS2029,GS,       101.60,                   111756.00,1100
,706GS2028,GS,       103.02,                   204098.51,1981
,709GS2054,GS,        99.43,                  1533456.77,15433
,709GS2074,GS,        95.47,                   568461.22,5953
,716GS2050,GS,       102.00,                    20400.00,200
,718GS2037,GS,       102.33,                  6599214.65,64599
,71MH36,SG,        96.25,                     9625.00,100
,723GS2039,GS,       104.40,                   428040.00,4100
,724GS2055,GS,       101.43,                   389971.33,3853
,725GS2063,GS,        97.39,                  3743345.45,38426
,726GS2032,GS,       105.50,                   214271.45,2031
,730PFCL41,NC,       997.00,                  2209797.90,2269
,732GS2030,GS,       103.05,                   123605.00,1200
,733GS2026,GS,       100.91,                   504747.00,5000
,734GS2064,GS,        99.59,                  6356535.12,63777
,735NHAI31,N9,      1108.00,                     1108.00,1
,736GS2052,GS,       101.30,                  1339433.70,13236
,737GR2054,GS,       101.25,                      101.25,1
,737GS2028,GS,       105.50,                      105.50,1
,737NTPC35C,NA,      1202.00,                   115392.00,96
,738GS2027,GS,       101.73,                  3524308.79,34642
,739TN33,SG,        99.72,                  1495800.00,15000
,73GS2053,GS,       100.09,                   505254.50,5050
,741GS2036,GS,       104.65,                   104206.93,991
,743CG29,SG,        93.00,                    37200.00,400
,743GS2076,GS,        99.46,                 15650774.27,157766
,746GS2073,GS,       100.80,                   705054.26,7007
,74GS2062,GS,       101.39,                   270581.73,2679
,750GS2056,GS,       100.13,                   102030.44,1017
,751HUDCO28,N5,      1062.01,                    10620.10,10
,753IRFC30,NJ,      1131.97,                     1131.97,1
,754GS2036,GS,       106.50,                 27949680.45,262456
,764HUDCO31,N8,      1115.00,                     1115.00,1
,764IRFC31,NO,      1139.01,                  1386562.90,1218
,764NABAR31,N2,      1115.43,                    37692.62,34
,767AP38,SG,        99.75,                    49875.00,500
,769HUDCO31,N9,      1128.00,                   112800.40,100
,769NHAI31,NE,      1148.90,                     1148.90,1
,76NHAI31,NA,      1107.97,                  2966353.80,2678
,771GS2066,GS,       104.50,                    70584.00,681
,772GS2049,GS,       103.51,                      207.02,2
,79NHIT35,N1,       309.05,                      927.15,3
,79NHIT47,N3,       419.91,                    83927.40,200
,7PFCL31,N3,       975.01,                   998359.99,1024
,805NMC33,N5,       125.00,                      250.00,2
,812REC27,NI,      1027.35,                   113008.50,110
,81TCHF28,N8,      1005.86,                   940549.20,934
,824GS2027,GS,       106.00,                   107605.00,1015
,826GS2027,GS,       105.25,                     9788.25,93
,82HUDCO27,N2,      1043.33,                  1564925.00,1500
,82IGT31,NJ,      1028.00,                   308400.00,300
,830NHAI27,N2,      1080.68,                  1679232.16,1555
,835SCL23B,YM,      1016.00,                     5080.00,5
,842IIFL26,NL,       997.00,                   769309.00,772
,843IHFL29,NC,       976.00,                      976.00,1
,846REC28,N6,      1113.10,                    83482.50,75
,848AEL29,NJ,      1003.00,                    10030.00,10
,84CIFCL28,NA,      1030.00,                    51500.00,50
,850HMDA32,N0,    102250.68,                  5112534.00,50
,851HUDCO28,NB,      1345.00,                    14795.00,11
,852IIFL29,Y5,       961.00,                    20082.00,21
,860AEL28,NH,      1035.00,                   162742.00,157
,865IIFL28,NS,       989.63,                  3390319.86,3427
,865IIFL31,Y6,       984.77,                   832294.00,845
,865IRFC29,NA,      1105.00,                   624325.00,565
,865LTF26,NN,      1055.00,                    30587.00,29
,865TCAPS27,N8,      1089.00,                    38360.67,35
,871REC28,N9,      1116.00,                   331476.00,297
,875AEL29,NK,      1039.00,                     1039.00,1
,875IHFL29,ND,      1022.20,                    66443.00,65
,875NHAI29,N6,      1112.00,                   506735.35,456
,876HUDCO28,ND,      1141.00,                   627938.00,550
,879SCL26,NC,       989.80,                    29696.50,30
,880IREDA29,N5,      1105.31,                    18791.85,17
,880IREDA34,N6,      1260.00,                   138600.00,110
,885TCAPS29,NC,      1115.00,                     1115.00,1
,886REC34,NG,      1268.00,                     3804.00,3
,888ECL28,N1,       994.88,                   457692.10,460
,888IRFC29,NE,      1120.00,                    21280.00,19
,889SCL26,NS,      1079.55,                    75568.50,70
,889SCL27,YT,       997.00,                    24925.00,25
,890AEL31,NN,      1045.58,                   516789.35,494
,890SFIL23A,NZ,       420.00,                    41210.00,97
,891NTPC33,N6,      1280.00,                    88233.55,69
,892NHPC33,N6,      1274.50,                    63725.00,50
,892PFCL33,N8,      1280.00,                   640000.00,500
,893NHB29,N6,      5562.40,                   672610.00,121
,895AEL27,N9,      1010.01,                    46264.46,46
,897GS2030,GS,       110.82,                   731228.00,6594
,897MOFSL29,N4,      1020.00,                   509916.00,500
,8SMC30,N2,       509.90,                     6118.80,12
,901HUDCO34,NE,      1285.00,                    12850.00,10
,901NHB34,N6,      6359.00,                  2532865.90,400
,905LTF27,NF,      1030.02,                   462707.75,448
,910TCAP28,NA,      1106.00,                    77474.04,70
,915AEL28,NC,      1018.61,                   346349.43,340
,915APSBC28,N0,    102799.18,                   102799.18,1
,915SCL26,NE,      1070.00,                   107001.70,100
,91D011026,TB,        98.61,                   985600.00,10000
,91D081026,TB,        98.60,                   167318.00,1700
,91D200826,TB,        99.50,                   139300.00,1400
,925SCFL27,YA,      1042.60,                   411827.00,395
,925SCL2028,N8,      1000.00,                    40000.00,40
,925SCL27,YR,      1020.35,                     8162.80,8
,925SCL27B,N1,       997.81,                    75833.56,76
,925SCL28B,YC,      1053.53,                   102192.41,97
,92GS2030,GS,       112.68,                  1674949.78,14798
,930AEL30,NF,      1035.01,                    27945.27,27
,930APMD27,N0,     75500.00,                   453100.00,6
,935LTF29,N5,      1075.26,                    21505.20,20
,935TSI29,N0,    101760.02,                   101760.02,1
,935TSI30,N0,    104250.00,                   311959.00,3
,93MOFSL34,N6,      1140.10,                   228060.00,200
,943ECL28,NJ,      1001.00,                  2192218.91,2194
,948SCL27D,N1,       960.00,                     1920.00,2
,94SFL28,YL,      1041.20,                    36442.00,35
,950ISF27C,N0,      9910.00,                    59460.00,6
,956AEL29,N6,      1021.01,                    20420.30,20
,957ICCL25,YW,      1050.00,                   211044.60,201
,965SCL25C,N0,       443.25,                      886.50,2
,96IIFL28A,NF,      1002.53,                  1342189.14,1339
,970CAGL28,ND,      1030.00,                   180250.00,175
,97SFL26,Z9,      1087.00,                   854382.00,786
,985ECL28,NK,      1000.70,                    51250.20,51
,990SCL27B,N1,      1091.20,                    14185.60,13
,9IIFL28A,NT,      1044.75,                     3121.55,3
,9IIFL31,Y9,      1001.00,                    17101.00,17
,9SCL26BA,NA,      1070.02,                    56711.10,53
,A2ZINFRA,EQ,        12.06,                  1238614.15,102058
,AAATECH,EQ,        90.47,                   520401.53,5715
,AADHARHFC,EQ,       497.85,                 80165454.75,160190
,AAKASH,EQ,         8.94,                  1396715.68,155389
,AARADHYA,SM,        78.90,                    94680.00,1200
,AAREYDRUGS,BE,        77.15,                  1845273.52,24006
,AARNAV,EQ,        31.30,                  3587771.32,111259
,AARON,EQ,       141.84,                 14968467.67,107487
,AARTECH,BE,        45.82,                   957573.22,20850
,AARTIDRUGS,EQ,       408.30,                 29219935.50,71277
,AARTIIND,EQ,       476.75,                130058062.55,270826
,AARTIPHARM,EQ,       675.65,                 40194418.00,59177
,AARTISURF,EQ,       379.65,                 13081307.15,33794
,AARVI,EQ,       150.67,                  7263055.03,46682
,AASTHA,EQ,        81.90,               1247476220.01,14134979
,AAVAS,EQ,      1376.10,                 43532166.70,31601
,ABAN,BE,        14.82,                   293085.89,19648
,ABANSENT,BE,        26.45,                    59487.32,2266
,ABBOTINDIA,EQ,     27905.00,                182973725.00,6560
,ABCAPITAL,EQ,       391.35,                943301577.70,2403472
,ABCOTS,EQ,       200.23,                  2095730.43,10374
,ABDL,EQ,       620.30,                 93874791.55,151844
,ABFRL,EQ,        56.70,                 74039699.76,1299518
,ABGSEC,EQ,       113.98,                    32025.70,281
,ABHAPOWER,SM,        25.30,                   359920.00,14400
,ABINFRA,EQ,        10.08,                 19372939.98,1904991
