Trade Date,Symbol,Series,Security Name,Category,Last Trade Date,Face Value(Rs.),Issue Size,Close Price/Paid up value(Rs.),Market Cap(Rs.)              
03 AUG 2026,20MICRONS,EQ,20 MICRONS LTD           ,Listed    ,03 AUG 2026,               5.00,          35286502,            196.05,     6917212987.05 
03 AUG 2026,21STCENMGM,EQ,21ST CENTURY MGMT SERVICE,Listed    ,03 AUG 2026,              10.00,          10500000,             40.95,      430185000.00
03 AUG 2026,360ONE,EQ,360 ONE WAM LIMITED      ,Listed    ,03 AUG 2026,               1.00,         406486596,           1147.80,   466565314888.80    
03 AUG 2026,3BBLACKBIO,EQ,3B BLACKBIO DX LTD.      ,Permitted ,03 AUG 2026,              10.00,           8582670,           1248.10,    10712030427.00
03 AUG 2026,3IINFOLTD,EQ,3I INFOTECH LIMITED      ,Listed    ,03 AUG 2026,              10.00,         207403767,             24.40,     5058577877.15 
03 AUG 2026,3MINDIA,EQ,3M INDIA LIMITED         ,Listed    ,03 AUG 2026,              10.00,          11265070,          35955.00,   405035591850.00   
03 AUG 2026,3PLAND,EQ,3P LAND HOLDINGS LIMITED ,Listed    ,03 AUG 2026,               2.00,          18000000,             31.65,      569340000.00    
03 AUG 2026,5PAISA,EQ,5PAISA CAPITAL LIMITED   ,Listed    ,03 AUG 2026,              10.00,          46882257,            353.25,    16561157285.25    
03 AUG 2026,63MOONS,EQ,63 MOONS TECHNOLOGIES LTD,Listed    ,03 AUG 2026,               2.00,          46078537,            897.05,    41334751615.85   
03 AUG 2026,A2ZINFRA,EQ,A2Z INFRA ENGINEERING LTD,Listed    ,03 AUG 2026,              10.00,         177522358,             17.10,     3035632321.80  
03 AUG 2026,AAATECH,EQ,AAA TECHNOLOGIES LIMITED ,Listed    ,03 AUG 2026,              10.00,          12826800,             90.60,     1162108080.00   
03 AUG 2026,AADHARHFC,EQ,AADHAR HOUSING FINANCE L ,Listed    ,03 AUG 2026,              10.00,         437298899,            504.15,   220464239930.85 
03 AUG 2026,AAKAAR,SM,AAKAAR MEDICAL TECHNO LTD,Listed    ,03 AUG 2026,              10.00,          14172816,             66.00,      935405856.00    
03 AUG 2026,AAKASH,EQ,AAKASH EXPLORATION SER L ,Listed    ,03 AUG 2026,               1.00,         101250000,              9.00,      909225000.00    
03 AUG 2026,AARADHYA,SM,AARADHYA DISPOSAL INDUS L,Listed    ,03 AUG 2026,              10.00,          14138000,             73.60,     1040556800.00  
03 AUG 2026,AAREYDRUGS,BE,AAREY DRUGS & PHARM LTD  ,Listed    ,03 AUG 2026,              10.00,          28354303,             81.55,     2311726323.60
03 AUG 2026,AARNAV,EQ,AARNAV FASHIONS LIMITED  ,Listed    ,03 AUG 2026,              10.00,          42238628,             30.45,     1285743836.30    
03 AUG 2026,AARON,EQ,AARON INDUSTRIES LIMITED ,Listed    ,03 AUG 2026,              10.00,          20946478,            131.60,     2756556504.80     
03 AUG 2026,AARTECH,BE,AARTECH SOLONICS LIMITED ,Listed    ,03 AUG 2026,               5.00,          31770375,             46.95,     1491936810.00   
03 AUG 2026,AARTIDRUGS,EQ,AARTI DRUGS LTD.         ,Listed    ,03 AUG 2026,              10.00,          91270000,            407.25,    37169707500.00
03 AUG 2026,AARTIIND,EQ,AARTI INDUSTRIES LTD     ,Listed    ,03 AUG 2026,               5.00,         362594491,            486.80,   176510998218.80  
03 AUG 2026,AARTIPHARM,EQ,AARTI PHARMALABS LIMITED ,Listed    ,03 AUG 2026,               5.00,          90657751,            675.80,    61266508125.80
03 AUG 2026,AARTISURF,EQ,AARTI SURFACTANTS LIMITED,Listed    ,03 AUG 2026,              10.00,           8464995,            481.00,     4071662595.00 
03 AUG 2026,AARVI,EQ,AARVI ENCON LIMITED      ,Listed    ,03 AUG 2026,              10.00,          14844100,            155.20,     2303952761.00     
03 AUG 2026,AASTHA,EQ,AASTHA SPINTEX LIMITED   ,Listed    ,03 AUG 2026,              10.00,          44142190,             76.10,     3360103502.80    
03 AUG 2026,AATMAJ,SM,AATMAJ HEALTHCARE LIMITED,Listed    ,03 AUG 2026,               5.00,          22600000,             18.15,      410190000.00    
03 AUG 2026,AAVAS,EQ,AAVAS FINANCIERS LIMITED ,Listed    ,03 AUG 2026,              10.00,          79287782,           1439.00,   114095118298.00     
03 AUG 2026,ABAN,BE,ABAN OFFSHORE LTD.       ,Listed    ,03 AUG 2026,               2.00,          58365323,             16.55,      967113402.10      
03 AUG 2026,ABANSENT,BE,ABANS ENTERPRISES LTD.   ,Permitted ,03 AUG 2026,               2.00,          69748880,             25.95,     1809983436.00  
03 AUG 2026,ABB,EQ,ABB INDIA LIMITED        ,Listed    ,03 AUG 2026,               2.00,         211908375,           7601.00,  1610715558375.00       
03 AUG 2026,ABBOTINDIA,EQ,ABBOTT INDIA LIMITED     ,Permitted ,03 AUG 2026,              10.00,          21249302,          27895.00,   592749279290.00
