SYMBOL,SYMBOL P/E,ADJUSTED P/E
ICICIBANK,17.51,17.51
KCPSUGIND,22.04,22.04
HUDCO,10.31,10.31
INDSWFTLAB,48.38,41.06
SAREGAMA,45.32,44.02
FDC,24.39,23.13
ENGINERSIN,19.95,19.95
ADROITINFO,14.74,14.74
JAICORPLTD,11.33,11.27
ANTGRAPHIC,9.86,9.86
GMDCLTD,19.46,32.30
MAHAPEXLTD,50.18,92.52
INDUSINDBK,87.39,87.39
ASAHIINDIA,68.20,66.13
TRIGYN,77.97,51.05
J&KBANK,8.25,8.25
KOTHARIPRO,123.39,
CUB,16.53,16.53
SOUTHBANK,8.15,8.15
ASTRAZEN,109.30,107.23
CEMPRO,46.45,46.45
AXISBANK,15.47,15.47
CYIENT,19.98,18.67
SONATSOFTW,18.58,17.01
NOIDATOLL,3.21,3.21
CYBERTECH,14.02,14.02
KOKUYOCMLN,35.33,35.33
DHANBANK,13.06,13.06
SANGHVIMOV,20.24,19.53
STCINDIA,1.12,13.41
MANUGRAPH,8.90,11.49
VIPCLOTHNG,21.13,21.13
NATIONALUM,11.52,11.52
IVC,54.37,54.37
JINDALSTEL,31.43,22.90
ALEMBICLTD,18.14,18.14
ICDSLTD,49.46,49.46
BSOFT,15.59,14.91
HCLTECH,18.16,17.44
ACCELYA,16.74,15.85
STAR,17.20,16.52
ZYDUSLIFE,22.50,20.96
GLENMARK,47.76,25.20
RAJESHEXPO,23.62,23.62
CINEVISTA,14.54,14.54
SHREERAMA,22.86,22.86
WOCKPHARMA,151.12,104.69
NRBBEARING,28.07,27.35
IOB,12.45,12.45
RAMCOSYS,73.13,26.36
GVPIL,18.08,16.59
BIL,31.76,31.76
KTKBANK,7.91,7.91
MUKTAARTS,,40.82
BLBLIMITED,2.44,2.44
AJANTPHARM,40.33,40.33
BLUESTARCO,68.16,65.00
CALSOFT,7.22,7.22
TVSMOTOR,53.12,52.57
PNBGILTS,8.76,8.86
PNC,,5.76
TAJGVK,5.57,17.11
NLCINDIA,11.17,11.17
CHENNPETRO,5.45,5.45
KRBL,12.46,12.46
HAVELLS,44.90,44.02
GAEL,22.67,22.44
USHAMART,32.05,31.16
AXISCADES,96.44,88.93
UMIYA-MRO,19.51,19.51
TIPSMUSIC,41.51,41.51
STLTECH,489.90,590.98
HIKAL,,61.38
TRIDENT,34.89,34.89
MARKSANS,29.23,29.23
GOLDTECH,318.51,
SMARTLINK,14.17,14.17
GODREJCP,58.36,53.31
JISLJALEQS,,153.84
LUPIN,21.08,19.39
UNITDSPR,53.81,51.95
TCI,18.90,18.90
MPSLTD,19.84,20.38
BHARTIARTL,36.12,33.43
ASAL,29.26,28.16
OLECTRA,64.15,65.49
PONNIERODE,5.82,12.17
PNB,7.06,7.06
APTECHT,24.26,22.66
SURANAT&P,11.69,11.73
TEAMGTY,277.22,277.22
OFSS,38.42,38.42
UNIONBANK,6.94,6.94
NUCLEUS,17.20,15.06
CANBK,6.66,6.66
GENESYS,42.63,39.57
OMAXAUTO,14.37,13.79
GODREJIND,22.90,22.35
DIVISLAB,74.31,72.77
RADICO,90.62,88.77
INDORAMA,8.20,8.05
MARUTI,29.46,29.46
VARDHACRLC,12.97,12.97
UCOBANK,11.87,11.87
BAGFILMS,18.41,18.41
JSL,18.69,18.42
NSIL,50.17,50.16
WELSPUNLIV,73.02,70.79
JAIBALAJI,46.15,45.00
TVSELECT,762.29,480.25
IGL,17.10,17.10
DREDGECORP,601.74,601.74
TVTODAY,56.29,0.98
UNIENTER,36.24,36.24
UPL,20.74,20.82
MUKANDLTD,3.27,3.27
PETRONET,10.87,10.87
PTC,7.18,7.15
VAIBHAVGBL,15.79,15.80
BIOCON,192.20,73.92
MAHABANK,8.21,8.21
POONAWALLA,76.26,76.26
XPROINDIA,168.06,168.06
RKFORGE,128.88,101.18
DATAMATICS,26.09,21.79
CCL,42.30,42.30
EXCELINDUS,14.80,14.80
LT,27.64,25.93
APARINDS,55.91,54.56
AMBICAAGAR,12.25,12.25
CENTEXT,13.81,13.27
NIITLTD,216.58,90.32
ULTRACEMCO,41.29,40.74
TCS,15.91,14.75
COFORGE,40.57,37.08
TEXINFRA,146.77,146.77
GULFPETRO,7.41,6.83
GUFICBIO,62.36,62.36
ASTRAMICRO,88.19,88.19
WELENT,21.01,19.75
NTPC,13.68,13.68
KOTARISUG,31.98,
JBMA,59.96,58.60
DWARKESH,26.35,26.35
SUPRAJIT,36.64,36.43
PATELENG,11.25,7.04
XCHANGING,12.18,12.18
JSWSTEEL,11.74,30.26
CONSOFINVT,16.58,16.58
JINDALPHOT,311.69,311.69
JPPOWER,25.34,25.34
EVEREADY,14.67,
GOKEX,61.60,61.60
SAKSOFT,17.76,17.30
ALLDIGI,15.13,13.92
IIFL,12.68,12.68
WELCORP,34.74,34.74
SSWL,20.70,20.70
CYBERMEDIA,8.59,8.97
SHAHALLOYS,3.84,
SURYALAXMI,35.70,38.18
JKPAPER,23.80,22.95
PRIMESECU,64.29,35.57
GRANULES,37.28,36.95
JSWHL,102.35,100.90
GEOJITFSL,28.38,26.46
GENUSPOWER,16.83,16.83
YESBANK,21.10,21.10
MSPL,65.07,16.22
SPLIL,13.28,13.28
MCLEODRUSS,,24.33
SEMAC,14.24,14.24
GOLDIAM,31.73,31.73
RML,31.86,30.86
HTMEDIA,,13.33
SASKEN,52.41,48.13
FCSSOFT,106.98,66.75
IMPAL,14.80,14.80
SUZLON,22.80,23.31
AURIONPRO,22.63,22.20
BASML,14.33,14.33
TRIVENI,37.98,36.89
AIAENG,35.39,35.32
NAHARINDUS,9.94,9.81
ORIENTCER,22.99,21.61
EKC,8.76,8.91
VIMTALABS,31.88,31.42
KERNEX,41.76,41.76
PVRINOX,61.54,46.83
NITINSPIN,17.56,17.56
ROHLTD,30.91,32.06
ENIL,,211.65
JAGRAN,7.47,7.47
SADBHAV,1.52,10.43
SAKUMA,29.66,29.66
KEC,21.53,19.94
JKCEMENT,41.86,40.48
INDOTECH,39.75,39.75
M&MFIN,16.19,15.60
BLKASHYAP,859.86,31.98
VISACHROME,0.56,
NITCO,87.36,76.66
CENTURYPLY,64.72,63.40
KEI,53.30,53.30
VAKRANGEE,58.65,58.81
SOLARINDS,95.34,95.30
GALLANTT,34.18,34.18
UTTAMSUGAR,8.87,8.78
KKCL,20.05,20.05
SUNTV,13.22,12.78
GPIL,21.31,20.94
RSYSTEMS,14.07,12.98
EMKAY,46.92,46.92
BALPHARMA,22.93,22.93
SWELECTES,16.61,16.11
KAMDHENU,11.32,11.32
RATNAMANI,33.92,33.45
PIONEEREMB,111.60,
JKLAKSHMI,16.48,15.84
PFOCUS,70.61,66.23
MUNJALAU,22.55,25.96
EMAMILTD,23.58,23.30
GMRAIRPORT,514.10,390.62
TECHM,30.28,29.15
GRINDWELL,53.17,53.17
VOLTAMP,44.04,44.04
ANTELOPUS,33.77,33.77
ACE,27.67,27.67
ANANTRAJ,37.29,37.29
TALBROAUTO,29.15,29.15
ALICON,30.56,28.74
GEECEE,17.17,17.17
JMFINANCIL,10.00,9.86
FIEMIND,22.84,22.84
DCBBANK,8.25,8.25
INSPIRISYS,10.41,9.88
GTLINFRA,2.10,
NAUKRI,43.74,44.70
VGL,25.77,25.77
GESHIP,6.88,6.88
TORNTPOWER,29.90,29.90
MANALIPETC,8.36,16.06
LTFOODS,21.34,21.34
DONEAR,10.32,10.32
RUCHIRA,11.39,11.39
SOBHA,82.26,82.26
VENUSREM,24.65,24.65
JINDRILL,10.51,10.31
HIRECT,94.61,92.33
NFL,21.12,21.12
PLASTIBLEN,12.16,12.16
PARACABLES,33.30,33.32
HBLENGINE,21.66,21.10
TANLA,14.30,14.30
AVTNPL,16.75,16.75
ZEEMEDIA,272.13,77.08
VEEDOL,15.51,15.51
LUMAXTECH,30.17,29.31
SARLAPOLY,,16.00
PTL,11.37,11.37
WANBURY,17.75,16.87
AUTOIND,11.36,26.10
GANDHITUBE,15.40,15.23
PITTIENG,30.63,30.63
UNOMINDA,63.44,62.21
IZMO,33.73,33.73
HUBTOWN,17.40,17.40
CTE,125.13,125.13
TIIL,19.08,19.08
ORIENTBELL,41.41,38.17
PGIL,34.16,34.03
REDINGTON,17.21,15.99
TTL,665.69,665.69
FSL,27.30,24.63
PFC,4.02,4.01
SMSPHARMA,42.49,42.49
INDIANB,8.95,8.95
ORIENTALTL,22.25,16.67
IDEA,4.34,
PAGEIND,59.18,57.25
LAOPALA,21.86,21.53
RAJTV,77.03,77.03
JKTYRE,14.97,12.10
ASTRAL,68.26,66.26
NAHARSPING,45.29,45.29
NAHARPOLY,9.20,9.20
NCLIND,6.93,6.56
BALAMINES,44.28,44.28
BANSWRAS,15.38,13.22
ICRA,27.76,27.11
PHOENIXLTD,49.00,48.27
NDLVENTURE,484.95,484.95
ZENITHSTL,17.06,23.85
BFUTILITIE,8.12,8.11
FORTIS,69.87,68.94
SRHHYPOLTD,9.43,8.45
WEBELSOLAR,14.09,14.07
TGBHOTELS,17.94,17.94
HILTON,32.88,32.88
INSECTICID,13.77,13.77
KMSUGAR,4.77,4.77
NAVINFLUOR,58.62,58.13
TIMETECHNO,18.76,18.76
NAGREEKEXP,24.24,24.24
NELCAST,23.75,23.75
V2RETAIL,49.86,57.68
DLF,63.39,68.52
TARMAT,19.77,19.77
SPARC,5.18,5.14
SIGMAADV,38.61,37.57
ADSL,17.25,17.01
ALPA,10.56,10.81
CENTRALBK,6.51,6.59
ASIANTILES,147.19,147.19
TAKE,80.87,80.87
KPRMILL,44.04,44.04
CIEINDIA,20.18,20.18
PURVA,97.21,97.21
MOTILALOFS,31.21,31.21
INDOWIND,,219.64
NAGREEKCAP,4.09,4.09
KSCL,14.81,14.81
CENTUM,454.06,96.25
POWERGRID,16.57,16.57
CCCL,12.00,
SUPREMEINF,0.13,
MAANALU,54.28,54.28
IL&FSENGG,661.33,114.41
DELTACORP,21.06,20.43
BAJAJELEC,,89.42
ENERGYDEV,,14.84
CERA,38.66,38.15
RELIGARE,119.24,119.24
BVCL,313.56,313.56
ADANIPORTS,33.52,33.05
EDELWEISS,17.08,14.76
RGL,14.16,12.86
KAUSHALYA,91.88,91.88
COLPAL,41.22,40.65
JYOTHYLAB,22.04,22.04
MADHAV,329.85,329.85
KALYANIFRG,24.17,24.17
HITECHCORP,36.07,33.35
ECLERX,22.88,22.88
TARIL,37.17,37.17
BRIGADE,25.05,24.65
MANAKSIA,7.13,7.13
PATINTLOG,11.10,11.10
PPAP,11.16,806.61
ARIES,10.48,10.48
AMBIKCO,13.84,13.84
KAVDEFENCE,292.72,292.72
CEATLTD,22.08,20.34
BIRLAMONEY,16.37,15.67
RPOWER,,164.60
JKIL,9.75,9.54
CORDSCABLE,12.71,12.71
KNRCON,8.41,8.41
SEPC,22.70,22.25
BANG,6.48,4.99
IRB,28.68,27.28
NMDC,10.08,10.08
GSS,,15.16
NAHARCAP,23.56,23.56
RECLTD,5.69,5.69
VGUARD,42.64,40.63
NESCO,18.36,18.36
DPSCLTD,55.40,55.40
TITAGARH,57.31,57.31
KIRIINDUS,0.48,5.15
BAJAJFINSV,15.22,15.02
BAJAJ-AUTO,28.37,28.29
DIGISPICE,20.43,19.07
GOKUL,21.99,21.99
RPGLIFE,39.35,40.43
ALMONDZ,19.09,19.09
ARCHIDPLY,20.48,18.67
LOTUSEYE,3180.75,3049.17
VINYLINDIA,27.90,27.90
UBL,86.26,98.14
LPDC,57.91,57.91
ZFCVINDIA,50.91,50.34
20MICRONS,10.77,10.73
JOCIL,15.92,15.92
ALKALI,153.88,153.88
COUNCODOS,93.26,93.26
TPHQ,488.69,488.69
TATACAP,39.30,38.97
MAWANASUG,12.09,10.31
AJMERA,16.99,16.99
MHRIL,67.12,74.44
VINATIORGA,30.71,30.71
LANDSMILL,92.55,92.55
ADANIPOWER,33.63,33.63
NHPC,18.76,18.76
GLOBUSSPR,29.21,29.21
OIL,11.16,11.16
EXPLEOSOL,10.05,9.38
RTNPOWER,90.94,90.94
AMRUTANJAN,26.76,23.95
SUNTECK,22.75,22.75
ZYDUSWELL,92.92,74.64
DEN,9.95,9.95
SHILPAMED,49.93,56.53
SARDAEN,16.32,16.48
REFEX,19.76,19.76
GILLANDERS,19.92,19.92
AHLUCONT,21.22,21.33
DLINKINDIA,16.01,16.01
JSWENERGY,37.14,36.08
GODREJPROP,32.75,33.11
DBCORP,11.06,11.06
HINDCOPPER,51.64,51.64
BEARDSELL,10.00,10.00
MMTC,45.40,
NESTLEIND,77.64,80.15
TRF,,39.67
WHIRLPOOL,33.63,31.48
UNITEDTEA,10.64,10.64
JUBLFOOD,75.86,73.47
VASCONEQ,15.03,15.03
THANGAMAYL,57.09,56.81
EMMBI,22.33,20.19
DBREALTY,92.64,686.23
HATHWAY,26.11,26.11
TEXMOPIPES,9.15,9.15
MANINFRA,21.38,21.38
LGBBROSLTD,15.54,15.63
PERSISTENT,43.38,41.88
ASIANHOTNR,,485.78
ISFT,9.66,9.66
KIRLOSBROS,42.43,38.83
KSL,15.68,15.33
SJVN,42.85,42.85
SUNDARAM,18.63,21.43
KIRLOSIND,11.62,11.37
MANAPPURAM,31.03,31.03
UMESLTD,51.14,48.12
TI,535.96,43.67
HMVL,7.96,6.61
IMFA,18.03,18.03
BLISSGVS,41.02,40.54
AHLWEST,10.19,7.73
AHLEAST,,31.04
BAJAJCON,34.59,34.59
UGARSUGAR,32.82,32.82
PRAKASHSTL,85.12,85.12
GPPL,14.79,15.24
ADFFOODS,38.19,36.25
WELINV,216.40,216.40
WAAREEINDO,6.55,6.55
KILITCH,20.78,20.78
DEEPAKNTR,41.35,40.68
CPCAP,4.77,4.77
GREENPOWER,16.30,19.06
RAMKY,9.77,12.86
CANTABIL,22.93,22.93
WABAG,35.72,35.47
ASHOKA,1.40,14.76
BEDMUTHA,48.84,48.84
JWL,62.37,58.17
OBEROIRLTY,27.98,27.78
PRESTIGE,55.16,55.16
SHAH,31.51,31.51
CGCL,26.08,26.08
RESPONIND,32.94,32.83
COALINDIA,8.75,8.75
IOLCP,37.06,34.84
GRAVITA,35.35,35.35
JINDWORLD,47.26,47.99
PENIND,16.77,16.77
RPPINFRA,26.28,29.48
JAMNAAUTO,22.52,21.76
SUMEETINDS,74.14,72.31
MOIL,20.83,20.83
ZEELEARN,7.56,15.71
A2ZINFRA,47.50,41.52
KIRLOSENG,61.58,58.95
RKDL,330.88,36.70
PSB,13.32,13.32
FMNL,9.26,9.26
SURANASOL,117.16,117.16
SHEKHAWATI,5.15,5.15
KICL,66.16,49.64
SUMMITSEC,15.99,15.99
STEL,51.06,51.06
TEXRAIL,27.38,26.97
HFCL,99.14,99.19
LOVABLE,14.44,14.44
PFS,6.15,6.11
MUTHOOTFIN,11.42,11.42
VADILALIND,31.54,31.54
SYMPHONY,,44.55
PIIND,29.27,31.28
RELAXO,54.04,54.04
OMINFRAL,42.13,42.13
VSTTILLERS,37.44,37.45
DELPHIFX,71.69,50.67
KARMAENG,42.66,105.35
ASHIANA,32.23,32.23
DHANUKA,15.87,15.87
MAITHANALL,6.65,6.65
RUSHIL,68.63,68.63
INVENTURE,24.56,26.82
LTF,24.70,24.55
WINDMACHIN,,736.33
IBULLSLTD,20.85,17.52
BODALCHEM,15.85,15.84
GAYAPROJ,0.49,11.19
ASAHISONG,18.87,18.87
FILATEX,14.95,14.95
BROOKS,35.16,35.16
TDPOWERSYS,73.61,73.61
APLLTD,24.07,22.30
VASWANI,41.40,41.40
PGEL,88.67,88.67
PANAMAPET,11.87,11.87
PAISALO,27.78,27.71
ONELIFECAP,25.00,25.00
SHAKTIPUMP,26.62,26.62
TRITURBINE,55.08,53.42
INDOTHAI,42.02,42.02
ESSARSHPNG,,65.97
DSSL,19.05,19.05
JISLDVREQS,5.28,0.92
POLYMED,53.55,52.72
RUPA,18.55,17.51
VIKASECO,274.41,274.41
APLAPOLLO,41.52,41.52
KANANIIND,11.67,11.67
MINDACORP,58.20,58.12
THOMASCOTT,20.80,19.92
DBSTOCKBRO,44.96,44.96
IRFC,16.54,16.54
COMPUSOFT,35.98,351.50
RHIM,,43.81
SCHNEIDER,150.27,145.53
NDL,10.27,10.27
NBCC,35.71,38.79
TBZ,8.58,8.58
VSSL,23.42,23.42
SWANCORP,36.68,36.68
SPECIALITY,30.52,26.86
CINELINE,22.72,21.85
SAMPANN,19.93,19.93
PROZONER,38.21,38.21
THEJO,41.52,40.00
MAYURUNIQ,18.56,18.56
ROSSELLIND,13.73,13.55
DUCON,8.96,8.96
TVSHLTD,8.29,8.21
ZUARI,1.30,
VETO,9.98,9.98
CARERATING,28.69,28.69
PCJEWELLER,11.94,11.92
INDUSTOWER,14.96,14.96
VMART,48.11,47.91
REPCOHOME,5.71,5.71
JUSTDIAL,13.34,12.87
ATULAUTO,30.55,29.81
ORIENTCEM,8.30,8.21
