SYMBOL,SYMBOL P/E,ADJUSTED P/E
TAINWALCHM,25.82,25.72
BERGEPAINT,52.19,51.72
BANARISUG,29.46,29.46
KPIL,21.26,21.69
JYOTISTRUC,22.49,22.49
IGARASHI,119.47,119.47
BSL,54.69,54.69
BLUEDART,43.76,38.75
JAYNECOIND,15.80,15.52
MUNJALSHOW,22.11,20.73
APCOTEXIND,20.25,20.30
SOTL,11.25,11.25
HSCL,46.99,46.99
RCF,16.48,17.93
RANASUG,8.33,
KARURVYSYA,11.89,11.89
DECCANCE,28.00,52.05
WSI,206.66,240.10
UFLEX,10.84,10.54
TATAPOWER,23.28,23.09
ADVANIHOTR,19.57,19.02
THOMASCOOK,23.34,22.78
SUNFLAG,33.42,32.33
SUBROS,32.67,31.61
SPMLINFRA,22.15,22.15
SIMPLEXINF,45.41,46.20
SIEMENS,76.13,76.13
BHARATRAS,16.18,14.72
WIPRO,13.94,13.94
VSTIND,13.50,13.50
JUBLPHARMA,37.05,33.37
UNIVCABLES,28.00,28.00
TATACOMM,53.20,48.31
TOKYOPLAST,219.38,219.38
SOMANYCERA,27.70,26.75
MURUDCERA,17.43,17.43
IFCI,46.88,45.31
HLVLTD,99.79,61.02
SANOFI,23.67,22.36
M&M,21.23,21.00
LIBERTSHOE,40.84,41.34
KAJARIACER,34.02,32.26
KABRAEXTRU,3131.98,2122.85
HEIDELBERG,30.50,29.18
MODTHREAD,14.45,14.45
MODIRUBBER,483.70,483.70
MANGLMCEM,20.24,18.55
PRSMJOHNSN,189.01,
POLYPLEX,85.81,85.81
PIDILITIND,63.32,63.33
PCBL,50.07,52.96
3PLAND,25.18,25.18
EIHAHOTELS,21.45,21.01
HONDAPOWER,32.34,29.13
JINDALSAW,28.28,28.28
SAIL,16.97,15.11
RUBYMILLS,26.80,26.80
STYRENIX,15.97,15.90
ABB,54.54,54.54
IDBI,9.73,9.73
GRAPHITE,66.29,65.72
CANFINHOME,9.56,9.56
BRITANNIA,51.65,51.65
BBL,23.45,23.45
ELECTCAST,27.56,23.64
DHAMPURSUG,13.62,13.62
DCMSHRIRAM,10.97,11.59
DABUR,37.73,37.50
COSMOFIRST,15.41,14.88
CIPLA,35.12,32.90
HEROMOTOCO,19.71,19.40
HDFCBANK,14.33,14.13
HARRMALAYA,14.14,14.14
GMBREW,12.30,12.30
GIPCL,6.20,6.20
ITC,17.81,17.87
INDIANHUME,14.57,22.37
HINDCOMPOS,19.41,18.55
IOC,5.69,5.69
OSWALGREEN,,15.65
HUHTAMAKI,15.73,15.73
RICOAUTO,40.21,35.66
KAMATHOTEL,13.21,18.07
IFBAGRO,15.36,15.36
BANCOINDIA,20.37,20.93
MANINDS,23.46,23.46
APOLLOTYRE,20.59,19.71
SIYSIL,12.01,12.01
SHANTIGEAR,50.31,47.70
PRECWIRE,48.21,48.21
ONWARDTEC,14.64,13.91
NILKAMAL,21.48,19.98
NCC,12.45,12.01
ICIL,66.09,66.09
SEAMECLTD,15.14,15.14
ELGIEQUIP,43.03,41.99
AUROPHARMA,25.02,24.55
BBTC,4.19,4.33
EIHOTEL,31.21,27.26
KANORICHEM,5.77,5.77
LICHSGFIN,4.91,4.91
GICHSGFIN,5.21,5.21
BEPL,15.13,15.13
RAIN,19.96,19.96
BANARBEADS,39.99,39.99
MOREPENLAB,30.00,35.94
WSTCSTPAPR,25.04,25.04
VENKEYS,16.56,16.56
GHCL,7.77,8.43
S&SPOWER,39.33,39.33
PRUDMOULI,5.71,5.71
PRAJIND,244.92,64.36
BPL,,270.94
PGHH,34.83,34.83
VESUVIUS,38.12,38.12
TFCILTD,33.28,33.28
BOMDYEING,92.10,89.45
GTL,0.20,
NAVNETEDUL,8.96,50.98
GUJALKALI,74.98,74.98
AGI,12.84,12.71
GLAXO,40.75,41.35
TATACONSUM,66.07,65.50
ZEEL,33.47,32.63
CHOLAFIN,27.87,27.87
INDHOTEL,45.69,50.23
FMGOETZE,15.21,14.31
KOTAKBANK,19.60,19.87
ORIENTHOT,35.21,34.86
GILLETTE,37.50,37.50
GOLDENTOBC,6.35,7.20
KANSAINER,28.90,26.86
FOSECOIND,46.49,40.93
ESABINDIA,42.11,45.70
3MINDIA,77.22,91.77
ANDHRAPAP,43.63,43.63
GABRIEL,94.32,91.13
SCHAEFFLER,52.62,52.62
AARTIIND,33.22,33.78
RALLIS,19.66,
AMJLAND,10.64,10.64
PRAKASH,6.79,6.79
MFSL,497.93,497.93
KSB,56.14,52.67
KOPRAN,36.76,36.76
HEG,36.90,36.90
GREAVESCOT,221.55,251.78
GODFRYPHLP,26.51,26.51
VARDMNPOLY,37.86,37.86
SURYAROSNI,18.78,18.78
TATAINVEST,78.73,78.73
GLFL,602.32,602.32
TIMKEN,58.99,58.99
SUDARSCHEM,211.60,100.80
SHREECEM,59.32,59.32
SAKHTISUG,7.47,7.47
IPCALAB,37.83,35.91
INGERRAND,51.60,50.25
JSWDULUX,6.97,37.44
HINDALCO,17.45,14.97
HINDZINC,14.78,14.80
HINDUNILVR,32.73,32.45
GSFC,9.61,9.61
GRASIM,21.30,20.81
AMBUJACEM,21.32,18.38
FINPIPE,17.31,17.31
FINCABLES,21.50,25.79
EIDPARRY,10.61,6.52
DCW,28.53,28.53
DCM,53.56,53.56
CGPOWER,112.99,110.79
SUDARCOLOR,18.41,13.27
CESC,13.45,13.45
BIRLACORPN,12.56,12.43
BHEL,59.03,59.03
BHARATGEAR,11.41,11.41
BEL,46.37,46.37
BAJFINANCE,34.94,34.64
ASHAPURMIN,16.97,16.79
NAVA,15.87,15.87
CORALFINAC,9.12,9.12
GREENPLY,37.03,32.32
TNPL,4.29,4.29
AUTOAXLES,16.82,16.03
REMSONSIND,16.56,16.01
DALMIASUG,13.56,13.56
NATCOPHARM,11.59,11.59
KHAITANLTD,10.65,10.65
SWARAJENG,21.72,21.46
MRF,23.55,23.11
GARFIBRES,37.05,35.32
ANDHRSUGAR,13.49,12.01
TNPETRO,9.04,9.64
TTKPRESTIG,45.28,42.24
STARPAPER,7.19,7.19
SKFINDIA,28.07,25.83
AUSOMENT,9.86,9.86
EIMCOELECO,26.42,26.42
JAYAGROGN,12.36,12.36
CUBEXTUB,15.01,15.01
MARICO,56.67,56.67
SILINV,11.88,11.88
SAMBHAAV,1568.33,1568.33
BIOFILCHEM,19.42,19.42
KEYFINSERV,21.60,21.05
ZENITHEXPO,45.78,45.78
SUNDRMBRAK,119.24,105.65
SANGAMIND,25.33,24.14
MOTHERSON,39.87,37.57
SOMATEX,35.85,86.73
VISAKAIND,8.80,19.82
AARTIDRUGS,19.70,19.54
STERTOOLS,34.95,64.51
CREST,21.87,21.87
INDIANCARD,35.46,28.36
HITECHGEAR,51.02,51.02
WENDT,95.01,95.01
DENORA,38.53,38.53
TVSSRICHAK,42.92,47.06
SHRIRAMFIN,23.34,23.34
PUNJABCHEM,20.63,20.12
DYNAMATECH,230.36,161.64
GUJAPOLLO,80.01,80.01
GANESHHOU,24.49,24.49
MMFL,28.09,28.08
JAGSNPHARM,34.74,33.60
ALKYLAMINE,44.06,44.06
BOSCH-HCIL,,263.36
MPHASIS,24.58,24.25
GUJRAFFIA,20.61,20.61
RUCHINFRA,13.89,13.89
RAMCOIND,9.38,9.56
KOTHARIPET,11.70,11.67
HERITGFOOD,23.31,24.78
INDRAMEDCO,18.39,18.39
BANKBARODA,7.05,5.76
MADRASFERT,13.39,12.31
GAIL,11.79,11.79
INDNIPPON,23.13,25.85
SKMEGGPROD,10.91,10.91
BANKINDIA,5.45,5.45
CONCOR,31.53,31.53
ICICIBANK,18.55,18.55
KCPSUGIND,32.06,32.06
HUDCO,9.54,9.54
INDSWFTLAB,48.38,41.08
SAREGAMA,48.60,47.30
FDC,21.57,20.49
ENGINERSIN,19.53,19.53
ADROITINFO,15.24,15.24
JAICORPLTD,10.82,10.75
ANTGRAPHIC,9.48,9.48
GMDCLTD,19.28,32.02
INDUSINDBK,60.04,60.04
ASAHIINDIA,53.77,52.48
TRIGYN,84.76,53.08
J&KBANK,7.48,7.48
KOTHARIPRO,10.32,14.39
CUB,14.45,14.45
SOUTHBANK,8.13,8.13
ASTRAZEN,108.10,106.05
CEMPRO,37.07,37.07
AXISBANK,14.05,14.05
CYIENT,21.86,20.23
SONATSOFTW,20.38,18.66
NOIDATOLL,2.90,2.90
CYBERTECH,13.24,13.24
KOKUYOCMLN,35.72,35.72
DHANBANK,11.18,11.18
SANGHVIMOV,20.60,19.93
STCINDIA,35.00,15.01
MANUGRAPH,9.76,12.60
VIPCLOTHNG,19.55,19.55
NATIONALUM,10.37,10.37
IVC,52.48,52.48
JINDALSTEL,41.93,28.63
ALEMBICLTD,7.05,7.05
ICDSLTD,51.86,51.86
BSOFT,15.79,15.17
HCLTECH,21.01,20.18
ACCELYA,17.81,16.83
STAR,14.10,15.00
ZYDUSLIFE,21.83,20.37
GLENMARK,35.46,20.81
RAJESHEXPO,22.39,22.39
CINEVISTA,14.03,14.03
SHREERAMA,20.67,20.67
WOCKPHARMA,163.81,113.48
NRBBEARING,30.46,29.67
IOB,11.05,11.05
RAMCOSYS,56.27,20.14
GVPIL,19.76,17.89
BIL,80.61,80.61
KTKBANK,7.89,7.89
MAHLIFE,24.57,26.49
MUKTAARTS,,44.36
BLBLIMITED,2.49,2.49
AJANTPHARM,37.85,37.85
BLUESTARCO,64.92,61.91
CALSOFT,5.17,5.17
TVSMOTOR,58.78,58.23
PNBGILTS,14.75,15.06
PNC,,7.94
TAJGVK,5.38,14.92
NLCINDIA,11.16,11.16
REPRO,5.49,
CHENNPETRO,4.65,4.65
TTML,207.58,
KRBL,13.24,13.24
HAVELLS,49.62,48.63
GAEL,19.27,19.13
USHAMART,31.24,30.43
AXISCADES,93.86,86.53
UMIYA-MRO,19.91,19.91
TIPSMUSIC,40.06,40.06
STLTECH,134.22,139.73
HIKAL,,60.18
TRIDENT,32.12,32.12
MARKSANS,29.20,29.20
GOLDTECH,284.22,
SMARTLINK,13.88,13.88
GODREJCP,58.77,53.69
JISLJALEQS,,165.97
LUPIN,20.39,18.76
UNITDSPR,58.71,55.29
TCI,15.49,15.49
MPSLTD,26.10,26.80
BHARTIARTL,33.90,31.33
ASAL,27.52,26.55
OLECTRA,63.98,65.29
PONNIERODE,5.62,9.47
PNB,5.91,5.91
APTECHT,23.43,22.06
SURANAT&P,11.30,11.34
TEAMGTY,282.58,282.58
OFSS,30.00,30.00
UNIONBANK,6.50,6.50
NUCLEUS,17.23,15.89
CANBK,5.89,5.89
GENESYS,67.01,62.19
OMAXAUTO,10.05,10.05
GODREJIND,18.44,18.08
DIVISLAB,76.13,74.74
RADICO,86.65,85.77
INDORAMA,10.18,10.01
MARUTI,31.12,31.12
VARDHACRLC,8.81,8.81
UCOBANK,11.79,11.79
BAGFILMS,19.01,19.01
JSL,18.95,18.69
NSIL,51.78,51.77
WELSPUNLIV,71.35,69.17
JAIBALAJI,43.71,42.62
TVSELECT,745.79,469.85
IGL,13.98,13.98
DREDGECORP,79.92,79.92
TVTODAY,40.54,0.95
UNIENTER,32.55,32.55
UPL,20.98,20.20
MUKANDLTD,3.40,3.40
PETRONET,10.77,10.77
PTC,10.01,9.95
VAIBHAVGBL,14.70,14.70
BIOCON,166.41,68.76
MAHABANK,8.08,8.08
POONAWALLA,53.79,53.79
XPROINDIA,79.87,79.87
RKFORGE,120.40,105.31
DATAMATICS,23.90,20.30
CCL,35.16,35.16
EXCELINDUS,17.30,17.30
LT,28.44,26.73
APARINDS,53.27,52.20
AMBICAAGAR,12.51,12.51
CENTEXT,16.86,16.20
NIITLTD,145.74,76.56
ULTRACEMCO,41.91,41.47
TCS,17.44,16.18
COFORGE,40.97,37.46
TEXINFRA,153.37,153.37
GULFPETRO,6.54,6.19
GUFICBIO,61.59,61.59
ASTRAMICRO,89.03,89.03
WELENT,23.23,21.62
NTPC,11.97,11.97
KOTARISUG,32.54,
JBMA,64.45,62.84
DWARKESH,51.55,51.55
INDOCO,663.16,
SUPRAJIT,39.36,39.13
PATELENG,10.60,6.63
XCHANGING,12.77,12.77
JSWSTEEL,11.62,26.89
CONSOFINVT,18.65,18.65
JPPOWER,19.58,15.04
EVEREADY,15.26,
GOKEX,58.96,58.96
SAKSOFT,17.62,17.17
ALLDIGI,14.47,13.36
IIFL,11.51,11.51
WELCORP,20.34,20.34
SSWL,23.69,23.69
CYBERMEDIA,7.46,7.74
SHAHALLOYS,3.66,
SURYALAXMI,35.81,38.30
JKPAPER,21.08,20.44
PRIMESECU,212.32,58.31
GRANULES,31.62,32.29
JSWHL,93.30,92.20
VHL,5.06,5.06
GEOJITFSL,28.74,26.68
GENUSPOWER,15.90,15.90
YESBANK,19.10,19.10
MSPL,53.66,14.58
SPLIL,12.98,12.98
MCLEODRUSS,,21.69
SEMAC,13.50,13.50
GOLDIAM,31.96,31.96
RML,25.88,25.35
HTMEDIA,90.10,8.76
SASKEN,41.51,38.71
FCSSOFT,89.88,57.58
IMPAL,18.23,18.23
SUZLON,21.05,21.52
AURIONPRO,19.54,19.15
BASML,15.86,15.86
TRIVENI,18.90,18.36
AIAENG,34.17,34.10
NAHARINDUS,9.93,9.81
ORIENTCER,22.57,21.21
EKC,8.38,8.52
VIMTALABS,36.84,36.32
KERNEX,48.54,48.54
PVRINOX,25.71,23.08
NITINSPIN,18.32,18.32
ROHLTD,25.74,26.56
ENIL,,316.22
JAGRAN,7.40,7.40
SADBHAV,1.65,11.26
SAKUMA,26.70,26.70
KEC,20.90,19.35
JKCEMENT,45.16,43.60
INDOTECH,41.29,41.29
M&MFIN,16.99,16.46
BLKASHYAP,780.17,29.02
VISACHROME,0.53,
NITCO,86.75,76.12
CENTURYPLY,57.17,56.12
KEI,53.49,53.49
VAKRANGEE,65.49,65.61
SOLARINDS,95.86,95.83
GALLANTT,34.55,34.55
UTTAMSUGAR,9.50,9.40
KKCL,22.20,22.20
SUNTV,13.50,13.04
GPIL,20.68,20.32
RSYSTEMS,15.70,14.37
EMKAY,34.96,34.96
BALPHARMA,22.43,22.43
SWELECTES,16.64,16.14
KAMDHENU,11.39,11.39
RATNAMANI,31.23,30.79
PIONEEREMB,124.11,
JKLAKSHMI,19.13,18.28
PFOCUS,77.21,72.42
ALLCARGO,36.95,30.61
MUNJALAU,22.61,26.03
EMAMILTD,23.42,23.14
GMRAIRPORT,239.16,206.92
TECHM,31.32,30.23
GRINDWELL,53.14,53.14
VOLTAMP,45.84,45.84
ANTELOPUS,23.15,21.72
ACE,31.01,31.01
ANANTRAJ,40.59,40.59
TALBROAUTO,25.99,25.99
ALICON,34.72,32.63
GEECEE,17.87,17.87
JMFINANCIL,10.86,10.70
FIEMIND,25.72,25.72
DCBBANK,7.74,7.74
INSPIRISYS,9.56,9.10
GTLINFRA,2.09,
NAUKRI,45.68,46.68
VGL,25.84,25.84
GESHIP,5.35,5.35
TORNTPOWER,27.91,27.91
MANALIPETC,8.69,16.70
LTFOODS,22.62,22.62
DONEAR,10.17,10.17
RUCHIRA,12.13,12.13
SOBHA,63.10,63.10
VENUSREM,17.54,17.54
JINDRILL,8.54,8.40
HIRECT,118.48,115.62
NFL,16.77,16.77
PLASTIBLEN,11.56,11.56
PARACABLES,35.25,35.26
HBLENGINE,43.20,42.65
TANLA,15.28,15.28
AVTNPL,16.64,16.64
ZEEMEDIA,240.24,68.05
VEEDOL,13.12,13.12
LUMAXTECH,34.32,33.35
SARLAPOLY,499.66,12.35
PTL,11.49,11.49
WANBURY,14.73,14.00
AUTOIND,11.14,25.60
GANDHITUBE,15.94,15.77
PITTIENG,30.37,30.37
NETWORK18,,5463.33
UNOMINDA,55.94,55.07
IZMO,32.46,32.46
HUBTOWN,23.90,23.90
CTE,156.23,156.23
TIIL,20.33,20.33
ORIENTBELL,37.28,34.59
PGIL,32.00,31.69
REDINGTON,18.07,16.97
TTL,628.60,628.60
FSL,35.08,31.66
PFC,4.10,4.10
SMSPHARMA,33.34,33.34
INDIANB,9.00,9.00
ORIENTALTL,21.06,15.78
IDEA,4.01,
PAGEIND,58.93,57.01
LAOPALA,23.58,23.22
JKTYRE,15.43,12.48
ASTRAL,72.08,69.97
NAHARSPING,15.66,15.66
NAHARPOLY,9.31,9.31
THEMISMED,934.61,532.06
NCLIND,8.24,7.70
BALAMINES,30.73,30.73
BANSWRAS,11.28,10.08
ICRA,25.19,25.07
PHOENIXLTD,42.36,41.76
NDLVENTURE,470.97,470.97
ZENITHSTL,17.70,24.90
BFUTILITIE,7.18,7.18
FORTIS,65.62,64.76
SRHHYPOLTD,9.36,8.39
WEBELSOLAR,13.68,13.65
TGBHOTELS,19.28,19.28
HILTON,31.20,31.20
INSECTICID,13.55,13.55
KMSUGAR,4.92,4.92
NAVINFLUOR,49.42,49.07
TIMETECHNO,20.55,20.55
NAGREEKEXP,23.13,23.13
HGS,398.81,200.79
NELCAST,26.68,26.68
V2RETAIL,49.13,56.84
DLF,36.14,37.81
TARMAT,19.94,19.94
SPARC,4.56,4.53
SIGMAADV,46.99,45.75
ADSL,16.42,16.19
ALPA,9.34,9.34
CENTRALBK,6.20,6.20
ASIANTILES,161.38,161.38
TAKE,30.28,30.28
KPRMILL,42.54,42.54
CIEINDIA,17.43,17.43
PURVA,87.82,87.82
MOTILALOFS,26.72,26.72
INDOWIND,,199.05
NAGREEKCAP,3.89,3.89
KSCL,13.59,13.59
POWERGRID,16.49,16.49
SUPREMEINF,0.16,
MAANALU,58.58,58.58
IL&FSENGG,43.21,34.64
DELTACORP,19.94,19.36
BAJAJELEC,,125.28
ENERGYDEV,,14.57
CERA,39.66,39.14
RELIGARE,119.88,119.88
BVCL,315.90,315.90
ADANIPORTS,29.85,29.46
EDELWEISS,16.38,14.21
RGL,14.87,13.50
KAUSHALYA,100.93,100.93
COLPAL,41.17,40.54
JYOTHYLAB,22.50,22.50
MADHAV,82.18,82.18
KALYANIFRG,24.00,24.00
HITECHCORP,36.21,33.48
ECLERX,24.74,24.74
TARIL,32.88,32.88
BRIGADE,25.67,25.26
MANAKSIA,7.04,7.04
DVL,10.52,10.52
PATINTLOG,8.93,8.93
PPAP,9.73,454.87
ARIES,10.53,10.53
AMBIKCO,14.42,14.42
KAVDEFENCE,278.76,278.76
CEATLTD,25.44,23.13
BIRLAMONEY,13.90,13.31
RPOWER,,162.62
JKIL,9.58,9.38
CORDSCABLE,13.98,13.98
KNRCON,8.56,8.56
SEPC,22.67,22.22
BANG,6.89,5.31
IRB,25.43,24.32
NMDC,10.12,10.12
GSS,,16.90
NAHARCAP,3.72,3.72
RECLTD,6.01,6.00
VGUARD,37.16,35.67
NESCO,17.75,17.75
DPSCLTD,56.39,56.39
TITAGARH,67.73,67.74
KIRIINDUS,0.49,3.95
BAJAJFINSV,16.18,15.98
BAJAJ-AUTO,28.07,27.99
DIGISPICE,21.06,18.17
GOKUL,21.14,21.14
RPGLIFE,37.43,38.42
ALMONDZ,7.44,7.44
ARCHIDPLY,20.03,18.26
LOTUSEYE,3047.80,2921.71
VINYLINDIA,23.90,23.90
UBL,94.40,108.07
LPDC,57.19,57.19
ZFCVINDIA,59.04,58.35
20MICRONS,10.18,10.14
JOCIL,15.82,15.82
ALKALI,65.17,65.17
COUNCODOS,77.45,77.45
TPHQ,466.48,466.48
TATACAP,28.82,28.65
MAWANASUG,12.41,10.58
AJMERA,15.29,15.29
MHRIL,91.92,105.66
VINATIORGA,30.69,30.69
LANDSMILL,99.95,99.95
ADANIPOWER,27.73,27.73
NHPC,18.50,18.50
GLOBUSSPR,25.97,25.97
OIL,9.56,9.56
EXPLEOSOL,10.16,9.48
RTNPOWER,42.23,42.23
AMRUTANJAN,26.16,23.42
SUNTECK,21.09,21.09
ZYDUSWELL,89.67,71.36
DEN,8.93,8.93
SHILPAMED,47.48,52.52
SARDAEN,15.30,15.43
REFEX,16.66,16.66
GILLANDERS,20.46,20.46
AHLUCONT,21.05,21.16
DLINKINDIA,14.79,14.79
JSWENERGY,42.20,40.85
GODREJPROP,39.72,40.70
DBCORP,10.65,10.65
HINDCOPPER,56.20,56.20
BEARDSELL,9.35,9.35
MMTC,24.70,
NESTLEIND,76.91,79.12
TRF,,46.98
WHIRLPOOL,40.68,37.66
UNITEDTEA,10.96,10.96
JUBLFOOD,72.04,70.16
VASCONEQ,16.01,16.01
THANGAMAYL,39.37,39.20
EMMBI,21.22,19.18
DBREALTY,224.96,
HATHWAY,25.46,25.46
TEXMOPIPES,8.92,8.92
MANINFRA,21.71,21.71
LGBBROSLTD,15.15,15.10
PERSISTENT,45.28,43.75
ASIANHOTNR,,483.42
ISFT,9.82,9.82
KIRLOSBROS,41.78,38.39
KSL,14.94,14.61
SJVN,42.50,42.50
SUNDARAM,18.63,21.43
KIRLOSIND,11.22,10.97
MANAPPURAM,34.39,34.39
UMESLTD,33.39,31.98
TI,,54.85
HMVL,8.55,7.19
IMFA,15.32,15.32
BLISSGVS,39.19,38.73
AHLWEST,9.61,7.28
AHLEAST,,30.47
BAJAJCON,31.07,31.07
UGARSUGAR,16.89,16.89
PRAKASHSTL,84.08,84.08
GPPL,14.23,14.65
ADFFOODS,32.16,30.57
WELINV,219.70,219.70
WAAREEINDO,8.22,8.22
KILITCH,22.68,22.68
DEEPAKNTR,30.24,29.89
CPCAP,4.88,4.88
GREENPOWER,17.54,20.82
RAMKY,9.63,12.67
CANTABIL,21.11,21.11
WABAG,33.80,33.55
ASHOKA,1.31,14.05
BEDMUTHA,57.08,57.08
JWL,66.66,61.94
OBEROIRLTY,24.98,24.81
PRESTIGE,54.23,54.23
SHAH,25.40,25.40
CGCL,20.33,20.33
RESPONIND,31.10,30.99
COALINDIA,8.21,8.21
IOLCP,34.85,32.76
GRAVITA,31.83,31.83
JINDWORLD,46.30,46.84
PENIND,16.11,16.11
RPPINFRA,71.24,104.78
JAMNAAUTO,24.81,23.98
SUMEETINDS,48.26,46.93
MOIL,18.95,18.95
ZEELEARN,5.83,10.96
A2ZINFRA,56.38,49.29
KIRLOSENG,57.98,55.53
RKDL,336.32,37.30
PSB,12.20,12.20
FMNL,7.92,7.92
SURANASOL,20.16,20.16
SHEKHAWATI,5.46,5.46
BFINVEST,6.38,6.38
KICL,65.57,49.19
SUMMITSEC,13.94,13.94
STEL,51.35,51.35
TEXRAIL,20.40,20.15
HFCL,53.75,53.75
INDTERRAIN,358.50,156.63
DHUNINV,11.65,11.72
LOVABLE,33.86,33.86
PFS,8.33,8.26
MUTHOOTFIN,10.13,10.13
VADILALIND,33.19,33.19
SYMPHONY,,43.51
PIIND,32.28,34.49
RELAXO,57.79,57.79
OMINFRAL,41.86,41.86
VSTTILLERS,37.04,37.05
DELPHIFX,58.60,41.41
KARMAENG,42.68,105.40
ASHIANA,32.91,32.91
DHANUKA,16.72,16.72
MAITHANALL,6.39,6.39
RUSHIL,81.94,81.94
INVENTURE,30.34,35.35
LTF,24.95,24.80
WINDMACHIN,,741.08
IBULLSLTD,13.84,12.20
BODALCHEM,13.79,13.78
GAYAPROJ,0.43,9.77
ASAHISONG,13.29,13.29
FILATEX,18.90,18.90
BROOKS,7.22,7.22
TDPOWERSYS,78.64,78.64
APLLTD,23.32,21.65
VASWANI,40.96,40.96
PGEL,87.61,87.61
PANAMAPET,12.96,12.96
PAISALO,25.02,24.96
ONELIFECAP,23.10,23.10
SHAKTIPUMP,30.14,30.14
TRITURBINE,56.72,55.01
INDOTHAI,23.22,23.22
ESSARSHPNG,,65.74
DSSL,18.67,18.67
JISLDVREQS,6.04,0.94
POLYMED,53.99,53.18
RUPA,17.74,16.74
VIKASECO,38.72,38.72
APLAPOLLO,44.02,44.02
KANANIIND,11.67,11.67
MINDACORP,48.25,48.20
THOMASCOTT,23.84,22.62
DBSTOCKBRO,37.64,37.64
IRFC,16.16,16.16
COMPUSOFT,35.82,
RHIM,,44.37
SCHNEIDER,152.14,147.33
NDL,10.31,10.31
NBCC,34.91,37.92
TBZ,8.98,8.98
VSSL,22.22,22.22
SWANCORP,35.89,35.89
SPECIALITY,33.06,29.10
CINELINE,25.14,20.36
SAMPANN,19.11,19.11
PROZONER,36.09,36.09
THEJO,46.64,44.94
MAYURUNIQ,16.13,16.13
ROSSELLIND,13.70,13.52
DUCON,8.85,8.85
