SYMBOL,SYMBOL P/E,ADJUSTED P/E
TAINWALCHM,17.25,17.25
BERGEPAINT,56.24,54.28
BANARISUG,29.53,29.53
KPIL,22.93,23.40
JYOTISTRUC,25.25,25.25
IGARASHI,127.94,127.94
BSL,55.96,55.96
BLUEDART,46.54,40.46
JAYNECOIND,19.08,18.67
MUNJALSHOW,23.94,22.27
APCOTEXIND,26.87,26.99
SOTL,20.08,20.08
HSCL,45.48,45.48
RCF,17.07,18.56
RANASUG,0.70,
KARURVYSYA,11.23,11.23
DECCANCE,28.17,52.37
WSI,226.32,262.94
UFLEX,9.65,9.39
TATAPOWER,27.19,26.92
ADVANIHOTR,20.90,20.31
THOMASCOOK,22.64,22.13
SUNFLAG,31.73,30.68
SUBROS,33.41,32.33
SPMLINFRA,21.97,21.97
SIMPLEXINF,55.79,56.84
SIEMENS,99.63,99.63
BHARATRAS,15.60,14.20
WIPRO,13.97,13.97
VSTIND,15.60,15.60
JUBLPHARMA,38.81,34.96
UNIVCABLES,46.33,46.33
TATACOMM,54.00,51.02
TOKYOPLAST,134.26,134.26
SOMANYCERA,29.74,28.73
MURUDCERA,17.13,17.13
IFCI,47.05,45.47
HLVLTD,243.74,99.21
SANOFI,25.46,23.99
M&M,23.42,23.12
LIBERTSHOE,39.38,39.86
KAJARIACER,39.16,36.89
HEIDELBERG,26.44,25.45
MODTHREAD,13.73,13.73
MANGLMCEM,19.75,18.11
PRSMJOHNSN,96.87,
POLYPLEX,78.01,78.01
PIDILITIND,65.76,65.49
PCBL,63.81,68.69
3PLAND,27.64,27.64
OSWALAGRO,64.95,39.05
EIHAHOTELS,22.76,22.04
HONDAPOWER,34.47,30.97
JINDALSAW,18.42,18.42
SAIL,23.81,20.81
RUBYMILLS,26.07,26.07
STYRENIX,21.65,21.50
ABB,95.82,95.82
IDBI,9.79,9.79
GRAPHITE,71.73,70.97
CANFINHOME,11.04,11.04
BRITANNIA,50.47,50.47
BBL,25.58,25.58
ELECTCAST,29.80,25.56
DHAMPURSUG,14.06,14.06
DCMSHRIRAM,18.69,18.26
DABUR,42.14,41.88
COSMOFIRST,14.36,13.86
CIPLA,30.44,28.76
HEROMOTOCO,18.01,17.70
HDFCBANK,15.87,15.64
HARRMALAYA,12.87,12.87
GMBREW,14.24,14.24
GIPCL,6.26,6.26
ITC,17.60,17.39
INDIANHUME,13.00,19.96
HINDCOMPOS,21.25,20.28
IOC,4.91,4.91
OSWALGREEN,,16.18
HUHTAMAKI,13.85,13.87
RICOAUTO,35.40,31.39
KAMATHOTEL,14.01,19.16
IFBAGRO,15.98,15.98
BANCOINDIA,20.46,21.02
MANINDS,25.63,25.63
APOLLOTYRE,20.76,19.88
SIYSIL,12.55,12.55
SHANTIGEAR,44.47,42.53
PRECWIRE,47.18,47.18
ONWARDTEC,14.11,13.42
NILKAMAL,18.09,16.62
NCC,13.12,12.65
ICIL,67.33,67.33
SEAMECLTD,14.36,14.36
ELGIEQUIP,43.29,42.23
AUROPHARMA,26.63,26.28
BBTC,4.32,4.47
EIHOTEL,34.29,29.60
KANORICHEM,31.02,31.02
LICHSGFIN,5.44,5.44
GICHSGFIN,5.40,5.40
BEPL,14.27,14.27
RAIN,15.54,15.54
BANARBEADS,37.52,37.52
MOREPENLAB,33.84,44.68
WSTCSTPAPR,22.45,22.45
VENKEYS,14.43,14.43
GHCL,8.39,8.39
S&SPOWER,43.28,43.28
PRUDMOULI,6.42,6.42
PRAJIND,272.63,71.64
BPL,,283.01
PGHH,33.74,33.74
VESUVIUS,36.62,36.62
TFCILTD,29.71,29.71
BOMDYEING,99.81,96.94
GTL,0.21,
NAVNETEDUL,10.05,40.78
GUJALKALI,214.63,214.63
AGI,13.02,12.88
GLAXO,39.17,39.76
TATACONSUM,67.49,66.91
ZEEL,37.23,36.30
CHOLAFIN,29.18,29.18
INDHOTEL,47.25,52.22
FMGOETZE,14.39,13.53
KOTAKBANK,20.57,20.86
ORIENTHOT,34.55,34.23
GILLETTE,37.90,37.90
GOLDENTOBC,6.62,7.51
KANSAINER,29.75,27.61
FOSECOIND,45.30,39.89
ESABINDIA,43.45,47.16
3MINDIA,75.99,90.31
ANDHRAPAP,66.79,66.79
GABRIEL,70.17,67.37
SCHAEFFLER,53.55,53.55
AARTIIND,42.22,42.95
RALLIS,24.11,
AMJLAND,10.73,10.73
PRAKASH,7.41,7.41
MFSL,527.59,527.59
KSB,66.66,62.52
KOPRAN,36.28,36.28
HEG,46.05,46.05
GREAVESCOT,149.56,159.66
GODFRYPHLP,27.25,27.25
VARDMNPOLY,43.01,43.01
SURYAROSNI,20.05,20.05
TATAINVEST,106.65,106.65
TIMKEN,62.93,62.93
SUDARSCHEM,622.42,127.03
SHREECEM,55.23,55.23
SAKHTISUG,7.19,7.19
IPCALAB,37.88,35.97
INGERRAND,53.55,52.11
JSWDULUX,7.56,40.60
HINDALCO,15.99,13.72
HINDZINC,16.39,16.41
HINDUNILVR,48.81,47.98
GSFC,9.77,9.77
GRASIM,21.41,20.90
AMBUJACEM,20.12,17.61
FINPIPE,19.47,19.47
FINCABLES,25.70,31.39
EIDPARRY,9.57,5.88
DCW,30.89,30.89
CGPOWER,117.47,115.10
SUDARCOLOR,19.01,13.42
CESC,13.95,13.95
BIRLACORPN,13.56,13.42
BHEL,86.78,86.78
BHARATGEAR,12.40,12.40
BEL,50.73,50.73
BAJFINANCE,33.24,32.94
ASHAPURMIN,15.80,15.62
NAVA,16.95,16.95
CORALFINAC,9.04,9.04
GREENPLY,33.12,30.40
TNPL,4.12,4.12
AUTOAXLES,16.68,15.86
REMSONSIND,14.01,13.60
DALMIASUG,11.76,11.76
NATCOPHARM,12.16,12.16
KHAITANLTD,10.52,10.52
SWARAJENG,24.38,24.08
MRF,23.60,23.15
GARFIBRES,36.57,34.77
ANDHRSUGAR,12.42,11.11
TNPETRO,8.96,9.56
TTKPRESTIG,54.56,48.74
STARPAPER,6.64,6.64
SKFINDIA,30.33,27.91
AUSOMENT,10.44,10.44
EIMCOELECO,27.50,27.50
JAYAGROGN,11.89,11.89
CUBEXTUB,15.89,15.89
MARICO,60.05,60.05
SILINV,11.65,11.65
SAMBHAAV,2140.04,2140.04
BIOFILCHEM,19.69,19.69
KEYFINSERV,23.14,22.55
ZENITHEXPO,47.72,47.72
SUNDRMBRAK,125.18,110.92
SANGAMIND,33.61,31.27
MOTHERSON,44.09,41.15
SOMATEX,30.47,80.65
VISAKAIND,8.06,18.15
AARTIDRUGS,18.10,18.10
STERTOOLS,30.31,51.32
CREST,22.26,22.26
INDIANCARD,35.15,28.12
HITECHGEAR,63.50,63.50
WENDT,110.79,110.79
DENORA,51.53,51.53
TVSSRICHAK,45.57,49.97
SHRIRAMFIN,25.02,25.02
PUNJABCHEM,20.67,20.16
DYNAMATECH,215.58,151.27
GUJAPOLLO,90.00,90.00
GANESHHOU,21.37,21.37
MMFL,24.72,24.71
JAGSNPHARM,36.16,34.91
ALKYLAMINE,51.91,51.91
BOSCH-HCIL,,233.63
MPHASIS,23.53,23.21
GUJRAFFIA,21.14,21.14
RUCHINFRA,14.45,14.45
RAMCOIND,21.52,22.52
KOTHARIPET,10.71,10.68
HERITGFOOD,20.60,21.75
INDRAMEDCO,19.40,19.40
BANKBARODA,6.70,6.70
MADRASFERT,14.09,12.95
GAIL,18.84,18.84
INDNIPPON,20.08,22.44
SKMEGGPROD,16.07,16.07
BANKINDIA,6.50,6.27
CONCOR,30.58,30.58
ICICIBANK,17.56,17.56
KCPSUGIND,22.37,22.37
HUDCO,10.70,10.70
INDSWFTLAB,45.07,38.25
SAREGAMA,45.53,44.22
FDC,25.10,23.80
ENGINERSIN,20.72,20.72
ADROITINFO,14.68,14.68
JAICORPLTD,12.07,11.99
ANTGRAPHIC,10.11,10.11
GMDCLTD,20.03,33.24
MAHAPEXLTD,50.88,93.81
INDUSINDBK,85.38,85.38
ASAHIINDIA,64.54,62.59
TRIGYN,71.74,46.97
J&KBANK,7.68,7.68
KOTHARIPRO,125.11,
CUB,16.19,16.19
SOUTHBANK,8.29,8.29
ASTRAZEN,110.79,108.69
CEMPRO,42.15,42.15
AXISBANK,15.76,15.76
CYIENT,20.86,19.49
SONATSOFTW,16.79,15.37
NOIDATOLL,3.27,3.27
CYBERTECH,14.86,14.86
KOKUYOCMLN,36.24,36.24
DHANBANK,13.10,13.10
SANGHVIMOV,21.76,21.00
STCINDIA,1.16,13.98
MANUGRAPH,9.36,12.08
VIPCLOTHNG,22.66,22.66
NATIONALUM,10.98,10.98
IVC,54.17,54.17
JINDALSTEL,31.85,23.20
ALEMBICLTD,18.93,18.93
ICDSLTD,48.04,48.04
BSOFT,15.24,14.58
HCLTECH,18.56,17.80
ACCELYA,17.00,16.10
STAR,18.09,17.38
ZYDUSLIFE,22.83,21.28
GLENMARK,45.81,24.17
RAJESHEXPO,24.94,24.94
CINEVISTA,15.51,15.51
SHREERAMA,23.67,23.67
WOCKPHARMA,158.29,109.66
NRBBEARING,28.16,27.43
IOB,12.70,12.70
RAMCOSYS,71.60,25.81
GVPIL,20.00,18.34
BIL,34.54,34.54
KTKBANK,7.60,7.60
MUKTAARTS,,42.64
BLBLIMITED,2.65,2.65
AJANTPHARM,39.35,39.35
BLUESTARCO,61.80,58.93
CALSOFT,7.35,7.35
TVSMOTOR,53.40,52.85
PNBGILTS,8.98,9.09
PNC,,6.25
TAJGVK,5.34,16.38
NLCINDIA,11.53,11.53
CHENNPETRO,5.53,5.53
KRBL,13.26,13.26
HAVELLS,44.67,43.79
GAEL,24.80,24.55
USHAMART,33.14,32.23
AXISCADES,97.07,89.51
UMIYA-MRO,4.23,4.23
TIPSMUSIC,40.38,40.38
STLTECH,529.31,638.52
HIKAL,,57.47
TRIDENT,36.89,36.89
MARKSANS,28.53,28.53
GOLDTECH,334.92,
SMARTLINK,13.20,13.20
GODREJCP,59.20,54.08
JISLJALEQS,,170.47
LUPIN,21.14,19.45
UNITDSPR,54.08,52.21
TCI,18.98,18.98
MPSLTD,18.72,19.23
BHARTIARTL,35.63,32.98
ASAL,29.63,28.51
OLECTRA,69.35,70.80
PONNIERODE,5.64,11.79
PNB,7.08,7.08
APTECHT,25.70,24.01
SURANAT&P,12.79,12.84
TEAMGTY,291.98,291.98
OFSS,37.11,37.11
UNIONBANK,6.63,6.63
NUCLEUS,17.30,15.15
CANBK,6.74,6.74
GENESYS,43.03,39.94
OMAXAUTO,13.33,12.79
GODREJIND,20.72,20.23
DIVISLAB,69.85,68.41
RADICO,87.03,85.26
INDORAMA,8.76,8.60
MARUTI,31.38,31.38
VARDHACRLC,13.08,13.08
UCOBANK,12.21,12.21
BAGFILMS,19.07,19.07
JSL,18.07,17.82
NSIL,49.80,49.79
WELSPUNLIV,77.01,74.66
JAIBALAJI,49.43,48.20
TVSELECT,749.49,472.18
IGL,17.35,17.35
DREDGECORP,632.75,632.75
TVTODAY,60.80,1.06
UNIENTER,36.17,36.17
UPL,21.24,21.32
MUKANDLTD,3.18,3.18
PETRONET,10.87,10.87
PTC,7.34,7.31
VAIBHAVGBL,14.85,14.86
BIOCON,187.58,72.14
MAHABANK,9.70,9.70
POONAWALLA,74.91,74.91
XPROINDIA,179.40,179.40
RKFORGE,134.35,105.48
DATAMATICS,24.84,20.75
CCL,40.36,40.36
EXCELINDUS,15.17,15.17
LT,28.91,27.13
APARINDS,58.29,56.89
AMBICAAGAR,12.49,12.49
CENTEXT,14.29,13.73
NIITLTD,230.38,96.08
ULTRACEMCO,42.11,41.55
TCS,15.32,14.33
COFORGE,38.70,35.37
TEXINFRA,144.83,144.83
GULFPETRO,7.45,6.85
GUFICBIO,60.90,60.90
ASTRAMICRO,94.78,94.78
WELENT,20.48,19.26
NTPC,14.00,14.00
KOTARISUG,32.31,
JBMA,61.67,60.27
DWARKESH,26.51,26.51
SUPRAJIT,36.12,35.91
PATELENG,12.50,7.82
XCHANGING,12.10,12.10
JSWSTEEL,11.58,29.83
CONSOFINVT,13.98,13.98
JINDALPHOT,314.07,314.07
JPPOWER,27.07,27.07
EVEREADY,15.59,
GOKEX,62.85,62.85
SAKSOFT,17.80,17.34
ALLDIGI,15.12,13.91
IIFL,12.16,12.16
WELCORP,29.70,29.70
SSWL,20.86,20.86
CYBERMEDIA,8.85,9.24
SHAHALLOYS,3.68,
SURYALAXMI,35.21,37.66
JKPAPER,22.51,21.71
PRIMESECU,68.12,37.69
GRANULES,34.72,34.42
JSWHL,112.66,111.06
GEOJITFSL,27.95,26.06
GENUSPOWER,17.31,17.31
YESBANK,21.80,21.80
MSPL,71.93,17.93
SPLIL,12.99,12.99
MCLEODRUSS,,24.49
SEMAC,15.02,15.02
GOLDIAM,31.80,31.80
RML,31.03,30.06
HTMEDIA,,12.05
SASKEN,54.22,49.80
IMPAL,14.42,14.42
SUZLON,24.71,25.26
AURIONPRO,22.85,22.42
BASML,14.14,14.14
TRIVENI,36.88,35.83
AIAENG,35.35,35.28
NAHARINDUS,10.20,10.07
ORIENTCER,22.11,20.79
EKC,9.01,9.17
VIMTALABS,33.74,33.25
KERNEX,45.30,45.30
PVRINOX,60.92,46.35
NITINSPIN,17.84,17.84
ROHLTD,31.33,32.50
ENIL,,208.64
JAGRAN,7.65,7.65
SADBHAV,1.64,11.22
SAKUMA,29.66,29.66
KEC,22.46,20.79
JKCEMENT,42.98,41.56
INDOTECH,35.91,35.91
M&MFIN,16.63,16.03
BLKASHYAP,801.00,29.79
VISACHROME,0.59,
NITCO,97.72,85.74
CENTURYPLY,64.18,62.87
KEI,54.86,54.86
VAKRANGEE,60.40,60.57
SOLARINDS,96.52,96.48
GALLANTT,34.32,34.32
UTTAMSUGAR,8.97,8.88
KKCL,20.81,20.81
SUNTV,13.80,13.34
GPIL,21.53,21.16
RSYSTEMS,12.25,11.30
EMKAY,46.64,46.64
LOKESHMACH,173.67,173.67
BALPHARMA,19.64,19.64
SWELECTES,17.16,16.64
KAMDHENU,11.24,11.24
RATNAMANI,32.95,32.49
PIONEEREMB,111.31,
JKLAKSHMI,17.00,16.34
PFOCUS,60.75,56.99
MUNJALAU,21.52,24.78
EMAMILTD,23.53,23.25
GMRAIRPORT,511.47,388.62
TECHM,28.77,27.69
GRINDWELL,55.49,55.49
VOLTAMP,45.94,45.94
ANTELOPUS,31.48,31.48
ACE,28.40,28.40
ANANTRAJ,36.06,36.06
TALBROAUTO,30.86,30.86
ALICON,31.02,29.17
GEECEE,17.66,17.66
JMFINANCIL,10.62,10.47
FIEMIND,23.29,23.29
DCBBANK,8.33,8.33
INSPIRISYS,10.40,9.87
GTLINFRA,2.22,
NAUKRI,38.10,38.93
VGL,26.85,26.85
GESHIP,6.99,6.99
TORNTPOWER,27.89,27.89
MANALIPETC,8.44,16.22
LTFOODS,21.25,21.25
DONEAR,10.37,10.37
RUCHIRA,12.12,12.12
SOBHA,79.63,79.63
VENUSREM,22.38,22.38
JINDRILL,9.29,9.11
HIRECT,97.26,94.92
NFL,21.87,21.87
PLASTIBLEN,12.47,12.47
PARACABLES,36.33,36.34
HBLENGINE,23.81,23.19
TANLA,14.04,14.04
AVTNPL,16.81,16.81
ZEEMEDIA,281.03,79.61
VEEDOL,15.76,15.76
LUMAXTECH,30.82,29.94
SARLAPOLY,,16.17
PTL,12.26,12.26
WANBURY,15.13,14.38
AUTOIND,9.98,22.94
GANDHITUBE,15.30,15.13
PITTIENG,31.14,31.14
UNOMINDA,62.83,61.62
IZMO,31.22,31.22
HUBTOWN,18.00,18.00
CTE,128.96,128.96
TIIL,19.42,19.42
ORIENTBELL,41.33,38.10
PGIL,34.48,34.35
REDINGTON,16.74,15.55
TTL,665.69,665.69
FSL,24.84,22.41
PFC,4.18,4.18
SMSPHARMA,44.85,44.85
INDIANB,9.39,8.99
ORIENTALTL,23.36,17.50
IDEA,4.47,
PAGEIND,62.50,60.46
LAOPALA,21.87,21.53
RAJTV,78.47,78.47
JKTYRE,15.36,12.42
ASTRAL,69.59,67.55
NAHARSPING,43.94,43.94
NAHARPOLY,9.29,9.29
NCLIND,7.20,6.81
BALAMINES,42.03,42.03
BANSWRAS,16.68,14.33
ICRA,27.95,27.30
PHOENIXLTD,47.04,46.35
NDLVENTURE,493.38,493.38
ZENITHSTL,17.34,24.24
BFUTILITIE,7.51,7.51
FORTIS,70.22,69.28
SRHHYPOLTD,9.43,8.45
WEBELSOLAR,15.31,15.28
TGBHOTELS,17.99,17.99
HILTON,33.67,33.67
INSECTICID,13.89,13.89
KMSUGAR,4.51,4.51
NAVINFLUOR,58.36,57.88
TIMETECHNO,18.75,18.75
NAGREEKEXP,26.14,26.14
NELCAST,25.65,25.65
V2RETAIL,52.02,60.18
DLF,63.81,68.97
TARMAT,19.71,19.71
SPARC,5.00,4.96
SIGMAADV,36.91,35.92
ADSL,17.47,17.22
ALPA,10.12,10.36
CENTRALBK,6.62,6.71
ASIANTILES,150.62,150.62
TAKE,90.21,90.21
KPRMILL,46.73,46.73
CIEINDIA,20.73,20.73
PURVA,91.62,91.62
MOTILALOFS,31.26,31.26
INDOWIND,,220.34
NAGREEKCAP,4.22,4.22
KSCL,15.98,15.98
CENTUM,454.62,96.36
POWERGRID,16.67,16.67
CCCL,11.83,
SUPREMEINF,0.15,
MAANALU,58.65,58.65
IL&FSENGG,715.21,123.73
DELTACORP,21.08,20.46
BAJAJELEC,,89.42
ENERGYDEV,,15.59
CERA,40.70,40.17
RELIGARE,119.51,119.51
BVCL,347.16,347.16
ADANIPORTS,34.48,34.00
EDELWEISS,17.77,15.35
RGL,14.43,13.11
KAUSHALYA,99.08,99.08
COLPAL,42.01,41.43
JYOTHYLAB,21.17,21.17
MADHAV,334.03,334.03
KALYANIFRG,24.04,24.04
HITECHCORP,35.98,33.26
ECLERX,19.82,19.82
TARIL,37.14,37.14
BRIGADE,23.14,22.77
MANAKSIA,7.22,7.22
PATINTLOG,11.32,11.32
PPAP,8.47,612.03
ARIES,10.55,10.55
AMBIKCO,13.89,13.89
KAVDEFENCE,309.30,309.30
CEATLTD,22.55,20.78
BIRLAMONEY,13.97,13.42
RPOWER,,172.52
JKIL,9.69,9.48
CORDSCABLE,13.19,13.19
KNRCON,8.81,8.81
SEPC,24.00,23.52
BANG,7.12,5.49
IRB,30.25,28.78
NMDC,10.13,10.13
GSS,,15.39
NAHARCAP,23.34,23.34
RECLTD,5.90,5.89
VGUARD,42.92,40.89
NESCO,19.21,19.21
DPSCLTD,56.68,56.68
TITAGARH,58.55,58.55
KIRIINDUS,0.46,4.93
BAJAJFINSV,15.44,15.24
BAJAJ-AUTO,27.31,27.23
DIGISPICE,21.59,20.16
GOKUL,22.24,22.24
RPGLIFE,34.69,35.64
ALMONDZ,19.09,19.09
ARCHIDPLY,19.99,18.22
LOTUSEYE,3314.22,3177.11
VINYLINDIA,29.34,29.34
UBL,86.03,97.87
LPDC,58.44,58.44
ZFCVINDIA,53.18,52.58
20MICRONS,10.72,10.68
JOCIL,15.47,15.47
ALKALI,154.56,154.56
COUNCODOS,64.39,64.39
TPHQ,544.22,544.22
TATACAP,38.58,38.26
MAWANASUG,11.13,9.50
AJMERA,17.10,17.10
MHRIL,70.43,78.11
VINATIORGA,30.91,30.91
LANDSMILL,101.19,101.19
ADANIPOWER,32.97,32.97
NHPC,19.18,19.18
GLOBUSSPR,28.38,28.38
OIL,10.68,10.68
EXPLEOSOL,10.24,9.55
RTNPOWER,93.80,93.80
AMRUTANJAN,26.88,24.06
SUNTECK,24.07,24.07
ZYDUSWELL,96.53,77.54
DEN,8.60,8.60
SHILPAMED,48.71,55.14
SARDAEN,16.84,16.99
REFEX,21.09,21.09
GILLANDERS,20.39,20.39
AHLUCONT,20.86,20.97
DLINKINDIA,17.90,17.90
JSWENERGY,36.67,35.62
GODREJPROP,31.03,31.36
DBCORP,10.42,10.42
HINDCOPPER,52.43,52.43
BEARDSELL,10.01,10.01
MMTC,47.49,
NESTLEIND,79.42,81.98
TRF,,37.43
WHIRLPOOL,34.72,32.50
UNITEDTEA,11.05,11.05
JUBLFOOD,77.32,74.89
VASCONEQ,15.87,15.87
THANGAMAYL,54.44,54.18
EMMBI,22.97,20.77
DBREALTY,86.70,642.26
HATHWAY,26.16,26.16
TEXMOPIPES,9.23,9.23
MANINFRA,21.93,21.93
LGBBROSLTD,16.08,16.18
PERSISTENT,39.61,38.23
ASIANHOTNR,,505.49
ISFT,9.50,9.50
KIRLOSBROS,40.73,37.27
KSL,14.93,14.60
SJVN,44.17,44.17
SUNDARAM,19.52,22.46
KIRLOSIND,12.09,11.83
MANAPPURAM,31.04,31.04
UMESLTD,53.08,49.94
TI,543.29,44.27
HMVL,7.92,6.58
IMFA,17.46,17.46
BLISSGVS,39.83,39.36
AHLWEST,10.58,8.02
AHLEAST,,23.53
BAJAJCON,42.32,42.37
UGARSUGAR,33.52,33.52
PRAKASHSTL,90.13,90.13
GPPL,15.14,15.60
ADFFOODS,39.14,37.16
WELINV,215.85,215.85
WAAREEINDO,6.64,6.64
KILITCH,22.33,22.33
DEEPAKNTR,38.59,37.97
CPCAP,4.53,4.53
GREENPOWER,17.08,19.97
RAMKY,9.87,12.99
CANTABIL,23.05,23.05
WABAG,35.03,34.78
ASHOKA,1.44,15.17
BEDMUTHA,51.05,51.05
JWL,64.12,59.80
OBEROIRLTY,28.24,28.04
PRESTIGE,54.33,54.33
SHAH,32.87,32.87
CGCL,23.71,23.71
RESPONIND,38.24,38.10
COALINDIA,8.92,8.92
IOLCP,30.49,28.66
GRAVITA,33.64,33.64
JINDWORLD,48.07,48.81
PENIND,16.64,16.64
RPPINFRA,25.91,29.06
JAMNAAUTO,24.03,23.22
SUMEETINDS,68.12,66.43
MOIL,21.47,21.47
ZEELEARN,7.50,15.58
A2ZINFRA,,28.49
KIRLOSENG,58.15,55.67
RKDL,328.60,36.44
PSB,13.28,13.28
FMNL,9.72,9.72
SURANASOL,122.24,122.24
SHEKHAWATI,5.64,5.64
KICL,64.82,48.63
SUMMITSEC,16.11,16.11
STEL,52.14,52.14
TEXRAIL,26.94,26.54
HFCL,99.93,99.99
LOVABLE,15.62,15.62
PFS,6.29,6.25
MUTHOOTFIN,11.56,11.56
VADILALIND,29.48,29.48
SYMPHONY,,43.58
PIIND,30.53,32.63
RELAXO,55.15,55.15
OMINFRAL,42.62,42.62
VSTTILLERS,37.18,37.19
DELPHIFX,69.23,48.92
KARMAENG,45.22,111.66
ASHIANA,33.25,33.25
DHANUKA,17.14,17.14
MAITHANALL,6.69,6.69
RUSHIL,72.69,72.69
INVENTURE,25.38,27.72
LTF,27.47,27.28
WINDMACHIN,,732.17
IBULLSLTD,19.77,16.61
BODALCHEM,16.55,16.54
GAYAPROJ,0.50,11.30
ASAHISONG,16.78,16.78
FILATEX,13.56,13.56
BROOKS,39.18,39.18
TDPOWERSYS,71.44,71.44
APLLTD,24.14,22.37
VASWANI,42.66,42.66
PGEL,82.98,82.98
PANAMAPET,12.11,12.11
PAISALO,27.56,27.49
ONELIFECAP,26.07,26.07
SHAKTIPUMP,27.50,27.50
TRITURBINE,59.64,57.84
INDOTHAI,49.26,49.26
ESSARSHPNG,,76.80
DSSL,19.78,19.78
JISLDVREQS,5.80,1.01
POLYMED,53.98,53.15
RUPA,19.26,18.18
VIKASECO,285.94,285.94
APLAPOLLO,41.26,41.26
KANANIIND,11.67,11.67
MINDACORP,60.66,60.58
THOMASCOTT,21.47,20.56
DBSTOCKBRO,39.95,39.95
IRFC,16.89,16.89
COMPUSOFT,36.47,356.34
RHIM,,41.69
SCHNEIDER,166.66,161.40
NDL,10.57,10.57
NBCC,37.24,40.45
TBZ,6.35,6.35
VSSL,21.74,21.74
SWANCORP,36.14,36.14
SPECIALITY,30.26,26.63
CINELINE,23.79,22.88
SAMPANN,20.98,20.98
PROZONER,42.74,42.74
THEJO,42.59,41.04
MAYURUNIQ,19.99,19.99
ROSSELLIND,13.63,13.45
DUCON,9.56,9.56
TVSHLTD,8.31,8.22
ZUARI,1.33,
VETO,9.84,9.84
CARERATING,28.48,28.48
PCJEWELLER,12.47,12.46
INDUSTOWER,14.15,14.15
VMART,51.19,50.97
REPCOHOME,6.04,6.04
JUSTDIAL,9.41,9.07
ATULAUTO,31.45,30.69
ORIENTCEM,8.66,8.57
ESSENTIA,654.30,654.30
