,23-Jul-2026
The Nifty witnessed an intraday movement of about 183.55 points.The closing index was 0.53 % down as compared to the previous closing index.

, Traded Value (Rs. In Crores), 111749.62
, Traded Quantity (in Lakhs), 42307.80
, Number of Trades, 35892377
, Total Market Capitalisation (Rs. Crores), 47572808.85

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,NIFTY HEALTHCARE,     16350.95,     16216.80,     16359.25,     16194.75,     16295.65,-55.30
,NIFTY CONSR DURBL,     39188.70,     39087.75,     39266.70,     38912.30,     39004.30,-184.40
,NIFTY OIL AND GAS,     11243.15,     11177.50,     11232.70,     11106.55,     11128.50,-114.65
,NIFTY500 MULTICAP,     16391.25,     16343.45,     16389.15,     16237.60,     16258.40,-132.85
,NIFTY LARGEMID250,     16582.05,     16529.00,     16583.25,     16421.50,     16457.00,-125.05
,NIFTY MID SELECT,     14626.35,     14564.85,     14592.15,     14394.55,     14428.35,-198.00
,NIFTY TOTAL MKT,     13055.70,     13014.40,     13059.65,     12941.00,     12964.10,-91.60
,NIFTY MICROCAP250,     24992.10,     24977.85,     25080.30,     24802.05,     24822.50,-169.60
,NIFTY IND DIGITAL,      8118.95,      8126.65,      8139.40,      8065.65,      8080.25,-38.70
,Nifty Tata 25 Cap,     14098.80,     14063.40,     14146.25,     14029.00,     14110.05,11.25
,Nifty MidSml Hlth,     50704.80,     50615.40,     50767.75,     50188.00,     50360.95,-343.85
,Nifty Multi Mfg,     16402.85,     16331.70,     16452.50,     16295.85,     16324.00,-78.85
,Nifty Multi Infra,     14627.05,     14580.80,     14612.85,     14461.25,     14482.25,-144.80
,BHARATBOND-APR30,      1603.19,      1603.51,      1603.99,      1603.50,      1603.96,0.77
,BHARATBOND-APR31,      1459.38,      1459.66,      1459.66,      1459.34,      1459.34,-0.04
,BHARATBOND-APR32,      1327.52,      1327.78,      1327.78,      1327.55,      1327.55,0.03
,BHARATBOND-APR33,      1287.38,      1287.63,      1287.63,      1287.63,      1287.63,0.25
,Nifty Ind Defence,      9422.35,      9406.70,      9438.05,      9324.25,      9386.25,-36.10
,Nifty Ind Tourism,      7847.95,      7817.75,      7843.30,      7734.50,      7754.65,-93.30
,Nifty Capital Mkt,      5327.30,      5304.35,      5335.35,      5248.20,      5257.10,-70.20
,Nifty500Momentm50,     53534.60,     53466.50,     53631.35,     52787.90,     52837.35,-697.25
,NiftyMS400 MQ 100,     50398.10,     50314.20,     50418.00,     49867.15,     49929.80,-468.30
,NiftySml250MQ 100,     47404.55,     47332.55,     47334.95,     46727.75,     46777.45,-627.10
,Nifty Top 10 EW,      8479.35,      8445.45,      8479.70,      8427.10,      8451.65,-27.70
,Nifty AQL 30,     22991.40,     22907.20,     23033.75,     22831.40,     22902.10,-89.30
,Nifty AQLV 30,     20325.00,     20263.70,     20353.05,     20205.35,     20270.35,-54.65
,Nifty EV,      3164.10,      3157.00,      3187.50,      3148.55,      3155.90,-8.20
,Nifty HighBeta 50,      4387.85,      4375.05,      4383.95,      4318.05,      4331.70,-56.15
,Nifty New Consump,     11691.65,     11677.45,     11766.25,     11628.35,     11648.90,-42.75
,Nifty Corp MAATR,     38765.90,     38642.45,     38824.30,     38367.60,     38453.85,-312.05
,Nifty Low Vol 50,     24615.20,     24514.20,     24642.25,     24476.80,     24555.50,-59.70
,Nifty Mobility,     22534.35,     22500.85,     22799.15,     22446.50,     22533.05,-1.30
,Nifty Qlty LV 30,     16611.95,     16541.45,     16634.40,     16500.05,     16558.80,-53.15
,Nifty Sml250 Q50,     25177.55,     25124.55,     25130.50,     24809.95,     24844.30,-333.25
,Nifty Top 15 EW,      9689.60,      9651.95,      9695.80,      9628.85,      9654.30,-35.30
,Nifty100 Alpha 30,     18114.45,     18077.85,     18187.45,     17872.40,     17917.20,-197.25
,Nifty100 Enh ESG,      4998.00,      4984.65,      5009.10,      4961.00,      4974.15,-23.85
,Nifty200 Value 30,     15120.50,     15034.30,     15102.60,     14961.95,     15003.50,-117.00
,Nifty500 EW,     14809.95,     14776.55,     14816.00,     14662.60,     14670.45,-139.50
,Nifty Multi MQ 50,     41040.10,     40980.75,     41089.95,     40588.75,     40646.10,-394.00
,Nifty500 Value 50,     16058.75,     15986.95,     16051.55,     15892.95,     15926.65,-132.10
,Nifty Top 20 EW,      8708.65,      8685.70,      8727.40,      8670.85,      8691.50,-17.15
,Nifty CoreHousing,     15807.05,     15745.00,     15827.75,     15610.45,     15656.65,-150.40
,Nifty FinSerExBnk,     31712.65,     31602.40,     31785.00,     31325.25,     31415.40,-297.25
,Nifty Housing,     11975.65,     11922.40,     11958.25,     11818.30,     11852.05,-123.60
,Nifty IPO,      2296.55,      2292.40,      2304.15,      2285.20,      2288.60,-7.95
,Nifty MS Fin Serv,     22092.25,     21985.35,     22059.55,     21755.50,     21820.45,-271.80
,Nifty MS Ind Cons,     18811.05,     18792.55,     18842.80,     18664.20,     18701.60,-109.45
,Nifty MS IT Telcm,      9364.90,      9397.65,      9409.45,      9210.55,      9222.15,-142.75
,Nifty NonCyc Cons,     15308.55,     15307.80,     15369.70,     15212.80,     15250.95,-57.60
,Nifty Rural,     15461.40,     15419.85,     15482.90,     15342.50,     15381.10,-80.30
,Nifty Shariah 25,      7929.20,      7890.15,      7941.00,      7879.15,      7899.60,-29.60
,Nifty Trans Logis,     25083.85,     25070.85,     25430.80,     25022.05,     25131.80,47.95
,Nifty50 Shariah,      4232.25,      4211.10,      4241.65,      4208.95,      4229.80,-2.45
,Nifty500 LMS Eql,     18318.85,     18270.55,     18312.25,     18138.90,     18154.20,-164.65
,Nifty500 Shariah,      6899.25,      6874.10,      6904.05,      6844.15,      6856.20,-43.05
,Nifty500 Qlty50,     19611.80,     19595.00,     19630.40,     19432.50,     19464.00,-147.80
,Nifty500 LowVol50,     22372.85,     22269.50,     22381.95,     22240.55,     22314.85,-58.00
,Nifty500 MQVLv50,     30998.10,     30907.00,     30993.10,     30701.65,     30767.40,-230.70
,Nifty500 Flexicap,      9909.05,      9889.65,      9902.40,      9815.35,      9827.65,-81.40
,Nifty TMMQ 50,     43498.05,     43444.55,     43612.50,     43109.65,     43189.20,-308.85
,Nifty FPI 150,      1554.00,      1548.20,      1554.30,      1540.00,      1543.90,-10.10
,Nifty SME Emerge,     14014.75,     14028.10,     14045.45,     13964.70,     13968.25,-46.50
,Nifty Internet,      1319.95,      1324.85,      1330.85,      1310.55,      1311.65,-8.30
,Nifty Chemicals,     30641.85,     30527.80,     30613.45,     30042.40,     30070.35,-571.50
,Nifty Waves,      1896.05,      1893.90,      1917.55,      1893.90,      1896.20,0.15
,Nifty InfraLog,     12221.00,     12180.40,     12220.15,     12062.85,     12090.45,-130.55
,Nifty500 Health,     21155.70,     21014.00,     21142.30,     20935.80,     21032.10,-123.60
,Nifty RailwaysPSU,      2824.00,      2816.05,      2831.65,      2803.70,      2815.00,-9.00
,NiftyConglomerate,     14897.55,     14845.75,     14929.30,     14773.35,     14809.95,-87.60
,Nifty MidSmall 50 50,     20533.60,     20491.00,     20517.20,     20300.05,     20312.80,-220.80
,Nifty Cement,     15457.70,     15401.15,     15490.55,     15294.30,     15336.15,-121.55
,Nifty Smallcap 500,     20248.50,     20223.40,     20250.55,     20019.90,     20037.70,-210.80
,Nifty REITs Realty,      1953.45,      1950.55,      1953.45,      1924.30,      1927.80,-25.65
,India VIX,13.2925,13.2925,13.7400,12.9150,13.4750,0.1825

,ADVANCES,1154
,DECLINES,2292
,UNCHANGED,100

,Total securities that have hit their price bands today,188

,TOP 25 Securities Today :
,SYMBOL,SERIES,PREV. CLOSE,CLOSE PRICE,%VAR,VALUE(Rs Crs)
,OFSS,EQ,     10851.00,     10843.00,-0.07,3638.81
,HDFCBANK,EQ,       753.15,       747.25,-0.78,2428.17
,BLUESTONE,EQ,       776.05,       747.00,-3.74,1957.50
,ETERNAL,EQ,       284.40,       287.10,0.95,1877.75
,ROUTE,EQ,       567.05,       600.45,5.89,1848.42
,ICICIBANK,EQ,      1440.70,      1434.60,-0.42,1781.03
,TANLA,EQ,       561.60,       618.50,10.13,1700.56
,RELIANCE,EQ,      1288.60,      1272.20,-1.27,1605.27
,INFY,EQ,      1052.10,      1047.40,-0.45,1442.22
,WAKEFIT,EQ,       138.86,       134.18,-3.37,1402.90
,HEG,EQ,       598.85,       623.85,4.17,1197.83
,BAJAJ-AUTO,EQ,     10998.50,     11283.50,2.59,1151.83
,ADANIGREEN,EQ,      1472.30,      1379.90,-6.28,1105.76
,BHARTIARTL,EQ,      1949.00,      1931.00,-0.92,1085.26
,NTPCGREEN,EQ,        91.30,        97.22,6.48,1048.82
,UJJIVANSFB,EQ,        65.05,        68.78,5.73,1022.82
,AXISBANK,EQ,      1238.40,      1223.00,-1.24,1010.95
,KALYANKJIL,EQ,       596.10,       585.60,-1.76,988.59
,CHENNPETRO,EQ,      1307.80,      1269.60,-2.92,905.06
,SBIN,EQ,      1025.00,      1012.60,-1.21,903.87
,M&M,EQ,      3175.30,      3229.70,1.71,873.49
,BAJFINANCE,EQ,      1060.30,      1039.80,-1.93,839.51
,HEROMOTOCO,EQ,      4987.10,      5173.80,3.74,825.94
,DRREDDY,EQ,      1182.80,      1166.30,-1.39,770.67
,INDUSINDBK,EQ,      1069.30,      1005.50,-5.97,760.04

,Top Five Nifty 50 Gainers:
,SYMBOL,SERIES,CLOSE PRICE,PREV.CLOSE,%CHANGE
,BAJAJ-AUTO,EQ,     11283.50,     10998.50,2.59
,SBILIFE,EQ,      1853.50,      1806.70,2.59
,M&M,EQ,      3229.70,      3175.30,1.71
,TCS,EQ,      2242.90,      2208.30,1.57
,EICHERMOT,EQ,      7721.50,      7632.00,1.17

,Top Five Nifty 50 Losers:
,SYMBOL,SERIES,CLOSE PRICE,PREV.CLOSE,%CHANGE
,ADANIENT,EQ,      3010.00,      3147.70,-4.37
,SHRIRAMFIN,EQ,      1025.80,      1058.80,-3.12
,NESTLEIND,EQ,      1447.90,      1493.60,-3.06
,ADANIPORTS,EQ,      1778.50,      1819.40,-2.25
,BAJFINANCE,EQ,      1039.80,      1060.30,-1.93

,Securities Price Volume Data in Normal market
,SYMBOL,SERIES,CLOSE PRICE,TRADED VALUE,TRADED QUANTITY
,0SCL27,YW,      1262.40,                     1262.40,1
,1003ISFL28,N4,      1010.00,                    10100.00,10
,1015ECL29,NR,      1021.80,                   204469.10,200
,1018GS2026,GS,       104.29,                    31788.75,305
,1020CCSP27,N0,    106964.77,                   106964.77,1
,1025IIFL30,Y3,      1025.47,                   104598.00,102
,1025SCL35A,N1,      1050.00,                     5250.00,5
,1025UCL27A,NG,      1020.00,                     2040.00,2
,1025VCCL28,N0,     96750.00,                   193500.00,2
