SYMBOL,SYMBOL P/E,ADJUSTED P/E
SUNFLAG,30.94,29.93
SUBROS,31.68,30.65
SPMLINFRA,23.01,23.01
SIMPLEXINF,54.02,55.03
SIEMENS,103.08,103.08
BHARATRAS,15.51,14.12
WIPRO,13.14,13.14
VSTIND,13.54,13.54
JUBLPHARMA,40.95,36.88
UNIVCABLES,46.17,46.17
TATACOMM,51.47,48.63
TOKYOPLAST,122.16,122.16
SOMANYCERA,28.93,27.94
MURUDCERA,16.56,16.56
IFCI,44.73,43.23
HLVLTD,227.25,92.50
SANOFI,25.38,23.92
M&M,23.73,23.43
LIBERTSHOE,42.05,42.56
KAJARIACER,40.37,38.04
HEIDELBERG,26.67,25.67
MODTHREAD,13.61,13.61
MANGLMCEM,21.04,19.29
PRSMJOHNSN,91.74,
POLYPLEX,82.65,82.65
PIDILITIND,64.45,64.18
PCBL,63.74,68.62
3PLAND,26.36,26.36
OSWALAGRO,62.00,37.27
EIHAHOTELS,22.47,21.76
HONDAPOWER,33.53,30.13
JINDALSAW,28.86,28.86
SAIL,22.85,19.97
RUBYMILLS,31.75,31.75
STYRENIX,21.08,20.93
ABB,103.47,103.47
IDBI,10.04,10.04
GRAPHITE,73.65,72.88
CANFINHOME,10.48,10.48
BRITANNIA,50.78,50.78
BBL,25.11,25.11
ELECTCAST,28.56,24.50
DHAMPURSUG,14.02,14.02
DCMSHRIRAM,18.64,18.20
DABUR,40.52,40.26
COSMOFIRST,14.05,13.57
CIPLA,29.62,27.98
HEROMOTOCO,18.22,17.91
HDFCBANK,15.58,15.37
HARRMALAYA,13.88,13.88
GMBREW,12.18,12.18
GIPCL,6.25,6.25
ITC,17.04,16.84
INDIANHUME,14.86,22.81
HINDCOMPOS,20.64,19.70
IOC,4.92,4.92
OSWALGREEN,,15.38
HUHTAMAKI,15.25,15.28
RICOAUTO,32.90,29.18
KAMATHOTEL,13.53,18.50
IFBAGRO,16.09,16.09
BANCOINDIA,19.59,20.12
MANINDS,23.30,23.30
APOLLOTYRE,19.94,19.09
SIYSIL,12.41,12.41
SHANTIGEAR,42.39,40.54
PRECWIRE,42.58,42.58
ONWARDTEC,14.87,14.12
NILKAMAL,20.73,19.05
NCC,12.25,11.82
ICIL,61.46,61.46
SEAMECLTD,13.84,13.84
ELGIEQUIP,43.53,42.46
AUROPHARMA,25.20,24.87
BBTC,4.15,4.29
EIHOTEL,35.26,30.44
KANORICHEM,32.32,32.32
LICHSGFIN,5.40,5.40
GICHSGFIN,5.27,5.27
BEPL,14.15,14.15
RAIN,17.11,17.11
BANARBEADS,44.14,44.14
MOREPENLAB,33.74,44.55
WSTCSTPAPR,22.07,22.07
VENKEYS,14.68,14.68
GHCL,8.46,8.46
S&SPOWER,38.77,38.77
PRUDMOULI,5.76,5.76
PRAJIND,267.43,70.27
BPL,,280.33
PGHH,33.05,33.05
VESUVIUS,36.28,36.28
TFCILTD,31.89,31.89
BOMDYEING,96.40,93.63
GTL,0.19,
NAVNETEDUL,9.75,39.56
GUJALKALI,206.59,206.59
AGI,12.81,12.67
GLAXO,40.14,40.74
TATACONSUM,65.79,65.22
ZEEL,38.05,37.09
CHOLAFIN,29.43,29.43
INDHOTEL,47.20,52.16
FMGOETZE,15.25,14.34
KOTAKBANK,19.17,19.42
ORIENTHOT,31.30,31.02
GILLETTE,38.89,38.89
GOLDENTOBC,6.75,7.66
KANSAINER,28.27,26.23
FOSECOIND,43.98,38.73
ESABINDIA,42.10,45.69
3MINDIA,75.21,89.37
ANDHRAPAP,64.91,64.91
GABRIEL,76.14,73.10
SCHAEFFLER,53.35,53.35
AARTIIND,42.76,43.50
RALLIS,24.73,
AMJLAND,10.34,10.34
PRAKASH,6.67,6.67
MFSL,508.22,508.22
KSB,64.35,60.35
KOPRAN,38.21,38.21
HEG,51.33,51.33
GREAVESCOT,164.67,175.79
GODFRYPHLP,26.49,26.49
VARDMNPOLY,40.18,40.18
SURYAROSNI,18.78,18.78
TATAINVEST,105.85,105.85
TIMKEN,58.14,58.14
SUDARSCHEM,718.30,146.60
SHREECEM,54.71,54.71
SAKHTISUG,7.18,7.18
IPCALAB,40.47,38.44
INGERRAND,56.36,54.84
JSWDULUX,7.00,37.59
HINDALCO,15.84,13.59
HINDZINC,15.83,15.86
HINDUNILVR,47.53,46.73
GSFC,9.58,9.58
GRASIM,20.93,20.44
AMBUJACEM,19.90,17.42
FINPIPE,18.35,18.35
FINCABLES,23.77,29.03
EIDPARRY,9.68,5.95
DCW,28.42,28.42
CGPOWER,119.10,116.71
SUDARCOLOR,19.38,13.68
CESC,13.58,13.58
BIRLACORPN,14.02,13.87
BHEL,61.91,61.91
BHARATGEAR,11.05,11.05
BEL,49.69,49.69
BAJFINANCE,34.05,33.73
ASHAPURMIN,16.88,16.69
NAVA,15.98,15.98
CORALFINAC,8.65,8.65
GREENPLY,33.05,30.33
TNPL,4.06,4.06
AUTOAXLES,16.74,15.92
REMSONSIND,13.22,12.83
DALMIASUG,12.67,12.67
NATCOPHARM,12.34,12.34
KHAITANLTD,9.91,9.91
SWARAJENG,22.96,22.67
MRF,22.90,22.47
GARFIBRES,37.67,35.81
ANDHRSUGAR,12.29,10.99
TNPETRO,8.77,9.35
TTKPRESTIG,58.78,52.51
STARPAPER,6.63,6.63
SKFINDIA,27.35,25.17
AUSOMENT,11.69,11.69
EIMCOELECO,26.70,26.70
JAYAGROGN,12.79,12.79
CUBEXTUB,14.99,14.99
MARICO,60.44,60.44
SILINV,11.70,11.70
SAMBHAAV,2027.23,2027.23
BIOFILCHEM,19.45,19.45
KEYFINSERV,21.79,21.23
ZENITHEXPO,46.66,46.66
SUNDRMBRAK,124.64,110.43
SANGAMIND,26.34,25.10
MOTHERSON,43.45,40.55
SOMATEX,35.75,94.64
VISAKAIND,8.19,18.46
AARTIDRUGS,19.77,19.77
STERTOOLS,30.42,51.51
CREST,21.92,21.92
INDIANCARD,35.49,28.38
HITECHGEAR,56.17,56.17
WENDT,104.24,104.24
DENORA,51.07,51.07
TVSSRICHAK,44.49,48.78
SHRIRAMFIN,24.34,24.34
PUNJABCHEM,22.20,21.64
DYNAMATECH,216.02,151.58
GUJAPOLLO,87.82,87.82
GANESHHOU,21.69,21.69
MMFL,25.97,25.96
JAGSNPHARM,34.24,33.06
ALKYLAMINE,51.91,51.91
BOSCH-HCIL,,228.55
MPHASIS,24.53,24.20
GUJRAFFIA,19.82,19.82
RUCHINFRA,13.56,13.56
RAMCOIND,22.63,23.68
KOTHARIPET,10.54,10.51
HERITGFOOD,22.86,24.30
INDRAMEDCO,18.51,18.51
BANKBARODA,6.55,6.55
MADRASFERT,13.63,12.53
GAIL,18.52,18.52
INDNIPPON,24.69,27.60
SKMEGGPROD,16.29,16.29
BANKINDIA,6.46,6.23
CONCOR,30.50,30.50
ICICIBANK,17.42,17.42
KCPSUGIND,22.03,22.03
HUDCO,10.07,10.07
INDSWFTLAB,48.72,41.35
SAREGAMA,46.38,45.05
FDC,24.30,23.04
ENGINERSIN,19.86,19.86
ADROITINFO,14.59,14.59
JAICORPLTD,11.06,11.00
ANTGRAPHIC,9.61,9.61
GMDCLTD,19.31,32.05
MAHAPEXLTD,49.53,91.31
INDUSINDBK,90.01,90.01
ASAHIINDIA,65.10,63.13
TRIGYN,76.03,49.78
J&KBANK,8.50,8.50
KOTHARIPRO,122.06,
CUB,16.78,16.78
SOUTHBANK,7.73,7.73
ASTRAZEN,106.97,104.94
CEMPRO,46.98,46.98
AXISBANK,14.82,14.82
CYIENT,20.01,18.69
SONATSOFTW,18.57,16.99
NOIDATOLL,3.21,3.21
CYBERTECH,14.18,14.18
KOKUYOCMLN,33.87,33.87
DHANBANK,13.01,13.01
SANGHVIMOV,19.79,19.10
STCINDIA,1.11,13.30
MANUGRAPH,9.19,11.87
VIPCLOTHNG,20.28,20.28
NATIONALUM,10.73,10.73
IVC,56.25,56.25
JINDALSTEL,30.97,22.56
ALEMBICLTD,18.03,18.03
ICDSLTD,47.42,47.42
BSOFT,15.54,14.86
HCLTECH,18.74,18.00
ACCELYA,17.37,16.45
STAR,17.26,16.57
ZYDUSLIFE,22.70,21.15
GLENMARK,46.32,24.44
RAJESHEXPO,22.56,22.56
CINEVISTA,14.27,14.27
SHREERAMA,22.66,22.66
WOCKPHARMA,155.20,107.52
NRBBEARING,27.11,26.41
IOB,12.51,12.51
RAMCOSYS,70.66,25.46
GVPIL,18.15,16.65
BIL,31.89,31.89
KTKBANK,7.88,7.88
MUKTAARTS,,38.76
BLBLIMITED,2.52,2.52
AJANTPHARM,40.46,40.46
BLUESTARCO,65.84,62.79
CALSOFT,7.29,7.29
TVSMOTOR,53.26,52.71
PNBGILTS,15.47,15.80
PNC,,5.68
TAJGVK,5.61,17.22
NLCINDIA,10.87,10.87
CHENNPETRO,5.90,5.90
KRBL,12.66,12.66
HAVELLS,46.52,45.58
GAEL,21.99,21.77
USHAMART,31.91,31.03
AXISCADES,91.13,84.04
UMIYA-MRO,19.34,19.34
TIPSMUSIC,39.46,39.46
STLTECH,477.56,576.09
HIKAL,,59.21
TRIDENT,34.80,34.80
MARKSANS,28.81,28.81
GOLDTECH,292.84,
SMARTLINK,15.80,15.80
GODREJCP,58.92,53.83
JISLJALEQS,,150.35
LUPIN,20.86,19.19
UNITDSPR,53.40,51.56
TCI,19.01,19.01
MPSLTD,20.71,21.26
BHARTIARTL,35.60,32.95
ASAL,29.94,28.81
OLECTRA,62.68,63.99
PONNIERODE,5.83,12.18
PNB,5.90,5.90
APTECHT,23.67,22.11
SURANAT&P,11.46,11.51
TEAMGTY,278.88,278.88
OFSS,38.83,38.83
UNIONBANK,6.43,6.43
NUCLEUS,16.99,14.87
CANBK,6.62,6.62
GENESYS,41.32,38.35
OMAXAUTO,13.18,12.65
GODREJIND,22.86,22.32
DIVISLAB,74.92,73.37
RADICO,91.67,89.79
INDORAMA,8.70,8.55
MARUTI,30.15,30.15
VARDHACRLC,12.66,12.66
UCOBANK,11.81,11.81
BAGFILMS,18.82,18.82
JSL,19.09,18.82
NSIL,49.86,49.85
WELSPUNLIV,72.96,70.73
JAIBALAJI,45.21,44.09
TVSELECT,749.12,471.95
IGL,17.25,17.25
DREDGECORP,589.06,589.06
TVTODAY,57.47,1.01
UNIENTER,34.74,34.74
UPL,21.56,21.64
MUKANDLTD,3.48,3.48
PETRONET,10.78,10.78
PTC,6.99,6.95
VAIBHAVGBL,16.48,16.49
BIOCON,192.15,73.90
MAHABANK,8.25,8.25
POONAWALLA,53.41,53.41
XPROINDIA,167.67,167.67
RKFORGE,132.24,103.81
DATAMATICS,25.65,21.42
CCL,40.99,40.99
EXCELINDUS,14.93,14.93
LT,27.39,25.70
APARINDS,56.90,55.53
AMBICAAGAR,12.40,12.40
CENTEXT,14.15,13.60
NIITLTD,216.34,90.22
ULTRACEMCO,42.12,41.56
TCS,16.40,15.21
COFORGE,39.88,36.45
TEXINFRA,146.06,146.06
GULFPETRO,7.14,6.58
GUFICBIO,59.64,59.64
ASTRAMICRO,88.23,88.23
WELENT,21.27,19.99
NTPC,13.43,13.43
KOTARISUG,31.41,
JBMA,58.76,57.42
DWARKESH,26.49,26.49
SUPRAJIT,36.80,36.59
PATELENG,10.88,6.81
XCHANGING,12.30,12.30
JSWSTEEL,10.63,24.07
CONSOFINVT,16.67,16.67
JINDALPHOT,297.81,297.81
JPPOWER,25.66,25.66
EVEREADY,14.56,
GOKEX,60.58,60.58
SAKSOFT,17.81,17.35
ALLDIGI,15.06,13.86
IIFL,13.00,13.00
WELCORP,32.64,32.64
SSWL,19.72,19.72
CYBERMEDIA,7.91,8.25
SHAHALLOYS,3.59,
SURYALAXMI,34.36,36.75
JKPAPER,23.84,22.99
PRIMESECU,66.74,36.93
GRANULES,36.68,36.36
JSWHL,100.24,98.82
GEOJITFSL,28.50,26.57
GENUSPOWER,17.07,17.07
YESBANK,19.63,19.63
MSPL,61.34,15.29
SPLIL,13.42,13.42
MCLEODRUSS,,24.55
SEMAC,13.24,13.24
GOLDIAM,30.48,30.48
RML,30.32,29.37
HTMEDIA,,12.84
SASKEN,48.84,44.85
FCSSOFT,103.06,64.31
IMPAL,14.20,14.20
SUZLON,22.59,23.10
AURIONPRO,22.02,21.60
BASML,14.24,14.24
TRIVENI,37.97,36.89
AIAENG,34.56,34.49
NAHARINDUS,9.90,9.78
ORIENTCER,22.48,21.14
EKC,8.65,8.80
VIMTALABS,32.24,31.77
KERNEX,38.83,38.83
PVRINOX,60.80,46.26
NITINSPIN,17.43,17.43
ROHLTD,30.86,32.01
ENIL,,214.29
JAGRAN,7.45,7.45
SADBHAV,1.45,9.93
SAKUMA,28.51,28.51
KEC,21.78,20.16
JKCEMENT,44.39,42.85
INDOTECH,38.93,38.93
M&MFIN,16.14,15.56
BLKASHYAP,843.83,31.38
VISACHROME,0.55,
NITCO,93.09,81.68
CENTURYPLY,65.91,64.57
KEI,51.07,51.07
VAKRANGEE,57.97,58.13
SOLARINDS,96.28,96.24
GALLANTT,32.47,32.47
UTTAMSUGAR,8.97,8.87
KKCL,20.08,20.08
SUNTV,13.36,12.91
GPIL,20.67,20.32
RSYSTEMS,14.19,13.09
EMKAY,45.26,45.26
BALPHARMA,21.91,21.91
SWELECTES,16.26,15.77
KAMDHENU,12.07,12.07
RATNAMANI,33.87,33.40
PIONEEREMB,110.87,
JKLAKSHMI,16.79,16.13
PFOCUS,74.57,69.95
MUNJALAU,22.47,25.87
EMAMILTD,22.93,22.67
GMRAIRPORT,501.22,380.83
TECHM,29.84,28.79
GRINDWELL,55.44,55.44
VOLTAMP,45.09,45.09
ANTELOPUS,32.21,32.21
ACE,28.33,28.33
ANANTRAJ,38.49,38.49
TALBROAUTO,30.34,30.34
ALICON,30.19,28.39
GEECEE,17.01,17.01
JMFINANCIL,10.10,9.96
FIEMIND,23.40,23.40
DCBBANK,8.36,8.36
INSPIRISYS,10.22,9.70
GTLINFRA,2.04,
NAUKRI,43.72,44.67
VGL,25.19,25.19
GESHIP,6.53,6.53
TORNTPOWER,28.37,28.37
MANALIPETC,8.18,15.71
LTFOODS,21.47,21.47
DONEAR,9.97,9.97
RUCHIRA,11.39,11.39
SOBHA,80.68,80.68
VENUSREM,23.02,23.02
JINDRILL,9.88,9.69
HIRECT,110.83,108.15
NFL,20.98,20.98
PLASTIBLEN,12.08,12.08
PARACABLES,32.87,32.88
HBLENGINE,21.62,21.06
TANLA,15.23,15.23
AVTNPL,16.47,16.47
ZEEMEDIA,269.49,76.34
VEEDOL,15.22,15.22
LUMAXTECH,28.70,27.88
SARLAPOLY,,15.63
PTL,11.35,11.35
WANBURY,17.55,16.68
AUTOIND,10.87,24.98
GANDHITUBE,15.38,15.21
PITTIENG,30.16,30.16
UNOMINDA,64.43,63.19
IZMO,35.36,35.36
HUBTOWN,17.08,17.08
CTE,125.18,125.18
TIIL,19.64,19.64
ORIENTBELL,40.28,37.12
PGIL,34.91,34.78
REDINGTON,16.74,15.55
TTL,657.67,657.67
FSL,27.53,24.84
PFC,3.97,3.97
SMSPHARMA,41.27,41.27
INDIANB,8.94,8.94
ORIENTALTL,22.29,16.70
IDEA,4.31,
PAGEIND,58.26,56.36
LAOPALA,22.59,22.25
RAJTV,78.21,78.21
JKTYRE,15.01,12.14
ASTRAL,69.23,67.20
NAHARSPING,45.74,45.74
NAHARPOLY,9.17,9.17
NCLIND,6.98,6.61
BALAMINES,43.85,43.85
BANSWRAS,16.52,14.20
ICRA,27.48,26.83
PHOENIXLTD,47.69,46.99
NDLVENTURE,474.18,474.18
ZENITHSTL,17.03,23.81
BFUTILITIE,7.90,7.90
FORTIS,68.62,67.71
SRHHYPOLTD,9.41,8.43
WEBELSOLAR,14.94,14.92
TGBHOTELS,17.70,17.70
HILTON,36.05,36.05
INSECTICID,13.67,13.67
KMSUGAR,5.03,5.03
NAVINFLUOR,58.57,58.08
TIMETECHNO,21.13,21.13
NAGREEKEXP,24.35,24.35
NELCAST,23.07,23.07
V2RETAIL,49.94,57.77
DLF,63.05,68.15
TARMAT,19.39,19.39
SPARC,4.91,4.88
SIGMAADV,37.54,36.54
ADSL,16.76,16.52
ALPA,10.09,10.33
CENTRALBK,6.30,6.30
ASIANTILES,139.66,139.66
TAKE,71.69,71.69
KPRMILL,44.98,44.98
CIEINDIA,20.84,20.84
PURVA,91.91,91.91
MOTILALOFS,31.22,31.22
INDOWIND,,218.47
NAGREEKCAP,3.93,3.93
KSCL,14.66,14.66
CENTUM,465.19,98.61
POWERGRID,16.42,16.42
CCCL,11.36,
SUPREMEINF,0.13,
MAANALU,53.83,53.83
IL&FSENGG,657.27,113.71
DELTACORP,20.46,19.85
BAJAJELEC,,90.10
ENERGYDEV,,14.90
CERA,38.10,37.60
RELIGARE,116.54,116.54
BVCL,313.86,313.86
ADANIPORTS,33.80,33.33
EDELWEISS,16.98,14.68
RGL,14.34,13.02
KAUSHALYA,89.78,89.78
COLPAL,41.91,41.34
JYOTHYLAB,22.08,22.08
MADHAV,325.12,325.12
KALYANIFRG,23.87,23.87
HITECHCORP,36.44,33.69
ECLERX,26.36,26.36
TARIL,36.67,36.67
BRIGADE,25.51,25.11
MANAKSIA,7.08,7.08
PATINTLOG,10.45,10.45
PPAP,9.79,707.58
ARIES,10.59,10.59
AMBIKCO,13.83,13.83
KAVDEFENCE,289.95,289.95
CEATLTD,25.34,22.96
BIRLAMONEY,14.17,13.57
RPOWER,,164.06
JKIL,9.80,9.59
CORDSCABLE,12.72,12.72
KNRCON,8.22,8.22
SEPC,21.95,21.51
BANG,6.63,5.11
IRB,28.42,27.03
NMDC,9.87,9.87
GSS,,14.85
NAHARCAP,23.14,23.14
RECLTD,5.73,5.73
VGUARD,42.53,40.52
NESCO,18.68,18.68
DPSCLTD,55.92,55.92
TITAGARH,57.39,57.39
KIRIINDUS,0.48,5.13
BAJAJFINSV,15.10,14.90
BAJAJ-AUTO,29.15,29.06
DIGISPICE,20.27,18.92
GOKUL,21.45,21.45
RPGLIFE,41.07,42.20
ALMONDZ,19.16,19.16
ARCHIDPLY,19.87,18.12
LOTUSEYE,3156.70,3026.11
VINYLINDIA,27.36,27.36
UBL,85.69,97.49
LPDC,57.55,57.55
ZFCVINDIA,53.04,52.45
20MICRONS,10.74,10.69
JOCIL,15.28,15.28
ALKALI,151.70,151.70
COUNCODOS,79.94,79.94
TPHQ,466.48,466.48
TATACAP,39.11,38.79
MAWANASUG,11.95,10.19
AJMERA,15.91,15.91
MHRIL,66.80,74.08
VINATIORGA,30.85,30.85
LANDSMILL,92.55,92.55
ADANIPOWER,31.88,31.88
NHPC,18.86,18.86
GLOBUSSPR,26.45,26.45
OIL,11.01,11.01
EXPLEOSOL,9.92,9.26
RTNPOWER,89.19,89.19
AMRUTANJAN,26.87,24.05
SUNTECK,22.84,22.84
ZYDUSWELL,94.62,76.01
DEN,8.97,8.97
SHILPAMED,49.61,56.17
SARDAEN,16.55,16.71
REFEX,18.06,18.06
GILLANDERS,20.29,20.29
AHLUCONT,21.46,21.57
DLINKINDIA,15.36,15.36
JSWENERGY,36.07,35.04
GODREJPROP,32.67,33.02
DBCORP,10.81,10.81
HINDCOPPER,51.06,51.06
BEARDSELL,9.49,9.49
MMTC,44.93,
NESTLEIND,77.64,80.15
TRF,,49.52
WHIRLPOOL,33.16,31.04
UNITEDTEA,10.52,10.52
JUBLFOOD,75.08,72.72
VASCONEQ,16.05,16.05
THANGAMAYL,56.89,56.61
EMMBI,21.98,19.87
DBREALTY,90.36,669.37
HATHWAY,26.64,26.64
TEXMOPIPES,9.04,9.04
MANINFRA,21.08,21.08
LGBBROSLTD,15.49,15.58
PERSISTENT,43.84,42.33
ASIANHOTNR,,465.44
ISFT,9.15,9.15
KIRLOSBROS,41.07,37.59
KSL,15.68,15.33
SJVN,42.09,42.09
SUNDARAM,19.08,21.95
KIRLOSIND,11.28,11.04
MANAPPURAM,30.78,30.78
UMESLTD,47.45,44.65
TI,531.81,43.33
HMVL,7.90,6.56
IMFA,17.29,17.29
BLISSGVS,38.06,37.61
AHLWEST,10.29,7.80
AHLEAST,,31.59
BAJAJCON,30.79,30.79
UGARSUGAR,33.05,33.05
PRAKASHSTL,85.33,85.33
GPPL,14.80,15.25
ADFFOODS,36.54,34.69
WELINV,219.97,219.97
WAAREEINDO,6.44,6.44
KILITCH,21.59,21.59
DEEPAKNTR,42.31,41.63
CPCAP,4.68,4.68
GREENPOWER,16.24,18.98
RAMKY,9.40,12.37
CANTABIL,22.24,22.24
WABAG,33.55,33.31
ASHOKA,1.35,14.24
BEDMUTHA,49.90,49.90
JWL,62.17,57.98
OBEROIRLTY,26.34,26.16
PRESTIGE,55.14,55.14
SHAH,30.63,30.63
CGCL,25.99,25.99
RESPONIND,39.62,39.49
COALINDIA,8.69,8.69
IOLCP,31.63,29.74
GRAVITA,35.47,35.47
JINDWORLD,50.89,51.68
PENIND,16.27,16.27
RPPINFRA,25.84,28.99
JAMNAAUTO,22.82,22.05
SUMEETINDS,77.00,75.09
MOIL,20.52,20.52
ZEELEARN,7.31,15.18
A2ZINFRA,43.53,38.05
KIRLOSENG,58.80,56.29
RKDL,331.58,36.77
PSB,12.70,12.70
FMNL,8.79,8.79
SURANASOL,118.66,118.66
SHEKHAWATI,4.94,4.94
KICL,65.52,49.16
SUMMITSEC,15.61,15.61
STEL,51.03,51.03
TEXRAIL,27.44,27.02
HFCL,99.32,99.38
LOVABLE,14.17,14.17
PFS,5.99,5.96
MUTHOOTFIN,11.32,11.32
VADILALIND,31.12,31.12
SYMPHONY,,43.84
PIIND,30.27,32.35
RELAXO,61.09,61.09
OMINFRAL,41.07,41.07
VSTTILLERS,37.01,37.02
DELPHIFX,61.49,43.45
KARMAENG,42.69,105.43
ASHIANA,31.96,31.96
DHANUKA,15.79,15.79
MAITHANALL,6.60,6.60
RUSHIL,68.36,68.36
INVENTURE,24.56,26.82
LTF,24.29,24.14
WINDMACHIN,,711.97
IBULLSLTD,19.56,16.43
BODALCHEM,16.90,16.88
GAYAPROJ,0.50,11.42
ASAHISONG,17.67,17.67
FILATEX,17.34,17.34
BROOKS,35.25,35.25
TDPOWERSYS,73.78,73.78
APLLTD,24.18,22.40
VASWANI,41.20,41.20
PGEL,91.11,91.11
PANAMAPET,11.90,11.90
PAISALO,27.51,27.44
ONELIFECAP,24.91,24.91
SHAKTIPUMP,26.19,26.19
TRITURBINE,55.77,54.09
INDOTHAI,42.74,42.74
ESSARSHPNG,,67.08
DSSL,18.24,18.24
JISLDVREQS,5.19,0.90
POLYMED,54.07,53.23
RUPA,18.12,17.10
VIKASECO,265.19,265.19
APLAPOLLO,41.44,41.44
KANANIIND,11.52,11.52
MINDACORP,58.51,58.44
THOMASCOTT,20.17,19.32
DBSTOCKBRO,43.29,43.29
IRFC,16.48,16.48
COMPUSOFT,35.95,351.24
RHIM,,44.37
SCHNEIDER,143.82,139.27
NDL,10.27,10.27
NBCC,35.38,38.43
TBZ,8.51,8.51
VSSL,23.64,23.64
SWANCORP,36.10,36.10
SPECIALITY,30.04,26.44
CINELINE,22.81,21.93
SAMPANN,19.40,19.40
PROZONER,39.09,39.09
THEJO,41.76,40.23
MAYURUNIQ,17.80,17.80
ROSSELLIND,14.70,14.50
DUCON,8.96,8.96
TVSHLTD,8.22,8.14
ZUARI,1.28,
VETO,10.14,10.14
CARERATING,28.92,28.92
PCJEWELLER,11.74,11.73
INDUSTOWER,14.90,14.90
VMART,47.87,47.67
REPCOHOME,5.59,5.59
JUSTDIAL,12.96,12.50
ATULAUTO,31.03,30.28
ORIENTCEM,8.36,8.28
ESSENTIA,613.09,613.09
