,13-Jul-2026
The Nifty witnessed an intraday movement of about 259.6 points.The closing index was 0.02 % up as compared to the previous closing index.

, Traded Value (Rs. In Crores), 121684.26
, Traded Quantity (in Lakhs), 46056.55
, Number of Trades, 37482180
, Total Market Capitalisation (Rs. Crores), 48162578.52

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,Nifty Housing,     12114.85,     12026.05,     12091.25,     11981.85,     12076.75,-38.10
,Nifty IPO,      2321.45,      2310.30,      2332.35,      2300.65,      2323.40,1.95
,Nifty MS Fin Serv,     22728.85,     22597.15,     22767.40,     22546.25,     22739.00,10.15
,Nifty MS Ind Cons,     18976.30,     18869.45,     18973.80,     18799.60,     18961.00,-15.30
,Nifty MS IT Telcm,      9561.65,      9500.85,      9746.75,      9473.75,      9708.15,146.50
,Nifty NonCyc Cons,     15348.80,     15242.70,     15265.60,     15166.70,     15210.45,-138.35
,Nifty Rural,     15408.35,     15306.70,     15395.70,     15252.70,     15373.20,-35.15
,Nifty Shariah 25,      7813.25,      7783.85,      7887.05,      7754.25,      7861.40,48.15
,Nifty Trans Logis,     25084.15,     24835.45,     25105.80,     24728.35,     25050.25,-33.90
,Nifty50 Shariah,      4197.05,      4179.55,      4262.20,      4172.85,      4242.15,45.10
,Nifty500 LMS Eql,     18515.15,     18404.15,     18551.60,     18345.85,     18530.05,14.90
,Nifty500 Shariah,      6905.65,      6867.10,      6945.25,      6843.00,      6933.30,27.65
,Nifty500 Qlty50,     19696.70,     19606.15,     19819.90,     19529.50,     19793.80,97.10
,Nifty500 LowVol50,     22107.95,     22004.50,     22180.10,     21954.65,     22153.90,45.95
,Nifty500 MQVLv50,     31042.75,     30897.90,     31145.85,     30786.85,     31121.15,78.40
,Nifty500 Flexicap,      9840.65,      9785.50,      9918.50,      9747.45,      9902.30,61.65
,Nifty TMMQ 50,     43627.25,     43423.85,     43518.50,     43206.45,     43487.25,-140.00
,Nifty FPI 150,      1562.80,      1552.65,      1565.00,      1548.75,      1562.75,-0.05
,Nifty SME Emerge,     14040.65,     14062.30,     14111.70,     14027.40,     14102.35,61.70
,Nifty Internet,      1357.20,      1346.95,      1359.65,      1342.55,      1355.40,-1.80
,Nifty Chemicals,     29819.60,     29673.25,     29747.90,     29476.15,     29700.75,-118.85
,Nifty Waves,      1976.75,      1982.70,      2005.35,      1972.30,      2001.35,24.60
,Nifty InfraLog,     12350.00,     12263.55,     12309.75,     12212.95,     12287.80,-62.20
,Nifty500 Health,     21168.40,     21121.85,     21226.35,     21037.20,     21155.25,-13.15
,Nifty RailwaysPSU,      2854.95,      2841.40,      2866.05,      2825.55,      2856.30,1.35
,NiftyConglomerate,     14836.80,     14723.15,     14896.75,     14685.85,     14868.65,31.85
,Nifty MidSmall 50 50,     20787.80,     20674.60,     20838.75,     20593.65,     20818.70,30.90
,Nifty Cement,     15292.80,     15180.65,     15245.40,     15105.85,     15142.10,-150.70
,Nifty Smallcap 500,     20559.05,     20453.65,     20638.95,     20370.50,     20612.50,53.45
,Nifty REITs Realty,      1974.60,      1969.85,      1975.85,      1960.15,      1971.10,-3.50
,India VIX,12.2525,12.2525,13.5225,9.4750,13.2800,1.0275

,ADVANCES,1861
,DECLINES,1686
,UNCHANGED,104

,Total securities that have hit their price bands today,249

,TOP 25 Securities Today :
,SYMBOL,SERIES,PREV. CLOSE,CLOSE PRICE,%VAR,VALUE(Rs Crs)
,KALYANKJIL,EQ,       476.15,       510.65,7.25,7892.38
,TCS,EQ,      2069.00,      2181.50,5.44,2678.24
,INFY,EQ,      1068.00,      1102.60,3.24,2300.20
,NEWGEN,EQ,       517.20,       590.50,14.17,1868.38
,HDFCBANK,EQ,       824.95,       817.95,-0.85,1777.87
,ZENSARTECH,EQ,       508.25,       540.20,6.29,1761.23
,BHARTIARTL,EQ,      1920.40,      1901.80,-0.97,1498.13
,ICICIBANK,EQ,      1401.20,      1409.50,0.59,1416.19
,CUPID,EQ,       212.24,       206.83,-2.55,1270.26
,RELIANCE,EQ,      1307.80,      1296.90,-0.83,1232.93
,HCLTECH,EQ,      1164.10,      1221.20,4.91,1093.57
,BAJAJ-AUTO,EQ,     10156.00,     10381.00,2.22,1036.34
,SONATSOFTW,EQ,       285.35,       316.05,10.76,982.36
,JUSTDIAL,EQ,       564.05,       676.85,20.00,979.96
,DMART,EQ,      4081.10,      3994.10,-2.13,910.94
,TATASTEEL,EQ,       191.19,       187.11,-2.13,889.66
,BSE,EQ,      3811.60,      3804.20,-0.19,883.96
,SBIN,EQ,      1036.00,      1037.00,0.10,868.78
,DIXON,EQ,     13421.00,     13490.00,0.51,818.44
,COFORGE,EQ,      1503.80,      1540.90,2.47,780.91
,PINELABS,EQ,       145.27,       155.14,6.79,777.35
,LTM,EQ,      4037.20,      4124.30,2.16,754.37
,GROWW,EQ,       204.47,       208.18,1.81,746.20
,LTF,EQ,       321.25,       324.70,1.07,706.14
,LT,EQ,      3945.80,      3928.50,-0.44,684.03

,Top Five Nifty 50 Gainers:
,SYMBOL,SERIES,CLOSE PRICE,PREV.CLOSE,%CHANGE
,TCS,EQ,      2181.50,      2069.00,5.44
