SYMBOL,SYMBOL P/E,ADJUSTED P/E
TATACHEM,,225.70
TORNTPHARM,77.59,75.42
VTL,26.19,26.19
SUNDROP,117.29,117.29
FEDERALBNK,18.17,18.17
EPL,19.30,18.20
VLSFINANCE,36.63,36.63
SUPREMEIND,49.45,49.45
SRF,44.82,43.33
BIRLACABLE,33.62,33.62
BALRAMCHIN,35.02,35.02
AEGISLOG,39.52,39.52
WEIZMANIND,17.69,17.69
UNICHEMLAB,17.79,89.91
BBOX,75.30,59.43
HONAUT,64.29,63.30
JTEKTINDIA,52.28,49.34
SAURASHCEM,42.61,27.03
RANEHOLDIN,16.48,18.74
PRECOT,27.11,27.11
TATAELXSI,36.58,33.87
SUNPHARMA,40.16,37.00
KOHINOOR,1.12,
SHREYANIND,29.75,29.75
SANDESH,11.28,10.99
HCC,39.12,45.40
BAJAJHIND,32.84,29.60
APOLLOHOSP,64.93,64.44
ARE&M,18.19,23.14
ADANIENT,44.07,168.88
IVP,9.12,8.97
BALKRISIND,35.04,35.04
INDBANK,20.83,20.83
GINNIFILA,11.06,10.01
EICHERMOT,42.86,42.47
RAJSREESUG,91.42,33.02
GVT&D,97.11,93.68
NEULANDLAB,68.75,68.75
ONGC,6.59,6.54
ITI,95.46,
ZENSARTECH,14.93,14.57
TAINWALCHM,16.79,16.79
BERGEPAINT,53.84,51.96
BANARISUG,29.66,29.66
KPIL,22.40,22.86
JYOTISTRUC,24.95,24.95
IGARASHI,123.16,123.16
BSL,55.44,55.44
BLUEDART,47.17,41.02
JAYNECOIND,19.18,18.77
MUNJALSHOW,24.52,22.81
APCOTEXIND,25.94,26.06
SOTL,22.90,22.90
HSCL,44.13,44.13
RCF,16.87,18.34
RANASUG,0.67,
KARURVYSYA,11.77,11.77
DECCANCE,28.28,52.59
WSI,225.87,262.43
UFLEX,9.93,9.66
TATAPOWER,27.63,27.36
ADVANIHOTR,20.42,19.84
THOMASCOOK,22.38,21.88
SUNFLAG,30.77,29.76
SUBROS,32.37,31.32
SPMLINFRA,21.60,21.60
SIMPLEXINF,57.15,58.22
SIEMENS,98.51,98.51
BHARATRAS,15.61,14.20
WIPRO,13.13,13.13
VSTIND,14.45,14.45
JUBLPHARMA,38.61,34.78
UNIVCABLES,44.73,44.73
TATACOMM,52.58,49.67
TOKYOPLAST,128.11,128.11
SOMANYCERA,28.77,27.79
MURUDCERA,17.00,17.00
IFCI,48.01,46.40
HLVLTD,240.25,97.79
SANOFI,25.29,23.83
M&M,23.36,23.07
LIBERTSHOE,41.73,42.24
KAJARIACER,39.67,37.38
HEIDELBERG,26.65,25.65
MODTHREAD,13.65,13.65
MANGLMCEM,20.57,18.86
PRSMJOHNSN,94.12,
POLYPLEX,81.34,81.34
PIDILITIND,65.78,65.51
PCBL,61.50,66.21
3PLAND,26.34,26.34
OSWALAGRO,64.47,38.76
EIHAHOTELS,22.35,21.64
HONDAPOWER,33.29,29.92
JINDALSAW,19.47,19.47
SAIL,23.54,20.57
RUBYMILLS,29.46,29.46
STYRENIX,21.42,21.27
ABB,94.24,94.24
IDBI,9.68,9.68
GRAPHITE,69.99,69.25
CANFINHOME,11.30,11.30
BRITANNIA,50.23,50.23
BBL,25.94,25.94
ELECTCAST,29.58,25.38
DHAMPURSUG,14.11,14.11
DCMSHRIRAM,19.22,18.77
DABUR,42.06,41.80
COSMOFIRST,13.99,13.51
CIPLA,30.05,28.39
HEROMOTOCO,18.37,18.06
HDFCBANK,16.34,16.11
HARRMALAYA,12.87,12.87
GMBREW,12.73,12.73
GIPCL,6.33,6.33
ITC,17.10,16.90
INDIANHUME,13.70,21.04
HINDCOMPOS,20.79,19.84
IOC,4.82,4.82
OSWALGREEN,,15.98
HUHTAMAKI,13.56,13.58
RICOAUTO,34.31,30.43
KAMATHOTEL,14.45,19.77
IFBAGRO,15.88,15.88
BANCOINDIA,20.25,20.80
MANINDS,24.93,24.93
APOLLOTYRE,20.37,19.50
SIYSIL,12.67,12.67
SHANTIGEAR,44.29,42.36
PRECWIRE,45.42,45.42
ONWARDTEC,14.27,13.58
NILKAMAL,18.34,16.85
NCC,12.80,12.34
ICIL,65.13,65.13
SEAMECLTD,14.29,14.29
ELGIEQUIP,43.13,42.07
AUROPHARMA,25.71,25.37
BBTC,4.22,4.37
EIHOTEL,34.33,29.63
KANORICHEM,31.12,31.12
LICHSGFIN,5.39,5.39
GICHSGFIN,5.26,5.26
BEPL,14.31,14.31
RAIN,17.13,17.13
BANARBEADS,42.99,42.99
MOREPENLAB,35.07,46.30
WSTCSTPAPR,22.83,22.83
VENKEYS,15.03,15.03
GHCL,8.50,8.50
S&SPOWER,44.97,44.97
PRUDMOULI,6.33,6.33
PRAJIND,274.25,72.06
BPL,,294.57
PGHH,33.88,33.88
VESUVIUS,36.17,36.17
TFCILTD,28.18,28.18
BOMDYEING,98.09,95.27
GTL,0.20,
NAVNETEDUL,10.05,40.77
GUJALKALI,207.40,207.40
AGI,13.13,12.99
GLAXO,39.87,40.47
TATACONSUM,67.20,66.62
ZEEL,34.53,33.66
CHOLAFIN,29.48,29.48
INDHOTEL,48.78,53.91
FMGOETZE,14.17,13.33
KOTAKBANK,19.58,19.86
ORIENTHOT,33.13,32.82
GILLETTE,39.07,39.07
GOLDENTOBC,6.62,7.50
KANSAINER,28.46,26.41
FOSECOIND,45.48,40.05
ESABINDIA,42.78,46.43
3MINDIA,76.29,90.65
ANDHRAPAP,66.29,66.29
GABRIEL,71.25,68.41
SCHAEFFLER,52.56,52.56
AARTIIND,41.91,42.64
RALLIS,24.21,
AMJLAND,10.62,10.62
PRAKASH,6.94,6.94
MFSL,539.65,539.65
KSB,66.96,62.80
KOPRAN,36.94,36.94
HEG,47.63,47.63
GREAVESCOT,174.00,185.75
GODFRYPHLP,26.56,26.56
VARDMNPOLY,41.69,41.69
SURYAROSNI,19.59,19.59
TATAINVEST,110.88,110.88
TIMKEN,59.30,59.30
SUDARSCHEM,683.21,139.44
SHREECEM,54.92,54.92
SAKHTISUG,7.08,7.08
IPCALAB,38.07,36.16
INGERRAND,54.89,53.41
JSWDULUX,6.77,36.35
HINDALCO,16.23,13.93
HINDZINC,16.40,16.43
HINDUNILVR,47.68,46.88
GSFC,9.69,9.69
GRASIM,21.63,21.12
AMBUJACEM,19.80,17.34
FINPIPE,18.88,18.88
FINCABLES,24.64,30.09
EIDPARRY,9.78,6.01
DCW,30.02,30.02
CGPOWER,120.63,118.20
SUDARCOLOR,19.20,13.56
CESC,13.48,13.48
BIRLACORPN,13.33,13.19
BHEL,89.42,89.42
BHARATGEAR,11.35,11.35
BEL,50.34,50.34
BAJFINANCE,32.89,32.59
ASHAPURMIN,15.82,15.64
NAVA,16.34,16.34
CORALFINAC,9.25,9.25
GREENPLY,33.19,30.47
TNPL,4.01,4.01
AUTOAXLES,16.31,15.50
REMSONSIND,13.66,13.26
DALMIASUG,12.31,12.31
NATCOPHARM,12.85,12.85
KHAITANLTD,10.28,10.28
SWARAJENG,23.39,23.10
MRF,23.56,23.12
GARFIBRES,35.65,33.89
ANDHRSUGAR,12.64,11.31
TNPETRO,9.06,9.66
TTKPRESTIG,55.17,49.28
STARPAPER,6.63,6.63
SKFINDIA,29.21,26.87
AUSOMENT,11.15,11.15
EIMCOELECO,25.41,25.41
JAYAGROGN,12.92,12.92
CUBEXTUB,15.54,15.54
MARICO,61.05,61.05
SILINV,11.65,11.65
SAMBHAAV,2103.55,2103.55
BIOFILCHEM,19.90,19.90
KEYFINSERV,22.13,21.56
ZENITHEXPO,47.67,47.67
SUNDRMBRAK,119.13,105.55
SANGAMIND,33.99,31.62
MOTHERSON,43.15,40.27
SOMATEX,39.27,103.95
VISAKAIND,8.29,18.68
AARTIDRUGS,18.58,18.58
STERTOOLS,30.02,50.83
CREST,21.58,21.58
INDIANCARD,37.60,30.07
HITECHGEAR,58.28,58.28
WENDT,107.79,107.79
DENORA,51.97,51.97
TVSSRICHAK,44.83,49.15
SHRIRAMFIN,24.56,24.56
PUNJABCHEM,21.24,20.71
DYNAMATECH,223.96,157.15
GUJAPOLLO,92.71,92.71
GANESHHOU,22.94,22.94
MMFL,25.77,25.76
JAGSNPHARM,35.57,34.34
ALKYLAMINE,55.58,55.58
BOSCH-HCIL,,233.06
MPHASIS,23.79,23.47
GUJRAFFIA,20.11,20.11
RUCHINFRA,13.70,13.70
RAMCOIND,23.55,24.64
KOTHARIPET,10.60,10.57
HERITGFOOD,20.63,21.78
INDRAMEDCO,19.01,19.01
BANKBARODA,6.66,6.66
MADRASFERT,13.61,12.51
GAIL,18.80,18.80
INDNIPPON,23.78,26.57
SKMEGGPROD,16.41,16.41
BANKINDIA,6.54,6.30
CONCOR,29.05,29.05
ICICIBANK,17.43,17.43
KCPSUGIND,22.37,22.37
HUDCO,10.27,10.27
INDSWFTLAB,51.87,44.02
SAREGAMA,44.91,43.62
FDC,25.01,23.71
ENGINERSIN,20.91,20.91
ADROITINFO,14.87,14.87
JAICORPLTD,11.51,11.44
ANTGRAPHIC,9.86,9.86
GMDCLTD,19.59,32.51
MAHAPEXLTD,49.65,91.53
INDUSINDBK,89.01,89.01
ASAHIINDIA,67.59,65.55
TRIGYN,71.78,47.00
J&KBANK,8.96,8.96
KOTHARIPRO,125.15,
CUB,17.13,17.13
SOUTHBANK,8.24,8.24
ASTRAZEN,108.22,106.17
CEMPRO,45.58,45.58
AXISBANK,15.54,15.54
CYIENT,19.71,18.42
SONATSOFTW,17.23,15.77
NOIDATOLL,3.23,3.23
CYBERTECH,13.99,13.99
KOKUYOCMLN,35.49,35.49
DHANBANK,13.35,13.35
SANGHVIMOV,21.58,20.82
STCINDIA,1.13,13.54
MANUGRAPH,9.20,11.89
VIPCLOTHNG,22.10,22.10
NATIONALUM,11.21,11.21
IVC,54.51,54.51
JINDALSTEL,31.77,23.14
ALEMBICLTD,18.34,18.34
ICDSLTD,47.92,47.92
BSOFT,15.65,14.97
HCLTECH,18.97,18.19
ACCELYA,16.74,15.85
STAR,17.38,16.69
ZYDUSLIFE,22.84,21.28
GLENMARK,47.30,24.96
RAJESHEXPO,24.58,24.58
CINEVISTA,14.52,14.52
SHREERAMA,23.30,23.30
WOCKPHARMA,147.85,102.43
NRBBEARING,28.55,27.81
IOB,12.78,12.78
RAMCOSYS,72.14,26.00
GVPIL,18.77,17.22
BIL,32.11,32.11
KTKBANK,7.97,7.97
MUKTAARTS,,40.80
BLBLIMITED,2.54,2.54
AJANTPHARM,39.62,39.62
BLUESTARCO,64.87,61.86
CALSOFT,7.35,7.35
TVSMOTOR,53.33,52.78
PNBGILTS,8.70,8.81
PNC,,5.91
TAJGVK,5.78,17.73
NLCINDIA,11.58,11.58
CHENNPETRO,5.80,5.80
KRBL,12.93,12.93
HAVELLS,44.94,44.06
GAEL,23.26,23.02
USHAMART,32.89,31.98
AXISCADES,94.39,87.04
UMIYA-MRO,19.89,19.89
TIPSMUSIC,41.97,41.97
STLTECH,498.34,601.16
HIKAL,,63.33
TRIDENT,35.18,35.18
MARKSANS,29.39,29.39
GOLDTECH,316.64,
SMARTLINK,14.18,14.18
GODREJCP,59.83,54.66
JISLJALEQS,,157.58
LUPIN,21.31,19.61
UNITDSPR,53.78,51.93
TCI,19.10,19.10
MPSLTD,19.72,20.25
BHARTIARTL,35.82,33.15
ASAL,30.02,28.89
OLECTRA,66.26,67.65
PONNIERODE,5.67,11.85
PNB,7.09,7.09
APTECHT,24.68,23.06
SURANAT&P,11.93,11.98
TEAMGTY,293.45,293.45
OFSS,38.44,38.44
UNIONBANK,6.69,6.69
NUCLEUS,16.97,14.85
CANBK,6.82,6.82
GENESYS,41.55,38.57
OMAXAUTO,13.98,13.41
GODREJIND,24.28,23.70
DIVISLAB,70.67,69.21
RADICO,91.09,89.23
INDORAMA,8.36,8.21
MARUTI,30.26,30.26
VARDHACRLC,12.84,12.84
UCOBANK,12.10,12.10
BAGFILMS,18.49,18.49
JSL,18.55,18.28
NSIL,50.40,50.39
WELSPUNLIV,73.74,71.49
JAIBALAJI,46.37,45.22
TVSELECT,757.26,477.08
IGL,17.36,17.36
DREDGECORP,615.89,615.89
TVTODAY,58.07,1.02
UNIENTER,36.26,36.26
UPL,20.80,20.87
MUKANDLTD,3.18,3.18
PETRONET,10.98,10.98
PTC,7.13,7.09
VAIBHAVGBL,16.44,16.44
BIOCON,183.93,70.74
MAHABANK,8.70,8.70
POONAWALLA,77.52,77.52
XPROINDIA,174.93,174.93
RKFORGE,131.55,103.28
DATAMATICS,27.30,22.80
CCL,41.77,41.77
EXCELINDUS,15.15,15.15
LT,28.33,26.58
APARINDS,57.81,56.42
AMBICAAGAR,12.38,12.38
CENTEXT,13.78,13.23
NIITLTD,224.46,93.61
ULTRACEMCO,42.06,41.50
TCS,14.96,13.87
COFORGE,39.75,36.33
TEXINFRA,147.27,147.27
GULFPETRO,7.45,6.86
GUFICBIO,61.28,61.28
ASTRAMICRO,92.49,92.49
WELENT,20.85,19.60
NTPC,13.54,13.54
KOTARISUG,32.45,
JBMA,60.01,58.65
DWARKESH,25.61,25.61
SUPRAJIT,38.22,38.01
PATELENG,11.67,7.30
XCHANGING,12.15,12.15
JSWSTEEL,11.72,30.20
CONSOFINVT,15.73,15.73
JINDALPHOT,306.95,306.95
JPPOWER,25.89,25.89
EVEREADY,15.31,
GOKEX,60.94,60.94
SAKSOFT,17.01,16.57
ALLDIGI,14.93,13.74
IIFL,12.94,12.94
WELCORP,33.28,33.28
SSWL,20.33,20.33
CYBERMEDIA,8.54,8.91
SHAHALLOYS,3.83,
SURYALAXMI,35.31,37.77
JKPAPER,23.58,22.73
PRIMESECU,66.38,36.73
GRANULES,37.06,36.73
JSWHL,102.68,101.22
GEOJITFSL,27.91,26.02
GENUSPOWER,17.07,17.07
YESBANK,21.39,21.39
MSPL,65.76,16.39
SPLIL,13.19,13.19
MCLEODRUSS,,24.26
SEMAC,13.61,13.61
GOLDIAM,33.36,33.36
RML,33.42,32.37
HTMEDIA,,12.48
SASKEN,53.24,48.89
IMPAL,14.82,14.82
SUZLON,23.42,23.95
AURIONPRO,22.29,21.86
BASML,14.08,14.08
TRIVENI,37.19,36.12
AIAENG,34.83,34.75
NAHARINDUS,10.09,9.96
ORIENTCER,23.19,21.80
EKC,8.80,8.95
VIMTALABS,32.62,32.15
KERNEX,41.08,41.08
PVRINOX,60.97,46.39
NITINSPIN,17.20,17.20
ROHLTD,31.37,32.54
ENIL,,210.75
JAGRAN,7.53,7.53
SADBHAV,1.53,10.46
SAKUMA,28.34,28.34
KEC,22.19,20.54
JKCEMENT,42.22,40.83
INDOTECH,37.83,37.83
M&MFIN,16.97,16.36
BLKASHYAP,805.08,29.94
VISACHROME,0.56,
NITCO,89.43,78.47
CENTURYPLY,65.41,64.08
KEI,53.60,53.60
VAKRANGEE,59.23,59.40
SOLARINDS,95.07,95.03
GALLANTT,33.26,33.26
UTTAMSUGAR,8.81,8.72
KKCL,20.26,20.26
SUNTV,13.38,12.94
GPIL,21.52,21.15
RSYSTEMS,13.45,12.41
EMKAY,48.74,48.74
BALPHARMA,20.00,20.00
SWELECTES,16.97,16.46
KAMDHENU,11.88,11.88
RATNAMANI,35.33,34.83
PIONEEREMB,112.09,
JKLAKSHMI,16.47,15.83
PFOCUS,66.08,61.99
MUNJALAU,21.94,25.26
EMAMILTD,23.60,23.33
GMRAIRPORT,510.15,387.62
TECHM,29.68,28.57
GRINDWELL,54.70,54.70
VOLTAMP,45.28,45.28
ANTELOPUS,32.07,32.07
ACE,28.37,28.37
ANANTRAJ,38.08,38.08
TALBROAUTO,30.56,30.56
ALICON,30.15,28.35
GEECEE,17.34,17.34
JMFINANCIL,10.13,9.99
FIEMIND,23.17,23.17
DCBBANK,8.31,8.31
INSPIRISYS,10.64,10.10
GTLINFRA,2.19,
NAUKRI,44.33,45.30
VGL,26.25,26.25
GESHIP,6.89,6.89
TORNTPOWER,28.96,28.96
MANALIPETC,8.27,15.89
LTFOODS,21.81,21.81
DONEAR,10.21,10.21
RUCHIRA,11.62,11.62
SOBHA,83.40,83.40
VENUSREM,22.36,22.36
JINDRILL,10.12,9.92
HIRECT,93.96,91.69
NFL,21.33,21.33
PLASTIBLEN,12.95,12.95
PARACABLES,34.20,34.21
HBLENGINE,22.32,21.74
TANLA,14.33,14.33
AVTNPL,16.46,16.46
ZEEMEDIA,272.46,77.18
VEEDOL,15.72,15.72
LUMAXTECH,30.14,29.29
SARLAPOLY,,16.03
PTL,11.52,11.52
WANBURY,15.74,14.96
AUTOIND,11.50,26.42
GANDHITUBE,15.20,15.03
PITTIENG,30.97,30.97
UNOMINDA,65.06,63.80
IZMO,31.77,31.77
HUBTOWN,17.49,17.49
CTE,120.73,120.73
TIIL,19.18,19.18
ORIENTBELL,41.28,38.05
PGIL,34.17,34.04
REDINGTON,17.07,15.86
TTL,680.73,680.73
FSL,26.84,24.22
PFC,3.99,3.99
SMSPHARMA,42.86,42.86
INDIANB,9.35,9.35
ORIENTALTL,22.62,16.95
IDEA,4.45,
PAGEIND,57.53,55.65
LAOPALA,21.60,21.27
RAJTV,78.80,78.80
JKTYRE,15.28,12.35
ASTRAL,67.01,65.05
NAHARSPING,44.47,44.47
NAHARPOLY,9.25,9.25
NCLIND,7.07,6.69
BALAMINES,46.26,46.26
BANSWRAS,15.06,12.94
ICRA,28.01,27.36
PHOENIXLTD,49.14,48.41
NDLVENTURE,488.39,488.39
ZENITHSTL,17.28,24.16
BFUTILITIE,7.41,7.41
FORTIS,69.74,68.81
SRHHYPOLTD,9.51,8.52
WEBELSOLAR,14.31,14.28
TGBHOTELS,18.17,18.17
HILTON,34.67,34.67
INSECTICID,13.78,13.78
KMSUGAR,4.83,4.83
NAVINFLUOR,59.59,59.10
TIMETECHNO,19.09,19.09
NAGREEKEXP,24.57,24.57
NELCAST,25.13,25.13
V2RETAIL,49.73,57.54
DLF,64.74,69.98
TARMAT,19.79,19.79
SPARC,5.53,5.48
SIGMAADV,39.21,38.16
ADSL,16.83,16.59
ALPA,10.05,10.29
CENTRALBK,6.58,6.67
ASIANTILES,147.13,147.13
TAKE,85.28,85.28
KPRMILL,43.79,43.79
CIEINDIA,20.43,20.43
PURVA,92.65,92.65
MOTILALOFS,31.61,31.61
INDOWIND,,215.43
NAGREEKCAP,4.07,4.07
KSCL,15.13,15.13
CENTUM,457.20,96.91
POWERGRID,16.39,16.39
CCCL,11.41,
SUPREMEINF,0.14,
MAANALU,55.99,55.99
IL&FSENGG,680.64,117.75
DELTACORP,20.66,20.05
BAJAJELEC,,90.00
ENERGYDEV,,14.76
CERA,39.78,39.26
RELIGARE,122.97,122.97
BVCL,324.06,324.06
ADANIPORTS,33.63,33.16
EDELWEISS,17.17,14.84
RGL,14.17,12.87
KAUSHALYA,101.80,101.80
COLPAL,42.12,41.54
JYOTHYLAB,22.10,22.10
MADHAV,336.90,336.90
KALYANIFRG,24.40,24.40
HITECHCORP,36.35,33.60
ECLERX,21.59,21.59
TARIL,38.02,38.02
BRIGADE,25.87,25.47
MANAKSIA,7.13,7.13
PATINTLOG,11.49,11.49
PPAP,10.68,771.65
ARIES,10.56,10.56
AMBIKCO,13.96,13.96
KAVDEFENCE,305.61,305.61
CEATLTD,22.95,21.14
BIRLAMONEY,14.49,13.91
RPOWER,,168.62
JKIL,9.83,9.61
CORDSCABLE,12.90,12.90
KNRCON,8.65,8.65
SEPC,23.53,23.06
BANG,6.79,5.23
IRB,28.82,27.41
NMDC,10.07,10.07
GSS,,15.06
NAHARCAP,23.22,23.22
RECLTD,5.68,5.68
VGUARD,43.30,41.25
NESCO,18.76,18.76
DPSCLTD,56.23,56.23
TITAGARH,55.78,55.78
KIRIINDUS,0.47,5.01
BAJAJFINSV,15.60,15.40
BAJAJ-AUTO,28.35,28.26
DIGISPICE,21.32,19.90
GOKUL,22.35,22.35
RPGLIFE,41.03,42.15
ALMONDZ,19.02,19.02
ARCHIDPLY,20.33,18.53
LOTUSEYE,3059.44,2932.87
VINYLINDIA,28.55,28.55
UBL,85.02,96.73
LPDC,57.55,57.55
ZFCVINDIA,51.36,50.78
20MICRONS,10.41,10.36
JOCIL,15.84,15.84
ALKALI,153.61,153.61
COUNCODOS,76.54,76.54
TPHQ,499.80,499.80
TATACAP,39.81,39.49
MAWANASUG,11.81,10.08
AJMERA,16.89,16.89
MHRIL,69.59,77.17
VINATIORGA,31.14,31.14
LANDSMILL,96.25,96.25
ADANIPOWER,32.48,32.48
NHPC,19.01,19.01
GLOBUSSPR,28.86,28.86
OIL,10.75,10.75
EXPLEOSOL,10.15,9.47
RTNPOWER,92.06,92.06
AMRUTANJAN,26.87,24.05
SUNTECK,23.80,23.80
ZYDUSWELL,95.59,76.79
DEN,8.44,8.44
SHILPAMED,50.16,56.79
SARDAEN,16.60,16.76
REFEX,20.29,20.29
GILLANDERS,20.62,20.62
AHLUCONT,21.20,21.31
DLINKINDIA,17.28,17.28
JSWENERGY,36.89,35.83
GODREJPROP,33.15,33.51
DBCORP,10.93,10.93
HINDCOPPER,52.38,52.38
BEARDSELL,9.68,9.68
MMTC,46.05,
NESTLEIND,79.17,81.73
TRF,,36.93
WHIRLPOOL,34.16,31.97
UNITEDTEA,10.82,10.82
JUBLFOOD,78.84,76.36
VASCONEQ,15.18,15.18
THANGAMAYL,57.81,57.53
EMMBI,21.95,19.85
DBREALTY,86.41,640.07
HATHWAY,25.54,25.54
TEXMOPIPES,9.36,9.36
MANINFRA,21.78,21.78
LGBBROSLTD,15.86,15.96
PERSISTENT,42.75,41.27
ASIANHOTNR,,498.55
ISFT,9.57,9.57
KIRLOSBROS,42.22,38.64
KSL,16.24,15.88
SJVN,43.15,43.15
SUNDARAM,19.08,21.95
KIRLOSIND,12.20,11.93
MANAPPURAM,32.28,32.28
UMESLTD,51.06,48.04
TI,536.92,43.75
HMVL,8.03,6.67
IMFA,17.80,17.80
BLISSGVS,41.27,40.79
AHLWEST,10.48,7.94
AHLEAST,,30.55
BAJAJCON,46.03,46.09
UGARSUGAR,33.08,33.08
PRAKASHSTL,86.16,86.16
GPPL,15.10,15.56
ADFFOODS,39.08,37.10
WAAREEINDO,6.57,6.57
KILITCH,21.70,21.70
DEEPAKNTR,40.72,40.07
CPCAP,4.79,4.79
GREENPOWER,16.58,19.38
RAMKY,9.88,13.00
CANTABIL,21.94,21.94
WABAG,37.43,37.16
ASHOKA,1.43,15.12
BEDMUTHA,49.75,49.75
JWL,62.78,58.55
OBEROIRLTY,28.10,27.90
PRESTIGE,56.45,56.45
SHAH,31.45,31.45
CGCL,25.57,25.57
RESPONIND,33.83,33.72
COALINDIA,8.73,8.73
IOLCP,36.48,34.29
GRAVITA,36.18,36.18
JINDWORLD,46.42,47.14
PENIND,16.72,16.72
RPPINFRA,25.67,28.80
JAMNAAUTO,23.65,22.85
SUMEETINDS,71.88,70.10
MOIL,20.84,20.84
ZEELEARN,7.64,15.87
A2ZINFRA,,27.59
KIRLOSENG,64.96,62.19
RKDL,330.88,36.70
PSB,13.41,13.41
FMNL,9.54,9.54
SURANASOL,116.93,116.93
SHEKHAWATI,5.38,5.38
KICL,65.98,49.50
SUMMITSEC,16.29,16.29
STEL,51.71,51.71
TEXRAIL,27.70,27.28
HFCL,101.22,101.28
LOVABLE,14.62,14.62
PFS,6.17,6.13
MUTHOOTFIN,11.84,11.84
VADILALIND,29.70,29.70
SYMPHONY,,45.13
PIIND,30.08,32.15
RELAXO,54.81,54.81
OMINFRAL,42.89,42.89
VSTTILLERS,38.07,38.08
DELPHIFX,74.84,52.89
KARMAENG,43.31,106.95
ASHIANA,31.95,31.95
DHANUKA,16.23,16.23
MAITHANALL,6.83,6.83
RUSHIL,71.88,71.88
INVENTURE,24.84,27.12
LTF,25.17,25.01
WINDMACHIN,,740.85
IBULLSLTD,19.99,16.80
BODALCHEM,15.30,15.30
GAYAPROJ,0.48,10.83
ASAHISONG,17.88,17.88
FILATEX,15.08,15.08
BROOKS,35.74,35.74
TDPOWERSYS,75.26,75.26
APLLTD,24.55,22.74
VASWANI,42.33,42.33
PGEL,86.02,86.02
PANAMAPET,12.19,12.19
PAISALO,28.08,28.01
ONELIFECAP,25.35,25.35
SHAKTIPUMP,27.75,27.75
TRITURBINE,54.94,53.28
INDOTHAI,42.46,42.46
ESSARSHPNG,,74.05
DSSL,19.90,19.90
JISLDVREQS,5.45,0.95
POLYMED,53.67,52.85
RUPA,18.62,17.58
VIKASECO,279.03,279.03
APLAPOLLO,42.37,42.37
KANANIIND,11.91,11.91
MINDACORP,60.29,60.21
THOMASCOTT,20.99,20.10
DBSTOCKBRO,48.01,48.01
IRFC,16.76,16.76
COMPUSOFT,36.61,357.69
RHIM,,45.61
SCHNEIDER,159.08,154.06
NDL,10.44,10.44
NBCC,36.37,39.51
TBZ,7.53,7.53
VSSL,21.90,21.90
SWANCORP,37.10,37.10
SPECIALITY,28.49,25.07
CINELINE,23.50,22.60
SAMPANN,20.08,20.08
PROZONER,39.66,39.66
THEJO,42.18,40.64
MAYURUNIQ,18.89,18.89
ROSSELLIND,13.37,13.19
DUCON,8.99,8.99
TVSHLTD,8.27,8.18
ZUARI,1.30,
VETO,9.60,9.60
CARERATING,28.58,28.58
PCJEWELLER,12.09,12.08
INDUSTOWER,15.00,15.00
VMART,49.90,49.69
REPCOHOME,5.70,5.70
JUSTDIAL,9.53,9.19
ATULAUTO,31.54,30.77
ORIENTCEM,8.39,8.31
ESSENTIA,633.69,633.69
PILITA,46.96,46.96
